TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,2,0.750000,1,1.0,0.0,4.00986,3.0,2.91089,6.92075,7.52635,3.51701,7.52702,8.28193
2,0,2,1,2,0.750000,1,1.0,1.0,8.28488,2.0,1.67138,9.95627,11.8018,3.5173,11.8023,12.5568
3,0,3,1,2,0.750000,1,1.0,2.0,12.5595,2.0,2.38433,14.9438,16.0758,3.51666,16.0763,16.8308
4,0,4,10,2,0.750000,1,1.0,3.0,16.8334,3.0,1.27972,18.1132,20.3496,3.51653,20.3501,21.1045
5,0,5,1,2,0.750000,1,1.0,4.0,21.1075,3.0,1.65961,22.7671,24.624,3.51679,24.6244,25.3784
6,0,6,3,2,0.750000,1,1.0,5.0,25.3813,3.0,1.10547,26.4868,28.8975,3.5166,28.898,29.6526
7,0,7,1,2,0.750000,1,1.0,6.0,29.6554,3.0,1.75218,31.4076,33.1713,3.51625,33.1718,33.9264
8,0,8,5,2,10,1,1.0,7.0,33.9292,3.0,1.03126,34.9605,37.4454,3.51653,37.4459,47.4511
9,1,9,8,3,0.750000,2,1.0,8.0,47.4562,3.0,1.03207,48.4883,50.9722,3.51638,50.9727,51.7272
10,1,10,10,3,0.750000,2,1.0,9.0,51.7314,3.0,1.02693,52.7584,55.2483,3.51722,55.2488,56.0038
11,1,11,5,3,0.750000,2,1.0,10.0,56.0068,3.0,1.18878,57.1955,59.5229,3.51648,59.5234,60.2778
12,1,12,7,3,0.750000,2,1.0,11.0,60.2808,3.0,1.0347,61.3155,63.7973,3.51693,63.7979,64.5523
13,1,13,9,3,0.750000,2,1.0,12.0,64.5553,3.0,1.03036,65.5856,68.0714,3.51649,68.0719,68.8264
14,1,14,8,3,0.750000,2,1.0,13.0,68.8293,3.0,1.02676,69.8561,72.3455,3.5166,72.346,73.1013
15,1,15,4,3,0.750000,2,1.0,14.0,73.1042,3.0,1.02207,74.1263,76.6194,3.51561,76.6199,77.3747
