TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,2,3,1,1.0,0.0,4.23858,2.0,5.28172,1.04314,6.0,6.7547,7.76413,3.52555,7.76443,8.51744
2,2,3,0.750000,2,3,1,1.0,1.0,8.69246,2.0,9.15146,0.458999,3.0,11.2089,12.2187,3.52626,12.2189,12.9709
3,3,1,0.750000,2,3,1,1.0,2.0,13.1497,3.0,13.8225,0.672788,4.0,15.6658,16.6763,3.52659,16.6765,17.4415
4,4,1,0.750000,2,3,1,1.0,3.0,17.6089,3.0,18.1087,0.499754,3.0,20.1251,21.134,3.52513,21.1342,21.8946
5,5,1,0.750000,2,3,1,1.0,4.0,22.066,2.0,22.7293,0.663311,7.0,24.5818,25.5896,3.52354,25.5898,26.3485
6,6,1,0.750000,2,3,1,1.0,5.0,26.5173,2.0,27.1161,0.5988,7.0,29.0339,30.042,3.52469,30.0422,30.8023
7,7,1,0.750000,2,3,1,1.0,6.0,30.9717,2.0,31.4028,0.431065,9.0,33.4884,34.4969,3.5252,34.4971,35.2559
8,8,2,12,2,3,1,1.0,7.0,35.4223,2.0,35.907,0.484677,5.0,37.938,38.9491,3.52676,38.9493,50.9522
9,9,3,0.750000,3,5,2,1.0,8.0,51.1594,3.0,52.0032,0.84382,7.0,53.6767,54.688,3.52858,54.6882,55.4392
10,10,1,0.750000,3,5,2,1.0,9.0,55.6106,3.0,56.2736,0.662951,2.0,58.1279,59.1386,3.52795,59.1388,59.8931
11,11,1,0.750000,3,5,2,1.0,10.0,60.07,3.0,60.9106,0.840686,1.0,62.5862,63.5949,3.52494,63.5951,64.3465
12,12,3,0.750000,3,5,2,1.0,11.0,64.5137,3.0,64.9973,0.483634,6.0,67.0305,68.0405,3.52686,68.0407,68.8003
13,13,1,0.750000,3,5,2,1.0,12.0,68.9679,2.0,69.4678,0.499902,7.0,71.4844,72.4967,3.52874,72.4969,73.2537
14,14,1,0.750000,3,5,2,1.0,13.0,73.4192,2.0,74.2552,0.835989,8.0,75.9359,76.9451,3.52589,76.9453,77.7074
15,15,1,0.750000,3,5,2,1.0,14.0,77.8769,3.0,78.2583,0.381487,4.0,80.3933,81.4019,3.52507,81.4022,82.1611
16,16,1,8,3,5,2,1.0,15.0,82.3246,3.0,82.9456,0.621079,3.0,84.84,85.8482,3.5236,85.8483,93.8541
17,17,1,0.750000,1,1,3,1.0,16.0,93.863,2.0,95.4223,1.55925,8.0,96.379,97.387,3.52393,97.3871,98.1409
18,18,1,0.750000,1,1,3,1.0,17.0,98.1435,2.0,98.6917,0.548162,8.0,100.66,101.669,3.52529,101.669,102.428
19,19,1,0.750000,1,1,3,1.0,18.0,102.43,3.0,102.995,0.564834,1.0,104.948,105.956,3.52557,105.956,106.715
20,20,1,0.750000,1,1,3,1.0,19.0,106.718,2.0,107.149,0.431106,9.0,109.234,110.242,3.52466,110.242,110.999
21,21,3,0.750000,1,1,3,1.0,20.0,111.002,2.0,111.538,0.535871,1.0,113.52,114.531,3.52895,114.531,115.288
22,22,1,0.750000,1,1,3,1.0,21.0,115.291,2.0,115.839,0.548559,7.0,117.808,118.818,3.52754,118.818,119.575
23,23,1,0.750000,1,1,3,1.0,22.0,119.578,3.0,120.076,0.498557,1.0,122.094,123.103,3.5253,123.103,123.862
24,24,2,12,1,1,3,1.0,23.0,123.865,3.0,124.313,0.448161,5.0,126.382,127.391,3.52686,127.392,139.408
25,25,3,0.750000,1,2,4,1.0,24.0,139.41,3.0,140.476,1.06568,7.0,141.927,142.937,3.527,142.938,143.695
26,26,3,0.750000,1,2,4,1.0,25.0,143.698,3.0,144.263,0.565014,7.0,146.213,147.221,3.52368,147.221,147.982
27,27,2,0.750000,1,2,4,1.0,26.0,147.985,3.0,148.683,0.698425,5.0,150.5,151.511,3.52622,151.511,152.269
28,28,3,0.750000,1,2,4,1.0,27.0,152.271,3.0,152.887,0.615172,9.0,154.787,155.798,3.52613,155.798,156.556
29,29,1,0.750000,1,2,4,1.0,28.0,156.558,3.0,157.189,0.631096,3.0,159.075,160.086,3.5277,160.086,160.842
30,30,3,0.750000,1,2,4,1.0,29.0,160.845,2.0,161.36,0.514382,2.0,163.36,164.371,3.52595,164.371,165.129
