TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,3,0.750000,1,1.0,0.0,4.00586,3.0,1.07175,5.07761,7.51946,3.51409,7.52009,8.28132
2,1,2,8,3,0.750000,1,1.0,1.0,8.28537,3.0,1.44589,9.73126,11.7989,3.51387,11.7994,12.565
3,1,3,8,3,0.750000,1,1.0,2.0,12.5676,3.0,1.35081,13.9184,16.0924,3.52524,16.0929,16.858
4,1,4,8,3,0.750000,1,1.0,3.0,16.8605,3.0,1.19461,18.0551,20.3801,3.51995,20.3806,21.1363
5,1,5,9,3,0.750000,1,1.0,4.0,21.1389,3.0,1.43626,22.5752,24.6579,3.51947,24.6586,25.4235
6,1,6,4,3,0.750000,1,1.0,5.0,25.4261,2.0,1.25244,26.6785,28.9267,3.50102,28.9272,29.6812
7,1,7,6,3,0.750000,1,1.0,6.0,29.6837,3.0,1.41601,31.0998,33.2057,3.52236,33.2062,33.961
8,1,8,10,3,10,1,1.0,7.0,33.9637,3.0,1.60545,35.5692,37.4871,3.52376,37.4876,47.5053
9,1,9,10,2,0.750000,2,1.0,8.0,47.5097,3.0,1.77068,49.2804,51.0115,3.50222,51.012,51.7674
10,1,10,7,2,0.750000,2,1.0,9.0,51.7712,3.0,1.42941,53.2006,55.297,3.52618,55.2975,56.0626
11,1,11,8,2,0.750000,2,1.0,10.0,56.0654,3.0,1.58878,57.6542,59.5746,3.50956,59.5751,60.3294
12,1,12,6,2,0.750000,2,1.0,11.0,60.3325,3.0,1.24144,61.5739,63.8393,3.50723,63.8398,64.5929
13,1,13,7,2,0.750000,2,1.0,12.0,64.5957,3.0,1.1485,65.7442,68.1109,3.51563,68.1114,68.8632
14,1,14,10,2,0.750000,2,1.0,13.0,68.8661,3.0,1.44831,70.3144,72.3823,3.51662,72.3828,73.1349
15,1,15,10,2,0.750000,2,1.0,14.0,73.1377,3.0,1.24682,74.3845,76.6523,3.5149,76.6527,77.4104
16,1,16,4,2,8,2,1.0,15.0,77.4132,2.0,1.27499,78.6882,80.9202,3.50735,80.9207,88.9272
17,1,17,10,1,0.750000,3,1.0,16.0,88.9304,3.0,1.30043,90.2308,92.4515,3.52166,92.4522,93.2151
18,1,18,7,1,0.750000,3,1.0,17.0,93.2175,3.0,1.03347,94.2509,96.7363,3.5192,96.7368,97.4994
19,1,19,8,1,0.750000,3,1.0,18.0,97.5017,3.0,1.25271,98.7544,101.019,3.51715,101.019,101.784
20,1,20,10,1,0.750000,3,1.0,19.0,101.786,3.0,1.23861,103.025,105.313,3.52698,105.313,106.079
21,1,21,10,1,0.750000,3,1.0,20.0,106.081,3.0,1.33075,107.412,109.595,3.51468,109.596,110.36
22,1,22,5,1,0.750000,3,1.0,21.0,110.362,3.0,1.43654,111.799,113.877,3.51534,113.878,114.644
23,1,23,7,1,0.750000,3,1.0,22.0,114.646,3.0,1.58921,116.235,118.149,3.50342,118.15,118.916
24,1,24,4,1,12,3,1.0,23.0,118.919,2.0,1.55368,120.472,122.435,3.51681,122.436,134.454
25,0,25,6,3,0.750000,4,1.0,24.0,134.458,3.0,1.46136,135.919,137.975,3.51748,137.975,138.736
26,0,26,3,3,0.750000,4,1.0,25.0,138.739,2.0,1.26593,140.005,142.254,3.51535,142.255,143.02
27,0,27,4,3,0.750000,4,1.0,26.0,143.023,2.0,1.3359,144.358,146.535,3.51274,146.535,147.3
28,0,28,1,3,0.750000,4,1.0,27.0,147.302,2.0,1.32643,148.629,150.814,3.5118,150.814,151.58
29,0,29,1,3,0.750000,4,1.0,28.0,151.582,2.0,1.40018,152.982,155.096,3.51363,155.096,155.851
30,0,30,7,3,0.750000,4,1.0,29.0,155.854,3.0,1.4317,157.286,159.375,3.52172,159.376,160.129
31,0,31,2,3,0.750000,4,1.0,30.0,160.132,2.0,1.30743,161.439,163.635,3.50388,163.636,164.391
32,0,32,4,3,8,4,1.0,31.0,164.393,2.0,1.5336,165.927,167.916,3.52276,167.916,175.936
