TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.22223,2.0,4.84788,0.625647,9.0,6.73748,7.74105,3.51882,7.74129,8.50071
2,2,3,0.750000,3,5,1,1.0,1.0,8.68137,3.0,9.26831,0.586943,6.0,11.1912,12.2086,3.52728,12.2088,12.971
3,3,2,0.750000,3,5,1,1.0,2.0,13.1522,3.0,13.5218,0.369603,5.0,15.6681,16.6835,3.53127,16.6837,17.4414
4,4,1,0.750000,3,5,1,1.0,3.0,17.6275,3.0,18.2423,0.614784,3.0,20.1388,21.1431,3.51564,21.1433,21.8951
5,5,1,0.750000,3,5,1,1.0,4.0,22.0749,2.0,22.4459,0.370972,9.0,24.5844,25.5922,3.51729,25.5924,26.3487
6,6,1,0.750000,3,5,1,1.0,5.0,26.5305,2.0,26.8994,0.368959,8.0,29.0489,30.0614,3.53095,30.0616,30.819
7,7,1,0.750000,3,5,1,1.0,6.0,31.0031,3.0,31.5534,0.550354,1.0,33.5169,34.5266,3.52358,34.5268,35.2892
8,8,1,10,3,5,1,1.0,7.0,35.4737,2.0,35.8233,0.349598,8.0,37.9814,38.9968,3.52315,38.997,49.0007
9,9,2,0.750000,1,2,2,1.0,8.0,49.0091,2.0,50.0183,1.00924,5.0,51.5378,52.5624,3.55332,52.5626,53.3209
10,10,3,0.750000,1,2,2,1.0,9.0,53.3237,2.0,54.4718,1.14813,3.0,55.8417,56.8448,3.52113,56.845,57.6076
11,11,1,0.750000,1,2,2,1.0,10.0,57.6102,3.0,58.5252,0.914942,3.0,60.131,61.1434,3.53312,61.1435,61.8945
12,12,3,0.750000,1,2,2,1.0,11.0,61.8972,2.0,62.3285,0.431293,1.0,64.4211,65.4394,3.54226,65.4396,66.1983
13,13,3,0.750000,1,2,2,1.0,12.0,66.201,3.0,66.5822,0.381188,8.0,68.7133,69.7172,3.51618,69.7174,70.4684
14,14,3,0.750000,1,2,2,1.0,13.0,70.4712,3.0,70.8357,0.364412,9.0,72.9995,74.0107,3.53945,74.0109,74.7719
15,15,3,0.750000,1,2,2,1.0,14.0,74.7746,3.0,75.0891,0.314563,7.0,77.2764,78.2825,3.50789,78.2827,79.042
16,16,3,8,1,2,2,1.0,15.0,79.0447,2.0,79.7596,0.714902,3.0,81.5619,82.5787,3.53403,82.5789,90.5853
17,17,2,0.750000,2,3,3,1.0,16.0,90.8007,3.0,91.9195,1.1188,5.0,93.3096,94.3245,3.52377,94.3247,95.0883
18,18,3,0.750000,2,3,3,1.0,17.0,95.3153,3.0,95.9228,0.607553,7.0,97.8304,98.8445,3.52926,98.8447,99.6089
19,19,1,0.750000,2,3,3,1.0,18.0,99.8025,2.0,100.227,0.424106,8.0,102.326,103.34,3.53761,103.34,104.096
20,20,1,0.750000,2,3,3,1.0,19.0,104.282,3.0,104.83,0.54855,2.0,106.795,107.799,3.51744,107.799,108.55
21,21,1,0.750000,2,3,3,1.0,20.0,108.734,2.0,109.084,0.350089,9.0,111.247,112.264,3.53045,112.265,113.02
22,22,1,0.750000,2,3,3,1.0,21.0,113.21,2.0,113.537,0.327682,7.0,115.731,116.736,3.52588,116.736,117.491
23,23,1,0.750000,2,3,3,1.0,22.0,117.679,3.0,118.074,0.394855,3.0,120.191,121.208,3.52853,121.208,121.96
24,24,1,10,2,3,3,1.0,23.0,122.148,2.0,122.878,0.730711,8.0,124.662,125.666,3.51792,125.666,135.672
25,25,3,0.750000,3,6,4,1.0,24.0,135.901,2.0,136.673,0.772227,4.0,138.421,139.439,3.5381,139.439,140.192
26,26,3,0.750000,3,6,4,1.0,25.0,140.376,2.0,140.826,0.450341,4.0,142.903,143.919,3.54286,143.919,144.679
27,27,3,0.750000,3,6,4,1.0,26.0,144.865,3.0,145.43,0.565688,7.0,147.384,148.399,3.53403,148.399,149.15
28,28,3,0.750000,3,6,4,1.0,27.0,149.331,3.0,149.867,0.536576,8.0,151.846,152.856,3.52529,152.856,153.62
29,29,2,0.750000,3,6,4,1.0,28.0,153.805,3.0,154.588,0.78256,5.0,156.324,157.327,3.52143,157.327,158.09
30,30,3,0.750000,3,6,4,1.0,29.0,158.275,2.0,159.058,0.783087,2.0,160.787,161.792,3.51716,161.792,162.544
31,31,1,0.750000,3,6,4,1.0,30.0,162.725,3.0,163.095,0.369443,1.0,165.237,166.251,3.5261,166.252,167.014
32,32,3,12,3,6,4,1.0,31.0,167.195,2.0,167.532,0.336336,1.0,169.706,170.715,3.51979,170.715,182.727
33,33,1,0.750000,1,1,5,1.0,32.0,182.736,2.0,183.428,0.69234,8.0,185.265,186.27,3.53429,186.271,187.031
34,34,1,0.750000,1,1,5,1.0,33.0,187.034,3.0,187.565,0.531273,1.0,189.557,190.576,3.54219,190.576,191.334
35,35,3,0.750000,1,1,5,1.0,34.0,191.337,2.0,191.718,0.381452,4.0,193.854,194.871,3.53396,194.871,195.621
36,36,1,0.750000,1,1,5,1.0,35.0,195.624,3.0,195.989,0.364571,3.0,198.138,199.154,3.52964,199.154,199.908
37,37,1,0.750000,1,1,5,1.0,36.0,199.911,3.0,200.192,0.281097,1.0,202.419,203.434,3.52343,203.434,204.195
38,38,2,0.750000,1,1,5,1.0,37.0,204.197,2.0,204.362,0.16455,5.0,206.721,207.732,3.53454,207.732,208.498
39,39,1,0.750000,1,1,5,1.0,38.0,208.501,0.0,999.0,999.0,999.0,211.018,212.042,3.5406,212.042,212.802
40,40,1,10,1,1,5,1.0,39.0,212.805,2.0,213.653,0.848356,9.0,215.311,216.329,3.52417,216.329,226.33
41,41,3,0.750000,2,4,6,1.0,40.0,226.565,2.0,227.231,0.666129,4.0,229.076,230.08,3.515,230.08,230.834
42,42,3,0.750000,2,4,6,1.0,41.0,231.062,3.0,231.652,0.589447,9.0,233.585,234.602,3.54024,234.603,235.354
43,43,3,0.750000,2,4,6,1.0,42.0,235.543,3.0,236.438,0.895426,9.0,238.066,239.076,3.53281,239.076,239.841
44,44,2,0.750000,2,4,6,1.0,43.0,240.028,2.0,240.459,0.430849,5.0,242.557,243.558,3.52961,243.558,244.311
45,45,3,0.750000,2,4,6,1.0,44.0,244.502,2.0,245.029,0.526615,2.0,247.012,248.03,3.52785,248.03,248.781
46,46,3,0.750000,2,4,6,1.0,45.0,248.966,2.0,249.282,0.316229,2.0,251.476,252.492,3.52547,252.492,253.252
47,47,2,0.750000,2,4,6,1.0,46.0,253.436,3.0,255.521,2.08438,5.0,255.946,256.953,3.517,256.954,257.706
48,48,3,8,2,4,6,1.0,47.0,257.892,3.0,258.64,0.748079,8.0,260.402,261.417,3.52468,261.417,269.432
49,49,3,0.750000,1,2,7,1.0,48.0,269.44,2.0,270.133,0.692779,3.0,271.965,272.971,3.53101,272.971,273.735
50,50,3,0.750000,1,2,7,1.0,49.0,273.738,2.0,274.136,0.397814,4.0,276.248,277.259,3.52035,277.259,278.022
51,51,1,0.750000,1,2,7,1.0,50.0,278.025,3.0,278.507,0.481784,2.0,280.543,281.559,3.53371,281.559,282.309
52,52,3,0.750000,1,2,7,1.0,51.0,282.312,2.0,282.676,0.364656,2.0,284.826,285.843,3.53165,285.844,286.596
53,53,3,0.750000,1,2,7,1.0,52.0,286.599,2.0,287.03,0.431263,1.0,289.115,290.121,3.52221,290.121,290.883
54,54,1,0.750000,1,2,7,1.0,53.0,290.886,2.0,291.267,0.381004,6.0,293.407,294.422,3.5361,294.422,295.186
55,55,3,0.750000,1,2,7,1.0,54.0,295.189,3.0,295.754,0.5648,6.0,297.692,298.696,3.50689,298.696,299.456
56,56,3,12,1,2,7,1.0,55.0,299.459,3.0,299.974,0.51478,7.0,301.973,302.98,3.52048,302.98,314.986
57,57,1,0.750000,1,1,8,1.0,56.0,314.989,2.0,315.754,0.765147,8.0,317.504,318.516,3.52712,318.516,319.273
58,58,1,0.750000,1,1,8,1.0,57.0,319.276,3.0,319.841,0.564892,1.0,321.79,322.806,3.53016,322.806,323.56
59,59,1,0.750000,1,1,8,1.0,58.0,323.562,2.0,324.545,0.982593,6.0,326.089,327.095,3.5331,327.096,327.846
60,60,1,0.750000,1,1,8,1.0,59.0,327.849,2.0,328.614,0.76508,9.0,330.365,331.38,3.53123,331.38,332.133
61,61,2,0.750000,1,1,8,1.0,60.0,332.136,3.0,332.584,0.448519,5.0,334.65,335.671,3.53484,335.671,336.437
62,62,3,0.750000,1,1,8,1.0,61.0,336.44,3.0,337.221,0.781448,6.0,338.956,339.96,3.52023,339.96,340.724
63,63,1,0.750000,1,1,8,1.0,62.0,340.726,3.0,341.158,0.431535,4.0,343.238,344.25,3.52345,344.25,345.011
64,64,1,12,1,1,8,1.0,63.0,345.013,2.0,345.395,0.381393,9.0,347.528,348.534,3.52105,348.534,360.54
65,65,1,0.750000,2,3,9,1.0,64.0,360.77,2.0,361.542,0.771342,6.0,363.285,364.29,3.51965,364.29,365.044
66,66,1,0.750000,2,3,9,1.0,65.0,365.288,3.0,365.828,0.539742,1.0,367.793,368.798,3.51021,368.799,369.564
67,67,2,0.750000,2,3,9,1.0,66.0,369.751,3.0,370.148,0.397418,5.0,372.258,373.263,3.51212,373.263,374.018
68,68,1,0.750000,2,3,9,1.0,67.0,374.204,3.0,374.852,0.648163,4.0,376.717,377.722,3.51744,377.722,378.489
69,69,1,0.750000,2,3,9,1.0,68.0,378.67,3.0,379.189,0.51915,1.0,381.191,382.202,3.53221,382.202,382.958
70,70,1,0.750000,2,3,9,1.0,69.0,383.143,2.0,383.626,0.483027,6.0,385.645,387.659,4.51564,387.659,388.413
71,71,1,0.750000,2,3,9,1.0,70.0,388.597,3.0,389.081,0.483702,3.0,391.118,392.123,3.52604,392.123,392.883
72,72,2,8,2,3,9,1.0,71.0,393.069,3.0,393.518,0.448963,5.0,395.591,396.612,3.54281,396.612,404.626
