TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,4,8,2,0,1.0,0.0,4.24321,2.0,8,5.62955,high,1.38634,1.61366,6.16387,10.9792,10.9932,13.0021,8.75888,13.0025,17.0003
2,2,0,2,2,2,2,8,1.0,1.0,17.2201,3.0,8,18.9412,high,1.72108,1.27892,19.4754,23.9788,23.9915,25.9853,8.76515,25.9856,27.9773
3,3,0,2,4,0,5.000000e-01,8,1.0,2.0,28.2106,2.0,0,29.6659,low,1.45529,1.54471,30.2005,33.449,33.4492,35.4555,7.24484,35.4558,39.4713
4,4,0,1,2,4,2,0,1.0,3.0,39.4933,2.0,4,41.3758,high,1.8825,1.1175,41.9121,46.2434,46.2569,48.2499,8.75663,48.2502,50.2428
5,5,1,3,2,0,5.000000e-01,4,1.0,4.0,50.4592,3.0,4,52.1013,high,1.64205,1.35795,52.6391,55.6971,55.7114,57.7057,7.24645,57.706,59.7117
6,6,0,3,4,4,3.500000e+00,8,1.0,5.0,59.9767,3.0,8,61.4088,high,1.43214,1.56786,61.9363,68.2261,68.2404,70.2502,10.2735,70.2505,74.231
7,7,0,3,2,8,5.000000e-01,0,1.0,6.0,74.4747,3.0,0,75.5538,low,1.07907,1.92093,76.0964,79.7359,79.736,81.7442,7.26951,81.7446,83.7329
8,8,1,3,4,2,5.000000e-01,4,1.0,7.0,83.9112,3.0,4,86.146,high,2.23486,0.765136,86.6814,89.1605,89.1748,91.1804,7.26929,91.1808,95.1499
9,9,1,1,4,8,2,2,1.0,8.0,95.1703,2.0,8,96.8214,high,1.65112,1.34888,97.3592,101.923,101.938,103.943,8.77226,103.943,107.912
10,10,1,1,4,0,5.000000e-01,2,1.0,9.0,107.921,3.0,2,109.432,high,1.5105,1.4895,109.965,113.182,113.182,115.189,7.26764,115.189,119.17
11,11,0,3,4,4,2,2,1.0,10.0,119.399,2.0,4,120.991,high,1.59271,1.40729,121.523,126.148,126.164,128.17,8.77144,128.17,132.154
12,12,1,3,2,8,3.500000e+00,4,1.0,11.0,132.379,3.0,4,134.269,low,1.89029,1.10971,134.803,140.638,140.652,142.657,10.2783,142.657,144.619
13,13,0,2,4,0,5.000000e-01,4,1.0,12.0,144.834,3.0,4,147.263,high,2.42893,0.571075,147.799,150.083,150.096,152.099,7.26457,152.099,156.083
14,14,1,2,2,8,2,4,1.0,13.0,156.296,3.0,4,157.822,low,1.52617,1.47383,158.353,163.043,163.057,165.051,8.75503,165.051,167.044
