TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,3,0.750000,1,1.0,0.0,4.01646,3.0,1.02332,5.03978,7.53676,3.52082,7.53744,8.29194
2,1,2,5,3,0.750000,1,1.0,1.0,8.29541,3.0,1.46532,9.76073,11.8038,3.50881,11.8043,12.5706
3,1,3,9,3,0.750000,1,1.0,2.0,12.5732,3.0,1.32392,13.8972,16.101,3.52812,16.1015,16.8689
4,1,4,2,3,0.750000,1,1.0,3.0,16.8714,3.0,1.34612,18.2175,20.3809,3.50989,20.3814,21.1485
5,1,5,7,3,0.750000,1,1.0,4.0,21.1511,3.0,1.48687,22.638,24.6615,3.51082,24.662,25.4296
6,1,6,9,3,0.750000,1,1.0,5.0,25.4322,3.0,1.34237,26.7745,28.9406,3.50881,28.9411,29.6941
7,1,7,7,3,0.750000,1,1.0,6.0,29.6968,3.0,1.03078,30.7276,33.2074,3.51098,33.2079,33.9738
8,1,8,9,3,12,1,1.0,7.0,33.9764,3.0,1.62201,35.5984,37.4867,3.51071,37.4872,49.4975
9,1,9,9,2,0.750000,2,1.0,8.0,49.5014,3.0,1.89353,51.3949,53.0094,3.50842,53.01,53.7639
10,1,10,2,2,0.750000,2,1.0,9.0,53.7665,3.0,1.84867,55.6151,57.2903,3.52425,57.2908,58.0584
11,1,11,7,2,0.750000,2,1.0,10.0,58.061,3.0,1.49053,59.5515,61.5712,3.51062,61.5717,62.3394
12,1,12,7,2,0.750000,2,1.0,11.0,62.3419,3.0,1.49734,63.8392,65.8522,3.51068,65.8527,66.6053
13,1,13,10,2,0.750000,2,1.0,12.0,66.6078,3.0,1.46739,68.0752,70.1153,3.5079,70.1158,70.8706
14,1,14,10,2,0.750000,2,1.0,13.0,70.8733,3.0,1.75607,72.6293,74.3748,3.50193,74.3754,75.1344
15,1,15,9,2,0.750000,2,1.0,14.0,75.1369,3.0,1.36197,76.4989,78.6475,3.51099,78.648,79.4148
16,1,16,6,2,10,2,1.0,15.0,79.4174,3.0,1.31828,80.7356,82.9273,3.51038,82.9278,92.9304
17,1,17,9,3,0.750000,3,1.0,16.0,92.934,3.0,2.36357,95.2976,96.4438,3.51021,96.4443,97.1975
18,1,18,10,3,0.750000,3,1.0,17.0,97.2001,3.0,1.48369,98.6838,100.708,3.50802,100.708,101.478
19,1,19,3,3,0.750000,3,1.0,18.0,101.48,3.0,1.3571,102.837,104.988,3.50858,104.989,105.757
20,1,20,6,3,0.750000,3,1.0,19.0,105.759,3.0,1.41457,107.174,109.283,3.5243,109.284,110.038
21,1,21,7,3,0.750000,3,1.0,20.0,110.041,3.0,1.01949,111.06,113.557,3.51683,113.558,114.318
22,1,22,10,3,0.750000,3,1.0,21.0,114.32,3.0,1.02754,115.348,117.83,3.50954,117.83,118.585
23,1,23,8,3,0.750000,3,1.0,22.0,118.587,3.0,1.33087,119.918,122.112,3.52528,122.113,122.88
24,1,24,9,3,8,3,1.0,23.0,122.883,3.0,1.28869,124.171,126.408,3.52598,126.409,134.421
25,0,25,2,1,0.750000,4,1.0,24.0,134.424,3.0,2.47464,136.899,137.932,3.50806,137.932,138.685
26,0,26,5,1,0.750000,4,1.0,25.0,138.688,3.0,1.61337,140.301,142.204,3.51691,142.205,142.965
27,0,27,2,1,0.750000,4,1.0,26.0,142.968,3.0,1.01948,143.987,146.478,3.51018,146.478,147.246
28,0,28,9,1,0.750000,4,1.0,27.0,147.248,3.0,1.3269,148.575,150.76,3.51197,150.76,151.526
29,0,29,1,1,0.750000,4,1.0,28.0,151.529,2.0,1.51628,153.045,155.04,3.51121,155.04,155.807
30,0,30,1,1,0.750000,4,1.0,29.0,155.809,2.0,1.02263,156.832,159.334,3.52582,159.335,160.09
31,0,31,4,1,0.750000,4,1.0,30.0,160.093,3.0,1.39281,161.486,163.601,3.50883,163.602,164.368
32,0,32,2,1,12,4,1.0,31.0,164.37,3.0,1.41896,165.789,167.881,3.51126,167.881,179.892
33,0,33,1,3,0.750000,5,1.0,32.0,179.896,2.0,1.6221,181.519,183.403,3.5073,183.404,184.158
34,0,34,1,3,0.750000,5,1.0,33.0,184.16,2.0,1.37821,185.538,187.669,3.50919,187.67,188.422
35,0,35,1,3,0.750000,5,1.0,34.0,188.425,2.0,1.23397,189.659,191.933,3.5091,191.934,192.686
36,0,36,4,3,0.750000,5,1.0,35.0,192.689,3.0,1.32336,194.012,196.214,3.52586,196.215,196.983
37,0,37,7,3,0.750000,5,1.0,36.0,196.985,3.0,1.71454,198.7,200.501,3.51652,200.502,201.264
38,0,38,4,3,0.750000,5,1.0,37.0,201.267,3.0,1.48617,202.753,204.777,3.51064,204.777,205.544
39,0,39,5,3,0.750000,5,1.0,38.0,205.547,3.0,1.37596,206.923,209.058,3.51111,209.058,209.824
40,0,40,2,3,8,5,1.0,39.0,209.827,3.0,1.39991,211.226,213.353,3.52663,213.353,221.366
41,0,41,2,2,0.750000,6,1.0,40.0,221.37,3.0,1.36653,222.736,224.882,3.51306,224.883,225.646
42,0,42,5,2,0.750000,6,1.0,41.0,225.648,3.0,1.30771,226.956,229.175,3.52681,229.175,229.942
43,0,43,2,2,0.750000,6,1.0,42.0,229.945,3.0,1.33152,231.276,233.456,3.51149,233.456,234.221
44,0,44,2,2,0.750000,6,1.0,43.0,234.224,3.0,1.02241,235.246,237.751,3.52767,237.752,238.505
45,0,45,3,2,0.750000,6,1.0,44.0,238.508,3.0,1.47509,239.983,242.031,3.52292,242.031,242.799
46,0,46,10,2,0.750000,6,1.0,45.0,242.802,3.0,1.33525,244.137,246.327,3.5256,246.327,247.095
47,0,47,4,2,0.750000,6,1.0,46.0,247.098,3.0,1.47592,248.574,250.608,3.51049,250.609,251.362
48,0,48,1,2,12,6,1.0,47.0,251.365,2.0,1.4624,252.827,254.889,3.52485,254.89,266.9
49,1,49,10,1,0.750000,7,1.0,48.0,266.904,3.0,1.43631,268.34,270.411,3.50814,270.412,271.179
50,1,50,9,1,0.750000,7,1.0,49.0,271.181,3.0,1.59552,272.777,274.686,3.50519,274.687,275.444
51,1,51,7,1,0.750000,7,1.0,50.0,275.447,3.0,1.31695,276.764,278.95,3.5033,278.95,279.71
52,1,52,5,1,0.750000,7,1.0,51.0,279.712,3.0,1.45495,281.167,283.223,3.51132,283.224,283.99
53,1,53,7,1,0.750000,7,1.0,52.0,283.992,3.0,1.31239,285.305,287.503,3.51062,287.503,288.271
54,1,54,2,1,0.750000,7,1.0,53.0,288.273,3.0,1.28419,289.557,291.784,3.51135,291.785,292.551
55,1,55,7,1,0.750000,7,1.0,54.0,292.553,3.0,1.10786,293.661,296.064,3.51133,296.065,296.831
56,1,56,7,1,8,7,1.0,55.0,296.833,3.0,1.56459,298.398,300.345,3.51176,300.345,308.357
57,1,57,9,2,0.750000,8,1.0,56.0,308.361,3.0,1.34685,309.707,311.87,3.51028,311.871,312.637
58,1,58,7,2,0.750000,8,1.0,57.0,312.641,3.0,1.42009,314.061,316.15,3.50973,316.151,316.918
59,1,59,7,2,0.750000,8,1.0,58.0,316.921,3.0,1.72746,318.648,320.448,3.52768,320.449,321.215
60,1,60,7,2,0.750000,8,1.0,59.0,321.217,3.0,1.63448,322.852,324.742,3.52543,324.743,325.51
61,1,61,8,2,0.750000,8,1.0,60.0,325.513,3.0,1.7755,327.289,329.039,3.52585,329.039,329.793
62,1,62,8,2,0.750000,8,1.0,61.0,329.795,3.0,1.61349,331.409,333.303,3.5082,333.303,334.058
63,1,63,6,2,0.750000,8,1.0,62.0,334.06,3.0,1.75224,335.812,337.569,3.50903,337.569,338.322
64,1,64,4,2,10,8,1.0,63.0,338.325,3.0,1.7242,340.049,341.832,3.50773,341.833,351.836
65,0,65,3,3,0.750000,9,1.0,64.0,351.84,3.0,1.50358,353.344,355.35,3.51069,355.351,356.117
66,0,66,5,3,0.750000,9,1.0,65.0,356.12,3.0,2.09403,358.214,359.645,3.52566,359.646,360.413
67,0,67,8,3,0.750000,9,1.0,66.0,360.416,3.0,1.51834,361.934,363.943,3.52755,363.943,364.711
68,0,68,2,3,0.750000,9,1.0,67.0,364.713,3.0,1.29058,366.004,368.239,3.52623,368.24,369.006
69,0,69,1,3,0.750000,9,1.0,68.0,369.009,2.0,1.03124,370.04,372.519,3.51029,372.519,373.275
70,0,70,3,3,0.750000,9,1.0,69.0,373.278,3.0,1.03282,374.31,376.783,3.5057,376.783,377.552
71,0,71,3,3,0.750000,9,1.0,70.0,377.554,3.0,1.02642,378.581,381.08,3.52578,381.08,381.835
72,0,72,3,3,10,9,1.0,71.0,381.837,3.0,1.74779,383.585,385.345,3.50772,385.345,395.349
