TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,2,1,1.0,0.0,4.01084,2.0,4.84145,0.83061,8.0,6.51709,7.52132,3.51047,7.52158,8.27747
2,2,3,0.750000,1,2,1,1.0,1.0,8.28013,2.0,9.47863,1.19849,3.0,10.7975,11.8006,3.52047,11.8008,12.5641
3,3,3,0.750000,1,2,1,1.0,2.0,12.5667,2.0,12.9649,0.398219,2.0,15.0931,16.0977,3.53104,16.0979,16.8508
4,4,1,0.750000,1,2,1,1.0,3.0,16.8534,3.0,17.2367,0.383308,1.0,19.3756,20.3925,3.53916,20.3927,21.1548
5,5,3,0.750000,1,2,1,1.0,4.0,21.1573,2.0,21.5719,0.414544,3.0,23.6707,24.6914,3.53413,24.6917,25.458
6,6,3,0.750000,1,2,1,1.0,5.0,25.4606,2.0,25.7755,0.314881,4.0,27.9662,28.9853,3.52475,28.9855,29.745
7,7,3,0.750000,1,2,1,1.0,6.0,29.7475,2.0,30.229,0.481469,1.0,32.2633,33.2822,3.53464,33.2824,34.0486
8,8,3,12,1,2,1,1.0,7.0,34.0511,2.0,34.9834,0.932358,2.0,36.5766,37.5801,3.52898,37.5803,49.595
9,9,3,0.750000,3,6,2,1.0,8.0,49.817,3.0,51.2632,1.44611,6.0,52.3331,53.3522,3.5352,53.3524,54.1151
10,10,3,0.750000,3,6,2,1.0,9.0,54.3409,2.0,55.8667,1.52585,1.0,56.8652,57.8681,3.52728,57.8683,58.6188
11,11,1,0.750000,3,6,2,1.0,10.0,58.8025,2.0,59.453,0.650508,6.0,61.3187,62.3369,3.53434,62.3371,63.089
12,12,3,0.750000,3,6,2,1.0,11.0,63.2734,3.0,63.7065,0.433068,8.0,65.7873,66.7923,3.51888,66.7925,67.5426
13,13,1,0.750000,3,6,2,1.0,12.0,67.7298,2.0,68.4944,0.764596,6.0,70.2412,71.2593,3.52951,71.2595,72.0132
14,14,3,0.750000,3,6,2,1.0,13.0,72.1998,2.0,72.6308,0.431022,1.0,74.7252,75.7285,3.52873,75.7287,76.484
15,15,3,0.750000,3,6,2,1.0,14.0,76.6742,3.0,77.1843,0.510029,8.0,79.1941,80.198,3.52378,80.1982,80.9537
16,16,3,10,3,6,2,1.0,15.0,81.1423,2.0,81.6047,0.462444,4.0,83.6628,84.6818,3.53953,84.682,94.6984
17,17,1,0.750000,2,3,3,1.0,16.0,94.9485,2.0,95.5494,0.600849,6.0,97.4594,98.4647,3.51613,98.4649,99.2188
18,18,1,0.750000,2,3,3,1.0,17.0,99.3992,2.0,100.003,0.603865,7.0,101.914,102.918,3.51858,102.918,103.672
19,19,1,0.750000,2,3,3,1.0,18.0,103.853,2.0,104.174,0.321185,9.0,106.381,107.402,3.54856,107.402,108.16
20,20,1,0.750000,2,3,3,1.0,19.0,108.394,2.0,108.71,0.316711,8.0,110.914,111.918,3.52429,111.918,112.681
21,21,1,0.750000,2,3,3,1.0,20.0,112.862,3.0,113.297,0.435007,1.0,115.367,116.386,3.52334,116.386,117.15
22,22,2,0.750000,2,3,3,1.0,21.0,117.337,2.0,117.551,0.214074,5.0,119.851,120.87,3.53293,120.87,121.62
23,23,3,0.750000,2,3,3,1.0,22.0,121.808,2.0,122.022,0.213713,1.0,124.32,125.339,3.53107,125.339,126.091
24,24,1,8,2,3,3,1.0,23.0,126.27,2.0,126.658,0.388632,7.0,128.771,129.791,3.52152,129.791,137.801
25,25,3,0.750000,1,1,4,1.0,24.0,137.809,3.0,139.086,1.27677,9.0,140.329,141.348,3.53832,141.348,142.104
26,26,1,0.750000,1,1,4,1.0,25.0,142.107,2.0,142.672,0.564895,8.0,144.625,145.644,3.53679,145.644,146.408
27,27,1,0.750000,1,1,4,1.0,26.0,146.41,2.0,147.109,0.698588,9.0,148.939,149.942,3.53133,149.942,150.694
28,28,3,0.750000,1,1,4,1.0,27.0,150.697,3.0,151.212,0.514639,8.0,153.203,154.206,3.50909,154.206,154.965
29,29,1,0.750000,1,1,4,1.0,28.0,154.967,2.0,155.499,0.531517,7.0,157.484,158.487,3.51993,158.487,159.251
30,30,1,0.750000,1,1,4,1.0,29.0,159.254,3.0,159.886,0.631551,3.0,161.764,162.768,3.51353,162.768,163.522
31,31,1,0.750000,1,1,4,1.0,30.0,163.525,2.0,163.889,0.364366,7.0,166.046,167.064,3.53899,167.064,167.825
32,32,1,8,1,1,4,1.0,31.0,167.828,3.0,169.427,1.59901,2.0,170.341,171.345,3.5168,171.345,179.352
33,33,3,0.750000,2,4,5,1.0,32.0,179.567,2.0,180.202,0.635197,2.0,182.086,183.104,3.53679,183.104,183.855
34,34,3,0.750000,2,4,5,1.0,33.0,184.087,2.0,184.556,0.46923,3.0,186.602,187.605,3.51812,187.605,188.359
35,35,2,0.750000,2,4,5,1.0,34.0,188.538,2.0,189.16,0.621568,5.0,191.054,192.058,3.51938,192.058,192.813
36,36,3,0.750000,2,4,5,1.0,35.0,192.991,2.0,193.43,0.438945,3.0,195.506,196.525,3.53362,196.525,197.283
37,37,3,0.750000,2,4,5,1.0,36.0,197.461,2.0,197.984,0.523308,1.0,199.977,200.981,3.5196,200.981,201.737
38,38,3,0.750000,2,4,5,1.0,37.0,201.916,2.0,202.238,0.321646,3.0,204.444,205.448,3.53209,205.448,206.207
39,39,3,0.750000,2,4,5,1.0,38.0,206.393,2.0,206.741,0.348036,4.0,208.915,209.933,3.54038,209.933,210.694
40,40,1,12,2,4,5,1.0,39.0,210.872,3.0,211.345,0.472453,2.0,213.382,214.401,3.52881,214.401,226.408
41,41,3,0.750000,1,1,6,1.0,40.0,226.416,2.0,227.541,1.12549,1.0,228.92,229.939,3.52352,229.94,230.694
42,42,1,0.750000,1,1,6,1.0,41.0,230.697,3.0,231.745,1.04836,1.0,233.203,234.206,3.50976,234.206,234.964
43,43,1,0.750000,1,1,6,1.0,42.0,234.967,2.0,235.548,0.581632,7.0,237.483,238.501,3.5346,238.501,239.267
44,44,1,0.750000,1,1,6,1.0,43.0,239.27,3.0,239.785,0.515065,4.0,241.779,242.797,3.52694,242.797,243.555
45,45,1,0.750000,1,1,6,1.0,44.0,243.557,2.0,244.205,0.64773,7.0,246.075,247.078,3.52083,247.078,247.841
46,46,3,0.750000,1,1,6,1.0,45.0,247.844,3.0,249.009,1.16478,8.0,250.356,251.359,3.51528,251.359,252.111
47,47,1,0.750000,1,1,6,1.0,46.0,252.114,3.0,253.046,0.93197,1.0,254.634,255.64,3.52632,255.64,256.398
48,48,1,8,1,1,6,1.0,47.0,256.401,2.0,256.866,0.464661,8.0,258.932,259.951,3.55015,259.951,267.958
49,49,1,0.750000,1,2,7,1.0,48.0,267.962,2.0,268.659,0.696588,8.0,270.488,271.492,3.53025,271.493,272.244
50,50,1,0.750000,1,2,7,1.0,49.0,272.247,3.0,272.712,0.465443,4.0,274.769,275.773,3.52573,275.773,276.531
51,51,3,0.750000,1,2,7,1.0,50.0,276.534,2.0,276.899,0.36453,3.0,279.049,280.07,3.53548,280.07,280.835
52,52,3,0.750000,1,2,7,1.0,51.0,280.838,3.0,281.336,0.498168,7.0,283.345,284.363,3.52552,284.363,285.122
53,53,3,0.750000,1,2,7,1.0,52.0,285.124,2.0,285.522,0.397844,2.0,287.641,288.66,3.53602,288.661,289.425
54,54,3,0.750000,1,2,7,1.0,53.0,289.428,3.0,289.926,0.498238,8.0,291.937,292.957,3.52872,292.957,293.713
55,55,3,0.750000,1,2,7,1.0,54.0,293.715,2.0,294.18,0.464362,4.0,296.221,297.238,3.5228,297.238,298.0
56,56,3,10,1,2,7,1.0,55.0,298.002,2.0,298.717,0.714534,1.0,300.532,301.535,3.53303,301.535,311.544
57,57,3,0.750000,2,3,8,1.0,56.0,311.767,2.0,312.428,0.660738,4.0,314.273,315.285,3.51757,315.285,316.047
58,58,1,0.750000,2,3,8,1.0,57.0,316.296,3.0,316.949,0.652747,4.0,318.813,319.833,3.53701,319.833,320.584
59,59,1,0.750000,2,3,8,1.0,58.0,320.763,2.0,321.319,0.555501,7.0,323.27,324.285,3.52185,324.285,325.038
60,60,1,0.750000,2,3,8,1.0,59.0,325.222,2.0,326.089,0.867059,8.0,327.735,328.739,3.51704,328.739,329.492
61,61,1,0.750000,2,3,8,1.0,60.0,329.679,3.0,330.326,0.64733,2.0,332.202,333.223,3.54441,333.223,333.979
62,62,3,0.750000,2,3,8,1.0,61.0,334.159,2.0,334.663,0.504477,3.0,336.674,337.677,3.51858,337.677,338.433
63,63,1,0.750000,2,3,8,1.0,62.0,338.613,3.0,338.95,0.337156,4.0,341.141,342.145,3.53246,342.145,342.903
64,64,1,12,2,3,8,1.0,63.0,343.083,0.0,999.0,999.0,999.0,345.589,346.599,3.51534,346.599,358.599
65,65,1,0.750000,3,5,9,1.0,64.0,358.851,2.0,360.1,1.24915,8.0,361.368,362.388,3.53674,362.388,363.153
66,66,1,0.750000,3,5,9,1.0,65.0,363.331,0.0,999.0,999.0,999.0,365.839,366.857,3.52562,366.857,367.623
67,67,1,0.750000,3,5,9,1.0,66.0,367.803,2.0,368.257,0.454773,9.0,370.321,371.326,3.52335,371.326,372.077
68,68,1,0.750000,3,5,9,1.0,67.0,372.259,2.0,372.694,0.435408,6.0,374.776,375.78,3.52112,375.78,376.53
69,69,1,0.750000,3,5,9,1.0,68.0,376.719,2.0,377.081,0.362261,8.0,379.228,380.247,3.52759,380.247,381.001
70,70,1,0.750000,3,5,9,1.0,69.0,381.18,2.0,381.652,0.472236,8.0,383.69,384.701,3.52103,384.701,385.454
71,71,3,0.750000,3,5,9,1.0,70.0,385.632,2.0,386.072,0.440035,1.0,388.15,389.154,3.52225,389.154,389.908
72,72,2,10,3,5,9,1.0,71.0,390.083,2.0,390.443,0.359625,5.0,392.602,393.621,3.53822,393.621,403.636
