TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,4,3,0.750000,1,1.0,0.0,4.00067,999.0,999.0,999.0,7.00397,3.53215,7.5331,8.28687
2,1,2,7,3,0.750000,1,1.0,1.0,8.29019,3.0,2.19497,10.4852,11.8064,3.51666,11.807,12.5719
3,1,3,9,3,0.750000,1,1.0,2.0,12.5749,3.0,2.0397,14.6146,16.0884,3.51391,16.089,16.8538
4,1,4,9,3,0.750000,1,1.0,3.0,16.8571,3.0,2.12077,18.9779,20.3843,3.52762,20.3849,21.1498
5,1,5,8,3,0.750000,1,1.0,4.0,21.153,3.0,2.03801,23.191,24.6726,3.52011,24.6732,25.4281
6,1,6,10,3,0.750000,1,1.0,5.0,25.4315,3.0,1.78949,27.221,28.9461,3.51505,28.9467,29.7129
7,1,7,6,3,0.750000,1,1.0,6.0,29.716,3.0,2.26788,31.9839,33.2339,3.51859,33.2348,34.0003
8,1,8,8,3,12,1,1.0,7.0,34.0034,3.0,1.44422,35.4476,37.5159,3.513,37.5165,49.5327
9,1,9,10,1,0.750000,2,1.0,8.0,49.5378,3.0,2.16284,51.7007,53.0475,3.51012,53.0481,53.8129
10,1,10,10,1,0.750000,2,1.0,9.0,53.8158,3.0,1.43222,55.248,57.3394,3.52407,57.34,58.105
11,1,11,7,1,0.750000,2,1.0,10.0,58.1079,3.0,1.91947,60.0274,61.6208,3.51338,61.6214,62.3863
12,1,12,10,1,0.750000,2,1.0,11.0,62.3891,3.0,1.40189,63.791,65.9104,3.52169,65.911,66.6758
13,1,13,8,1,0.750000,2,1.0,12.0,66.6786,3.0,1.37549,68.0541,70.1935,3.51537,70.1941,70.9604
14,1,14,1,1,0.750000,2,1.0,13.0,70.9634,2.0,1.60371,72.5671,74.4803,3.51741,74.4809,75.2376
15,1,15,7,1,0.750000,2,1.0,14.0,75.2404,3.0,1.45664,76.697,78.7497,3.50985,78.7503,79.5152
16,1,16,5,1,12,2,1.0,15.0,79.518,3.0,2.97395,82.4919,83.0234,3.50592,83.024,95.0398
17,1,17,7,2,0.750000,3,1.0,16.0,95.0439,3.0,2.03638,97.0803,98.5593,3.51582,98.5599,99.3247
18,1,18,8,2,0.750000,3,1.0,17.0,99.3279,3.0,1.43253,100.76,102.85,3.52232,102.85,103.615
19,1,19,9,2,0.750000,3,1.0,18.0,103.619,3.0,1.37177,104.99,107.139,3.5212,107.14,107.905
20,1,20,8,2,0.750000,3,1.0,19.0,107.908,3.0,1.39632,109.304,111.429,3.5213,111.429,112.194
21,1,21,8,2,0.750000,3,1.0,20.0,112.197,3.0,1.35295,113.55,115.714,3.51725,115.715,116.469
22,1,22,8,2,0.750000,3,1.0,21.0,116.472,3.0,1.34175,117.813,119.987,3.51611,119.988,120.753
23,1,23,5,2,0.750000,3,1.0,22.0,120.756,3.0,1.40379,122.16,124.266,3.51035,124.266,125.031
24,1,24,4,2,8,3,1.0,23.0,125.034,2.0,1.40507,126.44,128.551,3.51668,128.551,136.558
25,0,25,4,3,0.750000,4,1.0,24.0,136.562,2.0,1.45075,138.013,140.072,3.51032,140.073,140.837
26,0,26,4,3,0.750000,4,1.0,25.0,140.841,2.0,1.63552,142.476,144.353,3.51329,144.354,145.119
27,0,27,1,3,0.750000,4,1.0,26.0,145.122,2.0,1.40099,146.523,148.639,3.51732,148.639,149.404
28,0,28,4,3,0.750000,4,1.0,27.0,149.407,2.0,1.42881,150.836,152.921,3.51431,152.922,153.689
29,0,29,4,3,0.750000,4,1.0,28.0,153.693,2.0,1.35635,155.049,157.216,3.52397,157.217,157.982
30,0,30,1,3,0.750000,4,1.0,29.0,157.985,2.0,1.47755,159.462,161.5,3.5159,161.501,162.266
31,0,31,9,3,0.750000,4,1.0,30.0,162.269,3.0,1.60657,163.875,165.78,3.51267,165.782,166.55
32,0,32,5,3,10,4,1.0,31.0,166.553,3.0,1.46854,168.022,170.075,3.52233,170.076,180.093
33,0,33,1,1,0.750000,5,1.0,32.0,180.097,2.0,1.76379,181.86,183.619,3.52254,183.619,184.384
34,0,34,4,1,0.750000,5,1.0,33.0,184.387,2.0,2.43573,186.823,187.908,3.52096,187.908,188.673
35,0,35,4,1,0.750000,5,1.0,34.0,188.676,2.0,1.02727,189.704,192.193,3.51712,192.193,192.958
36,0,36,3,1,0.750000,5,1.0,35.0,192.961,2.0,1.33904,194.3,196.469,3.50865,196.47,197.235
37,0,37,10,1,0.750000,5,1.0,36.0,197.238,3.0,1.40851,198.646,200.762,3.52506,200.763,201.528
38,0,38,1,1,0.750000,5,1.0,37.0,201.531,2.0,1.34628,202.877,205.052,3.5215,205.052,205.817
39,0,39,2,1,0.750000,5,1.0,38.0,205.82,2.0,1.55282,207.373,209.328,3.50825,209.329,210.093
40,0,40,5,1,10,5,1.0,39.0,210.096,3.0,1.5066,211.603,213.613,3.51699,213.613,223.619
41,1,41,10,3,0.750000,6,1.0,40.0,223.623,3.0,1.51901,225.142,227.131,3.50866,227.131,227.896
42,1,42,6,3,0.750000,6,1.0,41.0,227.9,3.0,2.20439,230.104,231.418,3.51852,231.418,232.183
43,1,43,10,3,0.750000,6,1.0,42.0,232.186,3.0,1.39846,233.585,235.712,3.52627,235.713,236.478
44,1,44,10,3,0.750000,6,1.0,43.0,236.481,3.0,1.36739,237.848,240.0,3.52005,240.001,240.766
45,1,45,8,3,0.750000,6,1.0,44.0,240.769,3.0,1.37511,242.144,244.29,3.52145,244.29,245.055
46,1,46,10,3,0.750000,6,1.0,45.0,245.059,3.0,1.36556,246.424,248.578,3.52041,248.579,249.344
47,1,47,4,3,0.750000,6,1.0,46.0,249.347,2.0,1.34025,250.687,252.863,3.51687,252.864,253.618
48,1,48,9,3,8,6,1.0,47.0,253.621,3.0,1.37947,255.001,257.142,3.52189,257.143,265.146
49,0,49,2,3,0.750000,7,1.0,48.0,265.149,2.0,1.02556,266.175,268.67,3.52144,268.671,269.435
50,0,50,7,3,0.750000,7,1.0,49.0,269.438,3.0,2.36472,271.803,272.947,3.5089,272.948,273.712
51,0,51,5,3,0.750000,7,1.0,50.0,273.716,3.0,1.43486,275.15,277.227,3.51213,277.228,277.993
52,0,52,2,3,0.750000,7,1.0,51.0,277.996,2.0,1.36812,279.364,281.504,3.50886,281.505,282.27
53,0,53,2,3,0.750000,7,1.0,52.0,282.273,2.0,1.43729,283.71,285.778,3.50531,285.778,286.543
54,0,54,1,3,0.750000,7,1.0,53.0,286.546,2.0,1.72667,288.273,290.054,3.50848,290.055,290.82
55,0,55,1,3,0.750000,7,1.0,54.0,290.823,2.0,1.33043,292.153,294.345,3.52216,294.345,295.099
56,0,56,1,3,10,7,1.0,55.0,295.102,2.0,1.5476,296.65,298.613,3.51089,298.613,308.624
57,0,57,5,2,0.750000,8,1.0,56.0,308.628,3.0,2.84222,311.471,312.138,3.51033,312.139,312.904
58,0,58,8,2,0.750000,8,1.0,57.0,312.907,3.0,1.51101,314.418,316.418,3.51206,316.419,317.173
59,0,59,2,2,0.750000,8,1.0,58.0,317.176,2.0,1.38858,318.565,320.693,3.51725,320.694,321.458
60,0,60,1,2,0.750000,8,1.0,59.0,321.462,2.0,1.43294,322.895,324.982,3.52129,324.983,325.748
61,0,61,1,2,0.750000,8,1.0,60.0,325.751,2.0,1.35657,327.108,329.271,3.52044,329.272,330.037
62,0,62,4,2,0.750000,8,1.0,61.0,330.04,2.0,1.74791,331.788,333.559,3.51984,333.56,334.326
63,0,63,3,2,0.750000,8,1.0,62.0,334.329,2.0,1.78782,336.117,337.849,3.52047,337.85,338.615
64,0,64,4,2,12,8,1.0,63.0,338.618,2.0,1.36281,339.981,342.13,3.51264,342.131,354.13
65,1,65,1,2,0.750000,9,1.0,64.0,354.133,2.0,1.61762,355.751,357.659,3.52606,357.66,358.426
66,1,66,7,2,0.750000,9,1.0,65.0,358.429,2.0,1.11906,359.548,361.952,3.52408,361.953,362.707
