TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,2,1,0.750000,1,1.0,0.0,4.00949,2.0,1.91926,5.92875,7.52578,3.51693,7.5266,8.29121
2,0,2,2,1,0.750000,1,1.0,1.0,8.29418,2.0,1.03131,9.32549,11.8046,3.51087,11.8052,12.57
3,0,3,4,1,0.750000,1,1.0,2.0,12.5728,2.0,1.03248,13.6053,16.0893,3.51696,16.0899,16.8547
4,0,4,6,1,0.750000,1,1.0,3.0,16.8575,3.0,1.37745,18.235,20.3743,3.51719,20.3749,21.1287
5,0,5,4,1,0.750000,1,1.0,4.0,21.1316,2.0,1.03326,22.1649,24.6492,3.51806,24.6498,25.4146
6,0,6,9,1,0.750000,1,1.0,5.0,25.4174,3.0,1.02731,26.4447,28.9294,3.51249,28.93,29.6839
7,0,7,2,1,0.750000,1,1.0,6.0,29.6869,2.0,1.02088,30.7078,33.1985,3.51201,33.1991,33.9641
8,0,8,4,1,12,1,1.0,7.0,33.9672,2.0,1.40377,35.371,37.4831,3.5163,37.4837,49.5006
9,0,9,4,3,0.750000,2,1.0,8.0,49.5045,2.0,1.63687,51.1414,53.02,3.51597,53.0206,53.7855
10,0,10,4,3,0.750000,2,1.0,9.0,53.7886,2.0,1.03295,54.8216,57.3171,3.52896,57.3177,58.0826
11,0,11,6,3,0.750000,2,1.0,10.0,58.0856,3.0,1.56553,59.6511,61.602,3.51688,61.6026,62.3555
12,0,12,3,3,0.750000,2,1.0,11.0,62.3586,2.0,1.02292,63.3815,65.8766,3.51847,65.8772,66.6297
13,0,13,1,3,0.750000,2,1.0,12.0,66.6327,2.0,1.31159,67.9443,70.1398,3.50757,70.1404,70.9053
14,0,14,1,3,0.750000,2,1.0,13.0,70.9084,2.0,1.33222,72.2406,74.4134,3.50548,74.414,75.1678
15,0,15,8,3,0.750000,2,1.0,14.0,75.1723,3.0,1.36481,76.5372,78.6827,3.51079,78.6833,79.4481
16,0,16,2,3,10,2,1.0,15.0,79.4512,2.0,1.2993,80.7505,82.9814,3.5306,82.982,92.9974
17,1,17,10,1,0.750000,3,1.0,16.0,93.001,3.0,2.4207,95.4217,96.5212,3.52066,96.5218,97.2867
18,1,18,9,1,0.750000,3,1.0,17.0,97.2895,3.0,2.34563,99.6351,100.803,3.51372,100.803,101.557
19,1,19,1,1,0.750000,3,1.0,18.0,101.56,2.0,1.4719,103.032,105.078,3.51858,105.079,105.844
