Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,2,1,5.000000e-01,8
2,2,4,1,0,2,4
3,4,2,3,0,5.000000e-01,2
4,2,0,1,0,5.000000e-01,2
5,8,2,3,0,5.000000e-01,2
6,2,4,2,1,5.000000e-01,2
7,4,8,3,1,2,2
8,8,4,2,0,3.500000e+00,2
9,0,8,1,0,5.000000e-01,2
10,8,0,3,0,5.000000e-01,2
11,4,2,1,1,2,2
12,0,8,3,1,3.500000e+00,4
13,4,2,3,1,3.500000e+00,4
14,8,2,1,0,5.000000e-01,6
15,4,2,2,0,2,2
16,0,2,1,1,5.000000e-01,6
17,2,0,3,1,2,2
18,2,0,2,0,2,4
19,4,0,1,1,2,2
20,4,8,3,0,5.000000e-01,6
21,8,2,1,1,2,6
22,8,2,3,1,5.000000e-01,2
23,0,4,1,0,5.000000e-01,2
24,4,8,1,1,5.000000e-01,4
25,0,8,2,0,3.500000e+00,4
26,0,4,3,1,5.000000e-01,4
27,0,4,3,0,3.500000e+00,4
28,4,8,2,1,5.000000e-01,2
29,8,4,1,0,3.500000e+00,2
30,0,2,3,0,5.000000e-01,6
31,8,0,1,1,5.000000e-01,4
32,0,4,2,1,2,8
33,2,0,2,1,5.000000e-01,2
34,0,4,2,0,5.000000e-01,2
35,8,2,2,0,2,8
36,0,8,2,1,5.000000e-01,4
