csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
1378.404791263791	n/a	n/a	1899999.768578975	907.3377362324443	n/a	823261.7675914166	n/a	923.416593683773	n/a	852698.2054905423	n/a	n/a	n/a	n/a	n/a	-0.0124896049	0.0194718021	-0.38074022020000003	-0.0080892282	0.0170534596	-0.1412192643	0.2653623833	-0.23828569649999998	0.1954297446	-0.0999839415	0.10063828539999999	-0.2135248673	0.0392603479	-0.1120644958	0.1449917122	-0.1064765224	-0.04274535	0.3209803109	-0.02707732	0.1651872617	-0.1279234261	0.1264826597	-0.0764718314	0.22047638519999999	-0.2165209547	0.0711922614	-0.0397932196	0.0684615841	-0.43282436420000003	0.0743665715	-0.1100638511	0.12053373839999999	0.0204971546	-0.0418809725	0.0858835145	-0.1184785248	0.0882530239	0.0934469894	-0.0406822835	0.1225177016	-0.173164207	0.0047922509	-0.0743460593	-0.048225090899999996	0.0053103828	-0.2435407848	0.21877735980000002	-0.038384192000000004	0.1073359923	-0.019313966000000002	0.1209144332	-0.0843518152	0.2604146241	-0.2366358127	0.0062368264	-0.0365018443	0.1397328242	-0.2293650575	0.05989480570000001	-0.1128270275	0.01710819	-0.0254105767	0.0661059722	0.09600055689999999	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.088482	n/a	0.007829064324	n/a	-1.14224	n/a	1.3047122176000001	n/a	-3.86583	n/a	n/a	14.944641588900005	-0.00133999	n/a	n/a	1.7955732001000003e-06	-0.000436805	n/a	1.90798608025e-07	n/a	-0.00177292	n/a	n/a	3.143245326400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270.7058889288	-107.69890233499086	11599.053564161899	1614693.4561583318	903.9991894022987	-3.3385468301455603	817214.5344400131	11.145894937074967	891.3779745546425	-32.03861912913055	794554.6935211369	1026.47311570149	2.786339	74.92941299999998	0.5252620499999999	0.272348	-0.0431871366	-0.030280643399999998	-0.0046693265	0.0985188195	0.0573730846	0.0093264995	0.0758305423	0.0471720459	-0.1479167372	-0.0100717966	0.0110970919	-0.1387838813	0.031025812200000006	-0.008126318399999999	0.0461965073	-0.0369523293	-0.0190828317	0.0469498671	0.12246577859999999	0.0253979164	0.0043512226	0.0304678256	-0.0229904933	0.0740794041	-0.10781455640000001	0.0987901041	-0.0024868289000000003	-0.1369407412	0.0741144652	-0.022010676200000003	-0.0196786301	0.1011972341	0.097190052	-0.05202706	-0.0096464311	-0.1048198691	0.0624895332	-0.0281719119	-0.059669972	0.1526726596	0.0004452432	0.0017143492	-0.0364579437	0.0687041841	-0.0121221199	0.0515706682	0.0790849679	-0.0047669141	-0.0504871701	0.0921859247	0.0337043038	0.0001054494	-0.0190072999	-0.19737310789999998	-0.0982112307	-0.0174044841	-0.049044937000000004	0.108742138	0.0055198090000000005	0.0861325704	0.0333690569	0.0367450797	-0.1206731823	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0925433	-0.00406129999999999	0.008564262374889999	1.6494157689999918e-05	-1.05619	0.08604999999999996	1.1155373161	0.007404602499999993	-3.69868	0.1671499999999999	0.02793912249999997	13.680233742400002	-0.00530187	-0.00396188	1.56964931344e-05	2.81098254969e-05	-0.00117927	-0.0007424650000000001	1.3906777329000002e-06	5.512542762250002e-07	-0.00111725	0.0006556700000000001	4.299031489000002e-07	1.2482475625e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264.7488584900127	-5.957030438787342	35.486211648638914	1599589.6750517902	903.8129434477644	-0.18624595453434267	816877.8367437117	0.03468755558040844	890.9752045614896	-0.4027699931529014	793836.8151433881	0.16222366738438826	1.17394	31.569262	0.06098889999999992	0.0378272	-0.06141975280000001	-0.0441535907	0.0471423812	0.0951920816	0.050562076799999994	0.0003333646	0.0353893437	0.0388509888	-0.1530333951	0.051586465199999994	0.0532715173	-0.0223052002	0.0612166283	-0.051572754000000005	-0.0604547151	0.0028449578000000002	-0.0079175211	0.0818638667	0.0704434442	0.0188956376	-0.0363498092	-0.07622887980000001	-0.0374593754	0.012999933100000001	-0.1489942803	0.04866053099999999	-0.0393751307	-0.0631976696	0.0976340598	-0.0553916111	-0.0201524676	0.043667988600000006	0.0923583364	-0.0444562778	0.013844513700000002	-0.0748638324	0.066060562	-0.08954849640000001	-0.0651913156	0.049899165499999995	0.0954330883	-0.0316553339	-0.033219751400000004	-0.0020297213	-0.0689374489	0.012737496599999999	0.08794516890000001	-0.055161650599999994	-0.0177700702	0.061785717999999996	0.11756447619999999	-0.0463058076	0.0301670852	-0.13008542439999998	-0.028693492999999997	-0.0745918989	-0.06640141299999999	-0.08949558869999999	-0.028096896	0.050945010199999995	-0.0047598749	-0.0121955684	-0.0390577794	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.09443534710000001	-0.08458389999999999	0.007959400000000005	0.007154436139209999	6.335204836000009e-05	-1.058	-0.001810000000000089	1.119364	3.276100000000324e-06	-3.68576	0.012920000000000707	0.00016692640000001832	13.584826777599998	-0.00463102	0.0006708500000000006	4.5003972250000077e-07	2.14463462404e-05	-0.00126356	-8.428999999999989e-05	1.5965838736e-06	7.10480409999998e-09	-0.0011281	-1.0849999999999967e-05	1.1772249999999923e-10	1.2726096099999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272.810499996089	8.061641506076285	64.99006377249191	1620046.5689002941	903.4707906351184	-0.3421528126459634	816259.469530846	0.11706854720154375	886.7091175718792	-4.266086989610358	786253.0591851006	18.199498202922765	1.453288	39.081402	0.11029434999999983	0.080901	-0.0661460946	-0.0349695751	0.0759034241	0.0915986907	0.0567686547	-0.012788357299999999	0.0225010102	-0.013295245700000001	-0.1127085585	0.06518911919999999	0.0946725812	0.0310534583	0.0228243456	-0.1297836503	-0.1024622899	-0.0237192425	-0.049786908	0.0643545675	0.0551726004	0.11729231470000001	0.0946893397	-0.1090973246	-0.0563410339	-0.1211202017	-0.0093660811	0.0409167832	-0.0619882685	-0.0489800339	0.0416928688	-0.0573338778	-0.0115157411	-0.0008869115	0.0915144292	-0.0522251232	0.022173781200000003	-0.04338388	0.0693036736	-0.1079820315	-0.0702334535	-0.007075711899999998	0.0632051385	-0.1457300199	-0.0170294639	-0.0077966782	-0.1257513267	-0.031209407999999998	0.039083383799999996	-0.09003533970000001	0.071332731	0.1124859833	0.1115785003	0.053769239	-0.0360419039	0.0187259948	0.0119386051	-0.0930426839	-0.0260227242	0.0378807546	0.064152795	0.046119903399999995	0.0080647242	-0.0081495639	-0.0235928077	0.09587985289999999	0.09551051140000001	0.0948959959	0.0940378836	0.0929383775	-0.0748722	0.00971169999999999	0.00560584633284	9.431711688999981e-05	-1.05916	-0.00116000000000005	1.1218199056000002	1.3456000000001155e-06	-3.6938	-0.008040000000000271	6.464160000000433e-05	13.64415844	-0.00311352	0.0015174999999999998	2.30280625e-06	9.6940067904e-06	-0.00126355	9.999999999940612e-09	1.5965586025e-06	9.999999999881223e-17	-0.000817957	0.00031014299999999987	9.618868044899997e-08	6.690536538490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.7753883863968	1.9648883903078056	3.8607863863664	1625052.2908356888	903.4683841345523	-0.0024065005661668692	816255.1211306987	5.791244974961464e-06	892.9356345671486	6.226516995269321	797334.0474798363	38.769513892377695	1.810843	48.696655	0.37549560000000026	0.181316	-0.0727362203	-0.0701125982	0.1360816135	0.0906814342	0.0528978036	-0.0763343782	-0.0043011347	-0.0845071807	-0.0814662904	0.0906454807	0.0173059117	0.1500977761	-0.0781221243	-0.18556773629999998	-0.1878023277	-0.0871126092	-0.0085254807	0.055037515	-0.13851167	0.17395240850000002	0.1006637172	-0.0186063767	0.1253485493	-0.1210879214	0.0385663884	0.046571435599999995	-0.0798505092	0.0968232039	0.0250535907	-0.10026431460000004	-0.0548002978	-0.09975557269999999	0.0843450714	-0.0586862701	0.090758116	-0.004893819000000001	0.1089969809	-0.0701843065	0.0252155587	-0.1043467773	-0.010027317	-0.25611294760000003	-0.07414874169999999	-0.1590144038	-0.0403963204	-0.1789138709	-0.0570196027	-0.11732286230000001	0.008756540600000001	0.1420177114	0.0418244544	0.1045664652	0.0151304663	0.1762127133	0.13522026480000002	0.0630355516	0.0260898813	-0.0025374398	0.0384775637	-0.0023769792	0.0544289777	0.0526643125	0.20613706699999998	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.09095463570000001	-0.0384454	0.0364268	0.0014780487811599998	0.00132691175824	-1.0575	0.0016599999999999948	1.1183062500000005	2.7555999999999834e-06	-3.80101	-0.1072099999999998	0.011493984099999958	14.4476770201	-0.00484792	-0.0017344000000000005	3.008143360000002e-06	2.3502328326400006e-05	0.000831473	0.0020950229999999997	6.91347349729e-07	4.389121370529e-06	-0.00159251	-0.0007745530000000001	5.999323498090001e-07	2.5360881001000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1305.3592035609477	30.583815174550864	935.3697506310876	1703962.6503212715	912.6073708472984	9.138986712746147	832852.2133248184	83.52107813575059	890.8022488527494	-2.1333857143991963	793528.6465611156	4.551334606402571	2.31791	62.332561	1.3152429500000002	0.7590210000000001	0.014584291200000004	0.0956513081	0.0149553118	-0.1442869293	-0.0200911929	0.0089319296	0.081910136	-0.1593343699	-0.149485161	0.1434230871	0.1466302202	0.145617746	0.2615292164	-0.013327168799999999	0.18142332530000002	0.1329800048	0.0955671368	-0.0571091055	0.0390993965	-0.1338757252	-0.0545672292	0.0101889855	-0.0356998923	0.0918461049	0.09702867150000001	-0.18583865	0.0426759168	0.050818603899999995	-0.1315727089	0.0546353295	0.0988285302	0.056394499	-0.1344726492	0.0126772662	-0.0208275771	-0.0490203237	0.21344458859999998	-0.2153622936	-0.0512643562	-0.1321776071	0.22275265719999998	0.0306531675	0.1908417845	0.09105056289999999	0.0546180219	0.11317656429999999	0.0608368531	0.0507967766	0.039478889100000004	-0.1683182434	-0.1496071043	-0.0882131555	0.013194735400000001	0.0068725614	0.047948730999999994	-0.0247821781	0.0117218198	-0.0166695216	-0.0104817451	-0.079934374	0.0405248402	0.04955465059999999	0.0983761718	0.0956988917	0.09478827779999999	0.09327700109999999	0.0911746382	0.0884945117	-0.129255	-0.09080960000000002	0.016706855024999998	0.008246383452160003	-0.767654	0.28984600000000016	0.5892926637159999	0.0840107037160001	-3.11298	0.6880299999999999	0.4733852808999999	9.6906444804	-0.00711798	-0.00227006	5.1531724036e-06	5.06656392804e-05	0.00206226	0.0012307869999999995	4.2529163076e-06	1.514836639368999e-06	-0.00302281	-0.0014302999999999998	2.0457580899999998e-06	9.1373802961e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256.0339369785322	-49.32526658241546	2432.9819234263505	1577621.2508417915	904.4340139733556	-8.173356873942794	818000.8856319559	66.80376258882792	888.3178875622317	-2.484361290517654	789108.6693630256	6.172051021822544	1.638996	44.075417	0.4090650000000001	0.252075	-0.0230308971	0.0343081102	0.1651484327	0.0664683054	0.0184402779	0.0877559781	0.0367383819	-0.017221000400000002	-0.2017739143	0.0573947502	0.046699009900000005	-0.0247979174	0.0183922045	0.0633025895	0.1127021545	0.11091777929999999	0.046595228200000005	-0.07694157480000001	-0.028267258700000002	0.0742433495	0.0141463274	0.0250700043	-0.0164230162	0.0005877551000000001	0.1898613591	-0.1489088469	0.1160756467	0.0084481142	0.1097032574	-0.0341491927	0.0762764361	-0.0200053985	0.0715117601	-0.0060542803	-0.0713568088	-0.057034752699999997	0.14337074460000002	-0.1091781976	-0.0531292858	0.0388598958	0.049709248399999996	0.0485976507	0.1193635348	0.0743563414	0.08933248390000001	-0.015472361499999997	-0.052019271900000004	-0.0018658423999999999	0.11462994	-0.0711977941	-0.1696873576	-0.0644382765	0.022983386800000002	0.1250205462	0.0086710859	0.066514274	0.1392422266	-0.0362303655	0.0169503103	0.07948298	0.0676928537	0.0154508289	0.046757674400000004	0.0955783141	0.09430779859999999	0.09220276820000001	0.0892818499	0.0855708907	-0.105567	0.023688	0.011144391489000002	0.0005611213440000001	-0.967353	-0.19969900000000007	0.9357718266089999	0.03987969060100003	-3.25793	-0.14495000000000013	0.02101050250000004	10.6141078849	-0.00742022	-0.0003022399999999996	9.134901759999976e-08	5.50596648484e-05	0.00154994	-0.0005123199999999997	2.4023140036000004e-06	2.6247178239999966e-07	-0.00302281	0.0	0.0	9.1373802961e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.2620539375414	13.228116959009185	174.98307828122643	1611026.1615657462	905.7556125164481	1.3215985430924777	820393.229605046	1.746622709104159	888.6466577533316	0.32877019109992034	789692.8823361669	0.10808983855587814	1.088917	29.282829	0.16637540000000015	0.08013929999999997	-0.0492940272	0.0336388673	0.1221439869	0.0366111648	0.0296256798	0.065373287	0.047069433200000003	-0.0366380536	-0.1568919359	0.10735127609999999	0.0379126345	-0.0544551429	-0.09263580560000001	0.0003713612	0.057310848	0.1447104232	0.0800883516	-0.0461506474	0.0129748562	-0.07820751690000001	0.024327649500000003	0.0092822147	0.0908790815	0.0343068168	0.18490823120000002	-0.0859653545	-0.0644036687	-0.0864464793	0.0572856479	-0.057208268	0.062192973799999995	-0.0425477668	0.040930830099999996	-0.0219450761	-0.0558472447	-0.0659805131	0.1207608976	-0.1422485497	-0.018208156399999998	0.07313285900000001	-0.0416143245	0.0303252454	0.1421506014	-0.07497668910000001	0.10696591609999999	0.0983733842	0.032506447	0.0303975038	-0.0107117971	-0.0825606077	-0.1584614389	0.053635698600000004	-0.0809926586	0.013837799599999999	0.0554614411	-0.0174811395	0.11995554060000001	0.1276547657	0.0748029818	-0.0539067381	0.003300291	0.0057900122	0.0616821187	0.0954377042	0.0937482592	0.09095463570000001	0.08708973730000001	0.0821990853	-0.0906336	0.014933400000000013	0.00821444944896	0.00022300643556000038	-0.943731	0.023622000000000032	0.890628200361	0.0005579988840000014	-3.31218	-0.05425000000000013	0.0029430625000000142	10.970536352400002	-0.008377459999999998	-0.0009572399999999981	9.163084175999964e-07	7.018183605159996e-05	0.00103578	-0.00051416	1.0728402084000002e-06	2.643605056000001e-07	-0.00302281	0.0	0.0	9.1373802961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275.4493718249596	6.187317887418202	38.28290263996526	1626771.1000886841	902.4980917009019	-3.2575208155461723	814502.8055237696	10.6114418637166	890.6605759901773	2.013918236845712	793276.2616231545	4.055866664699739	1.003408	26.983345	0.05331299999999961	0.0313445	-0.023480909100000003	0.0549077655	0.07240787280000001	0.10842022539999999	0.025545249500000002	0.10462934269999999	0.0861180593	-0.0269733558	-0.06259720719999999	0.0382867679	0.0390541169	-0.059672830999999996	-0.017996963799999998	0.0628920475	0.1217025457	0.10051035900000001	0.08692657699999999	-0.0597911449	0.034278442799999996	-0.0127599281	-0.0846629033	0.0217510604	0.1129267407	-0.0575085042	0.1574319337	-0.12162939939999999	-0.0172794687	0.0124642077	0.0390116197	-0.0225224166	0.0743171698	-0.0098066105	0.1202141151	-0.0127673392	-0.0948557159	-0.0754724219	0.060844163099999994	-0.0532083975	-0.031127253900000002	0.0425994073	-0.0215309269	0.1106055673	0.1226662487	0.0406846458	0.1533648925	-0.0143184225	0.067080813	0.035873186099999996	0.0017554543	-0.126424178	-0.1158858759	-0.0380478555	-0.08470048109999999	0.09378391960000004	0.0284728222	-0.09263987439999999	0.0834212443	0.0577998854	-0.0713126676	-0.10705827050000001	0.0347584524	-0.1294108044	0.051673545700000004	0.0952770913	0.09311012869999999	0.0895349577	0.08460564949999999	0.0783967557	-0.0906336	0.0	0.00821444944896	0.0	-0.9656650000000002	-0.02193400000000023	0.9325088922250004	0.00048110035600001016	-3.33416	-0.021979999999999663	0.00048312039999998536	11.116622905599996	-0.00818948	0.0001879799999999973	3.533648039999899e-08	6.706758267040001e-05	0.00103578	0.0	1.0728402084000002e-06	0.0	-0.00302281	0.0	0.0	9.1373802961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1277.076886043403	1.6275142184433662	2.648802531235321	1630925.3728663146	904.3498938865993	1.851802185697352	817848.7305727033	3.4291713349534896	895.4511309271913	4.790554937014008	801832.7278787859	22.949416604549285	1.2245720000000002	32.930836	0.34624090000000024	0.186409	-0.0294460081	0.0415035177	0.0525784746	0.0696175988	0.0375511557	0.0635165258	0.0876609691	-0.024915381299999997	-0.08537206300000001	0.0416683007	0.0098080011	-0.0495149751	-0.14081026259999999	0.042974823499999995	0.147927899	0.1414873984	0.0805029752	0.028820178300000002	0.0338340789	-0.0826902587	-0.0452116471	-0.1112011151	-0.0507175008	0.0671494034	0.0413829638	-0.1355695798	-0.0920457468	0.0630709275	0.0340330271	-0.0264183517	0.0502392299	0.0055838795	0.0795022764	-0.0338319819	-0.0632480105	-0.0873627232	0.0839118447	-0.061283581399999995	-0.0010693481	0.0409568541	-0.1240009369	0.0889283516	0.1848933301	-0.0343742536	0.023185736600000003	0.1438361468	0.0390733157	-0.019053218700000003	0.0550972172	-0.11688889960000001	-0.0354671635	-0.09634010550000001	0.0604298766	0.0311603254	-0.013903179299999999	-0.1450637367	-0.006151425899999999	0.0123359652	-0.0403341836	0.023734893700000002	-0.0622865664	-0.0902669634	-0.14508363529999999	0.09509650929999999	0.09239394210000001	0.0879464117	0.0818379147	0.0741838168	-0.0913495	-0.0007159000000000054	0.00834473115025	5.125128100000078e-07	-1.02356	-0.057894999999999815	1.0476750736	0.0033518310249999773	-3.46706	-0.13290000000000024	0.017662410000000062	12.020505043599998	-0.00583195	0.0023575300000000013	5.557947700900003e-06	3.4011640802499994e-05	0.00105446	1.867999999999987e-05	1.1118858916e-06	3.489423999999951e-10	-0.00230442	0.0007183899999999997	5.160841920999996e-07	5.3103515364000015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
