Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,0,5.000000e-01,8
2,0,8,2,0,5.000000e-01,2
3,2,4,1,0,2,4
4,2,8,1,1,5.000000e-01,4
5,2,4,2,0,5.000000e-01,2
6,8,0,3,0,5.000000e-01,2
7,2,4,1,1,3.500000e+00,2
8,4,2,2,1,5.000000e-01,4
9,8,2,2,1,5.000000e-01,2
10,4,8,1,1,2,2
11,2,0,2,0,5.000000e-01,4
12,4,8,1,0,2,6
13,4,0,1,0,2,2
14,2,0,1,1,5.000000e-01,6
15,0,4,2,1,2,2
16,8,2,2,0,5.000000e-01,8
17,8,0,1,1,5.000000e-01,6
18,8,2,3,1,5.000000e-01,2
19,4,8,2,1,5.000000e-01,2
20,4,2,3,0,5.000000e-01,2
21,4,8,3,1,2,2
22,8,2,3,0,3.500000e+00,2
23,0,4,3,0,5.000000e-01,4
24,0,8,2,1,5.000000e-01,4
25,4,0,3,1,2,2
26,8,0,3,1,2,6
27,4,0,1,1,5.000000e-01,2
28,2,0,3,0,5.000000e-01,2
29,0,4,2,0,5.000000e-01,2
30,2,0,2,1,2,4
31,0,2,3,1,3.500000e+00,4
32,4,8,3,0,3.500000e+00,2
33,8,2,1,0,3.500000e+00,8
34,8,0,1,0,3.500000e+00,4
35,4,2,3,1,5.000000e-01,6
36,0,2,1,0,2,4
