filename	operator	randstr
anat/sub-127_T2w.nii.gz		ffb00736
anat/sub-127_T1w.nii.gz		06e4ff5f
fmap/sub-127_magnitude1.nii.gz		2f1d4041
fmap/sub-127_magnitude2.nii.gz		2f1d4041
fmap/sub-127_phasediff.nii.gz		879512f7
func/sub-127_task-trust_run-01_bold.nii.gz		2c4be252
func/sub-127_task-trust_run-02_bold.nii.gz		00ef8070
func/sub-127_task-trust_run-03_bold.nii.gz		ce598a0a
func/sub-127_task-trust_run-04_bold.nii.gz		0e33c92d
func/sub-127_task-trust_run-05_bold.nii.gz		d344325f
