TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,2,1,1.0,0.0,4.01298,3.0,4.89399,0.881016,3.0,6.52879,7.53677,3.52379,7.53704,8.29677
2,2,3,0.750000,1,2,1,1.0,1.0,8.29933,2.0,8.81462,0.515287,1.0,10.8148,11.8258,3.52642,11.826,12.5842
3,3,3,0.750000,1,2,1,1.0,2.0,12.5869,2.0,13.3175,0.730599,4.0,15.1036,16.1112,3.52437,16.1115,16.8704
4,4,3,0.750000,1,2,1,1.0,3.0,16.8729,3.0,17.2542,0.381283,8.0,19.3886,20.3974,3.52451,20.3976,21.1576
5,5,3,0.750000,1,2,1,1.0,4.0,21.1601,3.0,21.8249,0.664871,9.0,23.6769,24.6852,3.52513,24.6854,25.444
6,6,3,0.750000,1,2,1,1.0,5.0,25.4466,3.0,26.0951,0.648566,8.0,27.9625,28.9706,3.52404,28.9708,29.731
7,7,3,0.750000,1,2,1,1.0,6.0,29.7334,3.0,31.0665,1.33307,7.0,32.2493,33.2577,3.52434,33.2579,34.0182
8,8,2,10,1,2,1,1.0,7.0,34.0208,2.0,34.652,0.631196,5.0,36.5369,37.5476,3.52682,37.5478,47.5621
9,9,1,0.750000,2,3,2,1.0,8.0,47.5776,3.0,48.1968,0.619284,4.0,50.0938,51.1051,3.52754,51.1053,51.8659
10,10,1,0.750000,2,3,2,1.0,9.0,51.875,2.0,52.2167,0.34169,6.0,54.3913,55.3998,3.52481,55.4001,56.153
11,11,1,0.750000,2,3,2,1.0,10.0,56.1601,2.0,56.4866,0.326472,8.0,58.6769,59.6852,3.52509,59.6854,60.4391
12,12,1,0.750000,2,3,2,1.0,11.0,60.4464,3.0,60.7737,0.327315,2.0,62.9618,63.9702,3.52379,63.9704,64.7261
13,13,1,0.750000,2,3,2,1.0,12.0,64.7332,3.0,65.2276,0.494427,3.0,67.2493,68.258,3.52482,68.2582,69.0135
14,14,1,0.750000,2,3,2,1.0,13.0,69.0209,2.0,69.2807,0.259783,8.0,71.5376,72.5463,3.52537,72.5465,73.3002
15,15,2,0.750000,2,3,2,1.0,14.0,73.3073,3.0,73.8352,0.527893,5.0,75.8229,76.8328,3.52554,76.833,77.5851
16,16,3,12,2,3,2,1.0,15.0,77.5923,3.0,77.9213,0.328992,6.0,80.1094,81.1193,3.52697,81.1195,93.1326
17,17,1,0.750000,3,5,3,1.0,16.0,93.1515,2.0,93.8338,0.682269,6.0,95.6673,96.6776,3.52611,96.6778,97.4363
18,18,1,0.750000,3,5,3,1.0,17.0,97.4539,2.0,97.9209,0.467028,8.0,99.9696,100.977,3.52341,100.978,101.74
19,19,2,0.750000,3,5,3,1.0,18.0,101.754,3.0,102.124,0.370438,5.0,104.271,105.281,3.52704,105.281,106.044
20,20,1,0.750000,3,5,3,1.0,19.0,106.057,2.0,106.461,0.404224,7.0,108.572,109.583,3.52552,109.583,110.347
21,21,1,0.750000,3,5,3,1.0,20.0,110.361,3.0,110.732,0.370064,1.0,112.877,113.885,3.52371,113.885,114.651
22,22,3,0.750000,3,5,3,1.0,21.0,114.664,2.0,114.985,0.320285,2.0,117.181,118.191,3.52681,118.191,118.954
23,23,1,0.750000,3,5,3,1.0,22.0,118.968,3.0,119.238,0.27026,3.0,121.483,122.493,3.52496,122.493,123.258
24,24,1,10,3,5,3,1.0,23.0,123.273,2.0,123.559,0.286033,7.0,125.788,126.796,3.52298,126.796,136.802
25,25,1,0.750000,2,3,4,1.0,24.0,136.818,3.0,137.503,0.685013,3.0,139.333,140.341,3.52254,140.341,141.106
26,26,1,0.750000,2,3,4,1.0,25.0,141.113,2.0,141.59,0.476751,8.0,143.63,144.639,3.52559,144.639,145.393
27,27,3,0.750000,2,3,4,1.0,26.0,145.4,3.0,145.71,0.310201,6.0,147.916,148.927,3.52662,148.927,149.679
28,28,1,0.750000,2,3,4,1.0,27.0,149.686,2.0,150.063,0.377189,7.0,152.203,153.213,3.52652,153.213,153.967
29,29,1,0.750000,2,3,4,1.0,28.0,153.974,3.0,154.384,0.409464,4.0,156.49,157.499,3.52448,157.499,158.253
30,30,3,0.750000,2,3,4,1.0,29.0,158.261,3.0,158.687,0.426273,8.0,160.777,161.788,3.52713,161.788,162.54
31,31,1,0.750000,2,3,4,1.0,30.0,162.547,2.0,162.924,0.376724,7.0,165.063,166.073,3.52538,166.073,166.827
32,32,1,8,2,3,4,1.0,31.0,166.834,3.0,167.094,0.259894,2.0,169.351,170.359,3.52457,170.359,178.37
33,33,1,0.750000,1,1,5,1.0,32.0,178.378,3.0,179.054,0.675555,2.0,180.895,181.904,3.52533,181.904,182.658
34,34,1,0.750000,1,1,5,1.0,33.0,182.661,2.0,183.158,0.497257,8.0,185.176,186.184,3.52305,186.184,186.943
35,35,1,0.750000,1,1,5,1.0,34.0,186.946,3.0,187.227,0.281329,1.0,189.463,190.471,3.52531,190.472,191.231
36,36,1,0.750000,1,1,5,1.0,35.0,191.233,2.0,191.631,0.397669,7.0,193.751,194.758,3.5242,194.758,195.517
37,37,1,0.750000,1,1,5,1.0,36.0,195.52,3.0,195.868,0.34828,2.0,198.036,199.044,3.52426,199.044,199.804
38,38,1,0.750000,1,1,5,1.0,37.0,199.807,2.0,200.122,0.314862,7.0,202.323,203.331,3.5243,203.331,204.091
39,39,2,0.750000,1,1,5,1.0,38.0,204.094,3.0,204.426,0.332155,5.0,206.608,207.62,3.52625,207.62,208.378
40,40,2,10,1,1,5,1.0,39.0,208.38,3.0,208.645,0.264659,5.0,210.896,211.904,3.52404,211.905,221.906
41,41,3,0.750000,2,4,6,1.0,40.0,221.922,2.0,222.724,0.801608,4.0,224.438,225.448,3.52603,225.448,226.209
42,42,3,0.750000,2,4,6,1.0,41.0,226.218,3.0,226.561,0.342073,9.0,228.733,229.741,3.52209,229.741,230.497
43,43,3,0.750000,2,4,6,1.0,42.0,230.504,3.0,230.88,0.376305,9.0,233.02,234.028,3.52444,234.028,234.783
44,44,1,0.750000,2,4,6,1.0,43.0,234.79,2.0,235.117,0.327463,9.0,237.306,238.317,3.52719,238.317,239.07
45,45,3,0.750000,2,4,6,1.0,44.0,239.077,2.0,239.387,0.310154,3.0,241.593,242.605,3.52787,242.605,243.357
46,46,3,0.750000,2,4,6,1.0,45.0,243.364,2.0,243.741,0.376666,1.0,245.88,246.889,3.5249,246.889,247.644
47,47,3,0.750000,2,4,6,1.0,46.0,247.651,3.0,247.927,0.276602,7.0,250.167,251.177,3.52595,251.177,251.929
48,48,1,12,2,4,6,1.0,47.0,251.936,2.0,252.281,0.34534,6.0,254.451,255.463,3.52671,255.463,267.476
49,49,3,0.750000,3,6,7,1.0,48.0,267.497,3.0,268.094,0.596936,9.0,270.014,271.025,3.52776,271.025,271.78
50,50,3,0.750000,3,6,7,1.0,49.0,271.797,3.0,272.498,0.700636,6.0,274.314,275.322,3.52485,275.322,276.084
51,51,3,0.750000,3,6,7,1.0,50.0,276.097,2.0,276.367,0.269752,4.0,278.614,279.622,3.52485,279.623,280.387
52,52,2,0.750000,3,6,7,1.0,51.0,280.401,3.0,280.721,0.320336,5.0,282.917,283.926,3.52574,283.926,284.69
53,53,3,0.750000,3,6,7,1.0,52.0,284.705,2.0,285.075,0.370615,3.0,287.22,288.23,3.52553,288.231,288.994
54,54,3,0.750000,3,6,7,1.0,53.0,289.008,3.0,289.295,0.287034,9.0,291.524,292.532,3.5243,292.532,293.298
55,55,3,0.750000,3,6,7,1.0,54.0,293.311,2.0,293.715,0.404154,3.0,295.827,296.835,3.52383,296.835,297.601
56,56,1,8,3,6,7,1.0,55.0,297.616,3.0,297.952,0.336693,4.0,300.132,301.142,3.52645,301.142,309.144
57,57,1,0.750000,1,1,8,1.0,56.0,309.153,3.0,309.862,0.70882,3.0,311.67,312.678,3.52523,312.678,313.431
58,58,1,0.750000,1,1,8,1.0,57.0,313.434,2.0,314.099,0.665033,8.0,315.948,316.957,3.52301,316.957,317.718
59,59,1,0.750000,1,1,8,1.0,58.0,317.72,2.0,318.069,0.348531,6.0,320.236,321.245,3.52445,321.245,322.005
60,60,2,0.750000,1,1,8,1.0,59.0,322.007,3.0,322.322,0.315343,5.0,324.523,325.534,3.52681,325.534,326.292
61,61,1,0.750000,1,1,8,1.0,60.0,326.294,2.0,326.658,0.36435,7.0,328.811,329.822,3.52797,329.822,330.579
