TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,2,2,5.000000e-01,4,1.0,0.0,4.01878,3.0,4,5.59044,high,1.57167,1.42833,6.12257,9.26751,9.28156,11.2854,7.26666,11.2859,13.2693
2,2,0,2,2,2,5.000000e-01,4,1.0,1.0,13.2841,3.0,4,14.8315,high,1.54739,1.45261,15.3616,18.5334,18.5467,20.5517,7.26761,20.552,22.5344
3,3,1,1,8,2,5.000000e-01,8,1.0,2.0,22.5495,3.0,8,25.3067,high,2.7572,0.242804,25.8378,27.7988,27.814,29.8194,7.2699,29.8197,37.7983
4,4,0,3,2,4,2,0,1.0,3.0,37.8304,2.0,4,39.5515,high,1.72109,1.27891,40.082,44.5795,44.592,46.5966,8.76625,46.5969,48.5797
5,5,1,2,6,8,5.000000e-01,0,1.0,4.0,48.601,2.0,8,50.4442,high,1.84325,1.15675,50.9754,53.8512,53.866,55.871,7.27005,55.8713,61.8507
6,6,1,2,6,4,5.000000e-01,2,1.0,5.0,61.8745,2.0,4,63.5882,high,1.71377,1.28623,64.1203,67.1239,67.1242,69.1278,7.25332,69.1281,75.1232
7,7,1,3,4,8,2,2,1.0,6.0,75.1514,2.0,8,76.5493,high,1.39794,1.60206,77.0796,81.9011,81.9151,83.9195,8.76816,83.9198,87.9006
8,8,0,3,2,0,5.000000e-01,8,1.0,7.0,87.9306,3.0,8,89.5258,high,1.59522,1.40478,90.0563,93.1803,93.1932,95.1972,7.26658,95.1975,97.1793
9,9,0,1,8,4,2,8,1.0,8.0,97.1931,3.0,8,98.7837,high,1.59055,1.40945,99.3138,103.942,103.956,105.961,8.76813,105.962,113.944
10,10,0,1,2,0,5.000000e-01,8,1.0,9.0,113.954,3.0,8,115.364,high,1.40969,1.59031,115.894,119.205,119.205,121.21,7.25631,121.211,123.202
11,11,1,2,2,4,5.000000e-01,8,1.0,10.0,123.223,3.0,8,124.655,high,1.43128,1.56872,125.185,128.472,128.487,130.492,7.26875,130.493,132.474
12,12,1,3,2,4,5.000000e-01,0,1.0,11.0,132.5,2.0,4,134.263,high,1.76287,1.23713,134.794,137.749,137.763,139.768,7.26816,139.768,141.749
13,13,1,1,2,2,5.000000e-01,0,1.0,12.0,141.763,2.0,2,143.488,high,1.72413,1.27587,144.018,147.012,147.027,149.031,7.26792,149.032,151.013
14,14,0,3,2,8,3.500000e+00,4,1.0,13.0,151.044,2.0,8,152.594,high,1.54985,1.45015,153.125,159.293,159.305,161.311,10.2661,161.311,163.294
15,15,1,3,4,2,3.500000e+00,0,1.0,14.0,163.324,2.0,2,164.955,high,1.63108,1.36892,165.484,171.573,171.587,173.591,10.2674,173.592,177.574
16,16,0,2,2,2,2,0,1.0,15.0,177.59,2.0,2,179.049,high,1.45924,1.54076,179.58,184.339,184.352,186.357,8.76708,186.357,188.34
17,17,0,2,4,8,2,0,1.0,16.0,188.354,2.0,8,189.742,high,1.38736,1.61264,190.272,195.104,195.104,197.11,8.75538,197.11,201.103
18,18,0,1,6,0,5.000000e-01,2,1.0,17.0,201.125,3.0,2,202.668,high,1.54347,1.45653,203.2,206.374,206.389,208.394,7.26906,208.394,214.374
19,19,1,1,4,4,5.000000e-01,0,1.0,18.0,214.392,2.0,4,215.847,high,1.45501,1.54499,216.378,219.641,219.656,221.661,7.26962,221.661,225.64
20,20,1,3,6,0,3.500000e+00,8,1.0,19.0,225.674,3.0,8,227.056,high,1.38155,1.61845,227.586,233.924,233.938,235.943,10.2683,235.943,241.924
21,21,0,3,8,2,2,8,1.0,20.0,241.948,3.0,8,243.603,high,1.65462,1.34538,244.132,248.698,248.711,250.716,8.76737,250.716,258.698
22,22,0,1,2,8,5.000000e-01,2,1.0,21.0,258.719,2.0,8,260.183,high,1.46404,1.53596,260.713,263.969,263.982,265.987,7.26727,265.987,267.97
23,23,0,3,4,4,5.000000e-01,2,1.0,22.0,267.994,2.0,4,269.474,high,1.47967,1.52033,270.005,273.243,273.255,275.26,7.26603,275.261,279.244
24,24,1,3,2,2,3.500000e+00,4,1.0,23.0,279.275,3.0,4,280.799,high,1.5238,1.4762,281.33,287.524,287.538,289.543,10.2677,289.543,291.524
25,25,1,2,4,2,2,8,1.0,24.0,291.545,3.0,8,292.96,high,1.4151,1.5849,293.491,298.294,298.308,300.313,8.76792,300.313,304.294
26,26,0,3,6,2,2,0,1.0,25.0,304.322,2.0,2,306.004,high,1.68238,1.31762,306.535,311.07,311.082,313.087,8.76551,313.087,319.071
27,27,0,2,2,8,5.000000e-01,2,1.0,26.0,319.099,2.0,8,320.433,high,1.3335,1.6665,320.962,324.348,324.362,326.367,7.26758,326.367,328.348
28,28,1,1,4,4,5.000000e-01,8,1.0,27.0,328.368,3.0,8,329.957,high,1.58955,1.41045,330.487,333.617,333.632,335.637,7.26908,335.637,339.617
29,29,1,2,4,0,5.000000e-01,2,1.0,28.0,339.645,3.0,2,341.167,high,1.52171,1.47829,341.698,344.894,344.909,346.913,7.26847,346.914,350.894
30,30,1,2,4,0,3.500000e+00,4,1.0,29.0,350.91,3.0,4,352.226,high,1.31537,1.68463,352.756,359.159,359.159,361.163,10.253,361.164,365.161
31,31,0,1,2,0,2,4,1.0,30.0,365.17,3.0,4,366.587,high,1.41774,1.58226,367.118,371.919,371.932,373.937,8.76708,373.937,375.919
32,32,1,1,4,0,5.000000e-01,8,1.0,31.0,375.928,3.0,8,377.346,high,1.4178,1.5822,377.877,381.177,381.193,383.198,7.26945,383.198,387.178
33,33,1,3,2,4,2,8,1.0,32.0,387.203,3.0,8,388.706,high,1.50217,1.49783,389.238,393.953,393.967,395.973,8.76924,395.973,397.953
34,34,1,1,2,4,5.000000e-01,2,1.0,33.0,397.968,2.0,4,399.531,high,1.56297,1.43703,400.062,403.218,403.233,405.238,7.27064,405.239,407.218
35,35,0,2,2,0,5.000000e-01,4,1.0,34.0,407.243,3.0,4,408.605,high,1.36199,1.63801,409.135,412.493,412.507,414.511,7.26825,414.512,416.491
36,36,0,2,2,4,3.500000e+00,8,1.0,35.0,416.515,3.0,8,418.147,high,1.6321,1.3679,418.678,424.765,424.765,426.77,10.2548,426.77,428.766
