TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,4,4,3.500000e+00,2,1.0,0.0,4.03741,2.0,4,5.32617,high,1.28876,1.71124,5.85586,12.2863,12.2993,14.3036,10.2662,14.304,18.2871
2,2,0,2,2,8,5.000000e-01,4,1.0,1.0,18.315,2.0,8,19.4526,high,1.13759,1.86241,19.9848,23.5644,23.581,25.5858,7.27082,25.5861,27.5638
3,3,1,2,2,4,5.000000e-01,8,1.0,2.0,27.584,3.0,8,28.8948,high,1.3108,1.6892,29.4263,32.8331,32.8483,34.8521,7.26817,34.8524,36.8338
4,4,1,1,2,0,5.000000e-01,8,1.0,3.0,36.8476,3.0,8,38.286,high,1.43849,1.56151,38.8163,42.0971,42.1123,44.1176,7.27001,44.1179,46.0967
5,5,0,1,8,4,2,2,1.0,4.0,46.1132,2.0,4,47.5769,high,1.46365,1.53635,48.1071,52.8623,52.8761,54.8806,8.76738,54.8809,62.8638
6,6,1,1,2,0,3.500000e+00,2,1.0,5.0,62.8743,3.0,2,64.2411,high,1.36682,1.63318,64.7715,71.1242,71.1394,73.1438,10.2695,73.1441,75.1228
7,7,0,2,4,8,5.000000e-01,0,1.0,6.0,75.1513,2.0,8,76.3678,high,1.21647,1.78353,76.8991,80.4009,80.4143,82.4196,7.26831,82.42,86.3998
8,8,1,2,2,8,2,0,1.0,7.0,86.4092,2.0,8,87.6937,high,1.28448,1.71552,88.2255,93.1586,93.1738,95.1786,8.76941,95.1789,97.1585
9,9,1,1,2,8,5.000000e-01,2,1.0,8.0,97.1725,2.0,8,98.4024,high,1.22982,1.77018,98.932,102.422,102.438,104.442,7.26942,104.442,106.421
10,10,1,2,2,4,3.500000e+00,2,1.0,9.0,106.442,2.0,4,107.927,high,1.48554,1.51446,108.458,114.69,114.705,116.71,10.2685,116.71,118.691
11,11,1,3,2,0,5.000000e-01,4,1.0,10.0,118.723,3.0,4,120.154,high,1.43088,1.56912,120.684,123.973,123.987,125.992,7.26875,125.992,127.973
12,12,0,1,2,4,5.000000e-01,8,1.0,11.0,127.993,3.0,8,129.376,high,1.38351,1.61649,129.907,133.242,133.257,135.262,7.26896,135.262,137.243
13,13,1,3,4,8,5.000000e-01,4,1.0,12.0,137.274,2.0,8,138.536,high,1.26196,1.73804,139.066,142.523,142.537,144.542,7.26799,144.542,148.524
14,14,0,2,2,2,5.000000e-01,0,1.0,13.0,148.556,2.0,2,150.111,high,1.55551,1.44449,150.642,153.806,153.819,155.824,7.26828,155.825,157.805
15,15,1,1,2,8,5.000000e-01,4,1.0,14.0,157.826,2.0,8,158.952,high,1.12635,1.87365,159.482,163.075,163.09,165.095,7.26918,165.095,167.075
16,16,1,2,2,8,3.500000e+00,2,1.0,15.0,167.098,2.0,8,168.26,high,1.16155,1.83845,168.79,175.349,175.363,177.367,10.2689,177.368,179.348
17,17,0,2,4,8,5.000000e-01,2,1.0,16.0,179.357,2.0,8,180.503,high,1.1461,1.8539,181.033,184.607,184.621,186.626,7.26851,186.626,190.607
18,18,0,3,2,2,5.000000e-01,0,1.0,17.0,190.64,2.0,2,191.996,high,1.35676,1.64324,192.526,195.889,195.902,197.907,7.26695,197.907,199.89
19,19,1,2,4,2,5.000000e-01,0,1.0,18.0,199.904,2.0,2,201.254,high,1.34987,1.65013,201.783,205.155,205.17,207.174,7.27063,207.175,211.153
20,20,0,3,6,2,2,8,1.0,19.0,211.18,3.0,8,212.68,high,1.50021,1.49979,213.211,217.93,217.943,219.948,8.7688,219.949,225.929
21,21,1,3,4,8,2,2,1.0,20.0,225.958,2.0,8,227.126,high,1.16785,1.83215,227.655,232.707,232.72,234.725,8.76745,234.726,238.707
22,22,1,3,8,0,5.000000e-01,8,1.0,21.0,238.737,3.0,8,240.053,high,1.31528,1.68472,240.584,243.987,243.987,245.993,7.25512,245.993,253.988
23,23,0,3,4,4,5.000000e-01,0,1.0,22.0,254.016,2.0,4,255.615,high,1.59905,1.40095,256.145,259.265,259.278,261.284,7.26797,261.284,265.266
24,24,0,1,2,0,3.500000e+00,8,1.0,23.0,265.287,3.0,8,266.557,high,1.27056,1.72944,267.088,273.536,273.55,275.554,10.2673,275.554,277.535
25,25,1,3,2,2,5.000000e-01,0,1.0,24.0,277.569,2.0,2,278.999,high,1.43073,1.56927,279.531,282.819,282.832,284.837,7.26828,284.837,286.819
26,26,0,3,4,4,5.000000e-01,8,1.0,25.0,286.848,3.0,8,288.208,high,1.35988,1.64012,288.74,292.099,292.111,294.116,7.26712,294.116,298.098
27,27,0,1,6,2,5.000000e-01,8,1.0,26.0,298.114,3.0,8,299.501,high,1.38702,1.61298,300.031,303.363,303.377,305.383,7.26876,305.383,311.364
28,28,0,3,6,8,5.000000e-01,0,1.0,27.0,311.396,2.0,8,312.812,high,1.41579,1.58421,313.342,316.646,316.659,318.663,7.26685,318.664,324.646
29,29,0,1,2,4,2,0,1.0,28.0,324.661,2.0,4,326.24,high,1.57872,1.42128,326.771,331.411,331.426,333.431,8.76927,333.431,335.411
30,30,1,1,4,4,5.000000e-01,2,1.0,29.0,335.42,2.0,4,337.166,high,1.74589,1.25411,337.697,340.669,340.684,342.689,7.26947,342.69,346.67
31,31,0,2,6,4,2,2,1.0,30.0,346.684,2.0,4,348.174,high,1.48981,1.51019,348.706,353.434,353.448,355.452,8.76818,355.453,361.434
32,32,1,2,2,4,3.500000e+00,0,1.0,31.0,361.45,2.0,4,362.87,high,1.42013,1.57987,363.399,369.7,369.715,371.721,10.2704,371.721,373.7
33,33,1,3,6,4,2,2,1.0,32.0,373.728,2.0,4,375.114,high,1.3859,1.6141,375.643,380.477,380.49,382.496,8.76843,382.496,388.477
