PartnerKeeps,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ITIonset_raw,decision_onset_raw,outcome_offset_raw,outcome_onset_raw,resp_onset_raw,resp_raw,trialDuration_raw,order
18,0,1,2,1,8,1,0.038858890533447266,8.049476623535156,11.315396308898926,10.549763679504395,9.301277160644531,2.0,3.2659192085266113,0.0
16,0,2,4,1,0.75,1,11.318687438964844,12.083751678466797,15.367112159729004,14.599946022033691,12.919079780578613,3.0,3.283360004425049,1.0
