csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
1303.7590991021073	n/a	1699787.7884915385	n/a	879.5792086738652	n/a	773659.584331343	n/a	895.9328834736971	n/a	n/a	802695.7316894933	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.00263879	n/a	n/a	6.963212664099999e-06	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257.3165079777325	-46.442591124374765	1580844.8012333198	2156.914270345853	880.6967127391016	1.1175040652364032	775626.6998294597	1.2488153358198872	890.9863638079397	-4.946519665757363	24.46805680372434	793856.7004916944	1.0421790000000002	27.845308000000006	0.045844025	0.0219986	-0.052648239900000005	0.0324759263	-0.0174883093	0.0333831691	-0.0134371204	0.072966059	-0.0174746333	0.0455686487	-0.12303784570000001	0.0227848381	-0.025074480899999998	0.044690579800000005	-0.006354931899999999	0.0325354051	-0.0485295988	0.060368091	-0.0072850129	0.09721923539999999	-0.115911709	0.0227459492	-0.1161537469	0.013958398300000001	-0.021047593700000002	0.1094079733	-0.01598106	0.1311951375	-0.1524171233	0.007464890999999999	-0.0301559622	0.0674600429	-0.0721000425	0.0382466282	-0.047242106500000006	0.0242469587	-0.0087164085	0.0422606432	-0.0670414782	-0.0498920687	0.0702914056	-0.0132313468	0.055763624000000005	0.0069534588	-0.0135279258	0.0372469075	-0.0107117151	0.0764742099	-0.0711596854	0.0416257327	-0.12569078050000002	0.0146997129	0.0175435716	-0.043622758399999996	0.053501952	-0.0436095839	0.12371160869999999	-0.0316594967	0.0239866421	-0.0671893068	0.0025999026	-0.013936721499999999	0.0088060859	-0.056582775999999994	0.0528009501	0.0197595925	-0.0952144286	0.0762228839	-0.0209117554	-0.0101322888	0.0623647793	-0.0101367957	0.049098902699999995	-0.057038654	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-0.00521296	-0.00521296	2.71749519616e-05	2.71749519616e-05	0.0173429	0.01470411	0.00021621085089210004	0.00030077618041000003	0.0142161	0.0142161	0.00020209749921	0.00020209749921	0.0	0.0	0.0	0.0	-0.000155269	-0.000155269	2.4108462361e-08	2.4108462361e-08	7.894809999999997e-05	7.894809999999997e-05	6.232802493609994e-09	6.232802493609994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256.5429199574335	-0.7735880202990302	1578900.109695153	0.5984384251501728	881.0265671242865	0.3298543851849445	776207.811978805	0.10880391542573772	888.2344380189204	-2.7519257890193103	7.573095548269553	788960.4168827874	1.165226	31.132921000000003	0.067914715	0.0394559	-0.051975205	-0.044346239800000006	-0.026046329500000003	-0.028338955899999997	-0.014100277	0.0606641579	-0.0050193042	0.0385138561	-0.0698126401	0.0139465734	-0.0867082235	-0.0666526483	0.06076849030000001	0.0465701854	-0.018222135900000002	0.0037072916	-0.0251404297	-0.0276691154	-0.0318298474	0.0003870941	-0.0131135749	-0.0582030703	-0.045153272300000005	0.0159321426	-0.0449445368	0.0986820534	-0.0466735241	-0.0248968081	0.0069648899	-0.0575629465	0.0302706801	0.0400354152	-0.0556913615	0.0078051639	0.0412545454	0.0148615476	0.0063222353	-0.0437457965	0.054628747000000005	-0.0057254152	0.034532306299999996	0.0642120171	0.0065183926	-0.0178554073	-0.100123951	0.028838288700000006	0.042901462300000005	0.0201151074	-0.0141050931	-0.021308193700000002	-0.016086266499999998	-0.024765078399999998	0.029886815499999997	-0.0406671316	0.0429383838	-0.0328953238	0.050857520999999996	-0.0204188217	-0.061229798099999996	-0.0043188749	0.030625691400000002	0.060450941200000004	-0.0023990676	-0.1063927273	0.0369484493	-0.0045419375	0.0661146966	0.035939028399999996	0.0217854025	0.1030224732	-0.0780758037	-0.012160758999999998	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.0	0.00521296	2.71749519616e-05	0.0	0.034935400000000005	0.017592500000000004	0.0003094960562500001	0.0012204821731600006	0.0476145	0.033398399999999995	0.0011154531225599997	0.0022671406102500002	0.0	0.0	0.0	0.0	-0.0	0.000155269	0.0	2.4108462361e-08	0.0	-7.894809999999997e-05	6.232802493609994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1248.0021440812495	-8.540775876183943	1557509.351631396	72.94485256720559	881.1408130906198	0.11424596633321472	776409.1324939984	0.01305214082341003	886.6611738502299	-1.5732641686904572	2.4751601444852747	786168.0372134676	0.914818	24.44244	0.07146169	0.0461756	-0.0709982089	-0.038579772799999995	0.0304402955	-0.012051041	-0.0192835407	0.06623179900000001	0.0163719269	0.0037957391	-0.0083280852	0.018431128	-0.058970075	0.0376592974	0.0086047654	0.0630846721	-0.011282971000000001	0.0271397552	0.0159394842	-0.023643734500000003	-0.044357759100000005	0.0129107244	0.0418287811	0.040977965	0.06048700360000001	-0.043303122400000005	-0.0649900228	0.0286918918	-0.01010519	0.0209743514	-0.09238022109999999	-0.0576791162	0.06903881049999999	-0.0016960834	-0.043360831600000004	-0.04790522690000002	-0.0050819994	-0.0614006114	-0.0197248982	-0.038080524	0.0583436119	0.013443653100000001	0.0237641065	0.0579947733	-0.0019285994	-0.025255975299999997	-0.004673695	0.0548307097	-0.0266307823	-0.0204327862	-0.0088645272	0.001826771	-0.0920326009	-0.0139235695	-0.0555199907	0.059160369299999994	0.041225938399999995	0.0350843671	0.0458172966	-0.0310277919	0.0086520391	-0.0279312686	0.0815517878	0.0442464368	-0.046794584199999996	-0.0900268543	-0.0516308234	-0.01966939	0.07358828860000001	-0.0249727309	0.0121955575	0.0612063799	0.1148589218	0.024465437599999997	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.0	0.0	0.0	0.0	0.00428681	-0.030648590000000007	0.0009393360689881002	1.83767399761e-05	0.0220852	-0.0255293	0.0006517451584899999	0.00048775605904000005	-0.000305676	-0.000305676	9.3437816976e-08	9.3437816976e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1244.8587593990546	-3.1433846821948923	1549673.3308525537	9.880867260257483	881.2366114549098	0.09579836429008992	776577.9653685319	0.009177326600656777	886.0888131204381	-0.5723607297918534	0.32759680500786303	785153.3847371866	0.8990409999999999	24.020899	0.12387454	0.06729210000000001	-0.0395112041	-0.0075956823	-0.0051671562	0.0742537538	-0.0156643972	0.055352751500000005	-0.016203978600000002	0.0327720556	-0.0106331417	0.0137986726	-0.0109111181	0.027570253599999997	0.0381168727	0.0281205442	-0.0883197175	0.0047289018	0.1008585967	0.0215876686	-0.0562700981	0.0134218575	-0.0822314115	-0.0006754786	0.032631667	0.059007366299999996	0.0423829124	0.0281779875	-0.0293290592	-0.0751412167	-0.0320782916	-0.0002811277	-0.0360629	0.0057934883	-0.0003584657	-0.0387572042	0.030512744300000002	0.0248390007	-0.051693286500000005	-0.0326275814	0.046740127699999995	-0.0177827599	0.0444786333	0.013443550600000001	-0.0031715027000000003	-0.024656681099999998	0.014663138400000001	0.0697513062	-0.040781088	-0.0778352417	-0.060099483899999986	-0.020349491	-0.0429634499	-0.0310945772	0.07185653639999999	-0.0050069042	0.0781346302	-0.0180503377	-0.0617127794	0.0005398855	-0.0011433413	-0.0497142157	-0.1241756019	0.05926656740000001	0.025148268999999997	-0.012946878700000001	-0.025526217400000002	0.07323135089999999	0.0476712879	0.0887264649	0.0272079972	-0.0910314772	0.0172580628	0.0672136606	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.0	0.0	0.0	0.0	0.0466056	0.04231879	0.0017908799870640995	0.00217208195136	0.0716428	0.049557600000000014	0.0024559557177600013	0.005132690791840001	-0.000945639	-0.0006399629999999999	4.095526413689999e-07	8.942331183209999e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1242.3245734766338	-2.5341859224208747	1543370.3458639	6.422098289396139	880.8926481317171	-0.3439633231927246	775971.8575325094	0.11831076770178273	886.654340994722	0.56552787428393	0.3198217765921006	786155.9204047848	0.7598439999999999	20.301794	0.0354377	0.0244881	-0.0549085071	-0.0151851429	0.0025335725	-0.015235689699999999	-0.0248267327	0.062272705	-0.013705351999999999	0.019455001	0.0012170755	-0.0024698648000000003	-0.023926702400000003	0.0339984871	-0.011417382299999999	0.0634205696	-0.0417147724	-0.0156557299	0.05632345320000001	0.04391910190000002	-0.057936891	0.0002814747	0.0433421154	0.0083929175	0.0016863847	-0.0345377083	-0.0182706267	0.0481865298	-0.0112539327	0.0275766908	-0.0067916386	-0.0814714204	0.0360330014	0.0026581824	-0.0076211691	-0.0595058361	0.0031711639	-0.0041280186	0.0171784169	-0.043738726900000004	0.049806712	-0.016102101299999998	0.0418266069	0.0290973615	-0.0117231994	-0.0202281101	0.011033711100000001	0.0504382329	-0.047420816100000006	-0.0499664082	-0.070180997	-0.0084888779	-0.0344895162	-0.043410149599999996	-0.0209558972	0.0153859432	0.0292709909	-0.0101836552	0.07986089860000001	0.004448510300000001	-0.0461782016	-0.0045268795	0.0496468831	0.08299749320000001	0.0011638708999999999	-0.053122015700000004	0.0273109129	-0.0642697981	0.0271346899	-0.0572331728	0.032763136	0.0022250126	0.0140938825	0.0106234021	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.0	0.0	0.0	0.0	0.034880400000000006	-0.011725199999999993	0.0001374803150399998	0.0012166423041600006	0.0715755	-6.730000000000624e-05	4.5292900000008414e-09	0.00512305220025	-0.000472735	0.000472904	2.2363819321599999e-07	2.23478380225e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.4151307049642	7.090557228330454	1561038.1688345028	50.276001808229246	882.4327413859454	1.5400932542282817	778687.5430699148	2.371887231719459	884.518079197877	-2.1362617968450195	4.563614464659511	782372.2324279018	0.8728450000000001	23.320999	0.1061334282	0.0503118	-0.0560059758	-0.0715981199	0.0605616213	-0.015727976499999997	0.0055415735	0.0294176258	0.0455133597	-0.0543221923	-0.0034472912	0.0681168249	-0.0596493414	-0.0197501496	0.0234897026	0.0209337647	-0.028078439500000003	0.0187893144	-0.045524345599999995	-0.0791675965	0.0266779268	-0.0495886658	0.0354333907	0.058591359	0.0742485025	-0.0047344769	0.0760929455	-0.0017109331	-0.08453534230000001	0.0093029705	-0.0188173007	-0.0081075743	0.027774098100000002	-0.0275131084	-0.0649393769	-0.02374451	-0.000983196	-0.0627105017	-0.0409433269	0.0008892642	0.0303763507	0.0348383894	-0.06606792709999999	0.0690038147	-0.0292280404	-0.028221266800000002	-0.0370977672	0.0458530274	0.0080274054	0.038526779	0.0505280937	0.0192715203	-0.06900147969999999	0.0970762956	0.0390882076	0.0585106927	0.0688732643	-0.024710219900000004	0.055373925899999996	0.0237234429	0.038312426499999996	-0.013035401299999999	-0.009938572199999999	-0.0304362459	-0.026823824700000002	-0.0537921825	-0.0358156569	-0.0013905051	-0.06878994150000001	0.0862574425	0.0198843845	0.0697157542	-0.0152542731	0.0004615094	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	3.66782e-05	3.66782e-05	1.3452903552400005e-09	1.3452903552400005e-09	0.07404839999999999	0.03916799999999998	0.0015341322239999984	0.005483165542559998	0.0896613	0.0180858	0.00032709616164	0.008039148717689999	-0.00110623	-0.000633495	4.01315915025e-07	1.2237448128999998e-06	-0.00034336400000000003	-0.00034336400000000003	1.1789883649600002e-07	1.1789883649600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1242.3959067596213	-7.019223945342902	1543547.5891330615	49.269504794875154	881.2758581486639	-1.1568832372814768	776647.1381556641	1.3383788247028698	885.5664997279707	1.048420530093722	1.0991856079220008	784228.02544045	0.9459010000000002	25.272928	0.1130111282	0.0568407	-0.0325622759	0.033637926	0.0014868293	0.0929337661	-0.0182340039	0.053202306100000006	-0.035095282900000004	0.0315871319	-0.0449131887	-0.0027728935	0.0200508027	0.0271430702	0.0094595337	0.0497811589	-0.0756910579	-0.0042637669	0.023635016499999998	0.0702173245	-0.0653631842	0.026911558500000002	-0.105902791	0.025053533500000003	0.08642388990000001	0.0306696346	0.06322369480000001	-0.0120434269	0.0469184657	-0.04338019269999999	-0.0023368243	0.0054020234999999995	0.0212763389	0.015133083899999997	0.0179020062	-0.040066383399999995	0.0099090662	0.041532123500000004	-0.064943837	-0.0379446548	0.042942705899999996	-0.031683877	0.050525854	-0.0095774789	-0.0066236886	0.0026334465000000004	-0.022857687	0.08784464130000001	-0.0098372718	-0.0013698843	-0.1073121252	-0.007811810600000002	0.0177797474	-0.0248070731	-0.0094863767	0.036965395	0.0739505919	0.0570244971	-0.0155463077	-0.029557253199999998	0.0373470523	0.030692484300000007	-0.1161050022	0.050939394000000006	-0.0007728771000000001	-0.035517089700000004	-0.0069828906000000005	-0.0803231558	-0.14926827410000001	-0.0279675655	0.0235174253	0.0377215365	0.0418514914	-0.0051586161	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.0	-3.66782e-05	1.3452903552400005e-09	0.0	0.0273808	-0.04666759999999999	0.002177864889759999	0.0007497082086399999	0.114149	0.0244877	0.0005996474512900001	0.013029994201	-0.000613211	0.0004930189999999999	2.4306773436099994e-07	3.76027730521e-07	-0.0	0.00034336400000000003	0.0	1.1789883649600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1240.2725254088416	-2.123381350779709	1538275.9372840256	4.508748360839063	881.2859596183644	0.010101469700430243	776664.9426204612	0.00010203969010871028	885.4704510652109	-0.09604866275981294	0.009225345617948277	784057.9197096281	0.7842	20.952553	0.0678504485	0.0395125	-0.021365691099999997	0.0040673194	0.0192569594	0.05812114030000001	-0.0171375336	0.050067694	-0.0034634911	-0.0066452289	0.0093641748	0.0120758181	0.0514628991	-0.0260712938	0.000956241	-0.016290703400000002	0.0005515648	0.0002670173	0.0798914877	0.0492251814	-0.0412521617	-0.014986382	0.0174401231	-0.010781856599999999	-0.0020533326	-0.0044541035	0.0345683553	0.0578968095	-0.0862227515	-0.0062696143	0.013842728799999999	0.0006303329	-0.0174653348	-0.0025404836	0.010432432299999999	-0.051271627800000004	0.011125959099999999	0.031594643900000004	-0.0026782446999999996	-0.0280149623	0.0443636372	0.0001918395	-0.0215046252	-0.0448625875	-0.031191203799999997	0.0102941769	0.0213648704	-0.0320491797	-0.0264363663	-0.06600540469999999	-0.0807310988	0.0096421813	-0.0239648516	0.0083230315	0.051764428700000004	0.0039332193	0.0346498719	-0.0784752148	0.06246607150000001	-0.003366192	-0.0350946648	0.0128351767	0.002951011	-0.031902170699999996	0.0585454963	-0.031273131600000004	0.0514831382	0.0362473194	-0.095435862	-0.0965564232	-0.029373426299999998	-0.098392908	-0.1135476493	-0.0412772477	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	5.06985e-05	5.06985e-05	2.57033790225e-09	2.57033790225e-09	0.0618959	0.034515100000000014	0.0011912921280100006	0.00383110243681	0.117053	0.00290399999999999	8.433215999999942e-06	0.013701404809	-0.0008173619999999998	-0.00020415099999999972	4.1677630800999895e-08	6.680806390439996e-07	-0.000403462	-0.000403462	1.6278158544400002e-07	1.6278158544400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1241.4165552113534	1.1440298025117954	1541115.0635528232	1.3088041890351776	881.3414514625713	0.055491844206926544	776762.7540661519	0.003079344773485807	884.7096849822146	-0.7607660829962697	0.578765033037487	782711.2267013296	0.830617	22.19273	0.051548000799999986	0.0408265	-0.0391829704	0.001244788	-0.0080626929	0.0076914491	-0.0169082181	0.048949686	-0.036019082200000004	0.011792487800000001	0.000705048	0.0094410222	0.0071918597999999995	0.0192046724	-0.0108724927	0.012507213400000002	-0.0236306272	-0.0164992087	0.0374018133	-0.0149194641	-0.0259420555	0.0368185204	0.0606063323	-0.055478029299999995	-0.009223854	-0.06670753389999999	0.006964465699999999	0.0985325732	0.0526953076	-0.0048097194	0.0678207099	-0.0832929676	-0.0969504568	0.0051133915999999995	0.0240142225	-0.046532548300000004	0.006888337	0.006159822099999999	-0.0270230203	-0.031594731699999996	0.0369534086	-0.0371677484	0.0232298744	-0.0040275223	-0.0217458686	0.0046740022	0.023823263100000002	0.015509664	-0.0036948445000000003	-0.0248398841	-0.0097222039	-0.0106381824	-0.0650277727	-0.0039660553	-0.0440771896	-0.0204671069	-0.014644706	-0.0459432422	-0.0225917804	0.054257725199999995	-0.1387351154	0.0939940641	0.0047172764	-0.03065202	0.0710997452	0.0104216203	0.0342177217	-0.040323304	0.0392293627	-0.0789804598	-0.0360567751	-0.0653034867	-0.0375275759	0.039930867099999996	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	5.0697700000000014e-05	-7.999999999949778e-10	6.399999999919647e-19	2.570256785290001e-09	0.0618423	-5.3600000000000876e-05	2.872960000000093e-09	0.00382447006929	0.156118	0.039065000000000016	0.0015260742250000016	0.024372829924000004	-0.00106595	-0.0002485880000000002	6.17959937440001e-08	1.1362494025e-06	-0.000403462	0.0	1.6278158544400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
