csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
976.775434944312	n/a	954090.25031065	n/a	708.0903219036542	n/a	501391.9039736206	n/a	695.7121267834233	n/a	484015.3633535139	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-6.8996e-06	n/a	4.760448016e-11	n/a	2.8074900000000004e-06	n/a	n/a	7.882000100100002e-12	0.000180275	n/a	3.2499075625e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.6490902957339	-24.126344648578087	907540.2892412894	582.0805061019722	707.2775156505029	-0.8128062531512796	500241.48414474743	0.660654005161822	692.0091460085687	-3.702980774854496	478876.65815950854	13.712066618942002	1.25707	30.567757	0.03175873802	0.0234943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.88985e-06	2.88985e-06	8.351233022499998e-12	8.351233022499998e-12	-9.48526e-06	-2.5856600000000007e-06	8.997015726760002e-11	6.685637635600005e-12	0.0066587	0.006655892510000001	4.4300905104674104e-05	4.433828568999999e-05	-0.000246551	-0.000426826	6.078739560099998e-08	1.82180434276e-07	-7.51214e-05	-7.51214e-05	5.64322473796e-09	5.64322473796e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.3181919627716	0.6691016670376939	908815.575127168	0.447697040832621	708.1890468258348	0.9115311753319019	501531.72604408435	0.8308890836019587	691.1505682246164	-0.858577783952228	477689.1079572102	0.7371558110963186	1.207931	29.372879	0.16151494541	0.08369469999999997	-0.030995601400000006	-0.11622209189999999	0.0034725528	-0.0586456947	0.1176616864	-0.11714953539999999	0.09018680289999999	-0.1438741384	0.1268505929	-0.027646600099999998	0.008995795899999999	-0.0492156237	0.0624561793	-0.0248059465	0.11579839800000001	-0.0078373165	0.0702265733	-0.06977491179999999	0.060185383099999996	-0.041483444700000004	0.0022116379	-0.10729915640000001	0.0611499689	-0.04558347099999999	0.0745043249	-0.1031070933	0.0398484408	-0.0223992979	0.0482647224	0.0021931518	0.0398806406	-0.1139211298	-0.030203199	0.0851607307	-0.0328196979	0.0826208404	-0.1213012377	0.051027598	-0.0700818552	0.0093091392	-0.0098448203	0.0367457899	-0.0321614137	0.030002294	-0.078433685	0.056744880899999996	-0.1497306041	0.1380911968	-0.0078830334	0.0378311099	-0.0019580705	0.055110549800000005	-0.19229576199999998	0.0099884044	-0.0255541258	0.0862159596	-0.0171746464	0.0885347093	-0.013982206200000001	0.1606140568	-0.011838856399999998	0.0263979458	-0.0403298618	0.0030686268	-0.0409464544	0.0004111924	-0.12935123070000001	0.0345458666	-0.0918090793	0.010919371499999999	-0.0670841663	-0.014458488799999999	0.014344188	-0.1142993748	0.0623178276	-0.1223049426	0.0161463425	-0.0547711691	0.0392585285	-0.069012422	0.0442384138	-0.0451671147	0.0684156096	-0.0474422891	0.0747431987	-0.043664705199999994	0.010724213500000001	-0.0118758493	0.053961018099999994	-0.0017507577	-0.0008860201	-0.0688291355	0.035502737400000005	0.0946654373	-0.0770386957	0.12915319460000002	0.0149161384	-0.0531255288	-0.0146351048	0.1301684871	-0.1106184928	-0.0136854157	-0.0123740883	0.09644599029999999	0.0964382681	0.0964253983	0.0964073815	0.09638421859999999	0.0	0.0	0.00458883	0.00458594015	2.10573607689e-05	2.1030847059382028e-05	0.0260068	0.02601628526	0.00067635364624	0.0006768470987296932	-0.0684006	-0.07505930000000001	0.005633898516490001	0.004678642080360001	-0.0008519639999999998	-0.0006054129999999997	7.258426572959995e-07	3.665249005689997e-07	0.00015348099999999996	0.0002286024	2.355641736099999e-08	5.225905728575999e-08	0.000283053	0.000283053	8.011900080900002e-08	8.011900080900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.8049137274822	-12.513278235289366	885113.8856937753	156.58213219376645	706.6586741031277	-1.5303727227070567	499366.48168519046	2.3420406704058103	688.6050920002043	-2.545476224412141	474176.97272860975	6.479449209047488	1.049602	25.522825	0.14355735489999996	0.07267639999999999	-0.0586792786	0.0211281794	0.0579480724	-0.0312207543	-0.0162303625	0.0712502781	-0.0491588436	0.0612722062	-0.054424281799999995	-0.1071870675	-0.0395336798	-0.0276740785	0.041909793199999996	-0.1351908396	0.09966032289999999	-0.0467714935	0.0194555772	-0.0642490779	-0.012440288600000002	0.0039959807	-0.017932507	0.1002976736	-0.0613697637	0.0540935478	-0.0288595014	0.0348909784	0.1522386506	-0.1058243778	0.0798904885	-0.0077407256000000015	-0.023252978799999997	-0.0648494142	-0.0280907953	0.0417755718	0.0226467192	-0.0436741664	0.0553690392	-0.0323375105	0.026443035499999996	0.054250644400000006	-0.0508427389	0.0440477691	-0.002739858	0.0610933672	-0.0001719544	-0.0691741886	0.0981619732	-0.0045690675	0.0345838558	0.0574128962	-0.0684262076	-0.0642194891	0.0023217209	-0.0014263032000000001	-0.0676400246	-0.0181662428	0.1431200044	0.0393660044	0.0363688996	-0.0774790301	0.0594629404	-0.062746823	0.1237807616	-0.0231838756	0.0035959438	-0.1421414172	-0.1223088747	-0.0957328177	-0.0787581537	0.08460793130000001	-0.035649621299999996	-0.0070631217	-0.001722993	0.0853309449	0.0135948441	-0.0917412383	-0.010323009499999999	0.0054638338	-0.0517105092	0.06782153099999999	0.0045151807	-0.151417332	-0.0206958481	-0.055478422699999995	0.1026802522	0.0476732975	-0.0800861125	0.0046639277	0.086019173	-0.02899817	-0.0034756306	-0.0440196907	0.012763298400000001	-0.067246688	-0.08887717810000001	-0.024417667999999997	0.0484017683	0.1350470494	0.0758608969	0.1058794732	0.0994280884	-0.08092581230000001	0.0318467411	0.0964253983	0.096355911	0.0962401359	0.09607812869999999	0.09586996710000001	0.0	0.0	1.97751e-05	-0.0045690549	3.9105458001000004e-10	2.087626267921401e-05	-0.0358482	-0.061854999999999986	0.0012850934432399998	0.003826041024999999	-0.049808	0.018592600000000008	0.00034568477476000026	0.002480836864	-0.000278895	0.0005730689999999997	7.778242102499999e-08	3.2840807876099984e-07	-0.000161211	-0.000314692	2.5988986521e-08	9.9031054864e-08	0.0	-0.000283053	0.0	8.011900080900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.3780709607972	3.573157233314987	891849.9409116366	12.767452613991212	707.8127138718503	1.154039768722555	500998.8379186338	1.3318077877932082	688.8227571267412	0.21766512653687187	474476.7907356854	0.04737810731031244	1.038447	25.251581	0.03662819	0.0264224	-0.0607440338	0.0346655069	0.0764944322	0.061906010199999986	0.0164475624	0.003453157	-0.012366071599999999	-0.0005981601000000001	0.09257754130000001	0.0134714082	-0.0394946802	-0.0498645026	-0.0104986522	0.025265611	-0.0336441191	0.10925920289999999	-0.0899752223	-0.0986093976	0.0198355424	0.0021648439	-0.0207506965	-0.031272915899999996	0.0345324209	0.1490284255	-0.010835941299999999	-0.029416957999999997	0.0006384281	0.0372784973	-0.0283606117	0.0320785736	-0.034659071	-0.040622233199999996	-0.011026618500000002	0.0443672778	0.11758059720000001	0.041868052999999995	-0.0277203777	0.0536024245	0.0329575871	0.0033163024	0.1161116917	-0.0184939318	0.1239309758	0.0552494248	0.07384245019999999	0.0085947145	-0.0832257506	-0.013528680900000001	0.0904030373	-0.0332398349	0.0004153683	-0.0040449637	-0.0048401003000000005	0.0315652444	-0.0646678141	-0.018669924299999998	-0.0056240363	-0.0705823338	-0.0073382313	-0.0305426982	0.0416326344	0.0755428581	-0.1487178092	0.1015395899	0.0278258941	-0.0216393996	0.0836643098	0.134952995	-0.05975377	0.0003580982	0.0023933136	0.036013102799999995	0.0293117237	0.0612816592	-0.0525829883	-0.1131257887	0.047086493099999994	-0.005610881	-0.0021160061999999998	-0.0178646446	-0.08767746380000001	-0.0358971635	0.035123236	0.026575346	-0.023752539500000003	-0.0653172799	0.0952710868	0.0017182010000000001	0.033005957200000005	0.1167271043	0.08801340630000001	-0.025132064300000003	0.0809947535	-0.0438969152	-0.0109213448	0.0565237929	0.1160964365	0.0004493615	0.0691187149	-0.021038293	0.1255799807	-0.05737650070000001	-0.0078911213	0.09638421859999999	0.096191267	0.09586996710000001	0.0954207476	0.0948442078	0.0	0.0	1.97751e-05	0.0	3.9105458001000004e-10	0.0	-0.0557184	-0.0198702	0.00310454009856	0.0003948248480399999	-0.0497953	1.2699999999997436e-05	1.6128999999993485e-10	0.00247957190209	5.60108e-05	0.00033490580000000004	3.1372097166400004e-09	1.1216189487364e-07	-0.000161211	0.0	2.5988986521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.1331812184053	-2.2448897423919334	887614.9311527127	5.039529955496522	708.3268028196356	0.5140889477853534	501726.85959268705	0.26428744623505185	687.877644844443	-0.9451122822981688	473175.6542767377	0.8932372261508535	1.5689229999999998	38.15099	0.05295701000000001	0.0458993	-0.0330671268	0.044923734900000005	0.0367966583	0.0637323584	-0.038521881800000005	-0.050128433099999994	0.054300801100000004	0.0853642966	-0.08089627769999999	0.0054411476	-0.0457186883	-0.0479385651	-0.043773016100000006	0.0058210179	-0.0736589437	0.0353906999	-0.0397133292	0.0409729935	-0.0999121144	0.0178845081	0.0464036316	-0.07847468099999999	-0.0424701372	0.042247938	-0.073935156	0.0296211117	-0.08581081380000001	0.0241981002	0.0733777062	0.005908238499999999	-0.0132300797	-0.0515288086	0.0177174711	0.0226569311	0.0714634904	0.0411385948	-0.1445069751	0.0375534405	-0.1038098601	0.1001144616	-0.025778561499999998	0.056717609100000003	-0.0003139229	0.0123154492	0.06816592219999999	0.0854575093	0.1135235857	0.0021126432	0.065647683	-0.0413746325	0.0442770501	0.008001356999999999	0.049616479299999995	0.0072953563	-0.0249831344	-0.009536315200000001	-0.0251198837	-0.10073346679999999	-0.0795820521	-0.032676492599999996	-0.05038638769999999	-0.0400795388	0.0297798046	-0.0193374225	-0.0240462348	-0.0743896912	0.09012336970000001	0.0634433068	-0.015692171	0.08722831810000001	-0.055670988399999996	0.09089912859999999	-0.0042475355	0.0103663537	-0.110956221	-0.0034394968	0.0294716027	0.0052944085	-0.0624739259	-0.13118344310000002	0.1251192086	-0.0183329624	-0.0181292446	0.0513793721	0.1273492635	0.0848863415	-0.014073011000000002	-0.0658744821	-0.0576942625	-0.0156135199	0.1402601122	0.1393277312	0.008145841800000001	-0.052014545	-0.1388421709	-0.0285465517	0.0706285543	0.0233728479	-0.10266894539999999	-0.0226524342	-0.071089168	0.029865901099999998	-0.0027210131	0.09632246009999999	0.0959444768	0.09531560310000001	0.0944374833	0.09331241369999999	0.0	0.0	1.97751e-05	0.0	3.9105458001000004e-10	0.0	-0.0472976	0.008420799999999992	0.0022370629657600003	7.090987263999986e-05	-0.0497875	7.800000000002251e-06	6.08400000000351e-11	0.00247879515625	0.000946579	0.0008905681999999999	8.960118032409998e-07	7.931117188512399e-07	-0.000161211	0.0	2.5988986521e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.009983014839	-1.1231982035662895	885499.7881335877	1.2615742044945402	706.1166048256389	-2.2101979939967578	498600.6596104874	4.884975172667292	688.2088520063278	0.3312071618847767	473631.4239798676	0.10969818408376868	1.567881	38.125668	0.09700922448	0.0458487	-0.0259378135	0.004097299600000001	0.036950323199999996	-0.0227092671	-0.009092681600000001	0.0740676008	-0.043402810599999994	0.0534714143	0.0647964959	-0.0750743247	0.0087441818	0.0643030052	-0.08304045089999999	0.0250719012	0.0752292907	-0.17470293920000002	-0.024315203900000002	0.016671847099999998	-0.1341511809	-0.0421444193	-0.049367817	0.0252583165	-0.0681944334	-0.0114906129	0.012018704	-0.1369708151	0.0026730487	-0.1288091358	0.11435931220000001	0.0945489099	-0.1589534028	0.0236239216	0.0092550946	-0.029906449100000006	0.0283524932	-0.0706152713	0.10133511070000001	-0.022108455200000002	-0.15728973359999998	0.023513475	-0.024512932999999997	-0.054909461900000005	0.0088174099	0.024199243399999997	-0.0041993131	-0.0866000577	-0.0152387324	-0.0761521653	0.0286424722	0.048296443200000004	-0.06975812299999999	0.0030927746999999998	-0.0169640475	0.00040688730000000003	-0.0095062936	-0.11300260720000001	0.058251741100000004	0.137523526	-0.048026311399999994	-0.0387207017	0.094479679	-0.0410915676	0.0351539367	-0.0794512104	0.0018495051	-0.0531479197	-0.0550976566	-0.0114702748	-0.1447053707	0.1204950462	0.0136033531	-0.0925477283	-0.1023791027	0.019463449	-0.1553969827	0.07740975509999999	-0.0736183091	0.0269421785	0.0864957495	0.0443613601	0.0255725388	0.1256342506	-0.0181648228	0.0415581065	0.0185432002	0.0042412468	0.07642023419999999	0.1076409564	-0.0567919488	0.0303758836	-0.1153637867	0.0794308578	0.013645181999999999	-0.0071356079	-0.0304043618	-0.0043733019	0.00512338	0.06682281849999999	-0.05427118190000002	0.033781307000000003	0.0469520591	-0.014188972	-0.056054188399999996	0.0962401359	0.09561575119999999	0.0945781089	0.09313169380000001	0.0912827574	0.0	0.0	8.40062e-06	-1.1374480000000001e-05	7.057041638440002e-11	1.293787952704e-10	-0.0142363	0.03306130000000001	0.00020267223769	0.00109304955769	-0.07462689999999997	-0.02483939999999997	0.0006169957923599985	0.005569174203609996	0.000590868	-0.0003557109999999999	3.4912499342399997e-07	1.2653031552099992e-07	6.8731e-05	0.000229942	4.7239503610000005e-09	5.287332336400001e-08	0.00019629	0.00019629	3.85297641e-08	3.85297641e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946.9365098518484	5.926526837009419	896688.7536903998	35.12372034979287	708.6195048502202	2.5029000245813218	502141.6026541712	6.264508533049184	687.9445789685104	-0.264273037817361	473267.743732161	0.06984023851721632	1.445868	35.158714	0.05889878758	0.032012	-0.0016609876	-0.0007218667999999999	0.0007825629	0.0729056624	0.021183433300000002	-0.09225313539999999	0.0046934169	0.020088368	-0.0097888512	0.1066476234	-0.0239153081	-0.0378683521	-0.0045642518	0.0305648292	-0.0327877619	0.0551550339	-0.0524196064	-0.0166357284	0.013224908899999999	0.04355989440000002	-0.0357599487	-0.066277753	-0.0110749741	-0.007762001899999998	0.0279583997	0.0510960628	-0.08881406689999999	0.0814057908	0.0074464305	-0.014565459	-0.0006473549	0.013248921499999998	0.0514362567	0.0713740798	-0.1119994358	0.0287326573	0.021996042099999998	-0.028141792000000002	0.007460254	-0.0444622854	0.0662477763	-0.0646292993	-0.045053914199999996	-0.0172732863	0.051002360999999996	0.1219442466	-0.0336388433	0.0206058595	0.0365930114	-0.0741330041	0.048898044800000005	-0.0106689074	0.042543038	0.0056196404000000005	-0.0063042776	-0.0138348821	-0.0209073252	-0.0677672961	-0.038545767	0.009081056	-0.0849210546	0.055724946500000004	-0.08884330859999999	0.0629440257	0.026850233199999997	-0.013005800900000001	0.0906200477	0.0381600858	0.040037248399999996	-0.08017654639999999	-0.006179624399999999	-0.0151092347	-0.0394124182	-0.021974518199999998	-0.0187199711	-0.011957822199999999	-0.0273308315	0.054088245099999994	-0.0205116079	0.0342062548	-0.0710058168	0.0178421569	0.0588111577	-0.0560563269	0.11905006259999999	0.12089621960000001	0.0180655091	0.1286567023	-0.0605854842	0.0496859101	-0.0722873941	-0.010572833899999998	-0.0277181171	-0.0079993966	-0.041481825099999994	0.0424264654	0.011869718000000001	-0.0424462508	0.0303201156	-0.0262017326	0.0615024364	-0.0085647994	0.0402409415	0.09613726369999999	0.0952053708	0.0936589016	0.0915078388	0.0887660682	0.0	0.0	2.4090700000000006e-05	1.5690080000000006e-05	5.803618264900001e-10	2.4617861040640007e-10	3.54975e-05	0.0142717975	1.2600725062499998e-09	0.00020368420388100627	-0.0683433	0.0062835999999999725	3.948362895999966e-05	0.00467080665489	0.00110996	0.0005190919999999999	1.2320112015999997e-06	2.6945650446399983e-07	-0.000161211	-0.000229942	2.5988986521e-08	5.287332336400001e-08	0.00017877	-1.752000000000001e-05	3.19587129e-08	3.0695040000000034e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948.736913135515	1.8004032836665829	900101.7303459058	3.241451983837414	707.4361080600406	-1.183396790179586	500465.8469871375	1.4004279630073468	687.085040145947	-0.8595388225634224	472085.8523923576	0.7388069874937145	1.331998	32.389771	0.0998767932	0.0530201	0.0858301251	0.1166728748	-0.0893578081	0.0880555415	0.0173263679	0.0990570502	-0.0834825256	-0.1113284172	-0.0846737734	-0.022700758199999997	0.0070790101	-0.0483666749	-0.026349372599999997	-0.017324534	-0.05102299230000002	-0.0328607495	0.0671916661	0.0140571529	0.0887402765	0.10189945269999999	-0.1349691753	0.0961719639	-0.020542676399999998	-0.0167420444	-0.007672703199999999	0.04662298769999999	-0.0470866729	0.08919660089999999	-0.0019605841	-0.018081019	0.1429918055	0.044294153899999994	-0.0077562617	-0.0986170067	-0.1147103106	-0.0799063637	0.059047518	-0.0034927547999999997	-0.0225028023	-0.0799033874	-0.08947679210000001	-0.0710423977	-0.0822407036	-0.1007139365	0.0782729838	-0.0873016533	-0.0152193511	0.0995827287	-0.077667765	-0.1175504076	-0.0403158708	-0.09483702640000001	0.050503049	0.021452187400000003	0.0362283176	0.11342711429999999	-0.06907063690000001	0.020633274899999998	0.019256194299999998	-0.09106126810000001	0.048479483	0.0275269658	0.0575463567	0.0686185532	-0.0479621208	0.0631056029	-0.030159270699999997	-0.0465418946	0.13483180949999998	-0.12413107109999999	0.0378753008	-0.11170952699999999	-0.1291584163	-0.014967669	0.0631851623	0.1063394177	0.1586291212	-0.0396414148	-0.0504790461	0.055515992199999996	-0.0012511855	-0.0614947937	-0.0993643018	-0.1078983682	-0.045362251900000004	-0.0147025566	0.0164112821	0.104537486	0.0154371826	-0.026075712799999998	-0.0312016112	-0.0042521808	-0.0665654721	-0.0503462347	-0.0994407593	-0.0939353325	0.0136882968	-0.0456729684	-0.0659293044	-0.0735726697	-0.049794221900000005	0.058003020499999995	0.0239635997	0.09601386529999999	0.0947136862	0.0925597472	0.089571464	0.0857757736	0.0	0.0	-0.00463985	-0.0046639407	2.15282080225e-05	2.175234285311649e-05	0.0253563	0.0253208025	0.0006429419496899999	0.0006411430392440062	-0.0271795	0.041163799999999987	0.0016944584304399994	0.0007387252202500003	0.0012050999999999993	9.513999999999984e-05	1.4522660099999994e-06	9.051619599999972e-09	0.000139444	0.000300655	1.9444629136e-08	9.0393429025e-08	0.0	-0.00017877	0.0	3.19587129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.5475096630793	-4.189403472435743	892169.9980107249	17.551101454856653	708.4794419675342	1.0433339074935477	501943.1196906286	1.0885456425257545	687.2679230042266	0.1828828582796405	472337.1979905436	0.03344613985253106	1.10822	26.948219	0.0775271785	0.0426447	0.1006214303	-0.07687867599999999	-0.106311037	-0.0467256571	-0.015042924499999999	-0.068736319	-0.0274736141	-0.0379569987	-0.0438870394	0.110748074	0.0375336254	0.0293912583	0.0491222168	-0.0103012189	-0.0207934727	-0.005978753000000001	-0.014526468600000004	-0.1009476333	0.0325613208	0.1137864678	-0.0014189938	0.0784242493	0.034110613399999996	-0.016691051499999998	0.0044484526000000005	0.0632728727	0.06640304820000001	-0.0095802576	-0.0321098385	0.0528489809	-0.0542965387	0.0411105762	0.1416631297	0.0193196297	-0.007867198399999999	0.0104676609	0.08706670550000001	0.0368674265	0.0073712635	-0.0017759483	-0.0812971088	0.0077417624	0.0545204058	-0.0871952976	-0.0849424727	0.059395351900000004	-0.0267815101	0.0009496839	-0.11118227380000001	-0.0007022172000000001	0.0689386459	-0.0305363962	0.0103376441	-0.0153898926	0.0751835232	-0.010146753199999999	0.0465558042	-0.0204438587	0.0309383351	0.0094659173	-0.0764236757	0.0054335101	-0.0309679106	0.0579691839	0.046435221799999996	-0.08797581759999999	-0.0437381238	0.036878065099999996	0.026033387999999998	-0.1480773064	0.0723401062	-0.0416427266	-0.0581710705	0.0577357708	-0.0686605383	-0.04685851940000002	-0.0178502246	0.013334798600000001	-0.073795869	0.014498201899999999	0.0124059323	-0.0459328711	-0.0231386919	-0.0142957805	-0.09384140140000001	-0.037422246299999996	-0.0314333426	-0.051772502000000005	0.0069940737	-0.011772240900000001	0.015875411399999997	0.05132429769999999	0.044806762	0.115999349	0.24237833960000002	-0.1199290492	0.0721031664	-0.10006361789999996	0.05640027900000001	-0.054749200199999994	0.043104073799999996	-0.0525608006	-0.0764692146	0.09586996710000001	0.09414111720000001	0.0912827574	0.0873291827	0.08232782799999999	0.0	0.0	2.09985e-05	0.0046608485	4.4093700225e-10	2.1723508739952253e-05	0.0179312	-0.007425099999999997	0.00032152793344000005	5.5132110009999963e-05	-0.00502707	0.02215243	0.0004907301549049	2.52714327849e-05	0.000590868	-0.0006142319999999997	3.4912499342399997e-07	3.772809498239997e-07	0.000112562	-2.6881999999999974e-05	1.2670203844000002e-08	7.226419239999987e-10	0.000224662	0.000224662	5.0473014244000006e-08	5.0473014244000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
