csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
958.5377259532128	n/a	918794.5720755564	n/a	705.514443743098	n/a	497750.63033013296	n/a	692.0673274036618	n/a	478957.18565964716	n/a	n/a	n/a	n/a	n/a	-0.0786432783	-0.005511963000000001	0.0805048013	-0.034075102	0.0050146078	-0.3016805052	0.2337804178	0.0773213048	-0.0639323137	0.0846809432	-0.055178200499999996	0.12121624539999999	-0.0834116294	0.10964182039999999	-0.2070145905	0.16398779730000002	-0.0966472097	0.0448077727	-0.09559517449999999	0.0418577783	-0.10351245529999999	0.08702986789999999	-0.11194563240000001	0.11654810689999999	-0.0129107609	0.0317421601	-0.0163941417	0.0691628704	-0.0392605486	0.1124370708	-0.1192734261	0.0252318877	-0.018074141000000002	0.0144587927	-0.0725585705	0.0437420729	-0.0882244209	-0.08085667440000001	0.006584229499999999	-0.2714422743	0.0443536396	-0.2311360144	0.0900399245	-0.057489316799999995	0.06218558320000001	-0.16161863939999999	0.1036725766	0.006696769799999999	-0.0546798194	0.0895137768	-0.0956208593	0.0842241859	-0.0095444138	-0.09707985570000001	0.0522195836	-0.0595395945	0.0435438013	-0.0023310514000000004	0.0689138467	-0.06844262129999999	0.0854725506	-0.077796171	0.0301753327	-0.08291933650000001	0.025961348999999998	0.0815439932	-0.0777898848	0.0453373447	-0.104921319	0.0743212808	-0.0774901198	0.0411310173	-0.0520113454	0.052620291799999996	-0.0173040769	0.0627162652	-0.027139653399999998	0.0543406499	-0.1002312544	0.1062265382	-0.0113014779	-0.0365982095	0.051350872	-0.0728843425	0.0717948728	-0.0046518179	-0.0183002445	0.058868611200000004	0.18218620510000005	-0.1099921495	0.016128336899999998	0.0041323807	0.09600055689999999	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.0766417	n/a	0.005873950178889999	n/a	-0.11631500000000003	n/a	0.013529179225000005	n/a	-0.459051	n/a	n/a	0.21072782060100004	0.00770996	n/a	5.94434832016e-05	n/a	0.00412183	n/a	1.69894825489e-05	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947.2388299716997	-11.298895981513054	897261.4010061545	127.66505040105189	711.2539381879518	5.73949444485379	505882.16458787076	32.94179648250751	688.4800779082034	-3.587249495458422	474004.8176764858	12.868358942666706	1.433586	37.579605	0.16393785	0.0970202	-0.006923850600000001	0.0219908113	-0.0045842448	0.0817178851	0.030990032	-0.0500896767	-0.08493871160000001	-0.0365703543	-0.15532926730000002	0.0090835915	-0.0048490072999999995	-0.0349377671	0.0295050123	0.1455066774	-0.044481945999999994	0.0010995947	-0.08788636009999999	0.0237867173	-0.0415799004	0.0076539053000000004	0.1111839765	0.0356145764	-0.1270918378	0.0178649606	0.0063355992	0.0569095228	-0.0358457982	0.006625410500000001	-0.0914642344	-0.0555240408	-0.047219415300000005	-0.0438054575	-0.0930561927	0.0437835015	-0.056469787800000004	0.0601699755	0.014742311999999999	0.0024099351000000002	-0.0604399901	-0.056592342000000004	0.0738086343	0.0463784292	-0.010945635300000001	0.09450258980000001	-0.037570133900000004	0.0680765756	0.09522673050000001	0.0478979139	-0.00020269740000000008	0.10809146900000001	0.0069524584	0.0399001028	0.0682131034	-0.0605011337	0.0185613247	-0.0137739312	-0.0456618508	-0.0686726269	0.0751679974	-0.1038773344	0.059072075999999994	0.045897073	-0.0446049412	-0.0975148734	-0.007082700500000001	0.0394897386	-0.074269852	0.08821534119999999	0.024012082799999997	0.1076364181	-0.0160688891	0.05327598099999999	-0.10559830949999999	0.0876602478	-0.10085620890000001	-0.0835889158	-0.063035867	-0.0713627352	-0.0144417169	-0.0106840999	0.0305601931	-0.027331857200000004	-0.033505592599999995	-0.1321457738	0.0073850997	0.1712361219	-0.0266450928	0.0826667509	0.0323113273	-0.020049756999999998	0.0678846771	0.0765352304	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0755715	0.0010701999999999934	0.005711051612250001	1.1453280399999857e-06	-0.0962114	0.020103600000000027	0.009256633489959998	0.000404154732960001	-0.375017	0.08403400000000005	0.00706171315600001	0.140637750289	0.00874776	0.0010378000000000002	7.65233050176e-05	1.0770288400000005e-06	0.00412183	0.0	1.69894825489e-05	0.0	-0.000136801	-0.000136801	1.8714513600999998e-08	1.8714513600999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.6090098176558	2.3701798459560446	901757.2715268688	5.617752502176222	711.5823434658691	0.32840527791734075	506349.4315323782	0.10785002656396582	690.0438171809493	1.5637392727459198	476160.4696296554	2.445280513127939	1.524026	39.950394	0.1141032	0.059939699999999985	0.1062856482	0.0719995425	-0.11081560830000001	0.059888883899999995	-0.0304914351	-0.0293042063	-0.042177835700000006	0.046357172800000006	0.09719459789999996	0.0329912925	-0.1342312487	0.0260019252	0.06327625690000001	0.0750974114	0.0814713883	-0.028613595099999996	-0.059963686900000014	0.1602966272	0.13100540119999998	-0.1145947287	0.10508347679999999	-0.029280450899999998	0.0300115877	-0.0206080329	-0.1122164943	0.1025748178	0.0159061249	-0.043062707699999994	-0.0207384455	0.0444845242	0.021649496400000003	0.0266033275	-0.0373863692	0.0182186622	-0.11218730699999999	0.0556925805	-0.0189177228	0.1131995007	-0.0689921103	-0.039956524199999996	-0.006721185699999999	-0.0364837672	-0.08916076949999999	-0.0104941896	-0.0765398962	0.0644055971	-0.0320234151	0.06548832480000001	0.17046203780000002	0.053710823	-0.029704912599999998	-0.1052576488	-0.13380840689999998	0.0158408783	0.0381231364	-0.0683272892	-0.0322597616	0.030530242200000002	-0.0655698145	0.0769085035	0.0628470268	0.1266773203	-0.026011933799999998	0.052075576500000005	0.0684950107	-0.0237253883	0.1002210914	-0.152611055	-0.0174618024	-0.0822573129	-0.0372245487	-0.1262089941	0.1293312445	0.0582406842	0.0945624832	-0.1705809275	-0.0171125877	-0.102410075	-0.0655227226	0.0076095871	-0.042922712300000006	-0.0527013583	0.0351184799	-0.0110732939	0.0050815225	0.0739104237	-0.041500452400000006	0.049250233899999996	0.14931701619999999	-0.09411278199999999	-0.0163407626	0.09142657369999999	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.09443534710000001	-0.08206049999999998	-0.006488999999999981	0.006733925660249997	4.210712099999975e-05	-0.112345	-0.016133600000000012	0.012621399025	0.00026029304896000037	-0.336599	0.038418000000000015	0.0014759427240000006	0.113298886801	0.00799472	-0.00075304	6.391554787840001e-05	5.670692416e-07	0.00384573	-0.00027610000000000004	1.47896392329e-05	7.623121000000002e-08	-0.000168913	-3.2111999999999993e-05	2.8531601569e-08	1.0311805439999996e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.444390456597	-5.164619361058726	891975.2066649331	26.673293144622644	709.9792143576442	-1.603129108224948	504070.48481989774	2.5700229376381176	690.9565183600032	0.9127011790538972	477420.9102641774	0.8330234422463743	1.36184	35.698879	0.16432525000000006	0.122916	0.0415465296	-0.1066995566	-0.037757021	-0.1015001727	-0.003975428400000001	-0.0398943857	-0.0678710649	-0.024571839100000003	-0.010054351500000001	-0.0451293946	-0.0154390941	-0.1058277375	0.0482762429	0.030419189500000002	0.06955096849999999	-0.17538834190000002	0.0621702755	-0.00037481470000000003	2.83385e-05	-0.08712216789999999	-0.0918986447	-0.0658942566	0.0307771856	-0.043472698600000005	-0.0028873314	0.09680871529999999	0.0161911104	-0.0722162147	0.008462634200000001	0.0286242781	-0.0714321113	-0.0075236229000000005	0.1399441609	0.034533026	0.0802060886	-0.0113801472	-0.0317796687	0.0318700855	0.1278172219	-0.0190167104	0.0108629911	0.0400120489	-0.0328615993	-0.0545277521	0.0283289111	0.0557596521	-0.063292098	0.08623711699999999	0.051926607300000004	0.0630339781	0.0841374585	-0.0723764289	0.007449259399999998	-0.0121658753	0.0049967262	0.1262452335	0.0397823875	-0.09347743509999999	-0.0233950654	-0.1062299801	-0.0111821035	0.1272049865	-0.084634355	-0.034515468	0.0590207269	-0.0033596207	0.0836260092	-0.0041521961	0.0680757135	-0.0628390757	-0.0141070055	-0.0197856257	0.0193129647	0.0237545195	0.0550601668	-0.0348780461	-0.0347748487	0.0638133452	-0.0434994659	0.053263090199999995	0.0354103798	0.1048518609	0.0206713413	0.0127653785	0.022461516400000003	-0.12480861929999999	0.0043964814	-0.0436508898	-0.0622581546	0.0400890001	-0.0759392904	0.0157543947	0.09587985289999999	0.09551051140000001	0.0948959959	0.0940378836	0.0929383775	-0.087465	-0.00540450000000002	0.007650126225	2.920862025000022e-05	-0.095352	0.016993000000000008	0.009092003904000001	0.00028876204900000026	-0.349316	-0.012716999999999978	0.00016172208899999945	0.12202166785599995	0.00560254	-0.002392180000000001	3.1388454451599994e-05	5.7225251524000024e-06	0.00401878	0.00017304999999999968	1.6150592688399992e-05	2.994630249999989e-08	-0.000187898	-1.8984999999999985e-05	3.5305658404e-08	3.604302249999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.7042508871672	-1.7401395694298571	888691.304640735	3.0280857210955285	706.7129471826441	-3.2662671750000527	499443.1897155787	10.668501258482825	689.1495849872579	-1.8069333727453338	474927.1504881098	3.2650082135408285	1.334285	34.976559	0.18062585	0.103244	-0.0899415538	0.0023568029999999998	0.1045307682	-0.047326252699999995	0.0211209633	0.012177986200000001	0.1211126078	0.0467803418	0.0210234048	0.0273664849	-0.09979511349999999	-0.0736441983	-0.08668374849999999	0.0437710207	-0.08986635039999999	0.0378698592	0.06275072150000001	-0.0116941604	0.0104654273	-0.0213363116	0.0734893452	-0.0734452067	-0.026961255099999998	-0.0004388255	0.0638814145	0.0093269596	0.0499667821	-0.08064850030000001	-0.0579048829	0.1822120991	-0.12160166210000001	0.0147870776	0.1531295946	-0.0551257175	0.09220639859999999	0.1051861341	0.072747297	-0.1020583505	0.0163381246	-0.020629912	-0.10079882130000001	-0.037614494	0.0875312431	-0.022277282599999997	0.0763287146	-0.1054487435	0.0056070941000000004	0.052902214	-0.0676033727	0.056014279800000004	-0.1728417619	0.0198612595	-0.0232792123	0.0034314133	-0.0415883514	0.0537030878	-0.0208339949	0.0287949565	-0.0934240843	-0.1397671728	0.0042550559000000005	0.0195803269	0.08308735240000001	-0.10248206300000001	0.019140822	-0.0661515427	0.1217406108	0.0736003566	-0.07367660870000001	-0.0090792029	-0.0776800837	-0.0567365545	-0.0303808408	0.019569661999999998	0.025201772400000003	0.1582582891	0.08701889380000001	0.021050326400000003	-0.0668605708	-0.10150123679999999	-0.1062772343	0.0955815033	0.06220840690000001	-0.1275368082	-0.1525350076	0.08498460949999999	0.052405924699999995	-0.0292805216	-0.0413551728	-0.04611330190000002	-0.0949258989	-0.0067737260999999995	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.09095463570000001	-0.0784485	0.009016499999999995	0.00615416715225	8.129727224999995e-05	-0.185881	-0.090529	0.034551746161	0.008195499840999999	-0.379066	-0.02975	0.0008850624999999998	0.14369103235599998	0.00629378	0.0006912400000000001	3.9611666688399986e-05	4.778127376000001e-07	0.00390195	-0.00011682999999999964	1.52252138025e-05	1.3649248899999911e-08	-0.000406435	-0.00021853700000000004	1.6518940922500002e-07	4.7758420369000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.6824290320993	-3.021821855067856	883003.0674316664	9.131407323765737	710.0689294644916	3.3559822818474467	504197.88459084905	11.26261707607399	687.4346765803302	-1.714908406927634	472566.4345651032	2.9409108441510763	1.195868	31.348133	0.14310305000000004	0.0714164	-0.0547767678	0.015177354399999999	0.045920277	0.0603775151	0.0321737724	0.0805607117	-0.08025912980000001	-0.09041238720000001	-0.0619729379	0.0788519803	-0.0212463777	-0.006068700400000001	0.0411431838	0.0955419584	-0.0589792897	0.0423520704	0.0526006366	-0.078609524	-0.0277430877	0.017168406299999998	0.0649104013	0.0085694575	-0.1588552538	-0.0391695719	0.1006583574	0.013115082	-0.0385304016	0.0388782949	-0.0008466303999999999	-0.0723027607	0.023477662000000003	-0.10481232089999999	0.0433867321	-0.1033140597	-0.0359280883	0.0244791254	0.055771378600000004	-0.044516125700000006	-0.0560459934	0.0345316751	0.0509928241	0.1439556823	0.0315063976	0.08664319990000001	-0.0056838995	0.04587417110000002	0.1008417139	-0.031013175299999998	0.0213892975	0.1000321448	-0.064001167	0.0259185445	0.11172216060000001	0.0095555433	-0.0696508819	-0.023859090299999997	-0.014929225700000003	0.0408501611	0.0638172472	-0.0829997809	0.061058697599999996	-0.0011717254	0.0421862966	0.0172722844	-0.0479338139	-0.0614376221	0.009855747199999999	0.1975802717	-0.0401964568	0.0996574502	-0.0284091392	-0.028822604300000002	0.09543736929999999	0.0372524242	0.0075858174	0.07015499160000001	0.041273381899999996	-0.052313773099999995	0.20179137760000002	0.0828319084	-0.06880821179999999	-0.0694287945	-0.15183965359999999	0.032286537000000004	0.0084851512	0.0260411609	0.045334169400000006	0.0084169639	-0.0826680138	0.08271143780000001	0.0425733016	-0.054519935	0.0956988917	0.09478827779999999	0.09327700109999999	0.0911746382	0.0884945117	-0.0827211	-0.0042726000000000005	0.006842780385210001	1.8255110760000005e-05	-0.150975	0.034905999999999986	0.022793450625	0.0012184288359999994	-0.353746	0.025319999999999957	0.0006411023999999978	0.12513623251599998	0.00743726	0.0011434800000000005	5.53128363076e-05	1.3075465104000013e-06	0.00412184	0.00021988999999999996	1.6989564985599998e-05	4.835161209999997e-08	-0.000197716	0.00020871900000000006	3.9091616655999986e-08	4.3563620961000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.827664068436	4.145235036336658	890810.6594608804	17.182973506472973	709.6316016428142	-0.4373278216773997	503577.0100501457	0.1912556236130995	686.4637210184397	-0.9709555618904916	471232.4402744822	0.94275470316608	0.989816	25.946743	0.11184170000000004	0.063176	-0.002540465	0.0986227366	-0.0004592857	0.0989105489	-0.018566087	0.0243266691	0.0421398546	0.0513590858	0.0742461462	-0.0728657076	0.0031900022999999996	-0.0161937845	0.0230116697	0.09618234199999999	-0.022668690499999998	0.0325427588	0.0504142208	-0.0058041019	-0.0314839314	-0.1626318407	0.0767097907	0.1263511394	0.0065181428000000005	0.0047693418	0.0957309689	-0.0625610711	0.0236171835	0.0776613823	0.026208073999999998	-0.018788108600000002	0.0991716925	-0.10485413589999999	-0.0178384003	0.0563559435	-0.0248097558	0.016582805	-0.0106080438	0.0130689117	-0.1010905293	0.0221046314	-0.0267105937	-0.0315631044	0.0077019097	0.0615419945	-0.0705101684	-0.053840708099999995	-0.0961228126	-0.0690282218	0.01275369	0.0892086461	-0.09165527609999999	0.0090764729	-0.0304931285	0.049412114699999996	0.0826018874	-0.1281424578	-0.1966021259	0.0055552121999999995	0.0172838557	-0.047258229400000004	0.0365979611	-0.1010231933	-0.0060462641000000004	-0.0231382853	-0.09351807599999999	0.0732154304	-0.0843882997	0.058394932699999985	0.0171026334	0.0193349926	-0.0410873878	0.0189709906	0.013203963300000001	0.057253997699999996	0.1097080303	-0.0514624921	-0.07607582269999999	0.0209237226	0.0764196003	-0.0248982277	0.0134759631	-0.1019994251	-0.084124893	0.022457083	0.023117490299999998	0.0113496181	0.0948829611	0.0079111192	0.0038520457	0.06369027969999999	0.0602060909	-0.0597081851	0.0955783141	0.09430779859999999	0.09220276820000001	0.0892818499	0.0855708907	-0.07851060000000001	0.004210499999999992	0.006163914312360002	1.7728310249999933e-05	-0.103677	0.047298000000000014	0.010748920328999998	0.0022371008040000012	-0.31245700000000004	0.04128899999999997	0.001704781520999997	0.09762937684900004	0.00752662	8.936000000000013e-05	5.66500086244e-05	7.985209600000024e-09	0.003851	-0.0002708400000000001	1.4830200999999997e-05	7.335430560000003e-08	-0.000177032	2.068399999999998e-05	3.1340329024e-08	4.2782785599999924e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.2955785210044	0.4679144525683796	891694.1396143183	0.2189439349223664	709.8163256444752	0.18472400166103853	503839.2161514237	0.03412295678966736	686.3151867574109	-0.14853426102888534	471028.53557385976	0.022062426699397047	0.9569510000000002	25.085234	0.10102321	0.0521836	0.0631158137	0.0141166575	-0.0606620462	0.0378275433	-0.0406226911	-0.0361211566	-0.011965736299999998	-0.092336461	-0.0240106119	0.041077031800000004	-0.0859120963	-0.0098330748	0.0147351287	-0.049845880599999996	0.06301770870000001	-0.0467985195	0.0015589672	-0.012732243899999999	0.025819159900000003	-0.0633726609	-0.0789076176	0.0633976792	0.1184959733	-0.0130219185	-0.025495098799999998	-0.071648196	-0.0118661287	0.1092966857	0.0766809945	-0.024800687999999998	0.08064043530000001	-0.0818454672	0.0390988313	-0.0591286078	-0.0687960747	0.10925911869999999	0.10030077429999999	0.0720063643	-0.020110989699999998	-0.0015401705	0.0866567952	0.013463945900000001	-0.041772604500000005	-0.0042131939	-0.0675682437	-0.0137032995	0.0741683024	0.1042491781	0.0717815205	-0.060365572699999995	0.0128190733	-0.044283139699999995	0.0200456648	0.0835921523	0.0349311104	-0.0369141546	-0.0371059316	0.022704547999999998	-0.0197814503	0.0903315739	-0.030720169199999998	-0.0452845114	-0.0322807389	0.1405501914	-0.0374955976	-0.044508296100000004	0.09807356460000001	-0.0090842244	-0.04376031650000002	-0.031094768	-0.1153697976	0.023615960099999996	-0.0401701759	0.0337718829	0.0510557964	-0.1517603628	-0.0439327181	-0.0358729759	0.0242926573	0.0115269764	-0.0157653425	-0.08156003269999999	-0.0678182188	0.12469722720000001	0.21248995510000002	0.0871449352	-0.0272964328	0.032177835	0.019045531	-0.019482222	0.0893730161	-0.07493641940000001	0.0954377042	0.0937482592	0.09095463570000001	0.08708973730000001	0.0821990853	-0.07351059999999998	0.005000000000000032	0.005403808312359998	2.5000000000000323e-05	-0.0878255	0.01585149999999999	0.007713318450250001	0.0002512700522499997	-0.290479	0.021978000000000053	0.00048303248400000245	0.084378049441	0.00672392	-0.0008026999999999999	4.5211100166400014e-05	6.443272899999999e-07	0.00362063	-0.0002303699999999997	1.31089615969e-05	5.307033689999986e-08	-4.62278e-05	0.0001308042	2.13700949284e-09	1.710973873764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.0830113165096	-2.2125672044948037	887520.4002111827	4.895453634405949	709.4958166162338	-0.3205090282414176	503384.31379593647	0.1027260371842578	688.7500401939003	2.434853436489448	474376.6178670993	5.928511257184472	1.286181	33.71558	0.08620876000000005	0.0601771	0.0313734954	-0.0182751104	-0.0363323342	-0.0600859037	-0.0089909914	0.0268732627	-0.0204025774	0.0864014273	0.029152188500000002	-0.0522621938	0.0346679101	0.0783459239	0.042693582300000005	0.0076905909	-0.033839577	-0.11103440619999999	-0.025320218999999998	0.0319453902	0.0345939566	0.08142940809999999	-0.0777043469	0.0120756134	0.0269178365	0.0052217598	-0.0689633225	0.0202921522	-0.045021306	-0.043753911900000005	-0.0414194458	0.0922511032	0.0787909013	-0.0945120871	0.05892209280000001	-0.053090051900000004	0.0799522015	-0.029835284700000006	0.07438759389999999	0.037490179900000004	0.05881296480000001	0.0384276314	-0.0668190685	-0.0556209242	-0.0330001152	-0.050691224800000004	0.0282885637	0.0577789071	-0.0378901308	-0.06396999169999999	0.0454129853	0.0084555767	0.07852768980000001	0.0167906729	-0.0545468278	-0.025379136200000003	-0.0242970796	0.07295718309999999	0.1078314299	-0.0044914223	0.0929812722	-0.0070283949	0.0047659276	0.0027738141	-0.0055552964000000005	0.0335473486	-0.054507483499999995	-0.053823966200000004	0.093490314	-0.0442793834	0.1041059235	-0.0374715715	-0.0803834924	0.0363161303	-0.018634745600000002	-0.0482593504	0.0472322288	0.0046717006	-0.0187460798	-0.030885034300000006	-0.0121274286	0.0588076726	-0.0473144907	0.0849138596	0.0101039375	0.0232186356	-0.0685289135	-0.02476497	-0.0932104375	-0.1577499196	-0.0034200448	0.0914066351	-0.0204751578	-0.0717625754	0.0952770913	0.09311012869999999	0.0895349577	0.08460564949999999	0.0783967557	-0.07954329999999997	-0.006032699999999988	0.006327136574889996	3.6393469289999854e-05	-0.094021	-0.006195500000000007	0.008839948441	3.838422025000008e-05	-0.30157399999999995	-0.011094999999999966	0.00012309902499999924	0.09094687747599996	0.00555098	-0.0011729400000000008	3.08133789604e-05	1.375788243600002e-06	0.00368832	6.769000000000002e-05	1.36037044224e-05	4.581936100000004e-09	-2.91466e-05	1.70812e-05	8.495242915599998e-10	2.9176739344e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.6644602055239	-3.4185511109856184	881090.9688529277	11.686491698421007	708.3756282317528	-1.1201883844810254	501796.0306727304	1.2548220167262096	686.8321057939777	-1.9179343999226148	471738.34154938976	3.678472362406521	1.2619129999999998	33.079418	0.05783552	0.0363064	-0.0373975278	-0.07470015690000001	0.0373006449	-0.06476898860000001	0.0011413832	0.001260155	0.025685080099999997	-0.0735385341	0.0663528308	0.0049254895000000005	0.045641229400000004	-0.047329345300000006	-0.060456477599999996	0.0741309622	-0.0514626021	-0.023125460499999997	-0.0194041585	0.0296327601	0.0788414749	-0.0144567053	0.0165259304	-0.0204878241	-0.05762572990000001	-0.081052607	0.13569100609999998	-0.1299455583	0.0676921387	-0.0712906659	0.0091356585	-0.013802950500000001	-0.0404071319	-0.0151712709	0.09798404849999999	-0.0338431848	0.0456538146	-0.00316444	-0.12626402009999999	-0.046260395700000005	0.0677316355	0.0344402974	0.043246408	0.03779794	0.0243227539	-0.0441475838	0.0380531713	-0.0369857133	-0.0608176047	0.0440282971	-0.0411125891	0.10774440980000001	-0.0115206704	-0.0515392266	0.0192349757	-0.0421684332	0.0368443206	-0.0008395951	-0.0529030171	-0.0478459287	-0.055893528399999996	-0.0835825924	0.0590986922	-0.048366591900000006	-0.054636858600000004	0.0195172285	0.069549918	0.0904833643	0.0119196124	0.0414771801	-0.0334885541	0.025389262599999997	-0.0430068741	-0.1017312576	0.055782152800000005	-0.0475342812	-0.1081119955	0.0028273715999999997	0.0141900203	-0.0696494662	0.057895850599999986	-0.0151378211	-0.0072693017	0.0675058903	0.1154427116	-0.0724618223	0.0510113726	-0.1704965269	-0.0005783658999999999	0.0760815603	0.10261248419999999	0.095670992	-0.10380758679999999	0.08797950660000001	0.09509650929999999	0.09239394210000001	0.0879464117	0.0818379147	0.0741838168	-0.07927100000000001	0.0002722999999999614	0.006283891441000001	7.414728999997902e-08	-0.106778	-0.01275699999999999	0.011401541284	0.00016274104899999974	-0.335284	-0.033710000000000066	0.001136364100000005	0.11241536065600002	0.00545697	-9.40099999999994e-05	2.9778521580900007e-05	8.837880099999888e-09	0.00363737	-5.095000000000013e-05	1.32304605169e-05	2.595902500000013e-09	-0.000106111	-7.696439999999999e-05	1.1259544321e-08	5.923518867360001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
