TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,4,5.000000e-01,8,1.0,0.0,4.41464,3.0,8,7.24431,high,2.82967,0.17033,7.78448,9.65772,9.65813,11.6732,7.25856,11.674,13.6744
2,2,1,1,2,8,2,2,1.0,1.0,13.7085,2.0,8,16.47,high,2.76145,0.238555,17.0037,20.4575,20.4779,22.489,8.78042,22.4893,24.4475
3,3,0,3,2,2,5.000000e-01,8,1.0,2.0,24.8033,2.0,2,27.1278,low,2.32451,0.675494,27.6657,30.053,30.0709,32.0862,7.28292,32.0866,34.054
4,4,1,2,6,2,3.500000e+00,8,1.0,3.0,34.2916,999.0,999,37.3026,999,0.0,0.0,37.3215,42.5389,999.0,999.0,964.708,44.5699,50.5526
5,5,1,2,2,8,2,0,1.0,4.0,50.8055,2.0,8,53.0234,high,2.21795,0.782047,53.5575,57.5547,57.5751,59.5719,8.7664,59.5722,61.554
6,6,0,2,6,8,5.000000e-01,0,1.0,5.0,61.7776,2.0,8,63.9143,high,2.1367,0.863295,64.4361,67.0234,67.0429,69.0542,7.27667,69.0546,75.0231
7,7,0,1,4,0,5.000000e-01,4,1.0,6.0,75.061,3.0,4,77.0876,high,2.02657,0.97343,77.6199,80.3106,80.3288,82.3387,7.27775,82.3391,86.3083
8,8,0,2,2,8,5.000000e-01,2,1.0,7.0,86.553,3.0,2,88.6606,low,2.10767,0.892326,89.2016,91.8084,91.8276,93.8408,7.28784,93.8411,95.7926
9,9,1,1,2,2,2,4,1.0,8.0,95.8246,3.0,4,98.6857,high,2.86105,0.138946,99.2195,102.577,102.597,104.609,8.78471,104.61,106.563
10,10,0,1,4,4,2,2,1.0,9.0,106.582,2.0,4,108.544,high,1.96167,1.03833,109.079,113.327,113.345,115.357,8.77424,115.357,119.327
11,11,1,3,6,8,5.000000e-01,4,1.0,10.0,119.761,3.0,4,121.8,low,2.03905,0.96095,122.344,125.014,125.035,127.046,7.28483,127.046,133.0
12,12,0,2,4,8,5.000000e-01,4,1.0,11.0,133.236,3.0,4,135.406,low,2.16918,0.830824,135.94,138.499,138.519,140.531,7.29464,140.531,144.485
13,13,0,2,2,2,5.000000e-01,0,1.0,12.0,144.726,3.0,0,147.512,low,2.78667,0.21333,148.051,149.96,149.96,151.961,7.235,151.961,153.971
