TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,4,2,2,4,1.0,0.0,14.3129,999.0,999.0,17.3131,999.0,0.0,0.0,17.3327,21.0592,999.0,999.0,984.687,23.0913,27.0614
2,2,0,1,8,2,5.000000e-01,4,1.0,1.0,27.0796,3.0,4,29.2369,high,2.15736,0.842642,29.781,32.3205,32.3382,34.3402,7.26062,34.3405,42.3239
3,3,1,2,2,0,5.000000e-01,2,1.0,2.0,42.5749,3.0,2,44.8574,high,2.28248,0.71752,45.4027,47.8222,47.8429,49.853,7.27807,49.8533,51.8298
4,4,1,3,2,0,5.000000e-01,4,1.0,3.0,52.2448,2.0,0,53.7501,low,1.50531,1.49469,54.2923,57.4919,57.4921,59.5014,7.25656,59.5017,61.4888
5,5,0,1,4,2,2,8,1.0,4.0,71.6342,2.0,2,73.7004,low,2.06624,0.933761,74.2425,78.369,78.3869,80.3851,8.75091,80.3854,84.382
6,6,1,1,2,4,5.000000e-01,2,1.0,5.0,84.402,3.0,2,86.7896,low,2.38765,0.612348,87.3369,89.6362,89.6562,91.6634,7.26139,91.6637,93.6495
7,7,1,2,2,0,5.000000e-01,4,1.0,6.0,93.9057,3.0,4,96.1986,high,2.29291,0.70709,96.7451,99.1497,99.1706,101.17,7.26392,101.17,103.165
8,8,1,2,2,2,5.000000e-01,4,1.0,7.0,103.371,3.0,4,104.908,high,1.53737,1.46263,105.447,108.618,108.618,110.634,7.263,110.634,112.634
9,9,0,3,8,0,2,2,1.0,8.0,113.067,2.0,0,114.666,low,1.59981,1.40019,115.198,119.816,119.816,121.824,8.75721,121.824,129.825
10,10,1,1,4,2,5.000000e-01,8,1.0,9.0,139.953,2.0,2,142.577,low,2.62429,0.375714,143.12,145.212,145.232,147.244,7.29095,147.244,151.213
11,11,0,2,2,8,3.500000e+00,4,1.0,10.0,151.459,2.0,8,153.385,high,1.92635,1.07365,153.92,159.706,159.725,161.732,10.2738,161.733,163.707
12,12,1,1,2,8,5.000000e-01,0,1.0,11.0,163.732,3.0,0,165.375,low,1.64327,1.35673,165.907,168.969,168.969,170.959,7.22692,170.959,172.973
13,13,0,1,4,4,5.000000e-01,0,1.0,12.0,172.985,3.0,0,175.034,low,2.04863,0.951372,175.565,178.235,178.235,180.236,7.25046,180.236,184.236
14,14,0,3,2,0,5.000000e-01,4,1.0,13.0,184.654,2.0,0,186.441,low,1.78708,1.21292,186.973,189.893,189.893,191.883,7.22887,191.883,193.909
15,15,1,3,2,8,2,0,1.0,14.0,194.271,3.0,0,196.3,low,2.02872,0.971279,196.834,201.024,201.024,203.035,8.76442,203.036,205.035
16,16,1,3,4,0,2,2,1.0,15.0,205.4,3.0,2,208.09,high,2.68957,0.310432,208.63,212.143,212.163,214.174,8.77407,214.175,218.144
17,17,0,3,4,8,2,2,1.0,16.0,218.563,2.0,8,220.347,high,1.78395,1.21605,220.88,225.315,225.333,227.348,8.78494,227.348,231.302
18,18,0,3,6,8,5.000000e-01,4,1.0,17.0,231.718,2.0,8,234.219,high,2.50042,0.499582,234.758,236.974,236.975,238.975,7.25725,238.976,244.96
19,19,0,3,2,2,5.000000e-01,4,1.0,18.0,245.381,2.0,2,247.807,low,2.42653,0.57347,248.341,250.617,250.617,252.616,7.23546,252.617,254.617
20,20,1,2,6,8,2,0,1.0,19.0,264.96,2.0,8,266.792,high,1.83163,1.16837,267.338,271.695,271.716,273.703,8.74318,273.704,279.712
21,21,0,1,2,8,3.500000e+00,4,1.0,20.0,279.736,999.0,999,282.745,999,0.0,0.0,282.764,287.982,999.0,999.0,719.264,290.009,291.977
