TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,6,0,5.000000e-01,4,1.0,0.0,4.25435,2.0,0,6.48519,low,2.23084,0.769159,7.0272,9.49399,9.49424,11.4935,7.23915,11.494,17.4934
2,2,0,2,2,8,5.000000e-01,4,1.0,1.0,17.7358,2.0,8,19.7576,high,2.02175,0.978249,20.2929,22.9781,22.9973,25.0088,7.27299,25.0092,26.9773
3,3,1,1,2,0,3.500000e+00,2,1.0,2.0,27.0139,2.0,0,29.0333,low,2.01941,0.98059,29.5635,35.2611,35.2613,37.2613,10.2474,37.2616,39.2629
4,4,0,2,4,8,3.500000e+00,2,1.0,3.0,39.4905,3.0,2,41.2066,low,1.71612,1.28388,41.7414,47.7343,47.7346,49.7266,10.2361,49.7269,53.734
5,5,0,1,2,8,5.000000e-01,2,1.0,4.0,53.7494,3.0,2,55.3947,low,1.64534,1.35466,55.9398,59.0016,59.0195,61.033,7.28363,61.0334,63.002
6,6,1,3,2,4,5.000000e-01,0,1.0,5.0,63.3978,2.0,4,65.4866,high,2.08885,0.91115,66.0196,68.6599,68.6796,70.6913,7.2935,70.6917,72.6604
7,7,0,2,2,2,5.000000e-01,0,1.0,6.0,72.8861,3.0,0,75.7782,low,2.89218,0.107822,76.3269,78.1305,78.1307,80.1263,7.24024,80.1266,82.1273
8,8,1,2,4,4,5.000000e-01,8,1.0,7.0,82.3493,3.0,8,84.138,high,1.78866,1.21134,84.665,87.584,87.6044,89.6126,7.2633,89.613,93.5971
9,9,1,3,8,4,5.000000e-01,8,1.0,8.0,93.9562,2.0,4,96.478,low,2.52179,0.47821,97.013,99.1915,99.2108,101.223,7.26704,101.224,109.207
10,10,1,3,2,8,3.500000e+00,0,1.0,9.0,109.6,999.0,999,112.614,999,0.0,0.0,112.633,117.854,999.0,999.0,889.4,119.879,121.838
11,11,1,1,8,8,5.000000e-01,0,1.0,10.0,121.858,3.0,0,123.189,low,1.33116,1.66884,123.725,127.1,127.101,129.117,7.25861,129.117,137.116
12,12,1,1,4,4,5.000000e-01,2,1.0,11.0,137.137,2.0,4,139.326,high,2.18884,0.811163,139.848,142.38,142.4,144.41,7.27322,144.411,148.385
13,13,1,1,2,2,2,8,1.0,12.0,148.405,2.0,2,150.583,low,2.17862,0.821375,151.115,155.143,155.143,157.143,8.73865,157.144,159.143
14,14,0,1,2,2,5.000000e-01,0,1.0,13.0,159.154,2.0,2,161.158,high,2.00368,0.99632,161.691,164.391,164.409,166.422,7.26779,166.422,168.412
15,15,0,2,2,4,2,2,1.0,14.0,168.669,2.0,4,170.867,high,2.19795,0.802054,171.399,175.42,175.439,177.453,8.78391,177.453,179.405
16,16,1,3,4,2,2,8,1.0,15.0,179.814,2.0,2,182.374,low,2.56017,0.439834,182.907,186.563,186.582,188.595,8.78131,188.595,192.55
17,17,0,1,4,8,2,4,1.0,16.0,192.59,3.0,4,195.213,low,2.62318,0.376825,195.753,199.348,199.366,201.378,8.78825,201.379,205.331
18,18,1,3,4,2,2,0,1.0,17.0,205.71,2.0,2,207.703,high,1.99313,1.00687,208.239,212.457,212.476,214.472,8.76206,214.472,218.456
19,19,1,2,2,0,2,4,1.0,18.0,228.786,3.0,4,230.818,high,2.03168,0.968321,231.366,235.536,235.556,237.566,8.78,237.566,239.535
20,20,1,2,2,0,3.500000e+00,8,1.0,19.0,239.741,3.0,8,241.259,high,1.51808,1.48192,241.802,247.989,247.989,249.988,10.2476,249.989,251.989
21,21,0,3,4,0,2,8,1.0,20.0,252.316,3.0,8,254.498,high,2.18221,0.817791,255.037,259.053,259.071,261.084,8.76788,261.084,265.052
22,22,0,1,2,4,5.000000e-01,2,1.0,21.0,275.168,2.0,4,277.546,high,2.3779,0.622102,278.073,280.413,280.431,282.444,7.27664,282.445,284.414
23,23,1,1,2,8,3.500000e+00,4,1.0,22.0,284.433,999.0,999,287.437,999,0.0,0.0,287.457,292.68,999.0,999.0,714.567,294.712,296.68
24,24,1,2,2,0,2,2,1.0,23.0,296.925,2.0,0,298.562,low,1.63662,1.36338,299.104,303.666,303.666,305.666,8.74041,305.666,307.669
25,25,0,1,4,8,5.000000e-01,0,1.0,24.0,307.701,3.0,0,309.703,low,2.00201,0.997987,310.246,312.963,312.963,314.964,7.2633,314.964,318.936
26,26,0,3,2,0,2,2,1.0,25.0,319.384,3.0,2,321.36,high,1.97616,1.02384,321.904,326.12,326.138,328.153,8.7689,328.153,330.136
27,27,0,3,4,8,5.000000e-01,4,1.0,26.0,330.498,2.0,8,332.567,high,2.06923,0.930771,333.11,335.733,335.734,337.734,7.23582,337.734,341.734
28,28,1,2,8,2,2,8,1.0,27.0,352.074,3.0,8,354.299,high,2.22528,0.774716,354.834,358.83,358.85,360.861,8.78719,360.862,368.831
29,29,0,3,6,0,3.500000e+00,4,1.0,28.0,369.32,3.0,4,371.219,high,1.89833,1.10167,371.757,377.581,377.599,379.6,10.2801,379.601,385.564
30,30,0,3,2,4,5.000000e-01,2,1.0,29.0,385.994,2.0,4,388.505,high,2.51026,0.489742,389.036,391.238,391.239,393.255,7.26017,393.255,395.238
31,31,0,1,2,0,5.000000e-01,4,1.0,30.0,405.352,2.0,0,407.489,low,2.13681,0.863187,408.02,410.596,410.597,412.584,7.23201,412.584,414.614
32,32,1,3,6,4,5.000000e-01,2,1.0,31.0,415.054,2.0,4,416.832,high,1.77754,1.22246,417.366,420.302,420.322,422.334,7.28043,422.335,428.289
33,33,1,2,6,4,5.000000e-01,2,1.0,32.0,438.634,3.0,2,440.828,low,2.19473,0.805272,441.369,443.898,443.919,445.929,7.29526,445.929,451.897
34,34,0,2,4,0,5.000000e-01,8,1.0,33.0,452.168,3.0,8,453.734,high,1.56604,1.43396,454.273,457.414,457.433,459.444,7.27586,459.444,463.412
35,35,1,1,6,4,5.000000e-01,0,1.0,34.0,463.443,3.0,0,465.874,low,2.4313,0.568702,466.413,468.682,468.683,470.692,7.24898,470.692,476.693
36,36,0,3,2,2,5.000000e-01,8,1.0,35.0,477.132,3.0,8,478.68,high,1.5481,1.4519,479.211,482.387,482.405,484.412,7.27975,484.412,486.386
