TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,8,5.000000e-01,0,1.0,0.0,4.29701,2.0,8,6.93351,high,2.6365,0.363497,7.48024,9.55641,9.5567,11.5721,7.27514,11.5727,13.5567
2,2,1,2,6,0,3.500000e+00,2,1.0,1.0,13.8039,3.0,2,16.5926,high,2.78862,0.211381,17.1372,22.0577,22.0758,24.0892,10.2853,24.0896,30.0586
3,3,1,1,6,2,3.500000e+00,8,1.0,2.0,30.101,2.0,2,32.7122,low,2.61128,0.388723,33.2485,38.3563,38.3759,40.3878,10.2868,40.3881,46.3572
4,4,1,3,6,4,2,0,1.0,3.0,46.6392,2.0,4,48.7992,high,2.15997,0.840031,49.3433,53.3736,53.3931,55.405,8.76581,55.4054,61.39
5,5,0,2,2,0,5.000000e-01,4,1.0,4.0,61.6492,3.0,4,64.4528,high,2.80366,0.196342,64.9857,66.9063,66.9226,68.9377,7.28856,68.9381,70.8911
6,6,1,2,2,4,5.000000e-01,0,1.0,5.0,71.1262,3.0,0,73.429,low,2.30274,0.697255,73.9718,76.376,76.3762,78.3918,7.26562,78.3922,80.3763
7,7,1,1,4,4,2,2,1.0,6.0,80.3997,3.0,2,82.6212,low,2.22158,0.778423,83.1764,87.1584,87.178,89.1897,8.79008,89.1901,93.1434
8,8,0,1,4,0,5.000000e-01,8,1.0,7.0,93.1629,999.0,999,96.1765,999,0.0,0.0,96.1957,98.4096,999.0,999.0,905.837,100.441,104.426
9,9,1,1,2,8,3.500000e+00,0,1.0,8.0,104.449,2.0,8,106.518,high,2.06969,0.930311,107.053,112.692,112.712,114.724,10.2752,114.724,116.709
10,10,1,3,2,0,5.000000e-01,2,1.0,9.0,116.985,3.0,2,119.358,high,2.37285,0.627151,119.899,122.225,122.244,124.256,7.27124,124.256,126.241
11,11,1,2,4,2,5.000000e-01,8,1.0,10.0,126.543,2.0,2,128.767,low,2.22337,0.776632,129.306,131.804,131.822,133.835,7.29196,133.836,137.804
12,12,0,3,4,2,5.000000e-01,4,1.0,11.0,138.078,3.0,4,140.141,high,2.06223,0.937774,140.693,143.336,143.397,145.415,7.33622,145.415,149.337
13,13,0,3,4,0,2,4,1.0,12.0,149.625,3.0,4,151.648,high,2.02268,0.977323,152.183,156.385,156.385,158.4,8.77512,158.401,162.37
14,14,0,3,2,8,2,0,1.0,13.0,162.662,2.0,8,165.487,high,2.82437,0.17563,166.032,169.417,169.417,171.433,8.77082,171.434,173.418
15,15,1,2,2,0,5.000000e-01,8,1.0,14.0,173.685,3.0,8,176.344,high,2.65904,0.340956,176.888,178.949,178.967,180.981,7.29554,180.981,182.95
16,16,0,2,2,8,2,4,1.0,15.0,183.183,3.0,4,185.47,low,2.28723,0.712771,186.014,189.935,189.951,191.966,8.78356,191.967,193.935
17,17,1,1,8,2,5.000000e-01,0,1.0,16.0,193.967,3.0,0,196.011,low,2.04409,0.955911,196.546,199.217,199.217,201.233,7.26583,201.233,209.218
18,18,0,1,2,4,5.000000e-01,8,1.0,17.0,209.239,2.0,4,211.332,low,2.09375,0.906245,211.896,214.484,214.502,216.516,7.27734,216.516,218.501
19,19,1,1,2,0,5.000000e-01,4,1.0,18.0,218.52,999.0,999,221.524,999,0.0,0.0,221.543,223.767,999.0,999.0,780.48,225.798,227.783
20,20,0,2,4,2,2,0,1.0,19.0,228.102,2.0,2,230.118,high,2.01597,0.984025,230.671,234.861,234.887,236.893,8.79109,236.894,240.862
21,21,1,2,4,8,5.000000e-01,4,1.0,20.0,241.182,3.0,4,243.639,low,2.45717,0.542825,244.177,246.441,246.459,248.472,7.29051,248.473,252.442
22,22,1,1,6,8,5.000000e-01,4,1.0,21.0,252.457,3.0,4,254.697,low,2.23984,0.760162,255.24,257.708,257.727,259.739,7.28238,259.74,265.709
23,23,0,1,2,8,3.500000e+00,2,1.0,22.0,265.72,2.0,8,268.285,high,2.56492,0.435081,268.82,273.96,273.985,275.991,10.2705,275.991,277.976
24,24,0,1,2,4,3.500000e+00,0,1.0,23.0,277.995,2.0,4,280.409,high,2.41369,0.586305,280.947,286.242,286.242,288.242,10.2472,288.243,290.258
25,25,0,3,8,0,5.000000e-01,2,1.0,24.0,290.558,3.0,2,292.799,high,2.24044,0.759564,293.338,295.806,295.823,297.837,7.27893,297.837,305.822
26,26,1,3,2,2,5.000000e-01,8,1.0,25.0,306.117,3.0,8,308.769,high,2.65173,0.348273,309.309,311.37,311.392,313.401,7.28416,313.402,315.37
27,27,0,1,2,2,5.000000e-01,4,1.0,26.0,315.394,2.0,2,318.029,low,2.63467,0.365331,318.559,320.652,320.67,322.684,7.28954,322.684,324.652
28,28,1,2,8,4,5.000000e-01,2,1.0,27.0,324.897,2.0,4,327.104,high,2.20701,0.792985,327.638,330.137,330.167,332.169,7.27222,332.169,340.154
29,29,0,3,4,2,3.500000e+00,8,1.0,28.0,340.442,3.0,8,342.891,high,2.44859,0.551413,343.422,348.702,348.719,350.733,10.2911,350.734,354.703
30,30,1,3,2,4,5.000000e-01,2,1.0,29.0,354.989,2.0,4,357.146,high,2.15687,0.843126,357.69,360.25,360.275,362.281,7.29213,362.282,364.25
31,31,0,2,4,8,2,0,1.0,30.0,364.49,3.0,0,367.454,low,2.96442,0.0355761,367.987,371.251,371.251,373.267,8.77742,373.267,377.252
32,32,0,2,2,2,2,4,1.0,31.0,377.538,999.0,999,380.543,999,0.0,0.0,380.563,384.284,999.0,999.0,621.462,386.316,388.3
33,33,0,2,4,2,5.000000e-01,8,1.0,32.0,388.53,2.0,2,390.784,low,2.25444,0.745562,391.318,393.785,393.801,395.816,7.28622,395.817,399.785
34,34,0,3,2,8,2,4,1.0,33.0,400.069,2.0,8,402.059,high,1.98974,1.01026,402.6,406.833,406.85,408.865,8.79534,408.865,410.833
35,35,1,3,6,8,2,4,1.0,34.0,411.051,2.0,8,413.266,high,2.21524,0.78476,413.807,417.803,417.822,419.834,8.78347,419.835,425.804
36,36,0,1,2,2,5.000000e-01,0,1.0,35.0,425.841,2.0,2,428.287,high,2.44584,0.554162,428.824,431.101,431.119,433.133,7.29136,433.133,435.102
