Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,0,5.000000e-01,4
2,8,0,3,1,5.000000e-01,6
3,0,8,1,0,5.000000e-01,8
4,4,8,2,1,5.000000e-01,2
5,0,4,1,0,2,8
6,4,8,3,1,5.000000e-01,6
7,2,4,1,0,2,4
8,2,0,3,1,5.000000e-01,6
9,0,4,2,0,3.500000e+00,2
10,2,8,2,1,5.000000e-01,4
11,2,0,2,0,3.500000e+00,2
12,4,8,1,1,5.000000e-01,2
13,4,2,3,0,2,4
14,8,0,1,1,3.500000e+00,2
15,8,0,3,0,2,4
16,0,4,3,0,2,2
17,2,8,1,1,5.000000e-01,4
18,8,0,2,0,5.000000e-01,2
19,8,0,2,1,3.500000e+00,6
20,2,4,3,1,5.000000e-01,2
21,4,0,1,1,2,2
22,0,4,2,1,2,2
23,0,2,3,0,5.000000e-01,4
24,0,4,3,1,3.500000e+00,2
25,2,0,2,1,2,2
26,8,4,1,0,5.000000e-01,2
27,2,8,1,0,5.000000e-01,2
28,2,0,1,1,5.000000e-01,4
29,2,4,2,1,5.000000e-01,8
30,2,8,3,1,2,2
31,2,4,2,0,2,2
32,2,4,1,1,3.500000e+00,4
33,0,2,1,0,5.000000e-01,4
34,4,8,3,0,5.000000e-01,2
35,2,8,2,0,5.000000e-01,2
36,2,8,3,0,5.000000e-01,6
