TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,2,3.500000e+00,0,1.0,0.0,4.29806,3.0,0,5.80469,low,1.50663,1.49337,6.34347,12.5456,12.5458,14.5458,10.2477,14.5463,16.546
2,2,0,3,2,8,5.000000e-01,4,1.0,1.0,16.7788,2.0,8,18.1614,high,1.38256,1.61744,18.7036,22.0153,22.0326,24.0468,7.26799,24.0472,26.0158
3,3,0,3,2,2,2,4,1.0,2.0,26.244,3.0,4,27.7368,high,1.49282,1.50718,28.268,32.9853,32.9855,34.9855,8.74144,34.9858,36.9855
4,4,0,1,2,0,5.000000e-01,4,1.0,3.0,37.0143,3.0,4,38.6276,high,1.6133,1.3867,39.1589,42.2517,42.2699,44.2833,7.26901,44.2837,46.2523
5,5,1,2,2,4,2,8,1.0,4.0,46.5007,3.0,8,47.887,high,1.38637,1.61363,48.4256,53.2374,53.2554,55.2689,8.76823,55.2692,57.2379
6,6,0,2,2,0,2,2,1.0,5.0,57.4729,3.0,2,59.9104,high,2.43749,0.562513,60.4431,64.2074,64.2237,66.2388,8.76592,66.2392,68.2078
7,7,1,1,2,4,5.000000e-01,2,1.0,6.0,68.2299,2.0,4,69.7856,high,1.55573,1.44427,70.3188,73.474,73.4936,75.5054,7.27557,75.5058,77.4744
8,8,0,1,6,0,5.000000e-01,8,1.0,7.0,77.4938,3.0,8,78.8449,high,1.35107,1.64893,79.3825,82.7406,82.7584,84.772,7.27823,84.7724,90.7414
9,9,1,3,4,0,5.000000e-01,8,1.0,8.0,91.0015,3.0,8,92.45,high,1.4485,1.5515,92.9934,96.242,96.2612,98.2735,7.27196,98.2738,102.243
10,10,1,1,8,2,5.000000e-01,8,1.0,9.0,102.267,3.0,8,103.508,high,1.24067,1.75933,104.045,107.509,107.529,109.54,7.27286,109.541,117.51
11,11,1,1,4,8,2,0,1.0,10.0,117.53,2.0,8,118.862,high,1.33216,1.66784,119.402,124.276,124.277,126.276,8.74666,126.277,130.277
12,12,0,2,2,2,3.500000e+00,8,1.0,11.0,130.552,3.0,8,131.901,high,1.34957,1.65043,132.435,138.793,138.81,140.825,10.2732,140.825,142.794
13,13,1,1,6,4,5.000000e-01,0,1.0,12.0,142.827,3.0,0,144.058,low,1.23096,1.76904,144.592,148.076,148.076,150.076,7.24882,150.076,156.077
14,14,0,2,2,4,2,8,1.0,13.0,156.347,3.0,8,157.78,high,1.43249,1.56751,158.313,163.093,163.093,165.093,8.74588,165.093,167.093
15,15,1,1,8,8,2,4,1.0,14.0,167.126,2.0,8,168.722,high,1.59602,1.40398,169.267,173.875,173.896,175.907,8.78089,175.907,183.861
16,16,1,3,2,2,5.000000e-01,8,1.0,15.0,184.131,3.0,8,185.474,high,1.34336,1.65664,186.019,189.377,189.396,191.408,7.27786,191.409,193.377
17,17,0,3,4,8,5.000000e-01,0,1.0,16.0,193.609,2.0,8,194.883,high,1.27361,1.72639,195.426,198.847,198.864,200.878,7.26901,200.879,204.847
18,18,1,1,2,0,5.000000e-01,2,1.0,17.0,204.879,3.0,2,207.156,high,2.2768,0.723196,207.693,210.114,210.133,212.145,7.26572,212.145,214.114
19,19,1,2,2,2,5.000000e-01,8,1.0,18.0,214.359,3.0,8,215.749,high,1.38994,1.61006,216.287,219.599,219.616,221.63,7.27135,221.631,223.599
20,20,0,1,4,2,5.000000e-01,0,1.0,19.0,223.623,2.0,2,225.641,high,2.0175,0.982499,226.179,228.866,228.884,230.897,7.27361,230.897,234.866
21,21,0,1,6,2,3.500000e+00,8,1.0,20.0,234.878,3.0,8,236.265,high,1.38719,1.61281,236.805,243.117,243.117,245.117,10.2392,245.118,251.118
22,22,1,2,4,2,5.000000e-01,0,1.0,21.0,251.394,2.0,2,253.218,high,1.82443,1.17557,253.761,256.634,256.652,258.666,7.2718,258.666,262.635
23,23,0,3,2,0,3.500000e+00,4,1.0,22.0,262.871,3.0,4,264.476,high,1.6047,1.3953,265.012,271.12,271.137,273.152,10.2805,273.152,275.121
24,24,1,3,4,4,2,8,1.0,23.0,275.356,3.0,8,276.849,high,1.49285,1.50715,277.388,282.106,282.125,284.137,8.78106,284.137,288.091
25,25,1,3,8,0,5.000000e-01,4,1.0,24.0,288.374,3.0,4,290.005,high,1.63084,1.36916,290.545,293.622,293.623,295.623,7.24827,295.623,303.623
26,26,0,1,2,4,5.000000e-01,2,1.0,25.0,303.655,2.0,4,305.059,high,1.40377,1.59623,305.594,308.89,308.908,310.921,7.26604,310.922,312.89
27,27,0,2,4,4,5.000000e-01,2,1.0,26.0,313.124,2.0,4,314.751,high,1.62736,1.37264,315.282,318.359,318.376,320.391,7.26728,320.391,324.36
28,28,0,2,2,0,2,8,1.0,27.0,324.594,3.0,8,326.042,high,1.44802,1.55198,326.581,331.33,331.33,333.33,8.73611,333.33,335.33
29,29,1,2,4,2,2,4,1.0,28.0,335.566,2.0,2,337.516,low,1.94928,1.05072,338.051,342.315,342.333,344.347,8.78023,344.347,348.316
30,30,1,2,2,0,3.500000e+00,4,1.0,29.0,348.589,3.0,4,350.289,high,1.70061,1.29939,350.835,356.832,356.833,358.833,10.2439,358.833,360.833
31,31,0,1,4,4,5.000000e-01,8,1.0,30.0,360.863,3.0,8,362.262,high,1.39923,1.60077,362.803,366.099,366.117,368.13,7.26764,368.131,372.1
32,32,1,3,4,2,5.000000e-01,0,1.0,31.0,372.36,3.0,0,374.985,low,2.62473,0.375271,375.524,377.6,377.6,379.6,7.24021,379.601,383.601
33,33,0,2,2,0,5.000000e-01,4,1.0,32.0,383.841,3.0,4,385.843,high,2.00145,0.998554,386.384,389.086,389.102,391.117,7.27608,391.118,393.086
34,34,1,3,2,2,5.000000e-01,4,1.0,33.0,393.318,2.0,2,395.202,low,1.88374,1.11626,395.744,398.556,398.575,400.587,7.26907,400.587,402.556
35,35,0,3,6,8,3.500000e+00,2,1.0,34.0,402.786,2.0,8,404.261,high,1.4751,1.5249,404.792,411.026,411.043,413.057,10.2714,413.057,419.027
36,36,1,2,6,0,2,8,1.0,35.0,419.312,3.0,8,421.214,high,1.90156,1.09844,421.747,426.059,426.076,428.09,8.77792,428.09,434.059
