TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,3,0.750000,1,1.0,0.0,4.00464,3.0,2.17578,6.18042,7.51676,3.51275,7.51756,8.28245
2,1,2,10,3,0.750000,1,1.0,1.0,8.28597,3.0,1.62456,9.91053,11.8141,3.52858,11.8147,12.5642
3,1,3,9,3,0.750000,1,1.0,2.0,12.5674,3.0,1.5562,14.1236,16.0802,3.51321,16.0808,16.8303
4,1,4,8,3,0.750000,1,1.0,3.0,16.8335,3.0,1.71979,18.5533,20.3619,3.52881,20.3625,21.112
5,1,5,9,3,0.750000,1,1.0,4.0,21.1153,3.0,1.4345,22.5498,24.628,3.51312,24.6286,25.3779
6,1,6,6,3,0.750000,1,1.0,5.0,25.3811,2.0,1.99844,27.3796,28.894,3.51338,28.8946,29.6441
7,1,7,1,3,0.750000,1,1.0,6.0,29.6474,2.0,1.36232,31.0097,33.1601,3.51317,33.1607,33.9102
8,1,8,7,3,12,1,1.0,7.0,33.9135,3.0,1.77583,35.6893,37.4262,3.51319,37.4268,49.4275
9,1,9,9,1,0.750000,2,1.0,8.0,49.4328,3.0,1.81059,51.2433,52.9591,3.52684,52.9597,53.7092
10,1,10,1,1,0.750000,2,1.0,9.0,53.7121,2.0,1.3446,55.0567,57.2408,3.52922,57.2414,57.9909
11,1,11,9,1,0.750000,2,1.0,10.0,57.9937,3.0,1.3095,59.3032,61.5069,3.51363,61.5075,62.257
12,1,12,10,1,0.750000,2,1.0,11.0,62.2598,3.0,1.33986,63.5997,65.773,3.51364,65.7736,66.5231
13,1,13,9,1,0.750000,2,1.0,12.0,66.5259,3.0,1.287,67.8129,70.0391,3.51363,70.0397,70.7892
14,1,14,8,1,0.750000,2,1.0,13.0,70.792,3.0,1.33404,72.126,74.3051,3.51359,74.3057,75.0552
15,1,15,6,1,0.750000,2,1.0,14.0,75.058,2.0,1.34821,76.4062,78.5712,3.51365,78.5718,79.3213
16,1,16,10,1,12,2,1.0,15.0,79.3241,3.0,1.3115,80.6356,82.8373,3.51367,82.8379,94.8386
17,0,17,3,1,0.750000,3,1.0,16.0,94.8414,2.0,1.34814,96.1895,98.3546,3.51366,98.3552,99.1047
18,0,18,4,1,0.750000,3,1.0,17.0,99.1075,2.0,1.29583,100.403,102.621,3.51363,102.621,103.371
19,0,19,2,1,0.750000,3,1.0,18.0,103.374,2.0,1.30905,104.683,106.887,3.51366,106.887,107.637
20,0,20,1,1,0.750000,3,1.0,19.0,107.64,2.0,1.35608,108.996,111.153,3.51364,111.153,111.903
21,0,21,6,1,0.750000,3,1.0,20.0,111.906,2.0,1.3032,113.209,115.419,3.51356,115.419,116.169
22,0,22,3,1,0.750000,3,1.0,21.0,116.172,2.0,1.31695,117.489,119.685,3.51364,119.686,120.435
23,0,23,1,1,0.750000,3,1.0,22.0,120.438,2.0,1.34729,121.785,123.951,3.51363,123.952,124.701
24,0,24,9,1,12,3,1.0,23.0,124.704,3.0,1.27781,125.982,128.217,3.51366,128.218,140.218
25,1,25,7,1,0.750000,4,1.0,24.0,140.221,3.0,1.41434,141.636,143.734,3.51362,143.735,144.485
26,1,26,8,1,0.750000,4,1.0,25.0,144.487,3.0,1.32816,145.815,148.016,3.52926,148.017,148.766
27,1,27,7,1,0.750000,4,1.0,26.0,148.769,3.0,1.32622,150.095,152.282,3.51364,152.283,153.032
28,1,28,10,1,0.750000,4,1.0,27.0,153.035,3.0,1.29003,154.325,156.548,3.51367,156.549,157.298
29,1,29,8,1,0.750000,4,1.0,28.0,157.301,3.0,1.42039,158.722,160.814,3.51354,160.815,161.564
30,1,30,5,1,0.750000,4,1.0,29.0,161.567,2.0,1.31757,162.885,165.08,3.51363,165.081,165.831
31,1,31,1,1,0.750000,4,1.0,30.0,165.833,2.0,1.26467,167.098,169.347,3.51368,169.347,170.097
32,1,32,8,1,10,4,1.0,31.0,170.099,3.0,1.02855,171.128,173.613,3.51366,173.613,183.614
33,0,33,3,2,0.750000,5,1.0,32.0,183.618,2.0,1.36522,184.983,187.13,3.51204,187.13,187.88
34,0,34,2,2,0.750000,5,1.0,33.0,187.883,2.0,1.32986,189.213,191.411,3.52858,191.412,192.161
35,0,35,3,2,0.750000,5,1.0,34.0,192.165,2.0,1.32804,193.493,195.693,3.52847,195.694,196.443
36,0,36,4,2,0.750000,5,1.0,35.0,196.447,2.0,1.12623,197.573,199.975,3.52854,199.975,200.725
37,0,37,1,2,0.750000,5,1.0,36.0,200.729,2.0,1.024,201.753,204.241,3.51277,204.242,204.991
38,0,38,6,2,0.750000,5,1.0,37.0,204.995,2.0,1.38788,206.382,208.507,3.51291,208.508,209.257
39,0,39,2,2,0.750000,5,1.0,38.0,209.261,2.0,1.3846,210.645,212.773,3.51284,212.774,213.523
40,0,40,7,2,8,5,1.0,39.0,213.527,3.0,1.34877,214.875,217.039,3.51299,217.04,225.04
41,1,41,8,2,0.750000,6,1.0,40.0,225.044,3.0,1.37236,226.416,228.556,3.51294,228.557,229.306
42,1,42,7,2,0.750000,6,1.0,41.0,229.31,3.0,1.38621,230.696,232.822,3.51298,232.823,233.572
43,1,43,4,2,0.750000,6,1.0,42.0,233.576,2.0,1.34996,234.926,237.088,3.51289,237.089,237.838
44,1,44,8,2,0.750000,6,1.0,43.0,237.842,3.0,1.31366,239.155,241.37,3.52855,241.37,242.12
45,1,45,9,2,0.750000,6,1.0,44.0,242.123,3.0,1.2785,243.402,245.636,3.51291,245.637,246.386
46,1,46,6,2,0.750000,6,1.0,45.0,246.39,2.0,1.42538,247.815,249.902,3.51291,249.903,250.652
47,1,47,9,2,0.750000,6,1.0,46.0,250.656,3.0,1.05621,251.712,254.168,3.51294,254.169,254.918
48,1,48,9,2,8,6,1.0,47.0,254.922,3.0,1.40311,256.325,258.434,3.51309,258.435,266.435
49,0,49,10,3,0.750000,7,1.0,48.0,266.439,3.0,1.39304,267.832,269.951,3.51247,269.952,270.701
50,0,50,4,3,0.750000,7,1.0,49.0,270.704,2.0,1.39074,272.095,274.233,3.5288,274.233,274.983
