TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.02017,0.0,999.0,999.0,999.0,6.53194,7.54959,3.52942,7.54983,8.31632
2,2,3,0.750000,1,2,1,1.0,1.0,8.32004,3.0,9.76845,1.44841,9.0,10.8447,11.8667,3.54671,11.8669,12.6197
3,3,3,0.750000,1,2,1,1.0,2.0,12.6224,2.0,13.4209,0.798493,3.0,15.1472,16.1681,3.54568,16.1683,16.9232
4,4,3,0.750000,1,2,1,1.0,3.0,16.9259,3.0,17.8413,0.915398,9.0,19.4491,20.4711,3.54524,20.4713,21.2268
5,5,2,0.750000,1,2,1,1.0,4.0,21.2297,3.0,22.9454,1.71572,5.0,23.7491,24.7716,3.54197,24.7718,25.5306
6,6,3,0.750000,1,2,1,1.0,5.0,25.5334,0.0,999.0,999.0,999.0,28.0494,29.0714,3.53805,29.0716,29.834
7,7,2,0.750000,1,2,1,1.0,6.0,29.8367,2.0,30.8686,1.0319,5.0,32.3667,33.3889,3.55213,33.389,34.1542
8,8,3,10,1,2,1,1.0,7.0,34.1571,3.0,35.6054,1.44832,8.0,36.6851,37.7085,3.55143,37.7087,47.7154
9,9,2,0.750000,2,3,2,1.0,8.0,47.9526,2.0,49.9012,1.94859,5.0,50.4683,51.4895,3.53691,51.4897,52.2526
10,10,1,0.750000,2,3,2,1.0,9.0,52.5005,3.0,53.1201,0.619669,4.0,55.0167,56.0371,3.53668,56.0373,56.7896
11,11,1,0.750000,2,3,2,1.0,10.0,56.9854,2.0,58.0746,1.08914,9.0,59.5028,60.5248,3.53935,60.525,61.2765
12,12,2,0.750000,2,3,2,1.0,11.0,61.4693,3.0,62.3945,0.925268,5.0,63.991,65.0134,3.54412,65.0136,65.7804
13,13,1,0.750000,2,3,2,1.0,12.0,65.9712,2.0,67.582,1.61084,6.0,68.4909,69.5116,3.54042,69.5118,70.2673
14,14,1,0.750000,2,3,2,1.0,13.0,70.4569,3.0,71.6862,1.22927,4.0,72.9769,73.9984,3.5415,73.9986,74.7542
15,15,1,0.750000,2,3,2,1.0,14.0,74.9484,2.0,75.6384,0.689979,8.0,77.4806,78.502,3.55355,78.5022,79.2579
16,16,1,12,2,3,2,1.0,15.0,79.4494,2.0,80.2424,0.793033,6.0,81.9682,82.9892,3.53986,82.9894,95.0043
17,17,3,0.750000,3,6,3,1.0,16.0,95.2374,3.0,96.6738,1.43639,9.0,97.7579,98.7786,3.54114,98.7788,99.5411
