TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,6,8,5.000000e-01,4,1.0,0.0,4.03294,999.0,999.0,7.04414,999.0,0.0,0.0,7.05792,9.28244,999.0,999.0,994.967,11.3113,17.2936
2,2,0,3,2,4,2,0,1.0,1.0,17.5469,999.0,999.0,20.5557,999.0,0.0,0.0,20.5701,24.3075,999.0,999.0,981.453,26.3244,28.3065
3,3,0,2,2,8,2,0,1.0,2.0,28.5811,2.0,8,31.2484,high,2.66728,0.332716,31.7846,35.3324,35.3463,37.3609,8.77975,37.3613,39.331
4,4,1,1,2,4,5.000000e-01,2,1.0,3.0,39.3519,3.0,2,41.0065,low,1.65463,1.34537,41.5496,44.6039,44.6195,46.6315,7.27958,46.6318,48.6127
5,5,1,2,2,0,3.500000e+00,2,1.0,4.0,48.8576,3.0,2,50.6647,high,1.80709,1.19291,51.2085,57.1133,57.128,59.1322,10.2746,59.1324,61.1107
6,6,0,1,2,0,5.000000e-01,8,1.0,5.0,61.1255,2.0,0,62.8909,low,1.7654,1.2346,63.4287,66.3768,66.3769,68.3899,7.26439,68.3902,70.388
7,7,0,2,2,4,5.000000e-01,2,1.0,6.0,70.6655,3.0,2,72.9157,low,2.25028,0.749724,73.4479,75.9271,75.9405,77.956,7.29055,77.9563,79.923
8,8,0,1,6,4,5.000000e-01,2,1.0,7.0,79.9312,999.0,999,82.9404,999,0.0,0.0,82.9542,85.1807,999.0,999.0,919.069,87.2106,93.1809
9,9,0,1,8,4,2,0,1.0,8.0,93.1908,3.0,0,94.3667,low,1.17592,1.82408,94.9088,99.9427,99.9428,101.947,8.756,101.947,109.955
10,10,1,1,2,2,5.000000e-01,8,1.0,9.0,109.971,2.0,2,111.614,low,1.64352,1.35648,112.152,115.22,115.235,117.248,7.27717,117.248,119.232
