TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.2423,2.0,5.02903,0.786728,9.0,6.76342,7.77131,3.52901,7.77157,8.53125
2,2,2,0.750000,3,5,1,1.0,1.0,8.78119,3.0,9.38233,0.601139,5.0,11.298,12.318,3.53683,12.3182,13.0686
3,3,1,0.750000,3,5,1,1.0,2.0,13.2526,3.0,13.9364,0.683825,3.0,15.7833,16.8063,3.55376,16.8065,17.5722
4,4,1,0.750000,3,5,1,1.0,3.0,17.7592,2.0,18.1899,0.430741,9.0,20.2872,21.3097,3.5505,21.3099,22.0755
5,5,1,0.750000,3,5,1,1.0,4.0,22.2612,2.0,22.9102,0.649007,8.0,24.7913,25.8143,3.55311,25.8145,26.5793
6,6,3,0.750000,3,5,1,1.0,5.0,26.7646,3.0,27.3307,0.566036,9.0,29.282,30.3027,3.53808,30.3029,31.0664
7,7,1,0.750000,3,5,1,1.0,6.0,31.2505,3.0,31.7677,0.5172,2.0,33.7679,34.7892,3.53873,34.7894,35.5546
8,8,1,8,3,5,1,1.0,7.0,35.7526,2.0,36.1211,0.368541,8.0,38.2723,39.2938,3.54123,39.294,47.2965
9,9,3,0.750000,3,6,2,1.0,8.0,47.5173,2.0,48.231,0.713627,3.0,50.0414,51.0624,3.54504,51.0626,51.8169
10,10,3,0.750000,3,6,2,1.0,9.0,52.0036,2.0,52.4679,0.464399,1.0,54.5282,55.5502,3.5466,55.5503,56.3035
11,11,3,0.750000,3,6,2,1.0,10.0,56.4844,3.0,56.9547,0.4703,9.0,59.0048,60.0281,3.5437,60.0283,60.791
12,12,3,0.750000,3,6,2,1.0,11.0,60.9696,3.0,61.7761,0.806427,8.0,63.4951,64.5036,3.53397,64.5038,65.2613
13,13,3,0.750000,3,6,2,1.0,12.0,65.4428,3.0,66.0128,0.569927,7.0,67.9678,68.9889,3.54602,68.989,69.7485
14,14,2,0.750000,3,6,2,1.0,13.0,69.9323,2.0,70.833,0.900725,5.0,72.4564,73.4799,3.54763,73.4801,74.2354
15,15,1,0.750000,3,6,2,1.0,14.0,74.4154,3.0,75.4034,0.988041,4.0,76.9316,77.9538,3.5384,77.954,78.7054
16,16,3,12,3,6,2,1.0,15.0,78.891,3.0,79.3572,0.466177,6.0,81.4063,82.4266,3.53562,82.4268,94.4357
17,17,1,0.750000,2,3,3,1.0,16.0,94.6968,2.0,95.92,1.22319,8.0,97.2134,98.2364,3.53956,98.2366,98.9893
18,18,2,0.750000,2,3,3,1.0,17.0,99.1735,0.0,999.0,999.0,999.0,101.675,102.707,3.53341,102.707,103.459
19,19,1,0.750000,2,3,3,1.0,18.0,103.643,2.0,104.227,0.584378,9.0,106.172,107.192,3.54943,107.192,107.946
20,20,1,0.750000,2,3,3,1.0,19.0,108.153,3.0,108.831,0.677608,3.0,110.679,111.697,3.54393,111.697,112.45
21,21,3,0.750000,2,3,3,1.0,20.0,112.648,2.0,113.068,0.420555,1.0,115.177,116.199,3.55112,116.199,116.954
22,22,1,0.750000,2,3,3,1.0,21.0,117.139,2.0,117.588,0.44957,6.0,119.657,120.673,3.53412,120.673,121.424
23,23,1,0.750000,2,3,3,1.0,22.0,121.605,3.0,122.309,0.703357,1.0,124.133,125.154,3.54848,125.154,125.911
24,24,1,8,2,3,3,1.0,23.0,126.098,3.0,127.146,1.04805,2.0,128.624,129.643,3.54508,129.643,137.654
25,25,2,0.750000,2,4,4,1.0,24.0,137.87,2.0,138.372,0.501951,5.0,140.4,141.421,3.55114,141.421,142.174
26,26,3,0.750000,2,4,4,1.0,25.0,142.352,2.0,143.009,0.656655,2.0,144.873,145.894,3.54194,145.895,146.645
27,27,3,0.750000,2,4,4,1.0,26.0,146.824,2.0,147.646,0.822064,3.0,149.346,150.367,3.54337,150.367,151.132
28,28,3,0.750000,2,4,4,1.0,27.0,151.313,2.0,152.066,0.753958,1.0,153.831,154.853,3.54028,154.853,155.619
29,29,3,0.750000,2,4,4,1.0,28.0,155.802,2.0,156.771,0.969489,4.0,158.318,159.326,3.52431,159.326,160.089
30,30,3,0.750000,2,4,4,1.0,29.0,160.271,2.0,161.441,1.17023,1.0,162.801,163.824,3.55349,163.824,164.576
31,31,3,0.750000,2,4,4,1.0,30.0,164.772,2.0,165.494,0.722059,2.0,167.291,168.313,3.54042,168.313,169.063
