TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,7,2,0.750000,1,1.0,0.0,4.02076,999.0,999.0,999.0,7.03235,3.53844,7.55943,8.31723
2,0,2,4,2,0.750000,1,1.0,1.0,8.32045,2.0,2.08264,10.4031,11.841,3.5209,11.8415,12.5999
3,0,3,4,2,0.750000,1,1.0,2.0,12.6029,2.0,2.1529,14.7558,16.1303,3.5278,16.1308,16.8889
4,0,4,6,2,0.750000,1,1.0,3.0,16.8917,2.0,2.06749,18.9592,20.4151,3.52381,20.4156,21.1739
5,0,5,2,2,0.750000,1,1.0,4.0,21.1767,2.0,1.95251,23.1292,24.7034,3.52703,24.7039,25.4613
6,0,6,1,2,0.750000,1,1.0,5.0,25.4643,2.0,1.86874,27.333,28.9885,3.52456,28.9889,29.7472
7,0,7,1,2,0.750000,1,1.0,6.0,29.7501,2.0,2.18683,31.937,33.2741,3.52429,33.2745,34.0322
8,0,8,3,2,12,1,1.0,7.0,34.0351,3.0,1.70485,35.7399,37.5607,3.52599,37.5612,49.5807
9,1,9,8,3,0.750000,2,1.0,8.0,49.5856,3.0,1.78359,51.3692,53.1092,3.52389,53.1096,53.8697
10,1,10,6,3,0.750000,2,1.0,9.0,53.8736,999.0,999.0,999.0,56.8901,3.53462,57.4084,58.1668
11,1,11,9,3,0.750000,2,1.0,10.0,58.1695,3.0,1.35642,59.5259,61.6968,3.5277,61.6974,62.4563
12,1,12,7,3,0.750000,2,1.0,11.0,62.459,2.0,1.78733,64.2463,65.9842,3.52562,65.9847,66.7437
13,1,13,7,3,0.750000,2,1.0,12.0,66.7464,2.0,1.70381,68.4502,70.2699,3.52389,70.2704,71.0283
14,1,14,7,3,0.750000,2,1.0,13.0,71.0309,3.0,1.50565,72.5365,74.5573,3.52674,74.5577,75.3165
15,1,15,4,3,0.750000,2,1.0,14.0,75.3192,2.0,1.38767,76.7068,78.8473,3.52846,78.8477,79.6053
16,1,16,9,3,12,2,1.0,15.0,79.6083,3.0,1.38528,80.9936,83.1352,3.52721,83.1357,95.1429
17,0,17,1,2,0.750000,3,1.0,16.0,95.1475,2.0,1.44248,96.59,98.6627,3.51556,98.6632,99.43
18,0,18,7,2,0.750000,3,1.0,17.0,99.4342,3.0,1.5591,100.993,102.957,3.52284,102.957,103.714
19,0,19,1,2,0.750000,3,1.0,18.0,103.716,2.0,1.4638,105.18,107.232,3.51621,107.233,108.0
20,0,20,4,2,0.750000,3,1.0,19.0,108.003,3.0,1.56394,109.567,111.526,3.52372,111.527,112.284
21,0,21,4,2,0.750000,3,1.0,20.0,112.287,2.0,2.03412,114.321,115.811,3.52405,115.811,116.57
22,0,22,3,2,0.750000,3,1.0,21.0,116.573,2.0,1.43518,118.008,120.098,3.52547,120.099,120.857
23,0,23,5,2,0.750000,3,1.0,22.0,120.859,3.0,2.06869,122.928,124.384,3.52489,124.385,125.143
24,0,24,3,2,8,3,1.0,23.0,125.146,2.0,1.95221,127.098,128.67,3.52391,128.67,136.675
25,0,25,5,1,0.750000,4,1.0,24.0,136.678,3.0,2.26308,138.941,140.198,3.52029,140.199,140.957
26,0,26,3,1,0.750000,4,1.0,25.0,140.959,2.0,1.35238,142.312,144.484,3.52502,144.484,145.243
27,0,27,10,1,0.750000,4,1.0,26.0,145.245,3.0,1.46901,146.714,148.761,3.51602,148.761,149.528
28,0,28,2,1,0.750000,4,1.0,27.0,149.531,2.0,1.42122,150.952,153.056,3.5253,153.056,153.815
29,0,29,3,1,0.750000,4,1.0,28.0,153.817,2.0,1.58796,155.405,157.348,3.53152,157.349,158.105
30,0,30,4,1,0.750000,4,1.0,29.0,158.108,2.0,1.71752,159.825,161.634,3.52652,161.634,162.394
31,0,31,1,1,0.750000,4,1.0,30.0,162.396,2.0,1.51583,163.912,165.922,3.52682,165.923,166.681
32,0,32,1,1,10,4,1.0,31.0,166.683,2.0,1.89954,168.583,170.205,3.52246,170.206,180.216
