Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,1,5.000000e-01,4
2,8,4,2,1,2,2
3,8,4,3,0,5.000000e-01,2
4,8,0,1,0,3.500000e+00,4
5,8,0,3,1,5.000000e-01,8
6,8,2,3,0,2,6
7,4,2,3,1,3.500000e+00,2
8,0,4,2,1,3.500000e+00,2
9,2,8,2,1,5.000000e-01,6
10,0,8,2,0,5.000000e-01,4
11,4,8,1,1,5.000000e-01,6
12,2,4,1,1,2,2
13,8,2,1,0,5.000000e-01,4
14,4,0,1,0,5.000000e-01,2
15,0,4,2,0,2,8
16,2,4,3,0,2,2
17,8,2,1,1,3.500000e+00,8
18,2,4,1,0,5.000000e-01,2
19,4,8,1,0,5.000000e-01,2
20,0,2,2,1,5.000000e-01,4
21,0,2,3,0,5.000000e-01,2
22,8,2,3,1,5.000000e-01,6
23,4,2,2,0,5.000000e-01,2
24,0,4,1,1,5.000000e-01,2
25,8,2,2,0,2,2
26,4,0,3,1,2,2
27,2,4,2,1,5.000000e-01,2
28,2,0,1,1,2,2
29,0,8,3,0,5.000000e-01,2
30,0,8,1,1,5.000000e-01,4
31,4,8,3,1,2,4
32,8,0,2,1,3.500000e+00,4
33,2,0,2,0,2,4
34,8,4,2,0,5.000000e-01,4
35,4,0,3,0,5.000000e-01,6
36,2,0,1,0,3.500000e+00,2
