TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.01298,0.0,999.0,999.0,999.0,6.52921,7.54786,3.53488,7.54812,8.3137
2,2,3,0.750000,1,1,1,1.0,1.0,8.31645,0.0,999.0,999.0,999.0,10.8327,11.847,3.53057,11.8472,12.6004
3,3,1,0.750000,1,1,1,1.0,2.0,12.603,0.0,999.0,999.0,999.0,15.1196,16.1333,3.53031,16.1335,16.8874
4,4,1,0.750000,1,1,1,1.0,3.0,16.8901,0.0,999.0,999.0,999.0,19.4065,20.4247,3.53463,20.4249,21.191
5,5,2,0.750000,1,1,1,1.0,4.0,21.1939,2.0,22.4922,1.29837,5.0,23.712,24.7274,3.53347,24.7275,25.4777
6,6,1,0.750000,1,1,1,1.0,5.0,25.4804,0.0,999.0,999.0,999.0,27.9968,29.0109,3.53051,29.0111,29.7645
7,7,1,0.750000,1,1,1,1.0,6.0,29.7671,2.0,30.5655,0.798378,7.0,32.2979,33.3133,3.5462,33.3135,34.0682
8,8,1,8,1,1,1,1.0,7.0,34.0709,2.0,34.7524,0.68148,9.0,36.5901,37.6055,3.53462,37.6057,45.6111
9,9,1,0.750000,2,4,2,1.0,8.0,45.8515,2.0,46.6121,0.760583,6.0,48.3742,49.3896,3.53806,49.3897,50.1482
10,10,3,0.750000,2,4,2,1.0,9.0,50.3753,2.0,51.1492,0.773888,4.0,52.8913,53.9067,3.53141,53.9069,54.6684
11,11,3,0.750000,2,4,2,1.0,10.0,54.8627,2.0,56.2367,1.37395,3.0,57.3905,58.4059,3.54313,58.406,59.1723
12,12,3,0.750000,2,4,2,1.0,11.0,59.3696,2.0,60.557,1.18738,3.0,61.8902,62.9056,3.53593,62.9057,63.6593
13,13,3,0.750000,2,4,2,1.0,12.0,63.8496,2.0,65.5613,1.71172,4.0,66.3702,67.3856,3.53605,67.3858,68.1461
14,14,3,0.750000,2,4,2,1.0,13.0,68.3364,2.0,69.5978,1.26141,4.0,70.8536,71.869,3.53259,71.8692,72.6332
15,15,3,0.750000,2,4,2,1.0,14.0,72.8414,2.0,73.3174,0.475908,2.0,75.3531,76.3685,3.52705,76.3687,77.1202
16,16,1,8,2,4,2,1.0,15.0,77.3109,2.0,78.2717,0.960744,9.0,79.8246,80.84,3.52912,80.8402,88.8467
17,17,2,0.750000,3,6,3,1.0,16.0,89.0706,2.0,90.4818,1.41115,5.0,91.5769,92.5923,3.52172,92.5925,93.3503
18,18,1,0.750000,3,6,3,1.0,17.0,93.5327,2.0,94.4015,0.868832,6.0,96.0467,97.0621,3.52938,97.0623,97.8206
19,19,3,0.750000,3,6,3,1.0,18.0,98.0057,2.0,98.6887,0.682922,2.0,100.524,101.539,3.53363,101.54,102.291
20,20,3,0.750000,3,6,3,1.0,19.0,102.481,2.0,103.059,0.578221,1.0,104.995,106.01,3.52965,106.01,106.761
21,21,3,0.750000,3,6,3,1.0,20.0,106.944,2.0,108.063,1.11837,1.0,109.465,110.481,3.53631,110.481,111.232
22,22,3,0.750000,3,6,3,1.0,21.0,111.413,2.0,112.233,0.819695,2.0,113.921,114.937,3.52369,114.937,115.702
23,23,3,0.750000,3,6,3,1.0,22.0,115.886,2.0,116.637,0.751296,3.0,118.409,119.424,3.53841,119.424,120.189
24,24,3,8,3,6,3,1.0,23.0,120.374,2.0,120.79,0.416535,1.0,122.895,123.911,3.53722,123.911,131.915
25,25,3,0.750000,1,2,4,1.0,24.0,131.923,2.0,133.684,1.76121,2.0,134.443,135.458,3.53511,135.458,136.219
