Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,2,0,5.000000e-01,4
2,8,0,3,1,3.500000e+00,4
3,8,0,3,0,2,8
4,8,0,1,0,5.000000e-01,2
5,0,4,3,0,3.500000e+00,6
6,2,8,2,1,3.500000e+00,4
7,4,0,1,0,2,2
8,2,4,1,0,5.000000e-01,2
9,2,0,2,1,3.500000e+00,2
10,0,2,1,0,2,2
11,8,4,1,0,5.000000e-01,2
12,8,2,3,0,5.000000e-01,6
13,0,2,3,1,5.000000e-01,2
14,4,2,3,1,2,8
15,4,2,1,1,2,2
16,2,0,1,1,5.000000e-01,6
17,2,4,3,0,5.000000e-01,2
18,0,4,3,1,3.500000e+00,8
19,8,4,3,1,5.000000e-01,4
20,0,8,1,1,5.000000e-01,6
21,4,0,2,0,2,2
22,2,0,2,0,5.000000e-01,4
23,8,0,2,1,5.000000e-01,4
24,4,0,1,1,2,2
25,4,8,2,1,2,2
26,4,2,2,0,5.000000e-01,2
27,2,4,2,1,5.000000e-01,2
28,2,8,1,0,5.000000e-01,2
29,8,4,2,0,2,4
30,8,4,3,0,5.000000e-01,2
31,8,2,3,1,5.000000e-01,4
32,2,8,1,1,5.000000e-01,2
33,8,2,2,0,5.000000e-01,4
34,4,8,1,1,2,2
35,0,2,3,0,3.500000e+00,6
36,4,0,2,1,5.000000e-01,4
