Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,1,5.000000e-01,2
2,2,0,3,1,3.500000e+00,2
3,2,0,1,0,3.500000e+00,6
4,2,4,1,0,2,4
5,0,4,1,0,2,2
6,8,4,1,1,5.000000e-01,4
7,4,0,3,1,5.000000e-01,4
8,0,4,3,0,5.000000e-01,2
9,4,8,2,1,3.500000e+00,4
10,4,0,2,1,2,8
11,2,4,2,1,2,6
12,0,2,1,1,5.000000e-01,6
13,2,8,2,1,5.000000e-01,2
14,8,2,2,0,5.000000e-01,2
15,8,2,1,0,2,4
16,4,8,1,0,2,2
17,4,0,2,0,5.000000e-01,2
18,2,4,2,0,5.000000e-01,2
19,4,2,3,1,3.500000e+00,4
20,2,0,2,1,5.000000e-01,4
21,2,8,3,0,5.000000e-01,2
22,4,2,1,1,5.000000e-01,4
23,8,0,2,1,3.500000e+00,8
24,0,8,3,1,5.000000e-01,2
25,2,4,3,0,5.000000e-01,4
26,8,0,1,1,2,2
27,8,0,3,0,5.000000e-01,2
28,8,4,3,1,2,2
29,4,8,2,0,2,6
30,8,2,3,1,5.000000e-01,4
31,4,0,1,1,2,2
32,8,0,1,0,5.000000e-01,2
33,2,0,2,0,5.000000e-01,2
34,8,0,2,0,5.000000e-01,8
35,2,0,3,0,3.500000e+00,6
36,8,4,3,0,5.000000e-01,2
