Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,1,0,3.500000e+00,4
2,0,2,2,1,5.000000e-01,2
3,8,0,3,0,5.000000e-01,2
4,2,4,3,1,2,2
5,2,0,3,1,3.500000e+00,4
6,8,2,2,1,5.000000e-01,2
7,4,2,1,0,3.500000e+00,6
8,2,0,1,1,3.500000e+00,8
9,2,4,1,1,5.000000e-01,2
10,2,0,3,0,2,2
11,4,8,2,1,5.000000e-01,6
12,2,8,1,1,5.000000e-01,8
13,4,8,3,0,5.000000e-01,2
14,2,8,3,1,5.000000e-01,4
15,4,2,3,0,5.000000e-01,6
16,4,0,2,0,5.000000e-01,2
17,4,8,2,0,5.000000e-01,4
18,4,0,3,1,3.500000e+00,2
19,4,0,2,1,3.500000e+00,2
20,2,4,2,0,5.000000e-01,2
21,8,0,1,0,2,2
22,4,0,1,1,2,2
23,4,8,1,0,2,4
24,8,2,1,0,2,8
25,8,0,3,1,2,4
26,8,4,3,1,2,2
27,0,4,1,0,5.000000e-01,6
28,8,2,3,0,5.000000e-01,6
29,8,0,2,1,5.000000e-01,2
30,0,2,2,0,5.000000e-01,2
31,4,2,2,1,2,2
32,8,0,2,0,5.000000e-01,4
33,4,8,1,1,5.000000e-01,2
34,0,4,3,0,2,4
35,8,0,1,1,5.000000e-01,4
36,8,2,2,0,5.000000e-01,4
