TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,0,5.000000e-01,4,1.0,0.0,4.27037,3.0,4,6.60273,high,2.33237,0.667634,7.14797,9.52087,9.53703,11.5523,7.28196,11.5528,13.5213
2,2,1,3,2,2,2,0,1.0,1.0,13.7467,2.0,2,15.8282,high,2.08152,0.918483,16.3675,20.5064,20.5256,22.5378,8.79113,22.5382,24.5068
3,3,0,2,4,2,2,8,1.0,2.0,24.7225,2.0,2,26.8193,low,2.09678,0.903221,27.3525,31.4763,31.4924,33.5078,8.78528,33.5081,37.477
4,4,0,1,2,0,5.000000e-01,2,1.0,3.0,37.5077,2.0,0,39.992,low,2.48426,0.515744,40.5261,42.7588,42.7589,44.7746,7.26688,44.7749,46.7592
5,5,0,1,4,4,5.000000e-01,0,1.0,4.0,46.7786,2.0,4,48.9845,high,2.20584,0.794158,49.5266,52.041,52.0588,54.0725,7.29385,54.0728,58.0416
6,6,0,1,8,4,3.500000e+00,8,1.0,5.0,58.0531,2.0,4,60.2086,low,2.1555,0.844504,60.7465,66.3081,66.3084,68.324,10.2709,68.3243,76.3092
7,7,0,3,2,4,5.000000e-01,0,1.0,6.0,76.5674,2.0,4,78.8599,high,2.2925,0.707503,79.4051,81.8254,81.8429,83.8569,7.28953,83.8572,85.8258
8,8,0,3,2,8,3.500000e+00,2,1.0,7.0,86.0516,2.0,8,88.1522,high,2.1006,0.899397,88.6867,94.3111,94.3113,96.327,10.2754,96.3273,98.3115
9,9,0,2,2,2,2,4,1.0,8.0,98.5362,3.0,4,101.192,high,2.65538,0.344624,101.736,105.297,105.313,107.328,8.79194,107.328,109.297
10,10,1,1,2,8,5.000000e-01,0,1.0,9.0,109.328,2.0,8,111.766,high,2.43793,0.562075,112.299,114.579,114.598,116.61,7.28207,116.611,118.579
11,11,1,1,8,4,3.500000e+00,0,1.0,10.0,118.591,2.0,4,120.892,high,2.30136,0.698642,121.425,126.846,126.846,128.862,10.2709,128.862,136.847
12,12,0,3,4,2,5.000000e-01,4,1.0,11.0,137.11,2.0,2,139.26,low,2.15052,0.849476,139.802,142.363,142.381,144.395,7.28482,144.395,148.364
13,13,1,3,2,4,3.500000e+00,0,1.0,12.0,148.582,2.0,4,150.601,high,2.01882,0.981183,151.147,156.833,156.853,158.865,10.2828,158.865,160.834
14,14,0,1,8,2,5.000000e-01,4,1.0,13.0,160.864,3.0,4,163.507,high,2.64242,0.357577,164.039,166.116,166.133,168.147,7.28264,168.147,176.117
15,15,0,1,2,0,3.500000e+00,8,1.0,14.0,176.137,2.0,0,178.728,low,2.59091,0.409086,179.259,184.399,184.399,186.415,10.2778,186.415,188.399
16,16,0,2,4,8,2,0,1.0,15.0,188.646,2.0,8,190.885,high,2.23818,0.761818,191.417,195.4,195.416,197.431,8.78514,197.432,201.401
17,17,0,3,4,8,5.000000e-01,0,1.0,16.0,201.605,2.0,8,203.641,high,2.03528,0.96472,204.184,206.87,206.887,208.901,7.29613,208.902,212.855
18,18,1,2,4,2,5.000000e-01,4,1.0,17.0,213.119,2.0,2,215.564,low,2.44541,0.554594,216.107,218.371,218.389,220.403,7.28368,220.403,224.372
19,19,0,3,4,4,5.000000e-01,8,1.0,18.0,224.637,3.0,8,227.155,high,2.51741,0.482594,227.687,229.888,229.905,231.92,7.28222,231.92,235.889
20,20,1,1,2,2,5.000000e-01,8,1.0,19.0,235.912,2.0,2,238.196,low,2.28379,0.716208,238.735,241.171,241.19,243.202,7.29018,243.202,245.171
21,21,1,1,4,4,2,8,1.0,20.0,245.182,3.0,8,247.821,high,2.639,0.361,248.361,251.937,251.938,253.953,8.77091,253.953,257.938
22,22,1,3,2,0,2,8,1.0,21.0,258.206,3.0,8,260.66,high,2.45376,0.546237,261.206,264.97,264.989,267.001,8.7949,267.002,268.97
23,23,0,3,4,2,2,0,1.0,22.0,269.194,2.0,2,271.568,high,2.37393,0.626072,272.113,275.955,275.973,277.987,8.79271,277.987,281.956
24,24,0,2,6,8,5.000000e-01,4,1.0,23.0,282.213,2.0,8,284.657,high,2.44492,0.555083,285.193,287.472,287.489,289.504,7.29123,289.504,295.473
25,25,1,3,2,8,2,4,1.0,24.0,295.708,2.0,8,298.08,high,2.37195,0.628049,298.616,302.458,302.477,304.49,8.78194,304.49,306.459
26,26,1,2,6,8,5.000000e-01,4,1.0,25.0,306.66,2.0,8,308.937,high,2.27721,0.722793,309.476,311.912,311.93,313.944,7.28363,313.944,319.913
27,27,1,1,2,2,5.000000e-01,0,1.0,26.0,319.943,2.0,2,322.227,high,2.28316,0.716838,322.759,325.195,325.215,327.227,7.28317,327.227,329.196
28,28,1,1,6,2,2,4,1.0,27.0,329.207,3.0,4,331.885,high,2.67822,0.321775,332.416,335.962,335.962,337.978,8.77064,337.978,343.963
29,29,1,3,2,8,5.000000e-01,2,1.0,28.0,344.219,2.0,8,347.023,high,2.80361,0.196389,347.559,349.463,349.482,351.495,7.27555,351.495,353.479
30,30,1,2,4,4,5.000000e-01,0,1.0,29.0,353.743,3.0,0,356.565,low,2.8222,0.1778,357.106,358.996,358.996,361.011,7.26868,361.012,364.996
31,31,1,2,2,0,5.000000e-01,2,1.0,30.0,365.257,999.0,999,368.272,999,0.0,0.0,368.291,370.497,999.0,999.0,633.743,372.529,374.513
32,32,1,2,6,8,5.000000e-01,0,1.0,31.0,374.723,2.0,8,377.565,high,2.84192,0.15808,378.109,379.982,380.0,382.014,7.29103,382.014,387.983
33,33,0,2,2,0,5.000000e-01,2,1.0,32.0,388.239,2.0,0,390.72,low,2.48118,0.518823,391.267,393.499,393.499,395.515,7.27594,395.515,397.5
34,34,1,2,6,8,2,2,1.0,33.0,397.706,2.0,8,400.546,high,2.83998,0.16002,401.08,404.469,404.469,406.485,8.77949,406.485,412.47
35,35,0,1,2,2,3.500000e+00,8,1.0,34.0,412.501,2.0,2,415.284,low,2.78251,0.217495,415.816,420.752,420.77,422.784,10.2826,422.784,424.753
36,36,1,3,2,2,5.000000e-01,4,1.0,35.0,424.963,3.0,4,427.64,high,2.67691,0.323092,428.176,430.222,430.241,432.253,7.29029,432.254,434.222
