TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,0,5.000000e-01,2,1.0,0.0,4.03724,2.0,0,6.38727,low,2.35002,0.649979,6.93038,9.28788,9.28812,11.3037,7.26648,11.3042,13.2883
2,2,1,2,4,2,5.000000e-01,0,1.0,1.0,13.503,3.0,0,16.2789,low,2.77584,0.224162,16.8215,18.7576,18.7578,20.7735,7.27046,20.7738,24.7583
3,3,0,1,6,2,3.500000e+00,0,1.0,2.0,24.7736,2.0,2,27.3199,high,2.54633,0.453667,27.8543,33.0248,33.0425,35.0563,10.2827,35.0566,41.0256
4,4,0,3,2,8,2,4,1.0,3.0,41.2811,2.0,8,43.5398,high,2.25876,0.741237,44.0746,48.042,48.0594,50.0735,8.79242,50.0738,52.0424
5,5,0,2,2,8,2,2,1.0,4.0,52.2885,2.0,8,54.3143,high,2.0258,0.974199,54.8564,59.0432,59.0593,61.0746,8.78613,61.075,63.0436
6,6,1,1,2,8,3.500000e+00,4,1.0,5.0,63.0653,2.0,8,65.2056,high,2.14021,0.85979,65.7485,71.3257,71.3451,73.3572,10.2918,73.3575,75.326
7,7,1,3,4,0,5.000000e-01,8,1.0,6.0,75.5432,3.0,8,77.5952,high,2.05198,0.948021,78.1401,80.7955,80.8142,82.827,7.28375,82.8273,86.7961
8,8,0,3,8,8,5.000000e-01,0,1.0,7.0,87.0091,2.0,8,89.2191,high,2.21005,0.789945,89.7514,92.2655,92.2829,94.2969,7.28785,94.2972,102.267
9,9,1,2,2,8,5.000000e-01,0,1.0,8.0,102.508,2.0,8,104.873,high,2.36518,0.634822,105.41,107.767,107.785,109.799,7.291,109.799,111.768
10,10,1,3,4,8,5.000000e-01,4,1.0,9.0,111.977,2.0,8,114.082,high,2.10527,0.894727,114.613,117.237,117.256,119.268,7.29176,119.269,123.237
11,11,0,2,2,4,5.000000e-01,8,1.0,10.0,123.506,3.0,8,125.722,high,2.21608,0.783924,126.255,128.769,128.785,130.801,7.2946,130.801,132.77
12,12,0,2,2,2,3.500000e+00,0,1.0,11.0,132.981,2.0,2,135.364,high,2.3837,0.616301,135.897,141.239,141.24,143.255,10.2746,143.256,145.24
13,13,1,3,8,4,5.000000e-01,0,1.0,12.0,145.447,2.0,4,147.588,high,2.14083,0.859172,148.132,150.709,150.729,152.741,7.29389,152.741,160.71
14,14,1,3,4,4,5.000000e-01,2,1.0,13.0,160.951,2.0,4,163.325,high,2.374,0.626,163.868,166.211,166.211,168.227,7.27583,168.227,172.211
15,15,0,3,2,2,5.000000e-01,4,1.0,14.0,172.465,3.0,4,175.015,high,2.55026,0.449741,175.557,177.728,177.745,179.759,7.29419,179.759,181.728
16,16,1,1,4,8,5.000000e-01,2,1.0,15.0,181.76,2.0,8,183.825,high,2.06494,0.935058,184.37,187.01,187.029,189.041,7.28173,189.042,193.011
17,17,0,1,2,4,3.500000e+00,2,1.0,16.0,193.022,2.0,4,195.332,high,2.30975,0.69025,195.872,201.277,201.295,203.309,10.2866,203.309,205.277
18,18,0,3,4,2,5.000000e-01,8,1.0,17.0,205.537,3.0,8,207.605,high,2.06825,0.931751,208.139,210.794,210.811,212.825,7.2883,212.826,216.794
19,19,1,2,2,8,5.000000e-01,2,1.0,18.0,217.047,2.0,8,219.062,high,2.0151,0.9849,219.593,222.311,222.328,224.342,7.29486,224.342,226.311
20,20,1,1,2,2,2,4,1.0,19.0,226.341,3.0,4,228.854,high,2.51322,0.486776,229.392,233.093,233.113,235.125,8.78366,235.125,237.094
21,21,0,2,2,0,2,4,1.0,20.0,237.298,3.0,4,239.878,high,2.58042,0.419583,240.424,244.047,244.063,246.079,8.78108,246.079,248.048
22,22,1,3,6,2,2,8,1.0,21.0,248.26,3.0,8,250.77,high,2.50983,0.490171,251.315,255.017,255.038,257.049,8.78903,257.049,263.018
23,23,1,3,2,2,5.000000e-01,0,1.0,22.0,263.263,3.0,0,265.757,low,2.49384,0.506164,266.302,268.519,268.519,270.535,7.27116,270.535,272.519
24,24,1,1,4,4,5.000000e-01,0,1.0,23.0,272.542,2.0,4,274.766,high,2.2247,0.775297,275.302,277.801,277.82,279.832,7.29074,279.833,283.802
25,25,0,3,6,0,5.000000e-01,2,1.0,24.0,284.017,2.0,0,286.24,low,2.22313,0.776869,286.772,289.271,289.271,291.287,7.26958,291.287,297.272
26,26,0,2,2,8,2,0,1.0,25.0,297.524,2.0,8,299.863,high,2.33885,0.661146,300.399,304.288,304.304,306.32,8.79583,306.32,308.273
27,27,0,1,6,8,2,2,1.0,26.0,308.295,2.0,8,310.42,high,2.12515,0.874854,310.962,315.055,315.073,317.086,8.7911,317.087,323.056
28,28,1,2,2,4,5.000000e-01,2,1.0,27.0,323.287,3.0,2,325.858,low,2.57061,0.42939,326.401,328.541,328.558,330.572,7.28496,330.573,332.541
29,29,0,2,6,2,5.000000e-01,4,1.0,28.0,332.746,3.0,4,335.7,high,2.9539,0.0460989,336.231,338.011,338.026,340.042,7.29606,340.042,345.996
30,30,0,1,4,8,2,4,1.0,29.0,346.018,2.0,8,347.806,high,1.78858,1.21142,348.341,352.778,352.796,354.809,8.79129,354.81,358.778
31,31,0,1,8,0,5.000000e-01,8,1.0,30.0,358.798,3.0,8,360.912,high,2.11479,0.885209,361.452,364.06,364.06,366.076,7.27835,366.076,374.061
