TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,8,5.000000e-01,2,1.0,0.0,4.22664,2.0,8,5.55688,high,1.33023,1.66977,6.0965,9.47733,9.49439,11.5018,7.27511,11.5022,13.4801
2,2,1,1,4,2,5.000000e-01,0,1.0,1.0,13.5129,2.0,2,15.032,high,1.5191,1.4809,15.5743,18.7758,18.8006,20.8109,7.29804,20.8113,24.7676
3,3,1,1,6,4,5.000000e-01,0,1.0,2.0,24.7785,2.0,4,26.2226,high,1.44414,1.55586,26.7669,30.0336,30.0338,32.0487,7.27022,32.049,38.0364
4,4,0,3,2,4,2,0,1.0,3.0,38.2492,2.0,4,39.5123,high,1.26302,1.73698,40.0579,45.0019,45.0183,47.0261,8.7769,47.0265,49.0099
5,5,0,3,4,8,5.000000e-01,4,1.0,4.0,49.2199,2.0,8,50.3202,high,1.1003,1.8997,50.8618,54.472,54.4723,56.4759,7.25601,56.4762,60.4732
6,6,1,2,4,4,3.500000e+00,8,1.0,5.0,60.7352,3.0,8,62.2768,high,1.54162,1.45838,62.8207,68.9835,69.0009,71.0033,10.2682,71.0037,74.9963
7,7,0,2,2,2,5.000000e-01,8,1.0,6.0,75.2257,3.0,8,76.6322,high,1.40653,1.59347,77.1648,80.4851,80.5007,82.5158,7.29014,82.5162,84.4841
8,8,1,2,4,4,2,2,1.0,7.0,84.6899,2.0,4,86.2571,high,1.56717,1.43283,86.8021,91.4334,91.4508,93.466,8.77611,93.4664,97.4387
9,9,0,1,2,0,3.500000e+00,2,1.0,8.0,97.4638,3.0,2,99.1632,high,1.69937,1.30063,99.7001,105.718,105.736,107.749,10.2848,107.749,109.698
10,10,1,2,2,0,5.000000e-01,8,1.0,9.0,109.905,3.0,8,111.703,high,1.79826,1.20174,112.244,115.168,115.185,117.199,7.29419,117.199,119.167
11,11,1,1,2,4,2,8,1.0,10.0,119.191,2.0,4,121.345,low,2.15346,0.846536,121.864,125.954,125.973,127.984,8.79296,127.985,129.947
12,12,0,3,8,8,5.000000e-01,0,1.0,11.0,130.178,2.0,8,131.97,high,1.79219,1.20781,132.51,135.434,135.451,137.465,7.28763,137.466,145.436
13,13,1,2,2,4,3.500000e+00,0,1.0,12.0,145.672,2.0,4,147.407,high,1.73465,1.26535,147.953,153.932,153.949,155.952,10.2795,155.952,157.925
14,14,0,2,4,4,5.000000e-01,2,1.0,13.0,158.121,2.0,4,160.046,high,1.92587,1.07413,160.586,163.372,163.388,165.392,7.27139,165.392,169.375
15,15,1,1,4,0,5.000000e-01,8,1.0,14.0,169.407,2.0,0,171.687,low,2.27984,0.720164,172.229,174.669,174.669,176.662,7.25502,176.662,180.661
16,16,0,2,4,4,3.500000e+00,8,1.0,15.0,180.879,3.0,8,183.011,high,2.13156,0.868442,183.554,189.137,189.138,191.145,10.2654,191.145,195.134
17,17,1,2,4,8,5.000000e-01,2,1.0,16.0,195.34,2.0,8,197.299,high,1.9596,1.0404,197.831,200.598,200.616,202.629,7.2897,202.63,206.591
18,18,0,1,2,8,2,4,1.0,17.0,206.615,2.0,8,208.623,high,2.00819,0.991813,209.17,213.378,213.395,215.398,8.78244,215.398,217.366
19,19,0,1,2,8,5.000000e-01,0,1.0,18.0,217.378,2.0,8,219.231,high,1.85353,1.14647,219.766,222.629,222.63,224.634,7.2568,224.635,226.625
20,20,0,1,8,2,5.000000e-01,8,1.0,19.0,226.649,2.0,2,228.673,low,2.02457,0.975431,229.212,231.902,231.902,233.917,7.26842,233.917,241.898
21,21,1,3,2,8,5.000000e-01,0,1.0,20.0,242.13,2.0,8,244.194,high,2.06376,0.93624,244.732,247.39,247.417,249.41,7.28031,249.411,251.383
22,22,1,3,4,2,5.000000e-01,8,1.0,21.0,251.595,3.0,8,253.369,high,1.77481,1.22519,253.905,256.838,256.838,258.853,7.25855,258.854,262.841
23,23,1,2,2,0,2,2,1.0,22.0,263.102,3.0,2,264.91,high,1.8084,1.1916,265.456,269.864,269.881,271.898,8.79637,271.898,273.852
24,24,0,1,2,0,2,4,1.0,23.0,273.897,3.0,4,276.134,high,2.23752,0.762478,276.668,280.655,280.684,282.701,8.80453,282.701,284.654
25,25,1,3,2,4,2,8,1.0,24.0,284.868,3.0,8,286.809,high,1.9405,1.0595,287.351,291.611,291.629,293.633,8.76514,293.634,295.623
26,26,0,2,8,8,5.000000e-01,0,1.0,25.0,295.841,2.0,8,297.617,high,1.77535,1.22465,298.154,301.093,301.109,303.113,7.27163,303.113,311.103
27,27,1,3,2,0,5.000000e-01,2,1.0,26.0,311.344,3.0,2,313.087,high,1.74335,1.25665,313.623,316.598,316.616,318.629,7.28482,318.629,320.602
28,28,0,3,6,2,5.000000e-01,0,1.0,27.0,320.807,2.0,2,322.546,high,1.73978,1.26022,323.092,326.062,326.083,328.093,7.28662,328.094,334.065
29,29,1,1,2,2,5.000000e-01,4,1.0,28.0,334.095,3.0,4,337.101,high,3.00626,-0.0062566,337.635,339.357,339.377,341.388,7.29274,341.388,343.345
30,30,0,2,6,0,2,4,1.0,29.0,343.548,3.0,4,345.328,high,1.78008,1.21992,345.868,350.307,350.323,352.338,8.78956,352.338,358.303
31,31,1,3,2,4,3.500000e+00,0,1.0,30.0,358.51,2.0,4,360.598,high,2.08781,0.912185,361.132,366.759,366.79,368.808,10.2981,368.809,370.767
32,32,1,1,6,2,2,8,1.0,31.0,370.801,3.0,8,372.672,high,1.87098,1.12902,373.204,377.559,377.579,379.586,8.7852,379.586,385.548
33,33,0,3,2,2,3.500000e+00,4,1.0,32.0,385.766,3.0,4,387.926,high,2.16003,0.839973,388.466,394.028,394.044,396.059,10.293,396.059,398.016
34,34,0,2,4,0,2,2,1.0,33.0,398.257,3.0,2,400.665,high,2.40832,0.591678,401.203,405.012,405.028,407.043,8.78637,407.044,411.016
35,35,0,1,6,2,5.000000e-01,4,1.0,34.0,411.047,3.0,4,412.938,high,1.89128,1.10872,413.474,416.3,416.326,418.32,7.27284,418.32,424.301
36,36,1,3,2,4,5.000000e-01,2,1.0,35.0,424.534,2.0,4,426.311,high,1.77681,1.22319,426.843,429.788,429.806,431.81,7.27566,431.81,433.783
