filename	operator	randstr
anat/sub-157_T2w.nii.gz		38d2b64e
anat/sub-157_T1w.nii.gz		7cb32613
fmap/sub-157_magnitude1.nii.gz		b796066d
fmap/sub-157_magnitude2.nii.gz		b796066d
fmap/sub-157_phasediff.nii.gz		9e40189d
func/sub-157_task-trust_run-01_bold.nii.gz		07616ddb
func/sub-157_task-trust_run-02_bold.nii.gz		1f8426df
func/sub-157_task-trust_run-03_bold.nii.gz		b3db2668
func/sub-157_task-trust_run-04_bold.nii.gz		343acc71
func/sub-157_task-trust_run-05_bold.nii.gz		a13a3fb8
