TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,4,8,5.000000e-01,0,1.0,0.0,4.27018,2.0,8,6.15296,high,1.88278,1.11722,6.69861,9.50922,9.50951,11.5093,7.23916,11.5098,15.5098
2,2,1,3,8,8,2,2,1.0,1.0,15.775,2.0,8,17.4603,high,1.68529,1.31471,17.9959,22.5106,22.5283,24.5421,8.76714,24.5425,32.5115
3,3,0,2,8,2,3.500000e+00,8,1.0,2.0,32.7961,3.0,8,34.8129,high,2.01683,0.983168,35.3622,41.0438,41.0598,43.0595,10.2635,43.0599,51.0448
4,4,1,1,6,8,5.000000e-01,4,1.0,3.0,51.0769,2.0,8,52.8644,high,1.78753,1.21247,53.4082,56.3111,56.3305,58.3424,7.26557,58.3428,64.3118
5,5,0,2,2,0,5.000000e-01,2,1.0,4.0,64.596,3.0,2,66.4868,high,1.89087,1.10913,67.0332,69.8438,69.8598,71.8596,7.26364,71.86,73.8441
6,6,1,2,6,4,2,8,1.0,5.0,74.0783,3.0,8,75.7794,high,1.70108,1.29892,76.315,80.8137,80.8314,82.8452,8.76687,82.8455,88.8145
7,7,1,2,2,0,2,4,1.0,6.0,89.1036,3.0,4,91.383,high,2.27943,0.720568,91.927,95.8465,95.8468,97.8466,8.74306,97.847,99.8469
8,8,0,1,2,2,5.000000e-01,8,1.0,7.0,99.8784,3.0,8,101.691,high,1.81258,1.18742,102.223,105.113,105.134,107.145,7.26618,107.145,109.114
9,9,0,1,2,4,2,8,1.0,8.0,109.125,3.0,8,110.917,high,1.79175,1.20825,111.459,115.864,115.865,117.865,8.73947,117.865,119.865
10,10,0,1,2,0,5.000000e-01,8,1.0,9.0,119.877,3.0,8,121.208,high,1.33147,1.66853,121.741,125.115,125.116,127.115,7.23858,127.116,129.116
11,11,0,1,4,2,5.000000e-01,0,1.0,10.0,129.149,2.0,2,130.934,high,1.78463,1.21537,131.478,134.398,134.398,136.398,7.24861,136.398,140.398
12,12,1,2,2,2,3.500000e+00,8,1.0,11.0,140.663,3.0,8,142.458,high,1.79427,1.20573,142.995,148.899,148.917,150.931,10.2673,150.931,152.9
13,13,0,3,2,2,5.000000e-01,4,1.0,12.0,153.168,3.0,4,155.164,high,1.99599,1.00401,155.698,158.416,158.432,160.447,7.2796,160.448,162.416
14,14,1,3,4,4,5.000000e-01,0,1.0,13.0,162.653,2.0,4,164.573,high,1.91951,1.08049,165.106,167.901,167.92,169.933,7.27964,169.933,173.902
15,15,0,1,4,0,2,4,1.0,14.0,173.941,3.0,4,175.614,high,1.67298,1.32702,176.165,180.684,180.702,182.715,8.77443,182.716,186.684
16,16,1,2,2,4,3.500000e+00,2,1.0,15.0,186.936,2.0,4,188.803,high,1.86676,1.13324,189.342,195.186,195.204,197.217,10.2809,197.217,199.186
17,17,0,1,2,2,5.000000e-01,4,1.0,16.0,199.218,3.0,4,201.144,high,1.92605,1.07395,201.688,204.452,204.479,206.484,7.26546,206.484,208.468
18,18,1,3,4,2,5.000000e-01,0,1.0,17.0,208.7,2.0,2,210.335,high,1.63546,1.36454,210.876,213.938,213.956,215.969,7.26935,215.969,219.938
19,19,0,3,6,4,5.000000e-01,0,1.0,18.0,220.159,2.0,4,221.876,high,1.71683,1.28317,222.41,225.407,225.424,227.439,7.2802,227.44,233.409
20,20,0,2,4,8,2,4,1.0,19.0,233.689,2.0,8,235.398,high,1.70896,1.29104,235.945,240.425,240.441,242.441,8.75125,242.441,246.426
21,21,1,3,4,4,3.500000e+00,2,1.0,20.0,246.698,2.0,4,248.404,high,1.70544,1.29456,248.944,254.942,254.96,256.974,10.2754,256.974,260.943
22,22,0,3,6,0,2,8,1.0,21.0,261.216,3.0,8,263.125,high,1.90906,1.09094,263.664,267.959,267.976,269.991,8.77463,269.991,275.96
23,23,1,2,2,0,5.000000e-01,2,1.0,22.0,276.235,3.0,2,278.113,high,1.87829,1.12171,278.651,281.476,281.494,283.508,7.27308,283.508,285.477
24,24,1,1,2,8,2,0,1.0,23.0,285.508,2.0,8,287.256,high,1.74811,1.25189,287.791,292.243,292.263,294.274,8.76684,294.275,296.243
25,25,1,1,4,2,3.500000e+00,8,1.0,24.0,296.264,3.0,8,297.946,high,1.68276,1.31724,298.481,304.51,304.51,306.51,10.2467,306.511,310.511
26,26,1,1,2,4,5.000000e-01,0,1.0,25.0,310.531,2.0,4,312.235,high,1.70417,1.29583,312.778,315.777,315.777,317.777,7.24638,317.778,319.777
27,27,1,3,8,8,2,0,1.0,26.0,320.038,2.0,8,321.727,high,1.68871,1.31129,322.274,326.778,326.797,328.81,8.7713,328.81,336.779
28,28,0,3,4,8,5.000000e-01,2,1.0,27.0,337.043,2.0,8,338.83,high,1.78657,1.21343,339.377,342.28,342.297,344.311,7.26791,344.311,348.279
29,29,0,2,2,2,5.000000e-01,4,1.0,28.0,348.587,3.0,4,350.353,high,1.76675,1.23325,350.891,353.834,353.852,355.866,7.27901,355.866,357.835
30,30,1,2,2,8,5.000000e-01,0,1.0,29.0,358.074,2.0,8,359.746,high,1.67121,1.32879,360.29,363.32,363.337,365.351,7.27686,365.352,367.32
31,31,0,3,2,8,2,4,1.0,30.0,367.578,2.0,8,369.538,high,1.95975,1.04025,370.072,374.321,374.339,376.352,8.77454,376.353,378.321
32,32,1,3,6,8,3.500000e+00,4,1.0,31.0,378.531,2.0,8,381.012,high,2.48084,0.519162,381.559,386.775,386.797,388.807,10.2762,388.807,394.776
33,33,0,2,2,4,5.000000e-01,0,1.0,32.0,395.04,2.0,4,396.815,high,1.77577,1.22423,397.357,400.277,400.293,402.308,7.26878,402.309,404.277
34,34,1,1,2,0,5.000000e-01,2,1.0,33.0,404.309,3.0,2,406.341,high,2.0316,0.968402,406.873,409.559,409.579,411.591,7.2812,411.591,413.56
35,35,0,3,2,0,5.000000e-01,2,1.0,34.0,413.78,3.0,2,415.967,high,2.18738,0.812619,416.499,419.029,419.045,421.06,7.28066,421.061,423.029
36,36,1,1,4,4,5.000000e-01,2,1.0,35.0,423.052,2.0,4,424.877,high,1.82477,1.17523,425.424,428.295,428.315,430.327,7.27501,430.328,434.312
