Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,0,5.000000e-01,4
2,8,4,2,1,5.000000e-01,2
3,8,0,2,0,3.500000e+00,4
4,4,8,1,1,2,2
5,2,0,1,1,5.000000e-01,4
6,0,2,1,0,2,2
7,8,2,3,1,5.000000e-01,4
8,8,4,2,0,2,4
9,2,8,1,1,5.000000e-01,6
10,4,8,3,0,5.000000e-01,2
11,8,2,2,0,3.500000e+00,8
12,0,4,1,1,2,4
13,4,0,1,0,2,4
14,4,2,1,0,2,2
15,4,2,2,0,5.000000e-01,2
16,0,4,2,1,5.000000e-01,2
17,8,0,1,0,2,2
18,4,2,1,1,5.000000e-01,2
19,8,2,1,0,2,6
20,4,2,3,0,3.500000e+00,2
21,2,0,3,0,3.500000e+00,2
22,0,4,3,0,5.000000e-01,4
23,0,8,1,1,5.000000e-01,2
24,0,8,3,0,5.000000e-01,2
25,0,2,3,1,5.000000e-01,2
26,2,4,3,1,5.000000e-01,8
27,0,4,2,0,5.000000e-01,2
28,8,0,3,1,3.500000e+00,4
29,8,4,3,1,2,2
30,0,8,2,1,5.000000e-01,6
31,4,2,2,1,5.000000e-01,6
32,2,8,2,1,5.000000e-01,2
33,0,2,2,1,5.000000e-01,8
34,4,8,1,0,3.500000e+00,2
35,0,4,3,1,2,6
36,2,0,2,0,5.000000e-01,4
