Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,1,2,2
2,0,8,2,1,5.000000e-01,4
3,2,4,2,1,2,8
4,4,0,3,0,2,2
5,8,4,3,0,5.000000e-01,4
6,4,8,1,1,2,2
7,4,0,2,0,5.000000e-01,2
8,8,0,1,1,2,4
9,8,0,2,0,5.000000e-01,2
10,4,0,2,1,5.000000e-01,8
11,2,4,3,1,5.000000e-01,8
12,8,2,3,1,3.500000e+00,4
13,4,8,1,0,2,6
14,4,2,1,0,5.000000e-01,2
15,8,0,3,0,5.000000e-01,2
16,2,8,1,0,3.500000e+00,4
17,8,0,1,0,5.000000e-01,6
18,4,2,2,0,2,2
19,4,2,1,1,3.500000e+00,2
20,8,4,3,1,5.000000e-01,2
21,8,4,2,0,2,2
22,2,8,2,0,2,4
23,2,8,3,0,5.000000e-01,2
24,8,0,3,1,5.000000e-01,2
25,2,8,2,1,5.000000e-01,6
26,4,2,3,0,5.000000e-01,2
27,0,2,3,0,5.000000e-01,2
28,0,2,2,0,2,2
29,4,0,3,1,5.000000e-01,4
30,0,4,1,1,5.000000e-01,4
31,0,2,3,1,5.000000e-01,2
32,2,8,1,1,5.000000e-01,4
33,0,2,1,0,5.000000e-01,6
34,0,2,1,1,3.500000e+00,4
35,8,4,2,1,3.500000e+00,2
36,4,0,1,0,3.500000e+00,6
