TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,5,1,1.0,0.0,4.25418,0.0,999.0,999.0,999.0,6.77046,7.79306,3.53888,7.7933,8.55486
2,2,1,0.750000,3,5,1,1.0,1.0,8.75742,2.0,9.63938,0.881954,7.0,11.2749,12.2904,3.53293,12.2905,13.0421
3,3,1,0.750000,3,5,1,1.0,2.0,13.24,2.0,14.3433,1.10332,7.0,15.7518,16.7672,3.52721,16.7674,17.5289
4,4,1,0.750000,3,5,1,1.0,3.0,17.7312,3.0,19.8808,2.14961,4.0,20.2487,21.2642,3.53299,21.2644,22.016
5,5,1,0.750000,3,5,1,1.0,4.0,22.2105,3.0,24.3848,2.17438,2.0,24.7264,25.7418,3.53135,25.742,26.5031
6,6,3,0.750000,3,5,1,1.0,5.0,26.6979,2.0,27.7877,1.08986,2.0,29.2126,30.228,3.53015,30.2282,30.9901
7,7,1,0.750000,3,5,1,1.0,6.0,31.1857,2.0,32.0579,0.872195,7.0,33.6997,34.7151,3.52938,34.7152,35.4771
8,8,1,10,3,5,1,1.0,7.0,35.674,3.0,36.1779,0.503894,3.0,38.1869,39.2023,3.52832,39.2025,49.2051
9,9,3,0.750000,1,2,2,1.0,8.0,49.2242,2.0,50.2061,0.981912,1.0,51.7359,52.7513,3.52711,52.7515,53.5084
10,10,2,0.750000,1,2,2,1.0,9.0,53.5109,2.0,53.976,0.465039,5.0,56.0256,57.041,3.53006,57.0412,57.7956
11,11,3,0.750000,1,2,2,1.0,10.0,57.7981,3.0,58.1627,0.364641,9.0,60.3021,61.3174,3.51935,61.3176,62.0822
12,12,3,0.750000,1,2,2,1.0,11.0,62.0847,3.0,62.6831,0.598418,9.0,64.6017,65.6171,3.53244,65.6173,66.3691
13,13,3,0.750000,1,2,2,1.0,12.0,66.3716,3.0,67.22,0.848378,6.0,68.8885,69.9039,3.53226,69.9041,70.656
14,14,3,0.750000,1,2,2,1.0,13.0,70.6585,3.0,71.7406,1.08205,6.0,73.1742,74.1896,3.53102,74.1897,74.9428
15,15,2,0.750000,1,2,2,1.0,14.0,74.9454,2.0,75.6104,0.665036,5.0,77.4587,78.4742,3.52875,78.4744,79.2296
16,16,3,12,1,2,2,1.0,15.0,79.232,2.0,79.7138,0.481764,4.0,81.7519,82.7674,3.53533,82.7675,94.7761
17,17,3,0.750000,2,4,3,1.0,16.0,95.0178,2.0,96.0275,1.00966,3.0,97.5371,98.5525,3.53469,98.5527,99.313
18,18,1,0.750000,2,4,3,1.0,17.0,99.5741,2.0,100.064,0.489954,9.0,102.081,103.097,3.52259,103.097,103.85
19,19,2,0.750000,2,4,3,1.0,18.0,104.043,2.0,104.651,0.60782,5.0,106.56,107.575,3.53207,107.576,108.337
20,20,3,0.750000,2,4,3,1.0,19.0,108.532,2.0,108.721,0.189312,2.0,111.061,112.077,3.54479,112.077,112.841
21,21,3,0.750000,2,4,3,1.0,20.0,113.035,2.0,113.425,0.389816,2.0,115.548,116.564,3.52878,116.564,117.328
22,22,3,0.750000,2,4,3,1.0,21.0,117.521,2.0,117.929,0.408133,2.0,120.051,121.067,3.54596,121.067,121.831
23,23,3,0.750000,2,4,3,1.0,22.0,122.025,3.0,122.716,0.691429,8.0,124.536,125.551,3.52651,125.551,126.302
24,24,3,12,2,4,3,1.0,23.0,126.495,3.0,127.02,0.524637,8.0,129.009,130.024,3.52913,130.024,142.031
25,25,3,0.750000,3,6,4,1.0,24.0,142.266,3.0,143.266,1.0005,9.0,144.791,145.806,3.54022,145.806,146.569
26,26,3,0.750000,3,6,4,1.0,25.0,146.762,3.0,147.153,0.391424,6.0,149.29,150.305,3.54394,150.306,151.072
27,27,3,0.750000,3,6,4,1.0,26.0,151.266,3.0,151.907,0.640847,6.0,153.791,154.807,3.54099,154.807,155.559
28,28,1,0.750000,3,6,4,1.0,27.0,155.753,2.0,156.961,1.20826,6.0,158.27,159.286,3.53306,159.286,160.047
29,29,3,0.750000,3,6,4,1.0,28.0,160.24,2.0,160.714,0.473488,2.0,162.756,163.772,3.53123,163.772,164.533
30,30,3,0.750000,3,6,4,1.0,29.0,164.726,2.0,165.151,0.425141,1.0,167.228,168.243,3.51686,168.243,169.004
31,31,3,0.750000,3,6,4,1.0,30.0,169.199,2.0,169.622,0.422394,3.0,171.724,172.739,3.53991,172.739,173.491
32,32,2,10,3,6,4,1.0,31.0,173.684,3.0,174.025,0.341175,5.0,176.202,177.217,3.53343,177.217,187.219
33,33,2,0.750000,2,4,5,1.0,32.0,187.457,2.0,188.22,0.762862,5.0,189.978,190.994,3.53697,190.994,191.756
34,34,1,0.750000,2,4,5,1.0,33.0,191.951,3.0,192.29,0.339,2.0,194.46,195.476,3.52478,195.476,196.226
35,35,3,0.750000,2,4,5,1.0,34.0,196.419,2.0,196.827,0.407862,2.0,198.946,199.961,3.54203,199.962,200.713
36,36,3,0.750000,2,4,5,1.0,35.0,200.907,2.0,201.214,0.307325,4.0,203.418,204.433,3.52641,204.433,205.183
37,37,3,0.750000,2,4,5,1.0,36.0,205.375,3.0,205.651,0.276088,8.0,207.889,208.904,3.52931,208.905,209.671
38,38,3,0.750000,2,4,5,1.0,37.0,209.865,3.0,210.271,0.406941,9.0,212.391,213.407,3.54218,213.407,214.158
39,39,3,0.750000,2,4,5,1.0,38.0,214.35,2.0,214.725,0.375304,1.0,216.879,217.894,3.54462,217.895,218.645
40,40,3,8,2,4,5,1.0,39.0,218.837,2.0,219.129,0.29176,3.0,221.35,222.365,3.52841,222.366,230.371
41,41,3,0.750000,3,6,6,1.0,40.0,230.606,3.0,231.739,1.13329,8.0,233.117,234.132,3.52628,234.133,234.892
42,42,3,0.750000,3,6,6,1.0,41.0,235.086,3.0,235.459,0.372546,7.0,237.6,238.616,3.52951,238.616,239.379
43,43,3,0.750000,3,6,6,1.0,42.0,239.625,3.0,239.946,0.320481,8.0,242.132,243.148,3.52204,243.148,243.899
44,44,2,0.750000,3,6,6,1.0,43.0,244.093,3.0,244.433,0.339843,5.0,246.604,247.62,3.52634,247.62,248.386
45,45,2,0.750000,3,6,6,1.0,44.0,248.587,2.0,249.053,0.466342,5.0,251.107,252.123,3.53538,252.123,252.873
46,46,3,0.750000,3,6,6,1.0,45.0,253.066,3.0,253.474,0.408254,7.0,255.594,256.609,3.54343,256.609,257.36
47,47,3,0.750000,3,6,6,1.0,46.0,257.553,3.0,257.978,0.424322,9.0,260.081,261.096,3.54319,261.097,261.847
48,48,3,12,3,6,6,1.0,47.0,262.035,2.0,262.531,0.496218,4.0,264.552,265.568,3.53274,265.568,277.577
