csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
1252.2471591710412	n/a	1568122.9476519432	n/a	879.7536747250946	n/a	773966.5281923077	n/a	885.7522875220368	n/a	n/a	784557.114850521	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1225.0869500159151	-27.160209155126037	1500838.0350992973	737.6769613501924	884.5254871505342	4.7718124254396335	782385.3374188899	22.77019382358009	875.093976939315	-10.65831058272181	113.59958447775972	765789.4684754664	1.357606	35.647728	0.12946375999999998	0.07253789999999999	-0.0459274955	0.0383002922	0.0002533946	-0.2321243432	0.0149692192	-0.066361252	-0.05180649230000002	0.17725655199999998	-0.0812432632	0.052678170499999996	-0.0567184009	0.08506498779999999	-0.181226296	0.21325301300000002	-0.023575202599999998	0.0163093824	0.1113492609	-0.0141018872	0.098881175	-0.0334531054	0.1337217738	-0.20102620440000002	0.0019159170999999999	-0.1217024824	0.0129809817	-0.044316054	0.14402833269999998	-0.1347571432	0.0826043272	-0.0058289182	-0.0288234461	-0.051824665199999995	-0.0057977781	0.10426170289999999	-0.06409681860000001	0.034242579	-0.20420444370000002	0.0836598093	-0.0684968465	0.09017790880000001	-0.0980964345	-0.0384112691	0.07026525139999999	-0.33491757850000003	0.113117951	-0.0447527344	-0.0342725501	0.1673013089	-0.0135982867	0.0005520195	-0.0886155204	0.0775770086	-0.0322147152	0.1437110671	-0.0396153172	0.0548300886	-0.0576070577	0.0115265151	-0.026870574900000003	0.0322929254	-0.14321647740000001	0.0604465409	-0.0467641259	0.0726619761	-0.0423730231	0.074642849	-0.034821276400000004	0.0773703858	-0.048508662699999996	0.0428954744	-0.0796994551	0.055224645999999995	0.0066650566	-0.1298157684	-0.014331789	0.1438851016	-0.0794857646	0.07454973990000001	-0.0047333653	0.0079768573	-0.0353114331	0.11348665890000001	-0.1009793749	0.1549246971	-0.030411530099999997	0.1044194657	0.0120777766	-0.1395541105	0.0348656915	-0.025575824599999998	0.0272591115	0.0612703475	-0.0740481347	0.0108671342	0.1641918471	-0.061015909000000014	0.024335489100000003	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.00442121	0.00442121	1.95470978641e-05	1.95470978641e-05	0.0539952	0.0539952	0.00291548162304	0.00291548162304	0.0403268	0.0403268	0.0016262507982400002	0.0016262507982400002	0.000421817	0.000421817	1.7792958148899995e-07	1.7792958148899995e-07	-0.0	0.0	0.0	0.0	-0.000192594	-0.000192594	3.7092448836e-08	3.7092448836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1205.7979084668073	-19.28904154910788	1453948.5960629268	372.06712388321006	882.0390280272577	-2.486459123276518	777992.8469632695	6.18247897172503	872.3268769039737	-2.7671000353412865	7.656842605585749	760954.1801690405	1.318842	34.62986	0.09466179000000002	0.0698785	0.09077228960000001	-0.0407387392	-0.0753418162	-0.053780845199999996	0.0822491236	-0.0012485022	0.0812351407	0.0251811494	0.0552679592	0.1019395368	-0.020989399900000004	0.0260866201	-0.051657077	0.1333290509	-0.1171140383	-0.0408639809	0.1104978607	0.0039490481	0.0301046182	-0.1193611806	-0.0189523467	0.0594034628	-0.0985648224	-0.0093098147	0.042940533600000004	-0.1560509302	0.15088817359999998	0.0189907449	0.0252803791	0.0109558837	-0.06743580440000001	0.038630516499999996	0.0238028823	0.013182381000000002	0.0545797899	-0.0158698073	-0.0159499377	0.1224144054	0.072387843	-0.1909131198	0.0655521611	0.0785231689	-0.040385797	-0.08027301769999999	0.0502809783	-0.0480315605	-0.0686124429	0.0423203673	0.0943400432	-0.018293186200000002	0.0027163873	0.10898788	0.075345955	-0.014722456699999999	-0.0821653148	0.0162898155	-0.0493668717	0.0362051846	-0.0781936267	0.0789387978	0.045001840999999994	0.0956296035	-0.1115982717	0.0472012786	-0.1234153275	0.0193827226	-0.0139578794	-0.0159358351	-0.1646104182	0.022720695	-0.11508504539999999	-0.0512668102	0.0300651144	-0.023778021899999998	-0.0041637725	-0.1291402157	0.15418149960000002	-0.0679956909	-0.0114011994	0.0313429258	-0.028691043	-0.1281060738	-0.0997866914	0.1459220235	0.0400224041	0.0421412633	0.062255407900000004	0.015354998	0.0390943137	-0.10604794349999999	-0.1494257993	-0.1419036746	0.0258121892	-0.0697586072	0.0677338564	0.025373337000000003	-0.0239507212	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.00426697	-0.00015423999999999993	2.378997759999998e-08	1.82070329809e-05	0.0454337	-0.0085615	0.00206422109569	7.329928224999999e-05	0.0492199	0.008893100000000001	7.908722761000003e-05	0.0024225985560100004	-0.000926648	-0.001348465	1.818357856225e-06	8.586765159040002e-07	-0.0	0.0	0.0	0.0	0.0	0.000192594	0.0	3.7092448836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1201.629060726724	-4.168847740083265	1443912.399582989	17.37929147999735	879.1550809713835	-2.88394705587416	772913.6563978001	8.317150621085233	869.1472106853515	-3.179666218622174	10.110277261847033	755416.8738421269	1.44575	37.96217	0.243621708	0.105297	-0.0727593021	0.010264608599999999	0.0681539915	0.0176306372	-0.0181012313	-0.0091133223	-0.021640869500000003	-0.0417141101	-0.0685609678	-0.0124904651	-0.007049935699999998	0.0198186577	-0.0887987849	0.0537635243	0.0148091148	-0.0076427353	0.044847340599999994	0.012756673	0.0060078974	0.0410554638	-0.0687068399	-0.028607817599999998	-0.0260384646	0.0951827365	-0.0643849951	0.0536401164	0.0257407263	0.0286609213	-0.08708451240000001	0.1025921744	0.0964052985	-0.0381982901	0.0561051151	0.1356292946	0.0127020662	-0.0790020955	-0.023913837099999998	0.0622784683	-0.061955870499999996	0.0439677484	0.0099250786	-0.0751125584	0.0154949426	-0.0030385725	-0.025094293599999998	-0.0196273424	0.06465711910000001	-0.0168963213	-0.0146168516	-0.0076556303000000015	-0.0025091648	-0.082270549	0.0046267269	0.022665562400000002	-0.0204972645	0.0696486277	-0.037405978	0.037578769	0.0014568181	-0.0007409157000000001	0.0057484801	-0.0148249356	-0.0497465526	-0.0890379964	-0.1275261901	0.0673557988	0.0718058441	0.045756047	-0.0109166229	-0.0061745959	0.0501551564	0.0603528507	-0.017299147	-0.064121524	0.0770399603	0.0428746218	-0.0796330301	-0.07349683230000001	0.122549829	-0.031948917400000006	-0.048391002999999995	0.030537825	0.0483824475	-0.061935785199999996	0.018025755900000003	0.04862049400000002	0.0211529895	0.12461119050000001	-0.0271271475	-0.0176554797	0.0924491086	-0.0312426144	-0.023730538399999997	0.0530242007	-0.0102648067	0.0391269099	0.0128267104	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0209502	-0.025217170000000004	0.0006359056628089003	0.00043891088004000017	0.00685768	-0.03857602	4.7027774982399986e-05	0.0014881093190404005	-0.0006753180000000001	-0.049895218000000005	0.002489532779267525	4.5605440112400005e-07	-0.00183136	-0.000904712	8.185038029439999e-07	3.3538794496e-06	0.000983638	0.000983638	9.67543715044e-07	9.67543715044e-07	-0.000710316	-0.000710316	5.04548819856e-07	5.04548819856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1203.032162364139	1.4031016374149203	1447286.383682536	1.9686942049164309	881.7867518217528	2.6316708503692325	777547.8756883574	6.925691464683119	869.2553408238524	0.10813013850088282	0.011692126852220102	755604.8475507919	1.218583	31.997295	0.327034588	0.203868	0.0748127528	0.0463525363	-0.0715814685	-0.0441072108	-0.0459553021	-0.0353072699	0.1067078376	-0.0085612027	0.0791903323	-0.077787544	-0.0616703337	-0.0796786472	-0.0203162248	0.0026066468	0.0042470343	0.005002248	0.0147168605	-0.0404441852	-0.0119618747	0.0063930039	0.0062171706	0.0195905125	-0.1458037904	-0.0419134942	0.0504414535	-0.0284787037	0.0655020222	0.0461751907	-0.0395735436	0.15173272599999998	-0.0922213576	-0.0401886225	-0.0086585553	0.012394696399999999	-0.0607361563	0.1052570019	0.040380183300000004	-0.047266129000000004	0.0020088367	-0.059329746600000004	-0.011646130800000001	0.0786270088	0.0521442139	-0.034531074	0.0295368075	-0.0274475991	-0.06796064639999999	0.022001792200000002	-0.0343947037	-0.12207889570000001	0.0683165171	0.0650006182	-0.0092243313	-0.0982363062	0.0699680114	0.0412211637	-0.046464136600000004	0.0188729795	-0.045635088899999995	0.0267293156	0.0219759304	-0.0209823362	-0.021492298700000002	0.09496818119999999	0.0223856568	0.0893951428	0.0730214971	-0.040309882400000004	-0.038406779	-0.0371459865	0.07560441059999999	-0.0939494903	-0.0459253861	-0.10291545	0.032933232	-0.0468456289	0.021727650699999997	-0.0127657423	0.0063633045999999995	-0.0004653099	0.0867949734	-0.03213174	0.0180951237	0.10826702279999999	-0.10732439939999999	0.028426687000000006	0.029674970699999997	0.0195709143	0.0010303019999999999	-0.0146757066	-0.048324684900000005	0.0137212584	0.0125288229	-0.0692526114	0.0594076511	-0.0047575791	0.034944388199999996	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0178579	0.003092300000000003	9.562319290000017e-06	0.00031890459241	0.124342	0.11748432	0.015460932964	0.0138025654458624	0.16076	0.161435318	0.026061361897761117	0.0258437776	-0.00136888	0.0004624799999999999	2.1388775039999996e-07	1.8738324544e-06	0.00061561	-0.000368028	1.3544460878399995e-07	3.789756721000001e-07	-0.0007802609999999998	-6.994499999999975e-05	6.088072281209997e-07	4.8923030249999656e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1199.7097881150214	-3.3223742491175017	1439303.5756989897	11.038170651199083	880.2298472392077	-1.5569045825450305	774804.5839707591	2.4239518791497146	868.8435159900978	-0.41182483375462203	0.16959969369702202	754889.0552780353	1.266148	33.246223	0.320839939	0.179587	-0.0350471279	-0.0884021327	0.0382076718	0.0303510771	0.08101679769999999	0.0451411462	0.0442023581	-0.0294010871	-0.014697132199999999	-0.123682137	0.0011665564	0.0752777966	0.042946871799999994	-0.0039978981	0.112489663	-0.05609034139999999	-0.0096009876	0.0827670017	0.0540813065	-0.0297108077	0.0293736848	0.09073951029999999	0.0029315518	0.065663237	-0.041600220800000004	-0.0072750296	-0.08819004949999999	0.0180991982	-0.0616571095	0.045182342	-0.1753647	0.044036316799999996	-0.1191842807	0.0201132333	-0.07513612089999999	-0.080405632	-0.10028335990000001	0.0097919528	0.058166656799999994	0.2336697507	0.02530093	-0.045914738499999996	-0.0803252492	0.057480159	0.0442400855	-0.0331973635	0.0274553396	-0.0060846786	0.0820221341	0.0073381215	0.094107505	-0.060501284	-0.0517712485	0.0027903529999999998	-0.0043654704	-0.0657870079	-0.0700385654	0.026866049500000003	0.1508021126	-0.0446198808	-0.0152211716	0.0417227758	-0.0508734569	-0.033062395	0.052389800199999996	-0.015184361799999999	-0.1152793833	-0.054104258200000005	0.0488111211	-0.12548546189999998	0.1159904672	-0.1435670468	-0.0028762215	0.0790509915	-0.0495724586	0.059679015099999996	-0.10288482439999999	0.1215337616	-0.0772154582	0.0871676159	0.012484077	0.1292359648	0.0344678724	-0.0006888037	0.049736891	0.0995675114	-0.058283687	-0.0528582067	-0.0164074296	0.0574209366	-0.13308802990000002	-0.024802112799999998	0.0172276836	0.009782565200000001	-0.0266140885	0.0771195945	-0.0650666896	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.000474571	0.017383329	0.000302180127122241	2.25217634041e-07	0.00774954	-0.11659246	6.00553702116e-05	0.0135938017288516	0.0408804	-0.11987959999999998	0.014371118496159994	0.0016712071041600006	-0.00239303	-0.00102415	1.0488832225e-06	5.7265925809e-06	0.000491109	-0.00012450100000000006	1.550049900100002e-08	2.41188049881e-07	-0.000971301	-0.00019104000000000026	9.43425632601e-07	3.6496281600000114e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1195.8293394244115	-3.88044869060991	1430007.8090282243	15.057882040456164	878.6684071426358	-1.5614400965719142	772058.1697105769	2.4380951751825086	866.2912288761142	-2.5522871139835392	6.514169512206421	750460.4932276881	0.93165	24.46306	0.11992972	0.08687139999999999	-0.0122423752	0.0219602337	0.013164272	0.0514462449	-0.040217212	-0.015037508500000001	0.0295352188	0.0141056946	0.059807626100000004	-0.05902582820000001	0.049227979299999995	-0.0507279093	0.005990558399999999	0.0275656489	0.0939921088	-0.0065194445	-0.0200000519	-0.0319833364	0.0468423587	0.0062441413000000005	-0.0449057515	0.0509846112	-0.0989452613	0.0734201344	-0.0246645504	-0.031716319900000005	-0.0199944258	-0.0941600855	0.0600766939	-0.0544963732	-0.0591686973	-0.0529004722	-0.056425511399999996	-0.10944825960000001	-0.1224602861	-0.005539731500000001	-0.0013557164000000002	-0.09568535060000001	-0.0013019758	0.0488610545	0.0663423784	-0.005017819099999999	0.0257410813	0.0558352344	0.029822207599999997	0.0658853154	0.029373560099999998	-0.047979590999999995	-0.027369843199999997	-0.0401633875	0.0307153522	0.0128232351	-0.0462635966	-0.10120290650000001	0.012635678000000001	-0.0361523132	-0.0870332533	-0.0416538747	0.0320306736	0.0003945339	-0.0196021451	0.0055990083	-0.0913304502	-0.0005700319999999999	-0.0318285742	0.0545450949	-0.0888408574	-0.039163473399999996	0.015978298000000002	0.0029062403	0.059673109	0.0361811904	-0.0414582686	0.057142495700000004	-0.05217564809999999	0.0452203246	0.028806688599999998	0.1204335303	0.0623004453	0.006932319300000001	0.0582131433	-0.0301642131	0.0044045704	-0.0018222994	-0.0394450778	0.0310146103	0.0673202165	0.0982225767	0.0616684147	0.0389672528	0.0014808316	0.014803857	0.0138560747	0.0195291852	-0.1603637084	0.0104248989	0.0149314786	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.000515371	-4.080000000000007e-05	1.6646400000000055e-09	2.656072676410001e-07	0.00811706	0.00036752000000000047	6.58866630436e-05	1.350709504000004e-07	0.0658502	0.024969799999999997	0.0006234909120399997	0.004336248840039999	-0.0007953949999999997	0.0015976350000000002	2.552437593225001e-06	6.326532060249996e-07	0.000718914	0.000227805	5.1895118024999986e-08	5.16837339396e-07	-0.000905709	6.559200000000006e-05	8.20308792681e-07	4.302310464000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1196.0915488068824	0.2622093824709282	1430634.9931272469	0.0687537602557855	878.1820344268532	-0.4863727157826361	771203.6855900867	0.2365584186577769	866.0900369592401	-0.2011919168741088	0.04047818741547829	750111.952120058	0.7238719999999998	19.007273	0.16319347900000006	0.08717739999999999	-0.0533538705	0.0160726474	0.056876985899999996	0.0628103689	-0.0358112031	0.0481161939	-0.0154296165	-0.048508419500000004	0.028970118700000002	-0.0054086498	0.044825200999999995	0.0390219137	-0.0155521225	0.0646763724	0.09895628470000001	0.0048589697	-0.0152660572	0.0310054315	0.014831623300000001	-0.07820580690000001	-0.016094539799999998	0.0454194387	0.1084723866	-0.0442413762	-0.0574803672	0.1115677875	-0.0878888534	0.057599070999999995	-0.1016383559	0.0409350844	0.0440824454	-0.0391427991	-0.0130240228	0.0048959753	-0.0950654844	-0.062318700199999986	-0.0134659143	-0.0117373848	0.0592696682	-0.0132057823	0.0618690987	-0.046267326100000006	0.0196909717	0.09501214699999999	0.0084222513	-0.0090226814	0.0705760319	-0.043098858600000005	-0.023205233999999998	0.037306366800000004	-0.017891301999999998	-0.047163486399999996	0.026003331600000002	-0.0394516269	-0.0011331519	-0.00442979	-0.0994879885	0.0063900987	0.12413240199999999	-0.0091478385	-0.0213894287	0.0192659757	-0.0852432585	-0.049624153600000005	0.0663797512	-0.0994543122	0.028549990600000002	0.0752402773	0.0495204458	-0.087051937	0.0852365025	0.0964381652	0.0068925407	0.0144541057	-0.033201159	0.008731974699999999	-0.0224440433	0.0188987281	-0.015473078700000004	-0.10225723949999999	-0.1179708283	0.0035598849	-0.0522905904	0.0172445114	0.0506242999	-0.0411113637	-0.0208996694	0.0710465858	0.0327973985	-0.06183385	-0.0834273202	0.0933909654	0.1367527665	0.010756887199999999	0.11126774310000001	0.0408316403	-0.13176622640000002	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.007741149999999999	-0.007225778999999998	5.2211882156840976e-05	5.992540332249998e-05	-0.0478191	-0.05593616	0.00228666632481	0.0031288539955456	0.00664786	-0.05920234	0.0035049170614756	4.419404257960001e-05	-0.00118215	-0.0003867550000000004	1.4957943002500027e-07	1.3974786225000003e-06	0.000985132	0.0002662179999999999	7.087202352399997e-08	9.704850574239999e-07	-0.00106932	-0.00016361099999999992	1.1434452624e-06	2.676855932099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1200.126594710919	4.035045904036679	1440303.8433324266	16.281595447683173	881.7236310165857	3.541596589732535	777436.5614930722	12.54290640440512	866.1286423047759	0.038605345535756896	0.0014903727039351847	750178.8250207144	0.957618	25.144917	0.33503849	0.20197	0.0097070291	0.1520724259	-0.0203555822	-0.0786862666	-0.1145174332	-0.0033601759000000003	0.052470786900000004	-0.027708420499999997	-0.0034295701000000003	-0.0678145595	-0.014259036299999996	-0.0207695107	0.0783566818	0.0208840771	0.0683100535	0.005842530899999999	0.0800125072	-0.17612520969999998	-0.0152570328	0.1083253638	0.0364332607	0.014519666899999999	0.0745902594	-0.0998360686	-0.0091007694	-0.0910069042	-0.1652866863	-0.0545602443	-0.0058114640000000006	0.0582862563	0.0008981307	-0.0453649995	0.1023773942	-0.0463148042	-0.0507274752	-0.15130344710000002	0.0306033162	0.062470569299999994	-0.010377618100000001	-0.031580279700000005	-0.0009347486	0.0250264631	0.1496066337	-0.004743683	0.0253371198	-0.0360398787	-0.020600621399999998	0.0601851493	-0.1000458481	-0.0719857852	0.06628173309999999	-0.0178559802	-0.0124588446	-0.015811619	0.0928725044	-0.0766021977	-0.0792771812	0.0116907201	-0.098719937	0.021615306299999998	-0.0405994074	-0.0712395853	-0.0044017156	-0.0349175307	0.1579753565	0.0490760959	-0.0823228976	0.0093040749	0.1411508632	0.0687062322	0.0322028337	0.0861266351	0.015486116299999996	0.0190622424	-0.04525352059999999	0.0396459793	0.0797468014	-0.0102585843	-0.0234317544	0.0745479524	0.014714225	-0.0146403403	-0.0961351515	-0.2026179897	-0.048405464599999996	-0.0071574488	0.040405900099999996	-0.0218007702	0.0202488513	0.1382122536	-0.0317809678	-0.1224910878	-0.1378127958	0.0194295646	0.042602733600000005	-0.0616139388	0.118286066	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.0171417	-0.00940055	8.837034030250003e-05	0.00029383787889	0.132404	0.1802231	0.017530819216	0.03248036577361	0.0948438	0.08819593999999999	0.007778523832483597	0.008995346398440001	-0.00180877	-0.0006266199999999997	3.9265262439999977e-07	3.2716489129e-06	0.0012299600000000006	0.0002448280000000008	5.994074958400037e-08	1.5128016016000014e-06	-0.00134225	-0.00027293	1.8016350625e-06	7.449078490000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1201.5326671165315	1.4060724056123493	1443680.7501481657	1.9770396098244984	880.2951511133667	-1.4284799032189994	774919.5530737052	2.0405548339005617	871.1627133308107	5.0340710260347805	25.341871095162873	758924.4730979002	1.530713	40.193111	0.16429939999999998	0.100985	0.0297006976	-0.12090198099999999	-0.0177310385	0.0421105467	0.1255845491	0.1107532801	0.1039775057	-0.0477611062	-0.0574384411	-0.110781293	-0.0242409452	0.0068651529	0.0628543652	-0.0291923498	0.030720736600000006	0.029990892	0.0074775926	-0.058445331399999995	0.0841625259	-0.0234471359	0.10983618269999999	0.0600347635	0.1265542909	0.0083376087	0.1213021928	0.0640091728	0.0868661816	-0.0024470803	0.009822143299999999	-0.135591711	0.06758894480000001	0.070133847	-0.08881185949999999	0.0638379094	-0.005861737	-0.0644138781	-0.056759014800000014	-0.0436216076	0.18817074820000002	-0.038669152400000004	-0.0770292279	0.0128815479	-0.11750554449999999	0.0554936563	0.0664571989	-0.1131757826	-0.017412439499999998	-0.0287545221	0.1304023794	0.0357191856	0.1615164016	-0.0726490122	-0.040458121	-0.0140293196	0.0673508569	0.0049240228	-0.0644970885	0.0140865125	0.0230596642	-0.012470374099999999	-0.0762533688	-0.0033794545000000002	0.1169078414	0.0459115883	0.0839951523	-0.12975118230000002	-0.0372336161	-0.0824263457	-0.10128177810000001	-0.0022465853	-0.0145355973	0.0553055974	0.025277419300000003	0.1483859799	-0.040711904199999996	0.0799171413	-0.0051472736	-0.0102708829	0.007566609300000002	-0.1168886366	-0.0699660924	-0.1028481951	0.1419311838	0.1647607475	-0.0184155803	0.021950703199999998	-0.0014401054	0.0087756899	0.1195253834	-0.023188820099999997	0.027271066899999998	-0.0089807836	0.0709317632	-0.1502395882	-0.1294720187	0.11498390060000001	-0.0245260689	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.031716900000000006	-0.014575200000000009	0.00021243645504000018	0.0010059617456100005	0.048379000000000005	-0.08402499999999999	0.002340527641000001	0.007060200624999999	0.0915621	-0.003281699999999985	1.0769554889999902e-05	0.008383618156410002	-0.00280518	-0.00099641	9.928328881000002e-07	7.8690348324e-06	0.00103851	-0.00019145000000000056	3.6653102500000224e-08	1.0785030201000002e-06	-0.00128176	6.0489999999999856e-05	1.6429086976e-06	3.6590400999999812e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
