csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
1244.1797365955174	n/a	1547983.2169548909	n/a	876.9156227841812	n/a	768981.0094829685	n/a	877.0696608177443	n/a	n/a	769251.1899269529	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00681159	n/a	n/a	4.63977583281e-05	0.0	n/a	0.0	n/a	-3.22802e-09	n/a	n/a	1.0420113120399999e-17	0.0	n/a	n/a	0.0	-8.494649999999999e-05	n/a	n/a	7.2159078622499976e-09	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1216.7629930287492	-27.41674356676822	1480512.18120428	751.6778278059265	879.6196224589778	2.7039996747965915	773730.6802148747	7.311614241300073	870.2572153838112	-6.812445433933135	46.409412790316416	757347.620927585	1.249642	35.154007	0.21407436177198	0.122158	-0.053253145	0.0322674664	-0.0286594386	0.0167912334	-0.0506681289	-0.0296957995	0.172724949	-0.18278935170000002	0.0270982701	-0.23904522350000001	0.12295758679999999	-0.002957957	0.1749481607	-0.2332851901	0.043015046900000006	0.0030434665	-0.22182067239999997	0.0953818618	-0.0963837662	0.10580316880000001	-0.0753272873	0.0036310201	-0.0261969345	0.011046158200000001	-0.0215938297	0.1378230541	-0.005526865400000001	0.2137636114	-0.063516379	-0.048711377	0.185331343	-0.18372389109999998	-0.10539167460000001	0.0922272795	0.0308235273	-0.09661328970000001	0.037336826000000004	-0.0158895753	-0.0438630997	0.019654048700000003	-0.1697100352	0.2707036395	-0.0187043776	0.022866797400000003	-0.0160415022	0.0945096816	0.0206339656	-0.0247359989	0.0622521016	-0.06872145610000001	0.0074019749	-0.0197144294	0.0060027527	-0.014384879199999999	0.1135929548	-0.2409850714	0.0008726606	-0.0256598353	0.0181051584	-0.0711548725	0.0359506951	-0.026301513199999998	0.2220907796	-0.0072111821	0.100049858	-0.17216309789999998	0.1516917679	-0.0051142164000000006	-0.2530563427	0.0126305423	0.05040850559999999	-0.0401410785	0.0412132989	-0.0076720535	0.11274179050000001	-0.0439425651	0.0109173749	-0.110478385	0.1036986455	-0.1405639511	0.0110340755	-0.0179234986	0.2337338321	0.1254067967	-0.0717590491	0.0225652683	-0.0344126206	0.023070243900000002	0.023033587799999998	-0.1095793763	0.0265121836	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0294776	0.03628919	0.0013169053108561	0.0008689289017599999	0.0113365	0.0113365	0.00012851623224999998	0.00012851623224999998	-0.0482928	-0.048292796771980014	0.0023321942200597626	0.0023321945318400005	0.00211804	0.00211804	4.4860934416e-06	4.4860934416e-06	-0.000330024	-0.0002450775	6.006298100625003e-08	1.08915840576e-07	-1.0587899999999999e-22	-1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1202.7799295340712	-13.983063494677936	1446679.5588899853	195.52606469619468	877.3455111184369	-2.2741113405409124	769735.1458796712	5.171582389176786	865.4408835346035	-4.8163318492077005	23.197052481692463	748987.9228931551	1.21203	34.095943	0.15641075	0.08412129999999997	-0.0211779035	-0.0494964821	-0.0173032383	-0.0969651633	0.062611965	-0.1083586927	0.0368170059	-0.0802732672	-0.042044524900000005	-0.0634323453	0.1095510535	-0.0716228649	-0.0270334945	-0.0693756023	-0.0175072748	-0.1449515694	-0.1937151242	0.0065198949	-0.0114412719	-0.0013706039	0.0055111038	-0.0053607889	-0.06610634259999999	0.1261518374	0.059871553499999994	0.0174135664	0.0035912642	0.0050760001	0.050500875	0.0239130094	0.0925209117	-0.08615151380000001	-0.0815779247	-0.09663605	0.0735114147	0.1466866969	-0.0493560903	0.0590291714	-0.017067375200000002	0.049075546500000004	-0.07339102809999999	0.029545584399999998	-0.0171540052	0.13175077640000002	0.009600696899999999	0.0322381635	-0.07685577610000001	-0.0662978945	-0.0101969949	-0.09537606380000001	-0.0660942135	0.0873308523	0.0174498188	-0.055898977999999995	0.1078150583	-0.15601909619999998	0.0033622658	0.032194344900000005	-0.013039261299999999	-0.044356031100000005	0.1087832701	-0.0158156884	0.044721378	-0.064235233	0.1207821076	0.054726272199999995	0.0189830045	0.069141827	-0.0902868384	0.0536747926	0.041334758199999995	-0.044808651500000005	0.08540631259999999	-0.0812084921	0.042598495800000004	-0.0475084192	0.0151733372	0.0613880472	-0.09130143460000001	0.0002989833	0.1110882884	0.12618465880000002	0.06887259429999999	0.0923994347	-0.043966119500000005	-0.0398702732	-0.0203081748	-0.1294803566	0.0874361663	0.0298205806	0.0298868158	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.0183425	-0.011135099999999998	0.00012399045200999994	0.00033644730625000005	-0.0303445	-0.041681	0.0009207886802500001	0.0017373057609999993	-0.0369366	0.011356200000000006	0.0001289632784400001	0.00136431241956	0.000794021	-0.0013240189999999998	1.7530263123609997e-06	6.30469348441e-07	9.0556e-05	0.00042058	1.7688753639999995e-07	8.200389136000001e-09	-0.00010017	-0.00010017	1.00340289e-08	1.00340289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1204.5653383428876	1.785408808816328	1450977.6543371154	3.1876846145989397	880.7054911736029	3.3599800551660337	775642.162183337	11.289465971113547	870.4885630459897	5.047679511386264	25.47906844966867	757750.338393872	1.444662	40.64016	0.25776930000000003	0.12981100000000004	-0.0171047605	0.0064543937	-0.0090888331	-0.003947095	0.0238343152	-0.0702807762	0.023135746800000002	-0.0103249797	-0.0214722155	0.0722213462	0.0664403598	0.0507261046	0.1536086325	-0.0428557309	-0.1365631112	-0.21151482600000002	-0.0279441715	-0.030870568199999997	0.042413199000000006	0.0065317069999999994	-0.029889194100000002	-0.0122386242	0.021164742599999998	0.0002576718	0.021600336499999997	0.04752141309999999	0.004400287100000001	-0.0377624129	0.102079415	0.1116831502	-0.0358630805	0.061252855	-0.0358169817	0.001884129	-0.0034227428999999998	-0.16870011780000002	-0.1635415094	0.06974985360000001	-0.0146421452	-0.0067914485	-0.0087415691	0.0089125024	-0.010023167	0.0180890727	0.0307378977	0.0313751283	-0.0345440165	-0.05660516030000001	0.055772265599999996	-0.0658810769	0.20708038210000002	0.1524477014	0.0032907488	-0.1446520449	0.0342881487	-0.046144586900000006	-0.0047838419	0.0365529735	-0.07807722730000001	-0.014915483	-0.0030171257	-0.0263409673	-0.0366005148	0.062098161900000004	-0.027408535	0.0943684759	0.009299066600000001	-0.0131582658	0.0166442624	-0.1478534796	-0.004100925300000001	0.045744925	-0.0864963692	-0.1060762733	0.0512270393	-0.045614333	-0.0202079249	0.08499525599999999	0.0904857772	-0.011494913	0.0326469159	-0.061977867400000004	-0.048000419	0.054959409699999996	0.08298256059999999	0.0815636288	-0.020327261399999998	-0.04670464480000002	0.1287808758	0.020781691499999998	-0.047655619	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.0106569	-0.007685600000000002	5.906844736000002e-05	0.00011356951761	0.052211	0.08255549999999999	0.002725988521	0.006815410580250001	0.0361209	0.07305750000000001	0.00533739830625	0.00130471941681	-0.00066491	-0.001458931	2.1284796627610004e-06	4.421053081e-07	0.000189322	9.8766e-05	9.754722756e-09	3.5842819684000013e-08	-0.000431887	-0.000331717	1.86526380769e-07	1.1003616808899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.280046072429	2.7147077295414874	1457525.1096446463	7.369638056832298	882.5835776114528	1.8780864378499016	778953.7714694312	3.5272086680357333	867.9896032075708	-2.4989598384189553	6.244800274030888	753405.9512764362	1.063967	29.930725	0.13015952	0.0956705	-0.0221682966	-0.0585219224	-0.0140693448	0.0214393012	-0.1048439504	-0.0183027466	0.0175285287	-0.0339783908	-0.011494896499999999	0.0716074257	0.0410598681	0.0479566788	0.07656166860000001	-0.1124217331	-0.11552560419999999	-0.0599254076	-0.015521388200000001	-0.1388875089	-0.0791145633	0.09926108289999999	0.0646484383	0.0457093837	0.0812364381	-0.0534349521	-0.0361657052	-0.0084185563	0.023179463799999998	-0.0117622726	0.0030668045	-0.0481594716	-0.033592112	0.0525977721	-0.027878942	0.043768029400000005	0.1458780127	0.0061482496999999995	-0.0017249460999999998	0.1362304964	-0.0177829818	0.0615317904	-0.014424283799999996	0.055009298	-0.015322204499999999	-0.0841831134	-0.0532312912	0.0067393947	0.0084153106	-0.0523216208	0.050414474199999997	-0.049382338600000006	0.0906090251	0.1183209658	0.1029728805	-0.1302027691	-0.021899196	-0.019178538999999998	-0.1035228272	-0.0250695618	0.0092259144	0.008573004399999999	-0.0198822185	0.10019354859999999	0.09181751099999999	0.0655879588	0.011078516000000002	-0.0337863805	0.0964253716	0.0040183832000000004	0.024453175	0.013276350800000001	-0.0280108072	0.072720667	0.0797597616	0.0393073936	-0.09070299130000001	-0.0991079091	-0.0127319987	0.0556670011	-0.043662869900000005	6.183069999999999e-05	0.0042269748	-0.014938712199999999	-0.0827699393	0.0655220075	-0.030268805099999997	-0.0354780383	0.021093973999999998	0.09786189529999999	0.0543753938	-0.1051955348	-0.0527731042	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.00719583	-0.00346107	1.19790055449e-05	5.17799693889e-05	0.0665618	0.014350800000000004	0.00443047321924	0.0002059454606400001	0.0487065	0.012585600000000002	0.00015839732736000004	0.00237232314225	0.00115209	0.0018170000000000003	3.3014890000000004e-06	1.3273113680999998e-06	0.000189322	0.0	0.0	3.5842819684000013e-08	-0.000610128	-0.00017824100000000004	3.7225617638400003e-07	3.176985408100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1200.3579003220939	-6.922145750335176	1440859.088865666	47.916101788883324	878.6589644822199	-3.9246131292329673	772041.5758649668	15.402588214147775	867.5761653295907	-0.4134378779800727	0.1709308789486655	752688.4026479974	1.029675	28.966049	0.18783026	0.115217	-0.0149121358	0.0548710373	-0.0278932171	-0.0248827733	0.1039353508	-0.047625149000000006	-0.0359159669	0.005418941899999999	0.0227637433	0.055369700099999995	-0.0206990371	0.137061433	0.040381243500000004	-0.0796333924	-0.0976469544	-0.11596698289999999	0.0147441076	-0.0086807908	0.1357068023	-0.0067468723	0.046323848	0.040390934100000005	-0.0444526416	-0.0640439627	0.0062633267	0.0653412032	-0.0067074123	0.0297641464	0.1393647624	0.0307490716	-0.0395225348	0.06119195440000001	-0.0001202791	0.0793174794	-0.035762874300000004	-0.0147536803	-0.0399429677	0.0650517433	-0.0108137986	-0.0576125705	-0.039705425499999995	-0.0708362158	-0.0400958137	0.0858043091	0.073406822	-0.0240719187	-0.0056283612	0.008007045	0.0173875813	0.02769464	0.14271611509999999	0.1223588992	0.010943758	-0.084852088	0.0100304191	0.027999346499999998	0.0866455131	0.0185293043	-0.04883819019999999	0.0519075656	-0.0527912871	0.043269329	-0.1274534737	0.06853075139999999	0.0457276747	0.0372999145	0.0327554002	-0.044831500499999996	-0.0021527881	0.0328594781	-0.0768931059	0.0046773711	-0.0651203082	0.0060397028	0.0075181573	-0.0752235126	-0.0894428459	0.0069190991	-0.12034303810000001	0.0172354669	-0.0655953844	-0.0331726029	0.0053517396	0.0340477568	0.0655368864	0.0693287418	-0.0138368436	0.0614690547	-0.041174339	-0.08630596550000001	0.0383900735	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.00325907	-0.00393676	1.54980792976e-05	1.06215372649e-05	-0.0164886	-0.0830504	0.00027187392996	0.006897368940159999	0.07664460000000001	0.02793810000000001	0.0007805374316100004	0.0058743947091600005	-0.00030601	-0.0014581	2.12605561e-06	9.36421201e-08	0.000189322	0.0	0.0	3.5842819684000013e-08	-0.000610128	0.0	3.7225617638400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1202.0767560073855	1.7188556852916008	1444988.527333239	2.954464866859259	880.8581844650205	2.199219982800628	775911.1411390121	4.8365685327495935	865.3987748796308	-2.1773904499599444	4.741029171576766	748915.039563166	0.910389	25.610405	0.16427894499999998	0.101947	-0.0113529153	-0.054250524800000005	-0.0081871188	-0.0088241304	-0.0684305368	-0.0134409405	0.0620547463	0.0072537066000000015	-0.0250919509	0.0606952884	0.0436237216	0.0690760443	0.0157395473	-0.1482118669	-0.03114391	-0.0193391947	-0.0051623903999999995	-0.0109539456	-0.0135505895	0.043268529400000005	0.0733925697	0.044249527000000004	0.0637308387	-0.0837790736	0.024173502599999997	-0.1150078623	-0.026637578399999997	0.0196241846	0.0010037624	-0.1145699709	-0.0875470181	0.10657709650000001	-0.0558590417	-0.0374343708	0.059603498	-0.0592752941	-0.037380590400000004	0.0645257409	-0.008539351700000001	0.0566855812	-0.0390025948	-0.0055106462	-0.013552891599999999	-0.035383491600000004	-0.05251658309999999	0.0735998906	0.0150847027	-0.0169615728	0.0444222809	-0.0486977353	0.051727950300000006	0.0666773444	0.0199270076	-0.0694860253	-0.0098256321	-0.022118846600000002	-0.016076571799999998	-0.0910453831	-0.0850158206	0.0116664292	-0.01638238	0.1657296926	0.0362817494	-0.0701253698	0.021663349	-0.0772445938	0.143743076	0.0100333037	0.1167892841	-0.0075018884	0.0002394193	0.0478812023	0.017987742	0.058471677199999995	-0.049425706900000005	-0.0732965453	0.0188220682	0.046438980199999993	-0.0017148844	0.1376752181	-0.047973902699999994	-0.1255286163	-0.0415072632	-0.0029130684	0.0081915033	-0.1261883148	0.0496307191	-0.103970016	-0.10223174410000001	0.0077301845	-0.08898416640000001	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.013374100000000002	-0.016633170000000003	0.0002766623442489001	0.00017886655081000006	0.06335299999999999	0.07984159999999997	0.0040136026089999995	0.006374681090559998	0.0763265	-0.0003181000000000017	1.0118761000000108e-07	0.005825734602250001	0.000854266	0.001160276	1.346240396176e-06	7.297703987560002e-07	8.97675e-05	-9.95545e-05	9.911098470250004e-09	8.058204056250001e-09	-0.000700019	-8.989099999999993e-05	4.900266003609999e-07	8.080391880999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1194.4371559435099	-7.639600063875606	1426680.1194984203	58.36348913596815	876.4054137486121	-4.452770716408395	768086.449247876	19.82716705290413	863.2383285364734	-2.1604463431573318	4.6675284016618885	745180.4118544444	0.758959	21.350483	0.209192429	0.118574	-0.0248579687	-0.0031997338	-0.0242333479	-0.10769368609999999	0.1381942368	-0.0237720167	0.0104472404	-0.0021784881	-0.025336865299999997	0.022879587599999997	0.0035533627000000007	-0.0046813225	-0.0380476837	-0.0923853219	0.049627614400000006	-0.1073745626	-0.075192752	-0.0440655766	0.022430053999999998	0.0242178337	0.015026549299999999	-0.0119675767	-0.0369398245	0.0337049263	0.0750213673	-0.11311749619999999	0.0366181288	-0.1237332822	0.0596527801	0.08156684980000001	-0.0418820768	0.0558335811	0.0580944482	0.0030685827	0.0170849469	0.0566698307	0.0454485567	0.0706489833	-0.0205474985	0.0024385405	-0.0461015773	-0.1391422385	-0.0223854631	0.16429344	0.0456888025	0.021694841200000002	0.0021496601	-0.0009972451	-0.0209755729	-0.048420699500000004	-0.0907674413	0.0553606608	0.0467064744	-0.0987585232	0.05152793519999999	-0.0157225731	-0.0139717981	0.0118379877	-0.06029208110000001	-0.029968767099999998	0.0641383194	0.05226801650000002	-0.0400187066	-0.06215408190000001	0.10676282640000001	0.11244602710000001	-0.06683702450000001	0.0055357235	0.0791514758	0.0855484485	-0.0909391132	0.0802489887	-0.055088680099999995	0.0366301143	-0.0366835079	0.0762691952	0.0350905077	-0.12306081640000001	-0.06966711219999999	0.044940466	0.0379425277	-0.0061050976000000005	0.0374320524	0.0097776891	-0.0860638698	-0.0676293851	-0.08395688679999999	0.0441921004	0.0294665097	-0.0676445762	0.0456105646	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.000590404	0.013964503999999999	0.00019500737196601598	3.48576883216e-07	-0.0324284	-0.0957814	0.0010516011265599998	0.009174076585959996	0.052640199999999984	-0.02368630000000001	0.0005610408076900007	0.002770990656039999	-0.000290624	-0.00114489	1.3107731121e-06	8.4462309376e-08	-0.000225096	-0.0003148635	9.913902363224997e-08	5.0668209216000004e-08	-0.0007554699999999997	-5.545099999999976e-05	5.707349208999995e-07	3.074813400999974e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206.4383333906515	12.001177447141574	1455493.4522744126	144.0282601177795	884.5558846164653	8.150470867853187	782439.1130096173	66.43017536772348	866.6107123591343	3.3723838226608223	11.37297264734442	751014.1267756061	1.113248	31.317064	0.214338254	0.143727	0.0082030761	-0.1156311174	0.010532063000000001	0.0415329537	-0.21349663929999999	0.0314837052	0.0661059491	0.014797271	-0.0399196777	-0.0271220525	0.09747309369999999	0.0292874839	0.011560043600000002	-0.0662720579	0.0823915947	-0.0850547312	-0.0061221312	-0.0716062895	-0.1274687516	0.0061963349	-0.0722257063	-0.09646699140000001	0.011573525900000001	-0.0458468962	0.1230180991	-0.19778623	-0.0322761351	-0.13812721390000002	-0.043977324000000005	0.12082861339999999	-0.0517031228	0.0723220942	0.025030191299999997	-0.1253985992	0.1341052399	-0.042007203300000004	0.0048231781	-0.0800558836	0.0064886978	0.1102201016	0.006116514	0.08669934900000001	0.0107132046	-0.16677967259999998	-0.14767585589999999	0.052147896299999996	-0.0097934318	-0.012730264299999999	0.001252881	-0.0721317588	-0.0504010354	0.014965298500000003	-0.0631489986	-0.1364978006	0.026422192599999998	-0.0413816615	-0.1140876998	-0.0002543895	-0.066261741	-0.1125919527	0.0549363816	-0.0176491021	0.0832181924	-0.1798338893	0.0352073413	0.035237664	-0.0681538453	0.0963427755	0.0874146658	-0.1347486279	-0.0924088549	0.1351870567	-0.12186352339999999	0.0333480654	0.015519559099999997	0.0487574202	-0.04698316599999999	-0.0813863821	-0.0052850164	0.1404886364	-0.0400329804	0.0172328048	0.005639101999999999	-0.0149139245	-0.0850388377	0.0422888546	-0.0060566008999999995	0.0795867065	-0.0322164433	0.08262702	0.1099689424	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.00531682	-0.005907224	3.4895295386176e-05	2.82685749124e-05	0.100275	0.1327034	0.010055075625	0.017610192371559998	0.103647	0.05100680000000001	0.002601693646240001	0.010742700608999999	-8.268629999999998e-05	0.0002079377	4.3238087081290014e-08	6.837024207689998e-09	-8.39591e-05	0.0001411369	1.991962454161e-08	7.0491304728099986e-09	-0.000610128	0.0001453419999999997	3.7225617638400003e-07	2.1124296963999912e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1210.8656877677213	4.4273543770698325	1466195.7138131966	19.601466780159406	882.8451376374036	-1.710746979061696	779415.5370500061	2.9266552263687187	872.0955172252617	5.484804866127433	30.083084419495172	760550.5911643967	1.6442900000000005	46.255966	0.16912785949999992	0.093993	0.10527139279999999	0.0985689145	0.0847716475	0.1462508548	-0.0335258474	-0.0261411865	-0.0185549099	-0.0444599092	-0.010773013400000002	-0.2007819009	-0.0662248925	-0.0137265021	-0.0487271438	0.0954052333	0.1583241962	0.0425905667	0.061413805700000004	0.0820591137	0.0763297562	0.028787547099999998	-0.021178121499999997	-0.0158861166	-0.1190744448	0.0974838315	0.0530260713	0.070095548	0.07245091320000001	-0.0352241686	-0.0466585905	-0.0126534907	-0.0264767813	-0.0655141539	-0.10269581900000001	0.0667398423	0.048348329	0.12929519720000002	-0.0693074813	0.039282619399999996	0.09795121109999999	-0.0900186731	-0.0141650366	0.19205115109999998	0.0684587089	-0.10914395199999999	0.065066258	-0.0413885841	-0.055130142199999996	-0.0140102035	-0.10621406650000001	0.11579617060000001	-0.0888899073	-0.17842952120000002	-0.0465267438	0.0729792955	0.08007456660000001	0.041957246100000005	0.0588528234	-0.016107450500000002	0.0015218556	0.0046883733000000006	0.0807343514	-0.10457378560000001	0.014377130200000001	-0.001361779	0.10371903369999999	0.0169871993	-0.024472595	0.1518671503	-0.035392025099999995	0.050429676799999996	-0.036243718599999995	-0.1053421745	0.0566725571	0.0528186766	0.016210261200000003	-0.1347549776	-0.0358285915	0.13400486109999998	-0.058613395599999986	-0.032314477700000004	-0.0323027272	0.04901062	-0.0774420336	0.0153632215	0.0024104288	0.014728180700000001	-0.0098868202	0.0156088046	-0.0716719113	-0.0161047592	-0.024012120699999997	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.008325	-0.0030081800000000014	9.049146912400003e-06	6.930562500000001e-05	0.0411837	-0.05909130000000001	0.0016960971456899995	0.0034917817356900013	0.14847	0.04482299999999999	0.002009101328999999	0.0220433409	-0.00123921	-0.0011565237	1.33754706866169e-06	1.5356414240999995e-06	3.6247900000000006e-06	8.758389000000001e-05	7.6709377875321e-09	1.3139102544100007e-11	-0.000610128	0.0	3.7225617638400003e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
