csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1254.066274863133	n/a	1572682.221749095	n/a	880.8720087159268	n/a	775935.4957392318	n/a	892.1485136918499	n/a	n/a	795928.9704825769	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	8.259919999999999e-10	n/a	6.822627840639998e-19	n/a	2.98058e-10	n/a	n/a	8.883857136399998e-20	-5.67203e-05	n/a	n/a	3.21719243209e-09	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1218.1028810716982	-35.96339379143478	1483774.6288751718	1293.36569299781	879.8215322373303	-1.050476478596465	774085.9285884438	1.10350083208443	885.6984110495578	-6.450102642292109	41.60382409610365	784461.6753357112	1.7132900000000002	44.625259	0.09746300022404998	0.0585294	-0.049711828	0.1337645727	-0.0435834242	0.1065758835	-0.061613273499999996	0.065625873	-0.0688404252	-0.1652294069	0.1917309545	-0.022247895499999996	0.1039081839	-0.0958479913	0.1207322892	-0.041423954	0.1416569499	-0.12424545779999999	0.0156323004	-0.0258662856	0.0007185895	-0.0707824326	0.052683984100000004	-0.3569007474	0.0109411256	-0.10914954029999999	0.10342889109999999	-0.0613101275	0.0259005917	-0.0579462363	-0.046700224000000005	0.1467413783	-0.1211281247	0.0336262856	0.0403199077	0.1600556899	-0.0657880679	0.014403568899999997	-0.0214210569	0.0273237391	-0.07726337280000001	0.0846525903	-0.0633655313	-0.1079244114	0.10452803	-0.1126562111	-0.0031091313	0.1251324447	-0.0954147252	0.058508465499999995	-0.061276178499999986	-0.08412788199999999	0.10990471789999999	-0.0410889339	0.0883985833	-0.0447145796	0.012478934799999999	-0.0508388614	0.052270577199999994	-0.016060953500000003	0.1230634211	-0.0446892077	0.0803038141	-0.0124894101	0.1589523538	-0.0086386328	0.051237850599999996	-0.1696926379	0.0156994169	-0.0169707412	-0.0663346415	0.0446471671	0.12277085970000001	-0.10801831640000001	0.0796798188	-0.009419777800000001	0.0385439728	-0.0480493175	0.0133460524	-0.0620366308	0.0391001531	-0.0677841946	0.06264155639999999	-0.0722425695	0.05618984900000002	-0.0345051005	0.04184161	-0.0182179442	0.0942064537	0.0153309236	-0.1413470442	0.054299174400000004	0.045021300800000004	-0.0325917278	0.07226511669999999	0.022310661699999998	-0.06681758139999999	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-4.81891e-05	-4.81891e-05	2.32218935881e-09	2.32218935881e-09	-0.00972991	-0.009729910825991998	9.46711486081e-05	9.467116468175633e-05	-0.0223275	-0.022327500298058	0.0004985172695597801	0.00049851725625	-0.00103518	-0.0009784597	9.573833845240898e-07	1.0715976323999998e-06	0.000268383	0.000268383	7.202943468899999e-08	7.202943468899999e-08	6.03053e-05	6.03053e-05	3.63672920809e-09	3.63672920809e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209.3295763967506	-8.773304674947669	1462478.024347944	76.9708749194586	883.8587709303787	4.03723869304838	781206.3269505595	16.29929626464699	879.3713335549692	-6.327077494588593	40.03190962252947	773293.9422782449	1.4426290000000002	37.575497	0.1237569441	0.06552050000000001	-0.035059790099999995	-0.0848584098	-0.0351051607	-0.10639025419999999	0.0031966884	-0.0333920035	-0.0003258959	-0.08484164429999999	0.020410646299999998	0.0934222267	-0.0315400074	-0.0043069626	0.04972758309999999	-0.055801253700000004	0.0548447422	-0.051764072300000005	0.0215549409	0.0496434884	-0.026364739100000003	-0.114848985	0.0361890288	-0.044135327800000006	-0.0041688224	0.0162717556	0.008156015899999999	0.0074143422	-0.0837207165	0.0990746993	-0.0136220526	0.0957916826	-0.0935009673	-0.0612719086	-0.0309187383	0.1302857503	-0.057539205999999996	0.0618481099	-0.028795070699999998	-0.0311669408	-0.08839056140000001	-0.0168159435	-0.0283311981	0.0923725684	0.0687152649	-0.0268860821	0.0581468294	-0.07065371150000001	0.0508397869	-0.0364669703	0.0469932741	-0.0479754129	0.0997243933	-0.048070160300000005	0.0128845747	0.026267025899999998	0.0642304378	-0.0180718201	0.0529161538	-0.049389374400000005	0.1040394383	-0.0021465375	-0.058224477000000004	-0.0044492327	0.0439159879	-0.08862448390000001	-0.0098277582	0.0388518886	0.024051941099999998	0.0034975931	0.029549571299999997	0.0899190129	-0.0414494833	-0.0383452173	0.1337343479	0.011747756699999999	-0.057050923600000004	-0.0490005613	0.0983784059	-0.0684385795	0.0803905671	0.0344379982	0.18397396079999997	-0.0647597158	-0.0549345479	-0.0977334797	0.0432038346	0.0089993056	-0.1222007814	0.059441816200000004	0.0563449753	-0.0262776494	0.08991559269999999	0.0439943148	-0.0843036974	-0.0033550860999999998	-0.011525893700000001	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.011647	0.0116951891	0.00013677744808475879	0.00013565260899999995	0.0265664	0.03629631	0.00070577360896	0.0013174221196161	0.00482698	0.02715448	0.0007373657840704001	2.32997359204e-05	-0.000184156	0.0008510239999999999	7.242418485759998e-07	3.3913432336e-08	0.00032927300000000004	6.089000000000008e-05	3.7075921000000098e-09	1.0842070852900004e-07	0.0	-6.03053e-05	0.0	3.63672920809e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206.772857739593	-2.5567186571574894	1456300.730176984	6.536810291857195	883.0197938020067	-0.8389771283719938	779723.9562461384	0.7038826219313169	880.6388052383625	1.2674716833932962	1.6064844682038362	775524.7052916505	1.29906	33.836009999999995	0.2145123238	0.104834	0.0875368524	0.0241342632	0.0728365041	-0.043889545599999996	-0.0777980427	0.054187428499999996	0.020008438	-0.028914438900000002	-0.025354997799999997	-0.0003137309	0.051101670700000004	-0.1139065935	-0.016288702	-0.07652677769999999	0.037082485299999995	-0.1176784487	-0.05993248690000001	-0.049688898499999995	0.0427386013	0.1081767983	0.044533913200000004	0.0468089936	-0.0073246049	0.045543339	-0.0566655786	-0.0410889057	-0.1058299817	0.0231646746	0.0392630637	0.0306950843	0.019877856399999998	-0.039598856099999996	0.0035789997999999996	-0.041116785	-0.0124050838	0.0679035734	-0.0727137655	-0.005922570699999999	-0.0598331752	-0.0080295081	0.08379834629999999	-0.0212378009	0.0508705825	-0.0887576591	-0.0438059284	-0.0722652832	-0.0402148146	-0.0294875496	-0.0405755837	0.045793618200000004	-0.0869901603	-0.002179477	0.020626669099999998	-0.0626700703	0.0409942458	-0.0600039994	0.0740184462	0.0177414092	-0.0765103787	-0.0050098487	-0.0310782748	-0.0198787069	-0.15712169609999999	-0.0391356242	-0.0775793707	0.0469865759	0.1039003847	0.077791204	-0.0350968477	0.028615211499999998	0.0225071394	-0.0655421723	0.0237428736	-0.0800365804	-0.04201362769999999	0.06343355490000001	0.0543158006	0.0308051508	-0.0245630492	0.0466784081	0.025352704500000003	-0.0200172874	-0.0317567918	-0.08705772869999999	0.0315454404	-0.0724416014	-0.0371426832	0.0412253999	0.0187042227	0.04659286	-0.0151453541	0.048933022199999995	-0.004438222	-0.022709265699999998	0.0870503183	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-7.728229999999999e-05	-0.0117242823	0.0001374587954500933	5.9725538932899986e-09	0.053563699999999985	0.02699729999999999	0.0028690699576899986	0.0007288542072899995	0.07383139999999999	0.06900442	0.0047616099795364	0.00545107562596	-0.0016448	-0.0014606439999999999	2.1334808947360004e-06	2.7053670400000003e-06	-2.23843e-06	-0.0003315114300000001	1.0989982822064495e-07	5.010568864900001e-12	-0.000343571	-0.000343571	1.1804103204099998e-07	1.1804103204099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1201.1012709651359	-5.671586774457183	1442644.2631140647	32.16689654019763	880.1231857090663	-2.896608092940369	774616.8220226757	8.39033844408764	878.7863595761615	-1.8524456622009209	3.4315549314070086	772265.4657771226	1.345653	35.049609999999994	0.1272063302	0.0808739	-0.1097601406	0.0188350548	-0.09234710859999999	0.0807631099	0.0520241124	0.0085191887	0.0055240556	-0.0275959244	0.0301572081	0.10070072099999999	-0.0619783849	0.0923568432	0.0659628868	-0.0246543971	0.0156169802	-0.007517096999999999	0.0507228419	-0.019099145	-0.10014388710000001	-0.0656320898	0.0954300482	0.0419020808	0.0371525852	-0.0948786368	0.09365549220000001	0.09977437460000001	0.07704446200000001	0.0433375092	-0.0913257432	0.1395795458	-0.0369102858	0.0903058917	0.0259952904	0.030573323399999998	0.0123018506	-0.0727853605	0.0179606715	-0.0110594619	0.0972960305	0.0266897266	-0.1066726041	-0.0204069266	-0.038344414300000004	0.030991679900000006	0.0554042122	0.10472661330000001	0.0020097924	-0.030797022099999998	-0.0049278968	-0.0412740475	0.1401192675	0.0372692814	-0.0340043104	0.07995964480000001	0.0147050475	-0.062156169000000004	0.0048120854	0.06535960519999999	0.0815963659	-0.0141620994	0.022767498799999997	0.158745749	-0.0526233131	-0.0608508675	0.11207810800000001	-0.0041403692	-0.0876529008	-0.0055902753	0.017703181499999998	-0.0028438996	0.0479835239	-0.021565121099999997	-0.031566992099999996	0.046979568	-0.0319018265	0.0151459972	-0.19213121170000005	-0.006347323100000001	-0.07417029650000001	-0.0016059363	0.0273127498	-0.08388374059999999	0.0770073917	-0.0237047879	0.0177977352	0.078920033	0.0565071625	0.0399517102	-0.0589825717	0.0746113701	0.0757069774	-0.030469559500000007	0.08053425480000001	0.008331711	0.0677985534	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0108988	-0.0108215177	0.00011710524533141328	0.00011878384144	0.0262474	-0.02731629999999999	0.0006889260067600001	0.0007461802456899995	-0.000557241	-0.07438864099999999	0.0055336699098268785	3.10517532081e-07	-0.00169961	-5.480999999999997e-05	3.004136099999997e-09	2.8886741521e-06	0.000109759	0.00011199743000000001	1.25434243266049e-08	1.2047038080999998e-08	-0.000470361	-0.00012679	2.21239470321e-07	1.6075704099999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1205.2176656233505	4.116394658214631	1452549.6215305985	16.94470498217795	884.7570748177527	4.63388910868639	782795.0814400666	21.472928271602346	878.9948687510488	0.20850917488724008	0.04347607601215767	772631.9792906734	1.032133	26.883488	0.09671469199999998	0.068733	-0.06855293330000001	-0.0831670761	-0.0418054988	-0.12600751599999999	0.0020660345	0.010967599	0.0623043359	-0.0428968659	-0.037993906099999995	0.1982576766	-0.054585278499999994	0.1460288628	0.11878622119999999	-8.68104e-05	-0.006655241	0.0128872416	-0.014273383300000001	0.0533134623	-0.1274903009	-0.1226914813	0.0360939494	0.070904921	0.029911083999999998	-0.034565705	-0.033188095099999995	0.1388196911	0.0135399446	0.039261986400000004	-0.0387209419	0.0320421229	-0.06100353190000001	-0.1400213158	-0.0413757478	-0.0694213979	0.0744526393	-0.0692243035	-0.0342380025	-0.16059923939999998	0.032765528700000005	-0.0028406997999999998	-0.0486929646	0.0961050493	0.0106476366	-0.0131908867	0.0700144323	-0.1057951423	0.0510315046	-0.0940287245	-0.0082056692	-0.011242873799999999	0.207830519	0.0383125106	0.01027632	0.130302908	-0.005076894	-0.018641025800000002	0.0031349552	-0.0411723616	0.0856731032	0.0132274549	-0.09060999189999999	0.1633995839	-0.0378495731	-0.0728661213	0.0791386788	0.013458277099999999	-0.0420153442	0.06114362440000001	-0.0460049331	0.0317094029	-0.07570745870000001	-0.0744705843	-0.0285800047	-0.0561408392	0.1771998021	0.0095371275	-0.0186789738	0.1152494052	-0.05975981530000001	-0.0443166412	0.0168054102	-0.0595533382	-0.15202347160000002	0.0015880508	-0.0286164666	-0.0290909915	0.0016200343	0.0879752988	0.0200688433	-0.11271468960000001	0.023900204900000003	-0.0339010848	-0.08101622900000001	0.050489111600000004	0.0183841976	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.00957476	0.0013240400000000005	1.7530819216000008e-06	9.16760290576e-05	0.0591421	0.03289469999999999	0.00349778799241	0.0010820612880899998	-0.000910193	-0.00035295199999999996	1.2457511430400002e-07	8.28451297249e-07	-0.000531233	0.001168377	1.3651048141290001e-06	2.8220850028899996e-07	0.000184242	7.448300000000003e-05	5.547717289000004e-09	3.3945114564000005e-08	-0.000470361	0.0	2.21239470321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206.646065534545	1.4283999111944468	1455994.7274699975	2.040326306300303	883.7161830117482	-1.040891806004538	780954.2921168536	1.0834557518073888	880.5788693115628	1.5840005605140275	2.5090577757087535	775419.1450780304	1.2781209999999998	33.29063	0.237337058	0.12938400000000005	0.12076285960000001	0.0016939073	0.0978186586	-0.0727041304	-0.0771390975	0.06126926570000001	0.0089527559	-0.051382609	-0.0353800321	-0.0303169837	-0.001825156	-0.1043415569	0.0042543253	-0.072361654	0.0223531775	-0.1595829227	-0.0712341962	-0.0409202229	0.0019206585	0.1255026759	0.0650959961	0.0284316119	-0.1415436756	0.0690842527	-0.08392646	-0.12346402710000001	-0.1278400749	0.049164257999999995	0.0291030184	0.06044793530000001	0.042492695700000006	-0.0497985209	-0.062278753099999994	-0.0121778016	-0.0313945577	0.0466953758	-0.0227629794	0.0565760902	-0.0113969082	0.0530185017	0.1167644765	-0.00025742369999999997	0.0516304636	-0.111661068	-0.054990694900000005	-0.09707018939999999	-0.0268810508	-0.0172123467	-0.044106027400000004	-0.0207229419	-0.1126410624	-0.0054582571	0.0084048662	-0.0125567596	0.0178901306	-0.11298615769999999	0.0427331955	0.0282830785	-0.0651067856	-0.0904687642	-0.0338159425	-0.0759274558	-0.163192985	-0.0735954749	-0.1319277765	0.0038377243	0.13138375800000002	0.053862137000000004	-0.042203967	0.050947549800000005	-0.0780762656	-0.017018035900000002	0.143345856	-0.0019932504	0.056050700599999996	-0.0317845262	0.0709201105	-0.0414683815	0.0352325849	-0.0536793227	0.08725449199999999	-0.0904359201	-0.0008918333	0.0166369229	-0.0697511067	-0.06871987480000001	0.0146281218	-0.0319312795	-0.009442730699999999	0.0669514751	-0.0184112225	0.11121302539999996	-0.010102880699999999	0.1048917628	0.0549974737	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0299443	0.03951906	0.0015617561032836	0.0008966611024900001	0.0628201	0.0036780000000000077	0.00394636496401	1.3527684000000055e-05	0.100931	0.10184119300000001	0.010371628591663249	0.010187066761	-0.00198677	-0.0014555370000000002	2.118587958369001e-06	3.9472550329e-06	-2.31711e-05	-0.0002074131	4.3020194051610015e-08	5.368998752100001e-10	-0.000287335	0.000183026	8.2561402225e-08	3.3498516675999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1194.5875051193475	-12.058560415197464	1427039.3073872668	145.4088792869672	880.2165589710881	-3.499624040660024	774781.1906869031	12.247368425965593	875.5723627055014	-5.006506606061407	25.065108396536512	766626.9623336941	1.388741	36.17189000000001	0.185884415	0.100476	-0.0690610665	0.015937060700000002	-0.073267637	0.0826901511	0.0626433076	-0.021299190200000002	0.0259494996	0.0044252501	-0.0391799699	0.0083544557	-0.09605755640000001	0.0449850452	-0.0425716661	-0.0567838488	-0.0015006260000000001	0.020954291	0.1374975296	0.0852650743	-0.044590921299999996	-0.1153940423	0.0775296223	0.0081524591	-0.0162418847	0.0693504231	-0.0369560922	0.0330529185	0.0354274366	0.053054692699999996	0.1012915561	0.0816348565	0.0267130007	0.0290798463	-0.0180898673	0.024899827599999997	0.0734637193	0.038755624700000005	0.0970502791	0.1068156441	0.0410059519	-0.0256454967	-0.0705977984	-0.023564204900000003	-0.1056183767	0.0578122138	0.049443144	0.09731104199999999	0.0139352718	-0.0246172454	0.0300108842	-0.048560419900000006	0.001414116	-0.0181898296	-0.08710124720000001	0.0944522014	0.0280933677	-0.034428694700000005	0.0615103697	-0.0203953867	0.15606839949999998	-0.0725494143	-0.0267988223	0.0398964411	0.0579819483	-0.0354806304	0.0301980381	0.0950734645	-0.0274234534	-0.061269089299999996	-0.042680917199999995	0.0735709844	-0.0331017593	0.10913330730000001	0.0202277322	0.1561819062	-0.0465982525	0.0300917663	-0.027081921800000002	0.0130035652	0.0196646574	-0.0096856414	0.0095948643	-0.0252363172	0.024305293199999998	0.0066249092	-0.0118292143	0.1245188718	-0.08779352789999999	-0.0029273502	-0.0390043529	-0.0287024604	-0.0874560885	-0.0009444814999999999	-0.0086457697	-0.030620555600000002	-0.1019207089	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.029667900000000007	-0.0002763999999999961	7.639695999999784e-08	0.0008801842904100002	-0.00340608	-0.06622618000000001	1.16013809664e-05	0.004385906917392401	0.040120800000000005	-0.06081019999999999	0.003697880424039999	0.0016096785926400007	-0.0010149	0.00097187	9.445312969000002e-07	1.03002201e-06	-3.97078e-05	-1.6536699999999994e-05	2.7346244688999995e-10	1.57670938084e-09	-0.000470361	-0.000183026	2.21239470321e-07	3.3498516675999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1196.1212198041255	1.5337146847780332	1430705.972465709	2.3522807343037817	881.0625381847502	0.8459792136620763	776271.1961925544	0.7156808299483051	874.7252227062387	-0.8471399992627084	0.7176461783508217	765144.2152384787	1.311869	34.16964	0.25121046	0.157165	0.0695995735	-0.0923343579	0.079114612	-0.0066131943999999995	0.09889098140000001	0.0318618173	-0.034782604	-0.001860071	-0.0020517223000000003	-0.018252962	0.024063926099999997	-0.0311656064	-0.0813570506	0.0342220798	-0.0334788848	-0.05700505700000001	0.059514313799999996	0.0281380696	-0.060445907300000004	0.0254480643	-0.0079685977	0.0301474404	-0.0662795818	0.024728369	0.0187179446	-0.0616332933	-0.1266711666	0.12310461119999999	0.0305652513	-0.028118975600000002	-0.011789187	-0.0251911342	-0.0288644648	-0.1362175517	0.1017060183	-0.0158484687	-0.042186032000000005	0.0479636353	0.0861706515	0.1259523568	0.0737005148	0.07382680030000001	-0.0415893679	0.0140325433	-0.0837770613	0.0127986882	0.08894404199999999	0.0472442863	-0.055364028499999995	0.0102893848	-0.059983271	-0.05023855730000002	0.0257583631	-0.0037684921999999997	-0.0446435587	-0.0200607379	-0.047368390499999996	0.051733942000000005	0.018814741	-0.07114985389999999	-0.0530272256	-0.0530510746	-0.0009519731	-0.0819330838	-0.0779663521	-0.0352912799	0.072932067	0.1211168256	0.1230542092	0.0655160137	-0.184906268	-0.0086942363	-0.029192040899999997	0.0095999098	0.0646069847	0.0380421637	-0.0555028813	-0.034044496	-0.054164734699999995	0.051185540700000004	0.0017392523999999999	0.10534337460000001	0.046849725300000006	0.11103445220000001	-0.0960291259	0.06805113139999999	0.0305548282	0.0721725903	0.0786786198	-0.050902294	-0.08807511330000001	-0.0419059202	0.0284625211	-0.26421091129999996	-0.0216070774	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0203306	-0.009337300000000008	8.718517129000013e-05	0.00041333329635999985	0.12751600000000002	0.13092208000000002	0.016260330256000006	0.01714059103152641	0.125385	0.08526419999999997	0.007269983801639997	0.015721398225	-0.00151725	-0.0005023499999999999	2.523555224999999e-07	2.3020475625e-06	-5.10954e-05	-1.13876e-05	1.2967743375999995e-10	2.61073990116e-09	-0.000470361	0.0	2.21239470321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1203.2522545661395	7.1310347620139956	1447815.9881184981	50.85165677705202	882.8636200191901	1.8010818344398558	779448.1715533887	3.2438957743492365	881.2911661870266	6.565943480787951	43.11161379290179	776674.1195992894	1.702752	44.3508	0.220112091	0.141872	0.012417748400000001	0.1226821083	-0.0033760464000000003	0.056799816100000004	-0.11185896740000001	0.0242734549	-0.0526716742	-0.0194210696	0.0435922278	-0.034729139900000004	-0.0354474315	0.038317299900000004	-0.1065697255	-0.09265327150000001	-0.0937957133	-0.0312138367	0.052658899	-0.0249153328	-0.0430072437	-0.050642537300000005	-0.0586151487	-0.1549465518	-0.10265741589999999	-0.0411599484	0.0781105451	-0.1542776246	0.0397107184	0.0212134075	0.022962207000000002	0.0445949955	0.1664117557	0.11260894449999999	-2.9634400000000002e-05	-0.0026142398000000002	-0.0316521586	-0.1019314309	0.0969301927	-0.0006238626	0.0713675495	-0.0232152877	-0.004236699799999999	-0.1196629878	-0.008899925999999999	-0.045597329000000006	0.0010176922	-0.0099583459	-0.1238156809	0.061995319800000004	-0.020465998500000002	-0.060646873899999995	-0.0034190825	-0.026585568700000003	-0.1576940056	-0.0050038847999999995	-0.0053065497	-0.0869094832	-0.0916370411	0.0482131786	0.0477638979	0.013466175	0.0273385963	-0.1014633305	0.11982088390000001	0.0288843926	-0.0955424461	-0.1313188635	0.0076911422	0.0193763261	-0.1139520749	-0.073556429	-0.0635579302	0.050755485700000005	0.0901657776	0.08609199140000001	-0.09824918740000001	-0.0345465552	-0.0960417036	0.057610436200000004	-0.026825594300000002	-0.0499050925	0.0217597637	0.0599594369	-0.0418419107	-0.08575295279999999	0.0005327785	0.0121995856	-0.0556960984	0.05018812809999999	-0.1421117902	0.17707549120000002	0.0971344207	0.0353081548	0.0877862784	0.0312035256	-0.036952869	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.0273007	0.006970100000000003	4.858229401000005e-05	0.0007453282204899999	-0.000910861	-0.12842686100000006	8.29667761321e-07	0.01649345862631333	0.0865442	-0.0388408	0.0015086077446399993	0.007489898553640001	-0.00229955	-0.0007823000000000001	6.119932900000001e-07	5.2879302025e-06	-0.000186282	-0.00013518660000000002	1.827541681956001e-08	3.4700983524000004e-08	-0.000470361	0.0	2.21239470321e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
