csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
699.1376535068266	n/a	488793.4585510315	n/a	596.1904408178127	n/a	355443.04172253783	n/a	892.7128616355084	n/a	n/a	796936.2533294583	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-2.55966e-10	n/a	n/a	6.551859315599996e-20	-0.0278621	n/a	0.0007762966164099999	n/a	-0.0540399	n/a	n/a	0.0029203107920100003	0.000464992	n/a	n/a	2.1621756006399999e-07	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.357639897149	3.219986390322447	493306.25432189327	10.368312353861779	598.2140816020515	2.0236407842387507	357860.08742698596	4.095122023634426	885.7375955628696	-6.975266072638759	48.65433678410536	784531.0881934934	1.168211	29.988207	0.237736509644034	0.141247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-8.709899999999998e-06	-8.709644033999996e-06	7.585789919899177e-11	7.586235800999996e-11	0.036368800000000014	0.06423090000000001	0.0013226896134400006	0.00412560851481	0.0653233	0.1193632	0.01424757351424	0.00426713352289	-0.000491575	-0.000956567	9.15020425489e-07	2.41645980625e-07	0.000126107	0.000126107	1.5902975449e-08	1.5902975449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.7934882948175	-3.564151602331549	488312.3392832393	12.703176644402546	593.6302069906452	-4.583874611406259	352396.82265175635	21.011906453094877	878.9722903354381	-6.765305227431553	45.76935482031272	772592.2871775256	1.0824200000000002	27.785940000000004	0.13504823010000006	0.0805926	-0.0301192767	-0.12637536189999998	-0.048877543899999994	-0.0221332855	-0.0819454374	0.0059975361999999996	0.0047959683	-0.011175933600000002	-0.0231052921	-0.0834902634	0.0038182331	0.09644599029999999	0.0964382681	0.0964253983	0.0964073815	0.09638421859999999	0.0	0.0	-0.00604432	-0.0060356101	3.642858927922201e-05	3.65338042624e-05	-0.00418914	-0.040557940000000015	1.75488939396e-05	0.0016449464970436007	-0.00301238	-0.06833568	0.0046697651610624	9.0744332644e-06	-0.00025541400000000003	0.0002361609999999999	5.5772017920999954e-08	6.523631139600003e-08	0.000292326	0.00016621899999999998	2.7628755960999996e-08	8.545449027599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.9602092029527	-12.833279091864824	470541.4086097586	164.6930522496949	587.8856645020733	-5.744542488571937	345609.55452704424	32.99976840300827	877.7928424626973	-1.1794478727407522	1.3910972845126857	770520.2742787417	0.774791	19.889025	0.2740909500000001	0.12076700000000005	-0.0548828899	-0.1019284926	-0.0193423291	0.018805498700000003	-0.0814710558	-0.0638444314	0.0245307241	0.0075821211	0.0195350008	-0.0763398394	-0.0640983226	0.0964253983	0.096355911	0.0962401359	0.09607812869999999	0.09586996710000001	0.0	0.0	-0.0528455	-0.046801180000000005	0.0021903504493924007	0.0027926468702500003	0.0548063	0.05899544	0.0030037305196900003	0.0034804619407936004	0.0505552	0.05356758	0.0028694856270564	0.00255582824704	-0.00178823	-0.001532816	2.349524889856e-06	3.1977665329000007e-06	0.000471365	0.00017903900000000006	3.2054963521000016e-08	2.22184963225e-07	-0.00058268	-0.00058268	3.3951598240000003e-07	3.3951598240000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.9185511656108	-2.041658037341904	467744.5846284682	4.1683675414427945	581.4592492584172	-6.426415243656037	338094.85854816216	41.2988128838947	879.7439488553915	1.9511063926942145	3.806816155612229	773949.4155476778	0.7584489999999999	19.469522	0.17932155000000002	0.10893	-0.0437415013	0.018150053200000002	0.0145731357	0.0565973513	0.0095957488	-0.0083921042	0.0571128123	-0.0703992737	0.0560409687	0.0089398072	-0.0056990088000000005	0.09638421859999999	0.096191267	0.09586996710000001	0.0954207476	0.0948442078	0.0	0.0	-0.0247653	0.028080200000000003	0.0007884976320400003	0.00061332008409	0.0486293	-0.006177000000000002	0.0023648088184899997	3.815532900000001e-05	0.150509	0.0999538	0.00999076213444	0.022652959081	-0.0013823	0.00040593000000000015	1.6477916490000007e-07	1.91075329e-06	0.000389401	-8.196400000000003e-05	6.7180972960000025e-09	1.51633138801e-07	-0.000168363	0.000414317	2.8346099769e-08	1.7165857648900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.5284851882608	15.609934022650009	489340.1015897828	243.67004019148632	590.4563162260853	8.997066967668047	348638.6613712788	80.94721402070351	880.3428764656136	0.5989276102220629	0.35871428228631125	775003.5801437504	0.8443700000000001	21.67514	0.12768103	0.07368529999999998	-0.008997151600000001	0.0464666213	0.0205695056	-0.0117417856	0.0327347701	0.034666934100000005	-0.002802175	0.0497262767	-0.011844794799999999	0.0296353575	0.0294051554	0.09632246009999999	0.0959444768	0.09531560310000001	0.0944374833	0.09331241369999999	0.0	0.0	0.00976809	0.03453339	0.0011925550248920998	9.54155822481e-05	0.0483255	-0.00030379999999999985	0.00233535395025	9.229443999999996e-08	0.155401	0.0048920000000000075	2.3931664000000076e-05	0.024149470801	-0.0025953000000000005	-0.0012130000000000005	1.4713690000000013e-06	6.735582090000002e-06	-0.0	-0.000389401	1.51633138801e-07	0.0	-1.17272e-05	0.0001566358	1.3752721984000002e-10	2.453477384164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.8358824499883	24.30739726172749	523938.3847221533	590.8495616394371	599.2324666962917	8.776150470206403	359079.54914292233	77.02081707570406	880.8730818455417	0.5302053799281339	0.2811177449047368	775937.3863200623	1.015357	26.064407	0.17410063	0.0952054	0.0976311723	-0.014381723700000001	0.046162045	-0.0735804767	-0.0176712258	-0.0087159716	-0.106543371	-0.008160689300000001	-0.072426028	-0.016684461799999998	-0.0134512953	0.0962401359	0.09561575119999999	0.0945781089	0.09313169380000001	0.0912827574	0.0	0.0	-0.0120125	-0.02178059	0.0004743941007481001	0.00014430015625	-0.0334375	-0.081763	0.00111806640625	0.0066851881690000005	0.11779800000000006	-0.03760299999999996	0.0014139856089999967	0.013876368804000012	-0.00212709	0.0004682100000000006	2.1922060410000052e-07	4.5245118681e-06	-0.0	0.0	0.0	0.0	-0.000202598	-0.00019087080000000002	4.1045949604e-08	3.643166229264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.8051253259183	-18.030757124069964	498160.8749363353	325.10820246719976	588.6914103319613	-10.541056364330416	346557.5765986336	111.11386927599077	879.6833490463886	-1.1897327991531483	1.4154641333807856	773842.7945894703	0.917834	23.56097	0.17572160999999994	0.0995174	0.06387260089999999	0.0050503369	-0.0028303872	0.012175698700000001	-0.019147101399999998	-0.0155603519	0.0266537019	-0.0202124109	0.0122174458	-0.0176937639	-0.015504718300000001	0.09613726369999999	0.0952053708	0.0936589016	0.0915078388	0.0887660682	0.0	0.0	0.00587356	0.017886060000000002	0.00031991114232360015	3.44987070736e-05	0.0363508	0.0697883	0.0013213806606400002	0.004870406816890001	0.179521	0.061722999999999965	0.0038097287289999954	0.032227789441000014	-0.00162605	0.0005010399999999999	2.510410815999999e-07	2.6440386025e-06	5.29396e-23	5.29396e-23	2.80260124816e-45	2.80260124816e-45	-0.00017715299999999996	2.5445000000000025e-05	3.138318540899998e-08	6.474480250000012e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.1192991179414	-1.6858262079769017	495783.987390341	2.8420100035017812	591.5096654946651	2.818255162703849	349883.6843736106	7.9425621621069	878.3796092384578	-1.3037398079308105	1.6997374867834665	771550.7379259056	0.966382	24.807213	0.24381766	0.129512	-0.0033477564	0.058184325	0.05365878809999999	-0.0193881577	-0.0024575122	0.0062489122	-0.016911817	0.0029979447999999996	-0.0194580675	-0.0081280769	-0.0026958839000000004	0.09601386529999999	0.0947136862	0.0925597472	0.089571464	0.0857757736	0.0	0.0	-0.0198146	-0.02568816	0.0006598815641855999	0.0003926183731599999	-0.0509193	-0.0872701	0.00259277511249	0.007616070354010002	0.103275	-0.07624600000000001	0.0058134525160000025	0.010665725625	-0.00250383	-0.0008777799999999999	7.704977283999998e-07	6.269164668899998e-06	-0.0	-5.29396e-23	2.80260124816e-45	0.0	-0.000391641	-0.00021448799999999998	1.5338267288099994e-07	4.6005102144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.5834300098941	8.464130891952664	507775.1447246656	71.64151175610739	591.895127677897	0.3854621832318799	350339.842168834	0.14858109470188732	877.4085744239084	-0.971034814549398	0.942908611066984	769845.8064725952	1.002885	25.744249	0.094499999	0.0564844	0.0851342293	0.0028419965999999996	0.057585033499999994	-0.0239378754	-0.042658046500000005	-0.0738600208	-0.062240695199999994	-0.017434963600000002	-0.0225325194	-0.0377784361	-0.0767698602	0.09586996710000001	0.09414111720000001	0.0912827574	0.0873291827	0.08232782799999999	0.0	0.0	-0.0284781	-0.008663500000000001	7.505623225000001e-05	0.0008110021796100001	-0.000950801	0.049968499000000006	9.04022541601e-07	0.0024968508923130014	0.11385700000000006	0.01058200000000005	0.00011197872400000106	0.012963416449000013	-0.00209847	0.00040536	1.643167296e-07	4.4035763408999986e-06	-1.6131e-24	-1.6131e-24	2.60209161e-48	2.60209161e-48	-0.0004920009999999999	-0.00010035999999999997	2.42064984001e-07	1.0072129599999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
