Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,0,3.500000e+00,6
2,2,4,3,0,3.500000e+00,4
3,0,8,3,0,5.000000e-01,2
4,4,0,3,0,5.000000e-01,4
5,0,2,3,1,2,8
6,8,0,1,1,5.000000e-01,2
7,4,2,2,1,2,2
8,2,0,3,0,5.000000e-01,2
9,0,2,2,1,2,6
10,2,4,1,0,5.000000e-01,2
11,4,0,2,1,5.000000e-01,6
12,4,8,2,1,5.000000e-01,2
13,8,2,2,0,2,4
14,8,4,1,1,5.000000e-01,8
15,8,2,1,0,5.000000e-01,2
16,2,8,1,1,3.500000e+00,2
17,4,0,1,0,5.000000e-01,2
18,2,8,2,1,5.000000e-01,2
19,8,0,3,1,3.500000e+00,4
20,0,2,1,0,5.000000e-01,6
21,2,0,1,1,5.000000e-01,4
22,8,2,3,0,2,8
23,0,4,2,0,5.000000e-01,2
24,8,0,1,0,3.500000e+00,2
25,4,8,3,0,2,4
26,4,8,3,1,2,2
27,8,4,1,0,3.500000e+00,2
28,4,2,3,1,2,6
29,8,4,2,0,5.000000e-01,2
30,8,0,2,0,5.000000e-01,2
31,8,0,2,1,5.000000e-01,2
32,0,4,3,1,5.000000e-01,4
33,0,4,1,1,5.000000e-01,4
34,4,2,2,0,5.000000e-01,4
35,4,2,1,1,2,4
36,8,2,3,1,2,2
