TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.01244,2.0,4.84801,0.835573,4.0,6.51997,7.53535,3.5229,7.5356,8.30085
2,2,3,0.750000,1,2,1,1.0,1.0,8.30386,2.0,8.76812,0.464262,2.0,10.82,11.8355,3.53159,11.8357,12.5878
3,3,3,0.750000,1,2,1,1.0,2.0,12.5903,2.0,13.1884,0.598114,4.0,15.1057,16.1212,3.53088,16.1214,16.8748
4,4,2,0.750000,1,2,1,1.0,3.0,16.8774,2.0,17.3921,0.514722,5.0,19.3913,20.4067,3.52928,20.4068,21.1615
5,5,3,0.750000,1,2,1,1.0,4.0,21.164,2.0,21.629,0.465024,1.0,23.6839,24.6993,3.53526,24.6995,25.4649
6,6,1,0.750000,1,2,1,1.0,5.0,25.4675,3.0,25.9825,0.514995,1.0,27.9854,29.0008,3.53324,29.0009,29.7518
7,7,3,0.750000,1,2,1,1.0,6.0,29.7542,2.0,30.1692,0.414983,1.0,32.2701,33.2856,3.53132,33.2858,34.0388
8,8,3,8,1,2,1,1.0,7.0,34.0414,3.0,34.5061,0.464717,8.0,36.5558,37.5712,3.52982,37.5714,45.5814
9,9,1,0.750000,1,1,2,1.0,8.0,45.585,3.0,47.2499,1.66483,4.0,48.0986,49.114,3.52893,49.1142,49.8684
10,10,2,0.750000,1,1,2,1.0,9.0,49.871,2.0,50.386,0.515022,5.0,52.3866,53.4019,3.53092,53.4021,54.1553
11,11,1,0.750000,1,1,2,1.0,10.0,54.1578,3.0,54.5058,0.348013,2.0,56.6734,57.6888,3.53107,57.689,58.442
12,12,1,0.750000,1,1,2,1.0,11.0,58.4445,2.0,59.4603,1.01573,6.0,60.9654,61.9808,3.53629,61.981,62.7459
13,13,1,0.750000,1,1,2,1.0,12.0,62.7486,3.0,63.764,1.01537,3.0,65.2672,66.2826,3.53395,66.2828,67.049
14,14,1,0.750000,1,1,2,1.0,13.0,67.0515,2.0,67.4665,0.415075,7.0,69.5674,70.5827,3.53128,70.5829,71.3361
15,15,2,0.750000,1,1,2,1.0,14.0,71.3386,3.0,71.72,0.381448,5.0,73.853,74.8684,3.52981,74.8686,75.6232
16,16,1,10,1,1,2,1.0,15.0,75.6257,3.0,76.1236,0.497953,4.0,78.1464,79.1618,3.5361,79.1619,89.1675
17,17,1,0.750000,2,3,3,1.0,16.0,89.3913,3.0,90.8025,1.41124,3.0,91.8987,92.9141,3.52286,92.9143,93.6713
18,18,1,0.750000,2,3,3,1.0,17.0,93.8903,3.0,94.322,0.431654,2.0,96.4131,97.4285,3.53815,97.4286,98.1916
19,19,3,0.750000,2,3,3,1.0,18.0,98.3737,2.0,98.7925,0.418866,2.0,100.899,101.915,3.54106,101.915,102.679
20,20,1,0.750000,2,3,3,1.0,19.0,102.865,2.0,103.58,0.71484,9.0,105.386,106.402,3.53691,106.402,107.166
21,21,2,0.750000,2,3,3,1.0,20.0,107.343,3.0,107.767,0.42387,5.0,109.873,110.889,3.54613,110.889,111.653
22,22,1,0.750000,2,3,3,1.0,21.0,111.83,3.0,112.27,0.440777,3.0,114.345,115.36,3.53052,115.36,116.123
23,23,1,0.750000,2,3,3,1.0,22.0,116.301,3.0,116.858,0.556602,3.0,118.815,119.831,3.52936,119.831,120.594
24,24,1,8,2,3,3,1.0,23.0,120.77,2.0,121.194,0.423962,7.0,123.287,124.302,3.53182,124.302,132.303
25,25,1,0.750000,1,1,4,1.0,24.0,132.312,3.0,133.388,1.07598,1.0,134.836,135.851,3.53951,135.851,136.607
26,26,1,0.750000,1,1,4,1.0,25.0,136.609,2.0,136.924,0.314709,7.0,139.126,140.141,3.53195,140.141,140.893
27,27,1,0.750000,1,1,4,1.0,26.0,140.896,3.0,141.261,0.364726,2.0,143.409,144.425,3.52866,144.425,145.18
28,28,1,0.750000,1,1,4,1.0,27.0,145.183,2.0,145.765,0.581718,8.0,147.688,148.704,3.52083,148.704,149.467
