TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,1,2,0.750000,1,1.0,0.0,4.01474,2.0,2.64755,6.66229,7.54481,3.5306,7.5455,8.30764
2,1,2,7,2,0.750000,1,1.0,1.0,8.31037,2.0,2.78899,11.0994,11.8266,3.51663,11.8271,12.5813
3,1,3,6,2,0.750000,1,1.0,2.0,12.5839,2.0,2.66891,15.2528,16.105,3.52157,16.1055,16.8692
4,1,4,7,2,0.750000,1,1.0,3.0,16.8718,3.0,2.16751,19.0393,20.3939,3.52251,20.3945,21.1631
5,1,5,9,2,0.750000,1,1.0,4.0,21.1658,3.0,2.11025,23.276,24.6943,3.52891,24.6948,25.4494
6,1,6,8,2,0.750000,1,1.0,5.0,25.452,3.0,1.59365,27.0457,28.9734,3.52178,28.9739,29.7284
7,1,7,9,2,0.750000,1,1.0,6.0,29.7309,3.0,1.80173,31.5326,33.2545,3.52394,33.255,34.0117
8,1,8,10,2,8,1,1.0,7.0,34.0144,3.0,1.32174,35.3361,37.5358,3.52182,37.5363,45.552
9,1,9,6,3,0.750000,2,1.0,8.0,45.5568,2.0,2.67311,48.2299,49.0763,3.51989,49.0768,49.8314
10,1,10,7,3,0.750000,2,1.0,9.0,49.8352,999.0,999.0,999.0,52.8499,3.54238,53.3778,54.1424
11,1,11,9,3,0.750000,2,1.0,10.0,54.1451,3.0,1.40857,55.5537,57.674,3.52923,57.6745,58.4396
12,1,12,7,3,0.750000,2,1.0,11.0,58.4421,3.0,1.0636,59.5057,61.964,3.52221,61.9645,62.7205
13,1,13,7,3,0.750000,2,1.0,12.0,62.7231,3.0,1.05293,63.776,66.2435,3.52079,66.244,67.0139
14,1,14,7,3,0.750000,2,1.0,13.0,67.0165,3.0,1.22972,68.2462,70.5448,3.52864,70.5453,71.3108
15,1,15,9,3,0.750000,2,1.0,14.0,71.3134,3.0,1.20303,72.5164,74.8419,3.52892,74.8424,75.5992
16,1,16,1,3,10,2,1.0,15.0,75.6023,2.0,1.26772,76.87,79.1218,3.51991,79.1223,89.1416
17,0,17,2,3,0.750000,3,1.0,16.0,89.1441,2.0,1.45454,90.5987,92.6614,3.51771,92.662,93.4166
18,0,18,3,3,0.750000,3,1.0,17.0,93.4192,2.0,1.03175,94.4509,96.9433,3.5245,96.9438,97.7022
19,0,19,2,3,0.750000,3,1.0,18.0,97.7048,2.0,1.0331,98.7379,101.225,3.52095,101.226,101.982
20,0,20,3,3,0.750000,3,1.0,19.0,101.985,3.0,1.20708,103.192,105.5,3.51553,105.5,106.261
21,0,21,2,3,0.750000,3,1.0,20.0,106.264,2.0,1.03094,107.295,109.791,3.52743,109.792,110.549
22,0,22,6,3,0.750000,3,1.0,21.0,110.552,3.0,1.03064,111.583,114.071,3.51958,114.072,114.835
23,0,23,2,3,0.750000,3,1.0,22.0,114.838,2.0,1.0305,115.869,118.364,3.5261,118.364,119.132
24,0,24,8,3,8,3,1.0,23.0,119.135,3.0,1.30439,120.439,122.664,3.52952,122.664,130.676
25,0,25,2,1,0.750000,4,1.0,24.0,130.679,2.0,1.33608,132.015,134.204,3.52492,134.204,134.972
26,0,26,9,1,0.750000,4,1.0,25.0,134.974,3.0,1.16185,136.136,138.501,3.52752,138.502,139.256
27,0,27,1,1,0.750000,4,1.0,26.0,139.259,2.0,1.19662,140.456,142.783,3.524,142.783,143.547
28,0,28,1,1,0.750000,4,1.0,27.0,143.55,2.0,1.02606,144.576,147.078,3.52865,147.078,147.842
29,0,29,5,1,0.750000,4,1.0,28.0,147.844,3.0,1.15164,148.996,151.36,3.51629,151.361,152.116
30,0,30,1,1,0.750000,4,1.0,29.0,152.118,2.0,1.0313,153.149,155.642,3.52471,155.643,156.409
31,0,31,3,1,0.750000,4,1.0,30.0,156.411,2.0,1.0248,157.436,159.93,3.5192,159.931,160.689
32,0,32,4,1,12,4,1.0,31.0,160.691,2.0,1.53257,162.224,164.215,3.52381,164.215,176.224
33,0,33,1,2,0.750000,5,1.0,32.0,176.228,2.0,1.30775,177.536,179.756,3.52794,179.756,180.513
34,0,34,4,2,0.750000,5,1.0,33.0,180.517,2.0,1.02198,181.539,184.034,3.5178,184.035,184.8
35,0,35,1,2,0.750000,5,1.0,34.0,184.803,2.0,1.02309,185.826,188.319,3.51664,188.32,189.082
36,0,36,8,2,0.750000,5,1.0,35.0,189.084,3.0,1.02874,190.113,192.601,3.51684,192.601,193.359
37,0,37,3,2,0.750000,5,1.0,36.0,193.361,2.0,1.02202,194.383,196.891,3.53035,196.892,197.649
38,0,38,4,2,0.750000,5,1.0,37.0,197.651,2.0,1.01877,198.67,201.171,3.52029,201.172,201.939
39,0,39,2,2,0.750000,5,1.0,38.0,201.941,2.0,1.03224,202.974,205.466,3.52514,205.467,206.223
40,0,40,5,2,10,5,1.0,39.0,206.226,2.0,1.21858,207.444,209.747,3.52177,209.748,219.753
41,0,41,5,3,0.750000,6,1.0,40.0,219.757,3.0,2.33212,222.089,223.281,3.52376,223.281,224.048
42,0,42,1,3,0.750000,6,1.0,41.0,224.05,2.0,1.0248,225.075,227.579,3.52851,227.579,228.334
43,0,43,8,3,0.750000,6,1.0,42.0,228.337,3.0,1.02509,229.362,231.858,3.52118,231.858,232.613
44,0,44,1,3,0.750000,6,1.0,43.0,232.616,2.0,1.03317,233.649,236.136,3.52099,236.137,236.891
45,0,45,2,3,0.750000,6,1.0,44.0,236.893,2.0,1.02562,237.919,240.415,3.52217,240.416,241.171
46,0,46,1,3,0.750000,6,1.0,45.0,241.174,2.0,1.03154,242.205,244.7,3.52619,244.7,245.455
47,0,47,3,3,0.750000,6,1.0,46.0,245.458,3.0,1.01826,246.476,248.979,3.5211,248.979,249.734
48,0,48,2,3,8,6,1.0,47.0,249.737,2.0,1.71041,251.447,253.259,3.52235,253.259,261.269
49,1,49,10,1,0.750000,7,1.0,48.0,261.272,3.0,3.00178,264.274,264.8,3.52825,264.801,265.555
50,1,50,8,1,0.750000,7,1.0,49.0,265.559,3.0,1.01706,266.576,269.081,3.52302,269.082,269.837
51,1,51,9,1,0.750000,7,1.0,50.0,269.84,3.0,1.02285,270.863,273.366,3.52667,273.367,274.132
52,1,52,6,1,0.750000,7,1.0,51.0,274.135,3.0,1.0311,275.166,277.661,3.52662,277.662,278.427
53,1,53,9,1,0.750000,7,1.0,52.0,278.429,3.0,1.02372,279.453,281.95,3.52137,281.951,282.708
54,1,54,8,1,0.750000,7,1.0,53.0,282.71,3.0,1.4469,284.157,286.226,3.51658,286.227,286.989
55,1,55,10,1,0.750000,7,1.0,54.0,286.991,3.0,1.01903,288.01,290.519,3.52806,290.519,291.282
56,1,56,4,1,12,7,1.0,55.0,291.284,2.0,1.16294,292.447,294.814,3.5299,294.814,306.821
57,1,57,4,3,0.750000,8,1.0,56.0,306.825,3.0,2.01921,308.844,310.355,3.53071,310.356,311.118
58,1,58,10,3,0.750000,8,1.0,57.0,311.122,3.0,1.02466,312.146,314.646,3.52476,314.647,315.401
59,1,59,7,3,0.750000,8,1.0,58.0,315.404,3.0,1.02914,316.433,318.927,3.52334,318.927,319.697
60,1,60,7,3,0.750000,8,1.0,59.0,319.699,3.0,1.02116,320.72,323.221,3.52192,323.221,323.979
61,1,61,7,3,0.750000,8,1.0,60.0,323.982,3.0,1.05881,325.041,327.51,3.52815,327.51,328.274
62,1,62,7,3,0.750000,8,1.0,61.0,328.276,3.0,1.01759,329.294,331.793,3.51692,331.793,332.553
63,1,63,5,3,0.750000,8,1.0,62.0,332.556,3.0,1.72667,334.282,336.086,3.5304,336.086,336.85
64,1,64,8,3,12,8,1.0,63.0,336.853,3.0,1.03171,337.884,340.373,3.5209,340.374,352.388
65,1,65,5,2,0.750000,9,1.0,64.0,352.391,3.0,1.57305,353.965,355.916,3.52524,355.917,356.674
66,1,66,7,2,0.750000,9,1.0,65.0,356.676,3.0,1.02453,357.701,360.198,3.52174,360.198,360.953
67,1,67,9,2,0.750000,9,1.0,66.0,360.955,3.0,1.03227,361.987,364.484,3.52902,364.484,365.25
68,1,68,9,2,0.750000,9,1.0,67.0,365.253,3.0,1.02183,366.274,368.772,3.51984,368.773,369.528
69,1,69,8,2,0.750000,9,1.0,68.0,369.53,3.0,1.44804,370.979,373.052,3.52191,373.053,373.81
70,1,70,7,2,0.750000,9,1.0,69.0,373.812,3.0,1.01919,374.832,377.331,3.51923,377.332,378.088
71,1,71,1,2,0.750000,9,1.0,70.0,378.091,2.0,1.46127,379.552,381.607,3.51609,381.607,382.366
72,1,72,9,2,10,9,1.0,71.0,382.369,3.0,1.01962,383.389,385.885,3.5165,385.886,395.898
