Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,1,1,2,8
2,8,2,3,0,2,4
3,2,4,3,0,5.000000e-01,2
4,0,2,1,1,3.500000e+00,2
5,0,8,3,1,5.000000e-01,8
6,8,0,3,0,2,2
7,8,0,1,1,3.500000e+00,2
8,0,4,2,0,2,6
9,4,0,1,1,5.000000e-01,2
10,8,2,2,1,2,4
11,4,8,3,0,3.500000e+00,2
12,0,2,2,0,5.000000e-01,2
13,0,8,2,0,5.000000e-01,2
14,0,8,1,0,5.000000e-01,4
15,0,4,2,1,5.000000e-01,4
16,0,2,3,1,5.000000e-01,2
17,4,8,2,1,5.000000e-01,6
18,8,0,2,1,5.000000e-01,6
19,4,2,1,0,5.000000e-01,4
20,2,4,2,1,2,2
21,4,2,1,1,5.000000e-01,4
22,0,4,1,0,2,6
23,2,8,3,1,5.000000e-01,4
24,2,8,1,1,5.000000e-01,2
25,0,2,1,0,5.000000e-01,2
26,2,0,2,1,2,2
27,4,2,2,0,5.000000e-01,2
28,8,4,2,0,2,2
29,4,8,3,1,5.000000e-01,4
30,4,0,3,0,3.500000e+00,4
31,0,4,3,1,3.500000e+00,8
32,8,2,1,0,2,2
33,2,8,2,0,5.000000e-01,2
34,0,2,3,0,3.500000e+00,4
35,2,4,3,1,5.000000e-01,2
36,8,4,1,0,5.000000e-01,6
