TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,1,0.750000,1,1.0,0.0,4.02,3.0,1.02608,5.04608,7.54152,3.52216,7.54234,8.29745
2,1,2,7,1,0.750000,1,1.0,1.0,8.30239,3.0,1.02331,9.32569,11.807,3.50506,11.8076,12.5724
3,1,3,8,1,0.750000,1,1.0,2.0,12.5752,3.0,1.3141,13.8893,16.0849,3.51011,16.0855,16.8408
4,1,4,8,1,0.750000,1,1.0,3.0,16.8435,3.0,1.35856,18.2021,20.3692,3.5261,20.3698,21.1361
5,1,5,2,1,0.750000,1,1.0,4.0,21.1389,3.0,1.44387,22.5828,24.6552,3.51685,24.6559,25.4097
6,1,6,8,1,0.750000,1,1.0,5.0,25.4125,3.0,1.36592,26.7784,28.9165,3.5045,28.9171,29.6711
7,1,7,9,1,0.750000,1,1.0,6.0,29.6739,3.0,1.40142,31.0753,33.188,3.51458,33.1886,33.9452
8,1,8,6,1,10,1,1.0,7.0,33.9481,3.0,1.35663,35.3047,37.4755,3.52785,37.4761,47.4797
9,0,9,1,1,0.750000,2,1.0,8.0,47.4825,3.0,1.12797,48.6105,51.0094,3.52734,51.01,51.7639
10,0,10,6,1,0.750000,2,1.0,9.0,51.7667,3.0,1.05713,52.8239,55.279,3.51276,55.2797,56.0235
11,0,11,4,1,0.750000,2,1.0,10.0,56.0263,3.0,1.02702,57.0533,59.5448,3.5189,59.5454,60.3119
12,0,12,4,1,0.750000,2,1.0,11.0,60.3147,3.0,1.43619,61.7509,63.8283,3.51406,63.8289,64.5968
13,0,13,7,1,0.750000,2,1.0,12.0,64.5996,3.0,1.31421,65.9138,68.1009,3.50172,68.1015,68.8554
14,0,14,1,1,0.750000,2,1.0,13.0,68.8582,3.0,1.30136,70.1595,72.3666,3.50893,72.3672,73.1352
15,0,15,1,1,0.750000,2,1.0,14.0,73.1381,3.0,1.55118,74.6893,76.6455,3.50787,76.6462,77.4109
16,0,16,1,1,8,2,1.0,15.0,77.414,3.0,1.45532,78.8693,80.9295,3.51601,80.9302,88.9442
17,0,17,3,2,0.750000,3,1.0,16.0,88.9486,2.0,2.14371,91.0923,92.4626,3.51448,92.4632,93.2171
18,0,18,2,2,0.750000,3,1.0,17.0,93.2206,2.0,1.53563,94.7563,96.7379,3.51774,96.7387,97.5064
19,0,19,1,2,0.750000,3,1.0,18.0,97.5103,2.0,1.02684,98.5371,101.02,3.51054,101.021,101.789
20,0,20,5,2,0.750000,3,1.0,19.0,101.793,3.0,1.02319,102.816,105.319,3.52704,105.32,106.085
21,0,21,1,2,0.750000,3,1.0,20.0,106.088,3.0,1.52398,107.612,109.608,3.51998,109.608,110.378
22,0,22,9,2,0.750000,3,1.0,21.0,110.382,3.0,1.22738,111.609,113.912,3.53052,113.912,114.677
23,0,23,2,2,0.750000,3,1.0,22.0,114.681,3.0,1.74115,116.422,118.187,3.50709,118.188,118.943
24,0,24,3,2,8,3,1.0,23.0,118.947,3.0,1.02191,119.969,122.461,3.51445,122.461,130.475
25,1,25,10,1,0.750000,4,1.0,24.0,130.479,3.0,1.03028,131.509,133.998,3.51993,133.999,134.764
26,1,26,10,1,0.750000,4,1.0,25.0,134.767,3.0,1.32208,136.089,138.281,3.51523,138.282,139.036
27,1,27,5,1,0.750000,4,1.0,26.0,139.039,3.0,1.02976,140.068,142.558,3.51976,142.559,143.314
28,1,28,3,1,0.750000,4,1.0,27.0,143.317,3.0,1.34808,144.665,146.837,3.52079,146.838,147.596
29,1,29,9,1,0.750000,4,1.0,28.0,147.599,3.0,1.49552,149.094,151.12,3.52197,151.121,151.873
30,1,30,9,1,0.750000,4,1.0,29.0,151.876,3.0,1.28181,153.158,155.385,3.50951,155.386,156.143
31,1,31,9,1,0.750000,4,1.0,30.0,156.145,3.0,1.25884,157.404,159.668,3.52302,159.669,160.422
32,1,32,7,1,12,4,1.0,31.0,160.425,3.0,1.44247,161.868,163.949,3.5246,163.95,175.961
33,0,33,1,2,0.750000,5,1.0,32.0,175.967,3.0,1.5043,177.471,179.487,3.52093,179.488,180.243
34,0,34,1,2,0.750000,5,1.0,33.0,180.247,3.0,1.33714,181.585,183.751,3.50433,183.752,184.517
35,0,35,5,2,0.750000,5,1.0,34.0,184.52,3.0,1.0274,185.548,188.037,3.51712,188.038,188.794
36,0,36,4,2,0.750000,5,1.0,35.0,188.797,3.0,1.03002,189.828,192.315,3.51781,192.315,193.074
37,0,37,1,2,0.750000,5,1.0,36.0,193.078,3.0,1.02952,194.107,196.599,3.52221,196.6,197.369
38,0,38,1,2,0.750000,5,1.0,37.0,197.373,2.0,1.34774,198.721,200.884,3.51145,200.884,201.649
39,0,39,8,2,0.750000,5,1.0,38.0,201.653,3.0,1.3473,203.0,205.175,3.52308,205.176,205.93
40,0,40,4,2,10,5,1.0,39.0,205.934,3.0,1.34649,207.28,209.44,3.50708,209.441,219.453
41,1,41,7,2,0.750000,6,1.0,40.0,219.456,3.0,1.02937,220.486,222.973,3.51756,222.974,223.733
42,1,42,9,2,0.750000,6,1.0,41.0,223.736,3.0,1.36262,225.099,227.242,3.50613,227.242,228.001
43,1,43,6,2,0.750000,6,1.0,42.0,228.004,3.0,1.35815,229.362,231.521,3.51745,231.522,232.275
44,1,44,7,2,0.750000,6,1.0,43.0,232.279,3.0,1.04659,233.326,235.789,3.51063,235.79,236.546
45,1,45,1,2,0.750000,6,1.0,44.0,236.549,2.0,1.18876,237.738,240.07,3.52111,240.071,240.832
46,1,46,9,2,0.750000,6,1.0,45.0,240.835,3.0,1.36565,242.201,244.354,3.51936,244.355,245.124
47,1,47,10,2,0.750000,6,1.0,46.0,245.128,3.0,1.37011,246.498,248.641,3.51377,248.642,249.411
48,1,48,9,2,8,6,1.0,47.0,249.414,3.0,1.34656,250.761,252.938,3.5242,252.939,260.948
49,1,49,6,3,0.750000,7,1.0,48.0,260.952,3.0,1.33317,262.285,264.465,3.51391,264.466,265.223
50,1,50,4,3,0.750000,7,1.0,49.0,265.226,3.0,1.50504,266.731,268.75,3.52486,268.751,269.517
51,1,51,9,3,0.750000,7,1.0,50.0,269.52,3.0,1.27469,270.795,273.039,3.51913,273.04,273.798
52,1,52,8,3,0.750000,7,1.0,51.0,273.802,3.0,1.20643,275.008,277.312,3.51049,277.312,278.078
53,1,53,10,3,0.750000,7,1.0,52.0,278.083,3.0,1.37176,279.455,281.587,3.50395,281.588,282.343
54,1,54,9,3,0.750000,7,1.0,53.0,282.346,3.0,1.03857,283.385,285.861,3.51507,285.862,286.617
55,1,55,7,3,0.750000,7,1.0,54.0,286.62,3.0,1.42662,288.047,290.148,3.52842,290.149,290.905
56,1,56,8,3,12,7,1.0,55.0,290.909,3.0,1.51956,292.428,294.421,3.5127,294.421,306.426
57,0,57,1,1,0.750000,8,1.0,56.0,306.43,3.0,1.70106,308.131,309.947,3.51814,309.948,310.703
58,0,58,1,1,0.750000,8,1.0,57.0,310.706,2.0,1.02075,311.727,314.236,3.52984,314.236,314.989
59,0,59,3,1,0.750000,8,1.0,58.0,314.991,3.0,2.48141,317.473,318.501,3.50966,318.501,319.268
60,0,60,5,1,0.750000,8,1.0,59.0,319.272,3.0,1.31491,320.587,322.785,3.5133,322.785,323.554
61,0,61,2,1,0.750000,8,1.0,60.0,323.558,2.0,1.39178,324.95,327.079,3.52192,327.08,327.837
62,0,62,3,1,0.750000,8,1.0,61.0,327.84,3.0,1.02361,328.863,331.356,3.51693,331.357,332.116
63,0,63,9,1,0.750000,8,1.0,62.0,332.118,3.0,1.30808,333.426,335.639,3.52126,335.64,336.399
64,0,64,1,1,10,8,1.0,63.0,336.402,2.0,1.28777,337.69,339.917,3.51565,339.918,349.93
65,0,65,2,3,0.750000,9,1.0,64.0,349.934,2.0,1.96017,351.894,353.452,3.51822,353.452,354.209
66,0,66,10,3,0.750000,9,1.0,65.0,354.212,3.0,1.39613,355.608,357.725,3.51341,357.726,358.48
67,0,67,2,3,0.750000,9,1.0,66.0,358.483,2.0,1.33839,359.821,361.995,3.51268,361.996,362.754
68,0,68,1,3,0.750000,9,1.0,67.0,362.757,2.0,1.36035,364.118,366.276,3.51949,366.277,367.033
69,0,69,4,3,0.750000,9,1.0,68.0,367.036,2.0,1.67773,368.714,370.558,3.52266,370.559,371.313
70,0,70,1,3,0.750000,9,1.0,69.0,371.316,2.0,1.36179,372.677,374.823,3.50744,374.823,375.593
71,0,71,3,3,0.750000,9,1.0,70.0,375.596,2.0,1.47799,377.074,379.106,3.51046,379.106,379.871
72,0,72,5,3,12,9,1.0,71.0,379.875,3.0,1.29598,381.171,383.391,3.51654,383.391,395.396
