TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,1,0.750000,1,1.0,0.0,4.00386,3.0,1.87323,5.87709,7.51627,3.51306,7.51709,8.28185
2,1,2,9,1,0.750000,1,1.0,1.0,8.2851,3.0,1.57175,9.85685,11.7978,3.51322,11.7985,12.5637
3,1,3,7,1,0.750000,1,1.0,2.0,12.5666,3.0,1.82,14.3866,16.0797,3.51357,16.0803,16.8454
4,1,4,10,1,0.750000,1,1.0,3.0,16.8485,3.0,1.01821,17.8667,20.3614,3.5134,20.362,21.1269
5,1,5,3,1,0.750000,1,1.0,4.0,21.13,2.0,1.01671,22.1467,24.6587,3.52921,24.6593,25.4243
6,1,6,7,1,0.750000,1,1.0,5.0,25.4272,3.0,1.79904,27.2263,28.9403,3.51372,28.9412,29.7061
7,1,7,8,1,0.750000,1,1.0,6.0,29.7091,3.0,1.14706,30.8561,33.222,3.51342,33.2226,33.9878
8,1,8,5,1,12,1,1.0,7.0,33.9908,2.0,1.02849,35.0193,37.5038,3.51353,37.5044,49.5207
9,1,9,10,3,0.750000,2,1.0,8.0,49.5246,3.0,1.71528,51.2399,53.0367,3.51264,53.0374,53.8025
10,1,10,9,3,0.750000,2,1.0,9.0,53.8057,3.0,1.03041,54.8361,57.3341,3.5288,57.3347,58.0998
11,1,11,9,3,0.750000,2,1.0,10.0,58.1031,3.0,1.04687,59.1499,61.6313,3.52915,61.6325,62.397
12,1,12,10,3,0.750000,2,1.0,11.0,62.4005,3.0,1.0327,63.4332,65.9131,3.5131,65.9137,66.6787
13,1,13,10,3,0.750000,2,1.0,12.0,66.6825,3.0,1.0267,67.7092,70.1948,3.5129,70.1955,70.9605
14,1,14,9,3,0.750000,2,1.0,13.0,70.9636,3.0,1.02521,71.9888,74.4765,3.51336,74.4771,75.2422
15,1,15,4,3,0.750000,2,1.0,14.0,75.2454,2.0,1.33994,76.5853,78.7582,3.51333,78.7588,79.5239
16,1,16,6,3,8,2,1.0,15.0,79.5274,2.0,1.03792,80.5653,83.0399,3.51299,83.0405,91.0564
17,0,17,1,3,0.750000,3,1.0,16.0,91.0596,2.0,1.66344,92.723,94.5723,3.51361,94.5734,95.338
18,0,18,4,3,0.750000,3,1.0,17.0,95.3416,2.0,1.0277,96.3693,98.854,3.51288,98.8547,99.6197
19,0,19,4,3,0.750000,3,1.0,18.0,99.6238,2.0,1.0255,100.649,103.136,3.5124,103.136,103.901
20,0,20,3,3,0.750000,3,1.0,19.0,103.906,2.0,1.02233,104.928,107.417,3.51194,107.418,108.183
21,0,21,3,3,0.750000,3,1.0,20.0,108.187,2.0,1.02216,109.209,111.699,3.51294,111.7,112.465
22,0,22,3,3,0.750000,3,1.0,21.0,112.468,2.0,1.02018,113.488,115.981,3.51339,115.981,116.747
23,0,23,10,3,0.750000,3,1.0,22.0,116.75,3.0,1.01799,117.768,120.278,3.52879,120.279,121.044
24,0,24,6,3,10,3,1.0,23.0,121.047,2.0,1.017,122.064,124.575,3.52856,124.576,134.592
25,0,25,6,1,0.750000,4,1.0,24.0,134.596,2.0,1.55725,136.153,138.108,3.51273,138.109,138.874
26,0,26,3,1,0.750000,4,1.0,25.0,138.878,2.0,1.02221,139.9,142.39,3.51215,142.391,143.156
27,0,27,7,1,0.750000,4,1.0,26.0,143.16,3.0,1.5532,144.713,146.672,3.51233,146.672,147.437
28,0,28,2,1,0.750000,4,1.0,27.0,147.441,2.0,1.01912,148.46,150.953,3.51265,150.954,151.719
29,0,29,2,1,0.750000,4,1.0,28.0,151.722,2.0,1.01721,152.739,155.251,3.52907,155.251,156.016
30,0,30,4,1,0.750000,4,1.0,29.0,156.019,2.0,1.03314,157.052,159.548,3.52936,159.549,160.314
31,0,31,1,1,0.750000,4,1.0,30.0,160.317,2.0,1.03148,161.349,163.845,3.52843,163.846,164.611
32,0,32,3,1,8,4,1.0,31.0,164.614,2.0,1.03121,165.645,168.143,3.52926,168.143,176.159
33,0,33,9,2,0.750000,5,1.0,32.0,176.163,3.0,1.30578,177.469,179.675,3.51235,179.676,180.441
