TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,4,0,5.000000e-01,2,1.0,0.0,4.03283,3.0,2,6.2392,high,2.20638,0.793623,6.78472,9.28234,9.30331,11.3139,7.28105,11.3144,15.2831
2,2,1,3,6,0,3.500000e+00,4,1.0,1.0,15.5696,3.0,4,17.4298,high,1.86022,1.13978,17.9784,23.8309,23.8493,25.8623,10.2927,25.8627,31.8318
3,3,0,1,2,2,5.000000e-01,4,1.0,2.0,31.857,3.0,4,34.066,high,2.20903,0.79097,34.6001,37.1135,37.1325,39.145,7.28801,39.1453,41.1138
4,4,0,2,4,2,3.500000e+00,8,1.0,3.0,41.3765,3.0,8,43.6754,high,2.29887,0.701132,44.2099,49.6305,49.6474,51.6619,10.2855,51.6623,55.6311
5,5,1,3,2,2,2,4,1.0,4.0,55.8703,3.0,4,57.8465,high,1.97619,1.02381,58.3845,62.6317,62.6509,64.6632,8.79288,64.6635,66.6323
6,6,1,3,8,2,5.000000e-01,8,1.0,5.0,66.8736,3.0,8,68.5042,high,1.63067,1.36933,69.0411,72.1329,72.1332,74.1487,7.2751,74.149,82.1339
7,7,1,3,2,2,5.000000e-01,0,1.0,6.0,82.4239,2.0,2,84.2582,high,1.83426,1.16574,84.7929,87.6814,87.6816,89.6972,7.27332,89.6976,91.6818
8,8,1,2,4,8,5.000000e-01,0,1.0,7.0,91.9762,3.0,0,93.9508,low,1.97466,1.02534,94.4967,97.2293,97.2295,99.2451,7.26892,99.2455,103.23
9,9,0,1,2,8,2,0,1.0,8.0,103.246,2.0,8,105.374,high,2.12845,0.871553,105.92,109.996,110.015,112.028,8.7817,112.028,113.997
10,10,0,2,2,2,2,0,1.0,9.0,114.252,3.0,0,115.983,low,1.73035,1.26965,116.515,120.997,120.998,123.013,8.76102,123.014,125.013
11,11,1,1,2,4,2,2,1.0,10.0,125.046,2.0,4,127.889,high,2.84286,0.157137,128.423,131.811,131.831,133.843,8.79628,133.843,135.796
12,12,0,2,6,2,5.000000e-01,4,1.0,11.0,136.05,2.0,2,138.131,low,2.08049,0.919512,138.673,141.312,141.329,143.343,7.29329,143.344,149.313
13,13,0,3,2,0,3.500000e+00,8,1.0,12.0,149.614,3.0,8,151.22,high,1.60611,1.39389,151.753,157.876,157.893,159.908,10.2936,159.908,161.877
14,14,1,1,2,8,2,4,1.0,13.0,161.911,2.0,8,164.009,high,2.09788,0.902116,164.552,168.674,168.694,170.706,8.79419,170.706,172.675
15,15,1,2,2,8,5.000000e-01,4,1.0,14.0,172.919,3.0,4,174.934,low,2.01479,0.985206,175.474,178.175,178.195,180.207,7.28797,180.207,182.176
16,16,0,3,4,4,5.000000e-01,0,1.0,15.0,182.426,2.0,4,184.492,high,2.06586,0.93414,185.038,187.676,187.694,189.708,7.28136,189.708,193.677
17,17,1,3,8,0,2,8,1.0,16.0,193.98,3.0,8,195.65,high,1.67006,1.32994,196.195,200.74,200.759,202.772,8.79197,202.772,210.741
18,18,0,2,4,0,5.000000e-01,4,1.0,17.0,211.041,2.0,0,212.936,low,1.89455,1.10545,213.479,216.304,216.305,218.32,7.27886,218.321,222.305
19,19,0,1,2,2,5.000000e-01,8,1.0,18.0,222.337,3.0,8,225.292,high,2.9553,0.0447003,225.839,227.587,227.606,229.618,7.281,229.619,231.572
20,20,1,2,4,4,5.000000e-01,0,1.0,19.0,231.839,3.0,0,233.702,low,1.86292,1.13708,234.246,237.088,237.088,239.104,7.26471,239.104,243.089
21,21,1,1,4,8,2,2,1.0,20.0,243.122,3.0,2,246.009,low,2.88666,0.113341,246.544,249.886,249.907,251.918,8.79555,251.918,255.871
22,22,0,3,6,8,2,2,1.0,21.0,256.11,2.0,8,257.799,high,1.68938,1.31062,258.342,262.872,262.889,264.903,8.79377,264.904,270.873
23,23,0,3,4,0,3.500000e+00,2,1.0,22.0,271.148,2.0,0,273.303,low,2.15533,0.844672,273.851,279.405,279.405,281.421,10.273,281.421,285.39
24,24,1,3,4,4,2,8,1.0,23.0,285.686,3.0,8,287.974,high,2.28738,0.712622,288.517,292.438,292.458,294.469,8.7825,294.469,298.438
25,25,1,1,6,8,5.000000e-01,0,1.0,24.0,298.47,2.0,8,300.747,high,2.2764,0.723601,301.284,303.72,303.74,305.751,7.28118,305.752,311.721
26,26,0,3,8,2,5.000000e-01,4,1.0,25.0,312.003,3.0,4,314.052,high,2.04906,0.950936,314.604,317.237,317.256,319.268,7.26499,319.269,327.254
27,27,0,2,2,8,5.000000e-01,0,1.0,26.0,327.539,3.0,0,329.723,low,2.18347,0.816532,330.256,332.801,332.801,334.817,7.27752,334.817,336.802
28,28,0,1,6,0,5.000000e-01,2,1.0,27.0,336.836,2.0,0,339.615,low,2.77939,0.220613,340.148,342.099,342.099,344.115,7.2792,344.115,350.1
29,29,1,2,2,2,3.500000e+00,8,1.0,28.0,350.397,2.0,2,352.454,low,2.05679,0.943213,352.993,358.632,358.65,360.663,10.2661,360.664,362.648
30,30,0,2,2,4,5.000000e-01,8,1.0,29.0,362.881,2.0,4,365.144,low,2.26327,0.736732,365.682,368.133,368.15,370.165,7.28396,370.165,372.134
31,31,0,3,2,8,5.000000e-01,4,1.0,30.0,372.389,2.0,8,374.17,high,1.78114,1.21886,374.715,377.65,377.668,379.681,7.29251,379.681,381.65
32,32,0,1,2,0,5.000000e-01,4,1.0,31.0,381.675,2.0,0,384.195,low,2.51949,0.480511,384.73,386.932,386.932,388.948,7.27242,388.948,390.932
33,33,1,2,2,2,5.000000e-01,0,1.0,32.0,391.19,3.0,0,393.437,low,2.24781,0.752191,393.982,396.449,396.449,398.464,7.27472,398.465,400.449
34,34,0,1,2,4,2,8,1.0,33.0,400.482,2.0,4,402.48,low,1.99761,1.00239,403.014,407.246,407.265,409.278,8.7958,409.279,411.231
35,35,1,2,2,4,3.500000e+00,2,1.0,34.0,411.466,3.0,2,413.537,low,2.07166,0.928341,414.078,419.717,419.735,421.748,10.2824,421.748,423.717
36,36,1,1,4,0,5.000000e-01,4,1.0,35.0,423.75,2.0,0,425.961,low,2.21104,0.788958,426.501,429.014,429.015,431.03,7.28055,431.031,434.999
