csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
788.6163281963782	n/a	n/a	621915.7130979375	568.5592796745418	n/a	323259.65450403385	n/a	535.5301487844677	n/a	286792.54025711404	n/a	n/a	n/a	n/a	n/a	0.1170531026	-0.045991938600000004	0.1428161816	-0.1362608496	-0.039549145699999996	0.0084195791	-0.0775782602	0.0532710072	-0.20171271579999997	0.1399270492	-0.1471514424	0.1357810764	-0.14140502189999998	0.0876467496	-0.043224120899999996	0.0848944424	-0.0527634442	0.1626501559	-0.0341201827	0.5164232523	-0.2279307772	0.0633063707	-0.1674281611	0.0057104177	-0.23030365309999998	0.0704267976	-0.10668992810000001	0.0146491968	-0.0454459242	-0.054044847	0.0203146076	-0.0357977375	0.052257523	0.0537819911	-0.19571555399999999	0.20686503960000002	-0.10635332630000001	0.17501989910000001	-0.0654886761	0.0624798154	-0.0512633463	0.0292989212	-0.2686703786	0.4180333441	-0.21901073440000002	0.1898481725	-0.1649815627	0.27221442879999996	-0.3040384393	0.051724896799999996	-0.1129839768	0.1225254829	-0.0385975397	0.09600055689999999	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.0191124	n/a	n/a	0.0003652838337600001	0.00201443	n/a	4.057928224900002e-06	n/a	2.39169	n/a	5.7201810561	n/a	-0.00207014	n/a	n/a	4.285479619599998e-06	-0.0103781	n/a	0.00010770495961000002	n/a	-0.0111494	n/a	n/a	0.00012430912036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.4149156911573	-7.201412505220901	51.860342070351976	610609.2704646185	569.2300017151083	0.6707220405664884	324022.7948525822	0.44986805570167415	541.984450101226	6.454301316758348	293747.1441515284	41.65800548750853	4.65015	130.977905	4.359101880000001	2.28064	0.089156995	-0.0368316134	0.3018101554	0.144955517	-0.1488440974	-0.22549207670000002	-0.314575422	-0.1478123782	-0.2424541117000001	-0.7360264154	0.1290600599	-0.2570126743	0.0166528386	0.1969707028	-0.032358153199999996	0.0892309001	0.0418041376	-0.038528605	-0.032220972599999995	0.040027437400000004	0.0058975782	-0.0344184124	0.0121182554	-0.0412373264	-0.18694844440000002	0.1897127363	-0.0099549102	-0.2110764724	-0.028110845699999998	-0.1859119843	-0.22921610329999997	-0.2992306746	-0.1335852417	0.6126575417	0.5070647418	-0.21984183010000002	-0.101710065	0.14978813230000002	-0.0093749686	-0.077236764	-0.0554417302	-0.0355748958	0.025134329700000003	0.0343346513	0.0270266402	0.0022899051	-0.0199378096	0.0457186363	-0.0129715096	0.0321818722	-0.0172102846	0.009127630500000001	0.0522383561	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.678659	-0.6595466	0.43500171757156	0.460578038281	-0.233524	-0.23553843	0.05453345857599999	0.0554783520068649	1.49835	-0.8933399999999999	2.2450527225	0.7980563556	-0.00743402	-0.0053638800000000006	2.8771208654400005e-05	5.5264653360400015e-05	0.024674900000000003	0.035052999999999994	0.0006088506900100003	0.0012287128089999999	-0.000152743	0.010996657	0.000120926465175649	2.3330424049e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.8505151416687	-11.564400549488594	133.73536006901213	592669.8156638928	568.0641986362574	-1.1658030788508995	322696.9337722533	1.3590968186582366	545.6869588125547	3.7025087113287327	297774.2570180948	13.708570757465155	4.163899	117.28196	2.06888035	1.1540800000000002	-0.0699787213	0.11156612369999999	0.032181861299999996	-0.0604277171	0.061824480999999994	-0.0912317566	-0.0248830232	0.0028154462	0.018351991499999998	0.0353991737	-0.0874095395	-0.051048716200000004	0.0262285942	-0.0071038720999999985	0.020098453999999998	0.0893245603	0.0047542127000000005	0.06518238700000001	0.1008915132	-0.2345472469	-0.1561580782	0.0217843648	-0.0104765968	0.0416331817	-0.0958809738	-0.0421822894	-0.1251499529	-0.0991115029	-0.1615152434	0.0648681032	-0.0689721319	-0.0141016957	-0.0364147889	-0.0637310095	0.0303874567	-0.0341415319	-0.0481947807	0.0221737064	0.0292674819	-0.0795984726	0.0313486441	0.0310312831	-0.0838404273	-0.1368303084	-0.031926129	-0.11137751480000001	0.07475612150000001	-0.17619647219999998	-0.2167843836	-0.1539935203	0.09182472	0.1466602847	-0.34382683880000003	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.09443534710000001	-0.436624	0.2420350000000001	0.05858094122500002	0.190640517376	-0.283143	-0.049619	0.08016995844899999	0.002462045161	0.492606	-1.005744	0.24266067123600005	1.011520993536	-0.00498783	0.00244619	5.9838455161e-06	2.4878448108900007e-05	0.016328299999999997	-0.008346600000000006	0.0002666133808899999	6.96657315600001e-05	-0.0047896	-0.004636857	2.1500442838448997e-05	2.294026816e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.4402503233972	-14.410264818271456	207.65573213271213	570689.9718086771	567.2498710766972	-0.8143275595601835	321772.4162365296	0.6631293742592442	544.1956540058759	-1.4913048066788406	296148.90983888303	2.2239900264234143	2.126193	59.887146	1.0428549	0.535138	-0.013101325	0.04033015	-0.0565608032	-0.010011799200000001	0.0401332275	0.0115597394	0.0490456171	-0.0253504769	0.08505114710000003	0.021413472599999997	0.0601222483	-0.0171990737	-0.0136736347	0.0065953139	-0.0213846163	-0.0499589005	-0.17177562989999998	-0.0394559831	-0.0707152346	-0.0776834795	0.077285545	0.0080778663	-0.013200223700000001	-0.0385249914	0.1128190407	0.008296851	0.0233452706	0.0200724891	-0.0222421413	0.056573823899999987	0.006449847	0.035248072000000005	-0.014978043500000001	-0.0487043054	-0.0030019419	-0.0487917	-0.001398969	0.0427773776	-0.044317917400000004	0.1182886897	0.0943263127	-0.093743681	0.0565089762	-0.0824250508	0.0410808531	0.0307147823	0.035701668	-0.0261086929	-0.2015107413	-0.1461927792	0.1406938388	-0.0063437872	-0.1035433677	0.09587985289999999	0.09551051140000001	0.0948959959	0.0940378836	0.0929383775	-0.349981	0.08664299999999997	0.007507009448999994	0.12248670036099997	0.0347379	0.3178809	0.0012067216964100002	0.10104826658480998	0.190517	-0.30208900000000005	0.036296727289000005	0.09125776392100003	-0.00365623	0.0013316000000000005	1.7731585600000011e-06	1.33680178129e-05	0.011001899999999998	-0.005326399999999999	0.00012104180360999995	2.8370536959999987e-05	-0.00485644	-6.684000000000029e-05	4.467585600000041e-09	2.35850094736e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.4847390913162	3.0444887679190065	9.268911857984989	575299.099434422	567.0756198619931	-0.17425121470409974	321574.7586418637	0.030363485825854276	543.7559090363181	-0.43974496955775066	295670.4886119127	0.19337563825134707	1.588831	44.751617	0.5332832999999999	0.265189	0.039928975	0.081273645	-0.046518258	-0.0206645118	0.008802743	-0.014084549699999999	0.0915862633	-0.0077923794	0.09166034140000001	0.015047296399999997	0.057531386399999995	0.0018762214	-0.08093986730000001	0.0323499611	-0.011878156499999999	-0.0212300924	-0.1538000606	0.0384067003	-0.06542228679999999	0.0086095594	0.1136203024	-0.023088560499999997	-0.0744186533	-0.09537691429999999	0.0989504499	-0.0713988296	-0.0015767723999999999	-0.0221863539	-0.0035487303999999996	0.0256662975	-0.0204512052	0.0764768695	0.00023956759999999998	-0.061432770899999996	-0.001032964	-0.0532336816	0.022254168900000003	0.0675495748	-0.044733504800000004	0.1484818509	0.0511181821	-0.0304118231	-0.0040570644	-0.0132423737	0.0562605034	-0.011189428799999998	-0.0077767415	0.0635782268	-0.0162028427	0.1369616701	0.2496839512	-0.1787943765	-0.0044893153	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.09095463570000001	-0.259912	0.09006900000000001	0.008112424761000003	0.06755424774399997	-0.0400268	-0.07476469999999999	0.00160214471824	0.00558976036609	0.0570104	-0.13350660000000006	0.0032501857081600003	0.01782401224356001	-0.00306029	0.0005959400000000001	3.551444836000001e-07	9.3653748841e-06	0.00737268	-0.0036292199999999977	5.43564103824e-05	1.3171237808399984e-05	-0.00533014	-0.0004736999999999997	2.2439168999999966e-07	2.84103924196e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.8806551739377	4.395916082621511	19.324078205450448	581986.8940386164	569.7536701561079	2.6780502941147692	324619.244656355	7.1719533778082	543.571382022358	-0.184527013960178	295469.84735369624	0.03405021888105973	1.239091	34.900707000000004	0.12189269999999998	0.06228830000000001	0.015507398899999999	0.002407208	-0.0627365037	-0.08764643960000001	0.04203711	-0.0406491832	0.0835305827	0.0347544584	0.025021138	-0.0001453191	0.043989401	0.0677550701	0.0097004226	-0.0197518052	-0.1057967781	-0.00777968	-0.1397737014	0.0002131967	-0.1009011147	0.0094659651	-0.0347777451	0.0175399605	0.10100245	-0.0313806834	0.0531088537	-0.0072391154	0.0634622547	0.052457683899999996	-0.040772723399999995	0.0655258865	-0.051091418300000004	0.0802777576	0.0508772339	0.0034755821	-0.0051411156	0.0497578459	0.0211669648	-0.0075147364	-0.1134251865	0.0650693133	0.0392616205	-0.1233725601	-0.0670926268	-0.0555629309	0.0214126447	0.07954811469999999	-0.1020952045	-0.0348215725	-0.032898759	0.0508603993	0.07915305480000001	-0.0892901722	0.1566480851	0.0956988917	0.09478827779999999	0.09327700109999999	0.0911746382	0.0884945117	-0.217482	0.04242999999999997	0.0018003048999999972	0.047298420324	-0.0516404	-0.011613600000000002	0.0026667309121600003	0.00013487570496000006	0.0816385	0.024628099999999997	0.006664844682249999	0.00060654330961	-0.00302948	3.0809999999999605e-05	9.492560999999757e-10	9.1777490704e-06	0.007249089999999999	-0.00012359000000000157	5.254930582809998e-05	1.527448810000038e-08	-0.00462012	0.0007100199999999996	5.041284003999993e-07	2.1345508814400006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.8322034753697	3.951548301432013	15.614733978550225	588031.6282868908	569.2439699598813	-0.5097001962266177	324038.6973356862	0.25979429003345256	543.2513353364473	-0.3200466859107109	295122.01334483305	0.10242988116242926	1.127259	31.750803	0.0730171	0.051880099999999985	0.0524791916	0.035938666699999997	-0.0864328367	0.0038058430999999998	0.035952067000000004	-0.0536311658	0.0951175742	0.0293259327	-0.0162953911	0.0176947011	0.0373120137	0.0263882127	-0.0789188965	-0.009903105	-0.023634694700000004	-0.0041117832	-0.1456264976	-0.04223469690000002	-0.0032874417999999997	-0.0173326283	-0.0100444789	0.0019949827	0.038693982599999996	-0.0280203139	0.0014214326	-0.05350768980000002	0.0554485459	-0.00037955449999999995	0.0614425098	0.054105808899999996	-0.0516049851	0.0927822917	0.048352664100000005	0.0208718523	-0.026634536299999997	0.0158343528	0.0126115052	0.0199237514	-0.11084681210000001	0.1075631534	0.0371965872	-0.0265998115	0.018097456	-0.052116255300000004	-0.0596101224	0.0443626862	-0.1212082951	-0.09134364269999999	-0.0922690542	0.0535200882	0.2122370134	0.0178658331	0.2020259649	0.0955783141	0.09430779859999999	0.09220276820000001	0.0892818499	0.0855708907	-0.217448	3.400000000000625e-05	1.1560000000004251e-09	0.047283632703999996	-0.0995898	-0.0479494	0.009918128264040002	0.00229914496036	0.0893172	0.007678699999999997	0.007977562215840001	5.896243368999995e-05	-0.00325301	-0.00022353	4.99656609e-08	1.0582074060100003e-05	0.007249089999999999	0.0	5.254930582809998e-05	0.0	-0.00474369	-0.00012356999999999993	1.5269544899999986e-08	2.25025948161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.6530510658597	-0.17915240951003852	0.03209558583325254	587756.9007085917	568.9296492679962	-0.3143206918850865	323680.9458162052	0.09879749734711947	543.6285573655152	0.37722202906797975	295532.0083833113	0.14229645921416376	1.068913	30.107412	0.2785655	0.155754	0.021914816099999998	0.0811135658	-0.0480227233	-0.0356091466	0.0334019329	-0.060989406399999994	0.0796761818	0.0414430702	0.0178548677	0.008409183	0.014508384899999999	0.0392848077	-0.1109673721	-0.0444716213	-0.0109377106	0.048279786	-0.06569805179999999	0.023573991800000003	0.051791642699999994	-0.0069999423	0.0058196317	0.011455383000000001	0.0134895378	-0.0102872434	-0.0013013966	-0.10721739400000001	-0.0204303201	-0.0334579772	-0.0086140907	0.044531771	-0.0670337237	0.07985545690000001	0.045551318	-0.0164583463	-0.0066547935	0.009139043199999999	0.047549043099999994	0.0123064473	-0.0955482458	0.1058771033	0.0154618359	0.047350734400000004	-0.0163263781	-0.0202861259	-0.027849328	-0.028285143199999998	0.0046358234	-0.0365899074	-0.0647607194	0.0652969221	0.1301395415	-0.0688926887	0.18623305989999997	0.0954377042	0.0937482592	0.09095463570000001	0.08708973730000001	0.0821990853	-0.217881	-0.00043299999999998895	1.8748899999999046e-07	0.047472130161	-0.218393	-0.11880319999999996	0.04769550244899999	0.014114200330239994	0.13301300000000002	0.04369580000000002	0.017692458169000006	0.0019093229376400016	-0.00463605	-0.00138304	1.9127996416e-06	2.14929596025e-05	0.00759097	0.000341880000000001	5.76228255409e-05	1.168819344000007e-07	-0.00415594	0.0005877499999999997	3.4545006249999966e-07	1.72718372836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9047869773411	2.2517359114814326	5.070314615055119	591214.5714366704	569.1692204988739	0.2395712308776865	323953.6015632957	0.05739437466424978	546.4715609792828	2.8430036137675643	298631.166959134	8.08266954789543	1.142884	32.19090300000001	0.4532371	0.259027	-0.0378902192	-0.0171589069	-0.0941168466	-0.0975687908	0.0775547009	-0.0455502391	0.0807092432	0.0533435795	0.004459407	0.0194847353	0.015615375400000001	0.0285726436	0.0702268088	0.015891439	-0.029820247400000006	0.015985209	-0.0169343809	0.151058979	0.055859902999999995	0.010737315800000001	0.1205524377	0.031109694700000006	-0.031409542	0.0459565082	0.0250920948	-0.057579225199999994	0.05116956190000002	0.07824780740000001	-0.062638211	0.0897306972	-0.0422608982	0.0706954854	0.049328566	-0.0113474867	-0.0160657528	-0.0093069407	0.0509195108	-0.011577709399999999	0.0922236236	0.0184543408	0.09413380519999999	-0.0515018173	-0.0915315799	0.0847255667	0.050487091100000006	-0.0566813367	0.1073150785	0.0186629655	0.0008136777000000001	-0.0069102237	-0.10200266279999999	-0.0993166989	0.0911718428	0.0952770913	0.09311012869999999	0.0895349577	0.08460564949999999	0.0783967557	-0.123754	0.094127	0.008859892128999998	0.015315052516	-0.225968	-0.007574999999999998	0.05106153702399999	5.738062499999998e-05	0.195987	0.06297399999999997	0.038410904169000004	0.003965724675999997	-0.00478807	-0.0001520200000000001	2.3110080400000032e-08	2.2925614324900007e-05	0.00634031	-0.0012506599999999998	4.01995308961e-05	1.5641504355999997e-06	0.000212602	0.004368542	1.9084159205764005e-05	4.5199610404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.7829251314874	1.8781381541463131	3.527402926060121	594106.3176742522	568.8446259342593	-0.3245945646145856	323584.2084542874	0.10536163137733236	545.8267336906383	-0.6448272886444784	297926.823211391	0.4158022321805894	1.149336	32.372646	0.18221985	0.08320160000000001	-0.0342233037	-0.0313417714	-0.1162383211	0.0082101731	0.0689984476	-0.0273825696	0.0714449983	0.0268530019	0.0043084095	0.0143147285	0.025158348100000002	-0.017334801299999997	0.0582296504	-0.0169531263	0.0294458777	-0.029423720499999997	-0.0147470114	0.008802862600000001	0.0317110619	-0.0208278655	0.026199302200000003	0.034462574700000005	0.024070026499999998	0.0546479067	0.0086039792	-0.0665420018	0.08177156769999999	0.0387247446	0.0396603375	0.0813738213	-0.0192092671	0.061038237599999996	0.023677490099999997	-0.0143346018	0.0012150775	-0.0260095331	0.0281404405	-0.028695863500000002	0.0446491745	-0.0079834621	0.043006905	-0.0390675028	0.0028379212	-0.0082891443	0.0199945153	0.0230314498	0.040606410600000004	-0.0304152576	0.1395949385	-0.0948405183	-0.045032379299999994	-0.039823492599999996	0.0424110889	0.09509650929999999	0.09239394210000001	0.0879464117	0.0818379147	0.0741838168	-0.15299100000000002	-0.029237000000000013	0.0008548021690000008	0.023406246081000004	-0.213924	0.012044	0.04576347777599999	0.00014505793599999998	0.224294	0.028307	0.050307798436	0.0008012862489999999	-0.00385304	0.0009350300000000004	8.742811009000005e-07	1.4845917241599996e-05	0.00674342	0.00040310999999999987	4.54737132964e-05	1.6249767209999995e-07	-0.000701895	-0.000914497	8.36304763009e-07	4.92656591025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
