TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,0,3.500000e+00,4,1.0,0.0,4.45394,999.0,999.0,7.46499,999.0,0.0,0.0,7.48435,12.7143,999.0,999.0,994.546,14.7463,16.6991
2,2,0,2,2,4,5.000000e-01,2,1.0,1.0,17.0531,2.0,4,18.656,high,1.60292,1.39708,19.2011,22.2935,22.3099,24.3249,7.27182,24.3253,26.2939
3,3,1,1,2,0,3.500000e+00,8,1.0,2.0,26.3402,2.0,0,28.781,low,2.44082,0.559179,29.3266,34.576,34.5762,36.5762,10.236,36.5766,38.5765
4,4,0,3,6,2,5.000000e-01,0,1.0,3.0,38.9709,2.0,2,40.5214,high,1.55044,1.44956,41.0626,44.2177,44.2352,46.2491,7.27823,46.2495,52.2186
5,5,0,2,8,8,5.000000e-01,2,1.0,4.0,52.6328,3.0,2,54.2268,low,1.59404,1.40596,54.7672,57.8754,57.8917,59.9069,7.2741,59.9072,67.8765
6,6,0,3,2,2,2,4,1.0,5.0,68.2902,3.0,4,69.9472,high,1.65702,1.34298,70.4878,75.0335,75.0511,77.0649,8.77476,77.0653,79.0339
7,7,1,2,4,2,2,8,1.0,6.0,79.3746,2.0,2,81.2379,low,1.86336,1.13664,81.7701,86.1128,86.132,88.1443,8.76967,88.1446,92.1134
8,8,1,2,4,8,2,4,1.0,7.0,92.5238,2.0,8,93.961,high,1.43713,1.56287,94.5061,99.2704,99.2707,101.271,8.74685,101.271,105.271
9,9,1,3,4,8,5.000000e-01,4,1.0,8.0,105.665,2.0,8,106.983,high,1.31816,1.68184,107.524,110.912,110.933,112.944,7.27846,112.944,116.913
10,10,0,2,2,0,5.000000e-01,4,1.0,9.0,117.334,3.0,4,118.79,high,1.45629,1.54371,119.336,122.57,122.586,124.601,7.26713,124.602,126.57
11,11,1,3,2,2,5.000000e-01,8,1.0,10.0,126.931,3.0,8,128.949,high,2.01808,0.981916,129.494,132.18,132.2,134.212,7.28088,134.212,136.181
12,12,1,1,2,8,2,4,1.0,11.0,136.213,2.0,8,137.608,high,1.3953,1.6047,138.151,142.947,142.966,144.978,8.76546,144.979,146.963
13,13,0,3,6,2,5.000000e-01,8,1.0,12.0,147.312,3.0,8,149.116,high,1.8038,1.1962,149.654,152.557,152.575,154.589,7.27696,154.589,160.558
14,14,0,1,4,2,5.000000e-01,8,1.0,13.0,160.574,2.0,2,162.221,low,1.64703,1.35297,162.763,165.809,165.826,167.84,7.26599,167.841,171.809
15,15,0,3,2,8,5.000000e-01,4,1.0,14.0,172.232,2.0,8,173.895,high,1.66253,1.33747,174.437,177.482,177.5,179.513,7.28101,179.514,181.482
16,16,1,3,4,0,5.000000e-01,8,1.0,15.0,181.817,3.0,8,183.221,high,1.40444,1.59556,183.766,187.061,187.081,189.093,7.27602,189.093,193.062
17,17,0,1,2,2,2,4,1.0,16.0,193.094,3.0,4,194.478,high,1.38397,1.61603,195.016,199.844,199.861,201.875,8.78087,201.876,203.844
18,18,1,1,4,2,5.000000e-01,8,1.0,17.0,203.856,2.0,2,205.353,low,1.49686,1.50314,205.893,209.095,209.114,211.126,7.27037,211.127,215.095
19,19,1,2,8,2,5.000000e-01,0,1.0,18.0,215.502,2.0,2,216.96,high,1.45765,1.54235,217.504,220.752,220.77,222.784,7.28148,222.784,230.738
20,20,0,3,2,0,3.500000e+00,4,1.0,19.0,231.145,3.0,4,232.464,high,1.31903,1.68097,233.005,239.379,239.397,241.411,10.266,241.411,243.38
21,21,1,1,2,2,2,0,1.0,20.0,243.412,2.0,2,244.987,high,1.57454,1.42546,245.522,250.162,250.181,252.193,8.7808,252.193,254.162
22,22,0,2,2,0,5.000000e-01,8,1.0,21.0,254.511,2.0,0,255.611,low,1.10065,1.89935,256.148,259.756,259.757,261.757,7.24576,261.757,263.757
23,23,1,1,6,4,5.000000e-01,2,1.0,22.0,263.791,3.0,2,265.353,low,1.56249,1.43751,265.899,269.039,269.039,271.054,7.26356,271.055,277.039
24,24,0,2,8,0,3.500000e+00,2,1.0,23.0,277.443,3.0,2,278.792,high,1.34959,1.65041,279.34,285.681,285.697,287.712,10.2697,287.713,295.698
25,25,1,3,2,4,3.500000e+00,0,1.0,24.0,296.092,2.0,4,297.46,high,1.36852,1.63148,297.998,304.339,304.359,306.371,10.2788,306.371,308.34
26,26,0,1,6,0,2,8,1.0,25.0,308.372,3.0,8,309.651,high,1.279,1.721,310.186,315.106,315.124,317.137,8.76534,317.138,323.107
27,27,1,1,4,0,5.000000e-01,4,1.0,26.0,323.118,2.0,0,324.871,low,1.75294,1.24706,325.406,328.357,328.358,330.358,7.23942,330.358,334.358
28,28,1,3,2,2,5.000000e-01,4,1.0,27.0,334.768,3.0,4,336.345,high,1.57645,1.42355,336.892,340.015,340.034,342.046,7.27805,342.047,344.015
29,29,0,1,4,2,5.000000e-01,0,1.0,28.0,344.044,2.0,2,345.388,high,1.34339,1.65661,345.923,349.282,349.299,351.313,7.26862,351.313,355.282
30,30,0,1,6,8,2,4,1.0,29.0,355.308,2.0,8,357.378,high,2.06934,0.930661,357.909,362.049,362.049,364.049,8.7403,364.049,370.049
31,31,0,1,2,0,5.000000e-01,4,1.0,30.0,370.061,3.0,4,371.433,high,1.37242,1.62758,371.973,375.3,375.3,377.3,7.23926,377.301,379.3
32,32,0,3,2,0,5.000000e-01,8,1.0,31.0,379.711,3.0,8,381.458,high,1.7471,1.2529,381.99,384.957,384.975,386.989,7.27778,386.989,388.958
33,33,1,2,2,4,3.500000e+00,2,1.0,32.0,389.361,2.0,4,391.0,high,1.63954,1.36046,391.537,397.599,397.617,399.631,10.2701,399.631,401.6
34,34,0,2,2,4,5.000000e-01,8,1.0,33.0,401.935,3.0,8,404.439,high,2.50456,0.49544,404.977,407.178,407.195,409.21,7.27524,409.21,411.179
35,35,1,2,4,8,2,0,1.0,34.0,411.54,3.0,0,413.882,low,2.34233,0.657669,414.416,418.289,418.289,420.289,8.74931,420.29,424.29
36,36,1,3,4,0,2,2,1.0,35.0,424.707,3.0,2,426.205,high,1.49729,1.50271,426.745,431.447,431.466,433.478,8.77076,433.478,437.447
