TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,0,2,4,1.0,0.0,4.31697,3.0,4,6.20666,high,1.88968,1.11032,6.74192,11.0617,11.0619,13.0676,8.75061,13.0679,15.0797
2,2,1,1,2,4,5.000000e-01,2,1.0,1.0,15.1066,3.0,2,16.5806,low,1.47395,1.52605,17.1086,20.3649,20.3804,22.3919,7.28527,22.3922,24.3664
3,3,0,3,4,8,5.000000e-01,2,1.0,2.0,24.6428,3.0,2,26.5373,low,1.89448,1.10552,27.0657,29.897,29.9085,31.9,7.25712,31.9002,35.8977
4,4,1,2,4,2,5.000000e-01,0,1.0,3.0,36.1729,2.0,2,38.0953,high,1.92237,1.07763,38.6277,41.4325,41.4467,43.4438,7.27091,43.4441,47.4288
5,5,1,2,2,0,2,4,1.0,4.0,47.7391,3.0,4,49.487,high,1.7479,1.2521,50.017,54.4973,54.4974,56.5151,8.77605,56.5154,58.4971
6,6,0,1,4,4,2,8,1.0,5.0,58.5235,2.0,4,60.0775,low,1.55395,1.44605,60.6126,65.2761,65.2907,67.2908,8.76724,67.291,71.287
7,7,0,1,2,0,5.000000e-01,2,1.0,6.0,71.301,3.0,2,73.3873,high,2.08632,0.913685,73.9199,76.5641,76.5643,78.5678,7.26682,78.5681,80.5547
8,8,0,1,4,2,2,8,1.0,7.0,80.5686,2.0,2,82.0267,low,1.45816,1.54184,82.5492,87.3186,87.3188,89.3374,8.76879,89.3376,93.3324
9,9,0,2,2,4,3.500000e+00,8,1.0,8.0,93.6301,3.0,8,95.5699,high,1.93987,1.06013,96.0999,101.879,101.892,103.899,10.2688,103.899,105.885
10,10,1,2,4,8,5.000000e-01,4,1.0,9.0,106.176,3.0,4,107.679,low,1.5029,1.4971,108.197,111.429,111.441,113.445,7.2688,113.445,117.423
11,11,0,3,8,0,5.000000e-01,4,1.0,10.0,117.684,3.0,4,119.019,high,1.33592,1.66408,119.552,122.936,122.949,124.947,7.26314,124.947,132.935
