TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,2,3.500000e+00,0,1.0,0.0,4.31822,2.0,2,5.72593,high,1.40772,1.59228,6.25592,12.5618,12.5761,14.5757,10.2575,14.5761,16.5783
2,2,0,3,2,4,5.000000e-01,2,1.0,1.0,16.8489,2.0,4,18.1181,high,1.26913,1.73087,18.6569,22.109,22.1223,24.1217,7.27272,24.1219,26.1037
3,3,1,2,6,0,5.000000e-01,8,1.0,2.0,26.4176,3.0,8,28.4253,high,2.00776,0.992243,28.9535,31.6716,31.6841,33.6862,7.26868,33.6865,39.6716
4,4,0,2,6,0,5.000000e-01,2,1.0,3.0,39.9773,3.0,2,41.2844,high,1.30717,1.69283,41.818,45.2292,45.2424,47.2372,7.25996,47.2375,53.213
5,5,1,3,2,0,5.000000e-01,2,1.0,4.0,53.4826,3.0,2,55.0448,high,1.56214,1.43786,55.5874,58.722,58.7361,60.7394,7.25682,60.7397,62.7372
6,6,1,3,8,0,2,8,1.0,5.0,62.9935,2.0,0,64.8182,low,1.8247,1.1753,65.3474,69.7517,69.7519,71.7468,8.75325,71.747,79.7526
7,7,1,3,4,8,3.500000e+00,2,1.0,6.0,80.0666,2.0,8,82.2635,high,2.19693,0.803066,82.788,88.324,88.3241,90.3276,10.261,90.3279,94.3309
8,8,0,2,2,8,5.000000e-01,4,1.0,7.0,94.6353,2.0,8,95.857,high,1.22166,1.77834,96.3931,99.8913,99.9036,101.903,7.26727,101.903,103.886
9,9,0,1,4,4,2,0,1.0,8.0,103.912,3.0,0,105.397,low,1.48509,1.51491,105.925,110.672,110.673,112.684,8.77217,112.684,116.665
10,10,1,1,2,2,2,4,1.0,9.0,116.679,3.0,4,118.123,high,1.44321,1.55679,118.662,123.44,123.456,125.468,8.78885,125.468,127.444
11,11,1,2,2,0,5.000000e-01,4,1.0,10.0,127.729,3.0,4,129.064,high,1.33472,1.66528,129.599,132.994,133.008,135.003,7.27335,135.003,136.987
12,12,1,3,4,8,2,4,1.0,11.0,137.272,2.0,8,138.837,high,1.56562,1.43438,139.365,144.023,144.036,146.034,8.76245,146.034,150.021
13,13,0,3,8,0,3.500000e+00,8,1.0,12.0,150.284,3.0,8,152.03,high,1.74631,1.25369,152.548,158.535,158.548,160.55,10.266,160.55,168.542
14,14,1,3,6,4,5.000000e-01,2,1.0,13.0,168.86,2.0,4,170.677,high,1.81646,1.18354,171.221,174.122,174.136,176.131,7.27094,176.131,182.122
15,15,0,3,6,8,5.000000e-01,2,1.0,14.0,182.411,2.0,8,183.703,high,1.2915,1.7085,184.241,187.648,187.661,189.653,7.24236,189.654,195.673
16,16,0,1,2,2,2,8,1.0,15.0,195.701,2.0,2,197.228,low,1.52685,1.47315,197.773,202.455,202.47,204.474,8.7724,204.474,206.458
