TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.02043,2.0,4.80489,0.78446,6.0,6.51694,7.52743,3.507,7.52765,8.28991
2,2,1,0.750000,1,1,1,1.0,1.0,8.2921,2.0,8.74099,0.448886,8.0,10.7813,11.7895,3.4974,11.7897,12.5439
3,3,3,0.750000,1,1,1,1.0,2.0,12.546,2.0,13.5108,0.96471,4.0,15.0453,16.0545,3.50847,16.0547,16.8138
4,4,1,0.750000,1,1,1,1.0,3.0,16.8161,2.0,17.7306,0.914587,7.0,19.3207,20.34,3.52391,20.3401,21.1001
5,5,1,0.750000,1,1,1,1.0,4.0,21.1024,3.0,21.5834,0.480966,1.0,23.6011,24.6045,3.50213,24.6047,25.3694
6,6,1,0.750000,1,1,1,1.0,5.0,25.3716,2.0,25.9366,0.564937,6.0,27.863,28.8673,3.49569,28.8675,29.6216
7,7,1,0.750000,1,1,1,1.0,6.0,29.6238,3.0,30.273,0.649196,4.0,32.1339,33.1445,3.5207,33.1447,33.9081
8,8,2,12,1,1,1,1.0,7.0,33.9102,3.0,34.4256,0.51542,5.0,36.4028,37.4198,3.50963,37.42,49.4362
9,9,1,0.750000,2,3,2,1.0,8.0,49.719,3.0,51.1219,1.4029,3.0,52.2197,53.2235,3.50454,53.2237,53.9894
10,10,1,0.750000,2,3,2,1.0,9.0,54.2293,2.0,54.9747,0.745344,8.0,56.7356,57.7425,3.51314,57.7426,58.4934
11,11,1,0.750000,2,3,2,1.0,10.0,58.7134,2.0,59.2606,0.547164,8.0,61.2048,62.2157,3.50225,62.2158,62.98
12,12,1,0.750000,2,3,2,1.0,11.0,63.1975,3.0,63.6303,0.432799,4.0,65.6991,66.7101,3.51259,66.7103,67.4662
13,13,3,0.750000,2,3,2,1.0,12.0,67.6825,3.0,68.7,1.01749,9.0,70.1784,71.1976,3.51519,71.1979,71.9519
14,14,2,0.750000,2,3,2,1.0,13.0,72.1694,2.0,72.6193,0.44989,5.0,74.6729,75.6802,3.51081,75.6805,76.4387
15,15,1,0.750000,2,3,2,1.0,14.0,76.6545,2.0,77.4897,0.835165,9.0,79.1543,80.1671,3.51253,80.1672,80.9252
16,16,1,10,2,3,2,1.0,15.0,81.1408,3.0,81.8093,0.668452,3.0,83.6382,84.6416,3.50083,84.6418,94.6508
17,17,3,0.750000,1,2,3,1.0,16.0,94.6677,3.0,95.5536,0.885852,7.0,97.1683,98.1743,3.50659,98.1745,98.9377
18,18,3,0.750000,1,2,3,1.0,17.0,98.94,3.0,99.8393,0.899326,9.0,101.451,102.465,3.52537,102.466,103.223
19,19,1,0.750000,1,2,3,1.0,18.0,103.226,2.0,103.942,0.716137,8.0,105.729,106.737,3.51146,106.737,107.494
20,20,3,0.750000,1,2,3,1.0,19.0,107.496,2.0,107.946,0.449517,4.0,109.993,111.01,3.51425,111.011,111.764
21,21,2,0.750000,1,2,3,1.0,20.0,111.766,3.0,112.464,0.697621,5.0,114.258,115.277,3.51113,115.277,116.033
22,22,3,0.750000,1,2,3,1.0,21.0,116.036,2.0,116.867,0.831594,4.0,118.539,119.551,3.51515,119.551,120.303
