TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.0197,3.0,4.80806,0.788363,7.0,6.50744,8.51183,4.49213,8.512,9.27647
2,2,3,0.750000,1,2,1,1.0,1.0,9.27888,2.0,9.82724,0.548359,2.0,11.7689,12.7844,3.50553,12.7846,13.5462
3,3,3,0.750000,1,2,1,1.0,2.0,13.5484,2.0,13.9801,0.431713,4.0,16.0496,17.0676,3.51918,17.0678,17.8325
4,4,3,0.750000,1,2,1,1.0,3.0,17.8347,3.0,18.3501,0.515381,8.0,20.3265,21.3354,3.50062,21.3355,22.0864
5,5,3,0.750000,1,2,1,1.0,4.0,22.0888,3.0,22.67,0.581225,8.0,24.5815,25.5942,3.50547,25.5944,26.3561
6,6,2,0.750000,1,2,1,1.0,5.0,26.3585,2.0,26.8571,0.498609,5.0,28.8606,29.8637,3.5052,29.8638,30.6251
7,7,3,0.750000,1,2,1,1.0,6.0,30.6275,3.0,31.0751,0.447599,6.0,33.1169,34.1336,3.50613,34.1338,34.8946
8,8,2,10,1,2,1,1.0,7.0,34.8969,2.0,35.3954,0.498547,5.0,37.4051,38.4156,3.51872,38.4158,48.4218
9,9,1,0.750000,2,3,2,1.0,8.0,48.709,2.0,49.7399,1.03087,9.0,51.2136,52.2168,3.50776,52.217,52.9735
10,10,1,0.750000,2,3,2,1.0,9.0,53.1948,3.0,53.7922,0.597434,3.0,55.7088,56.7186,3.52381,56.7188,57.4767
11,11,1,0.750000,2,3,2,1.0,10.0,57.6864,3.0,58.0783,0.391935,1.0,60.1774,61.1929,3.50648,61.193,61.9471
12,12,2,0.750000,2,3,2,1.0,11.0,62.1562,2.0,62.4814,0.325195,5.0,64.6586,65.6716,3.51542,65.6718,66.4335
13,13,1,0.750000,2,3,2,1.0,12.0,66.6935,3.0,67.0687,0.375181,2.0,69.1929,70.2011,3.5076,70.2013,70.9532
14,14,3,0.750000,2,3,2,1.0,13.0,71.1653,3.0,71.8881,0.72278,8.0,73.6644,74.6698,3.5045,74.67,75.4239
15,15,1,0.750000,2,3,2,1.0,14.0,75.6371,2.0,76.4244,0.787265,7.0,78.1346,79.1521,3.51495,79.1523,79.9103
16,16,1,10,2,3,2,1.0,15.0,80.1185,3.0,80.7444,0.625907,4.0,82.6082,83.6229,3.50441,83.6231,93.6363
17,17,2,0.750000,3,6,3,1.0,16.0,93.9121,2.0,94.6545,0.742415,5.0,96.405,97.415,3.50284,97.4151,98.1739
18,18,2,0.750000,3,6,3,1.0,17.0,98.3838,2.0,98.7244,0.340587,5.0,100.899,101.905,3.52169,101.906,102.66
19,19,3,0.750000,3,6,3,1.0,18.0,102.875,2.0,103.461,0.585933,2.0,105.377,106.385,3.50993,106.385,107.146
20,20,3,0.750000,3,6,3,1.0,19.0,107.409,3.0,107.713,0.303634,6.0,109.908,110.924,3.51459,110.924,111.683
21,21,3,0.750000,3,6,3,1.0,20.0,111.892,3.0,113.034,1.14191,9.0,114.387,115.398,3.5056,115.398,116.152
22,22,3,0.750000,3,6,3,1.0,21.0,116.361,2.0,116.919,0.558133,2.0,118.853,119.855,3.49434,119.856,120.622
23,23,3,0.750000,3,6,3,1.0,22.0,120.831,2.0,121.224,0.393042,1.0,123.34,124.35,3.51956,124.35,125.109
24,24,3,8,3,6,3,1.0,23.0,125.32,3.0,125.71,0.390034,7.0,127.823,128.834,3.51347,128.834,136.85
25,25,3,0.750000,1,2,4,1.0,24.0,136.867,3.0,137.785,0.917122,8.0,139.361,141.373,4.50533,141.373,142.138
26,26,3,0.750000,1,2,4,1.0,25.0,142.141,2.0,142.64,0.499088,4.0,144.654,145.669,3.52875,145.67,146.424
27,27,1,0.750000,1,2,4,1.0,26.0,146.426,2.0,146.859,0.432835,6.0,148.922,149.938,3.51231,149.938,150.694
28,28,3,0.750000,1,2,4,1.0,27.0,150.696,2.0,151.661,0.964578,3.0,153.192,154.201,3.50525,154.202,154.964
