TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.22968,2.0,5.20245,0.972769,7.0,6.75774,7.76858,3.5389,7.76884,8.52127
2,2,1,0.750000,3,5,1,1.0,1.0,8.7698,2.0,9.52231,0.752514,7.0,11.2744,12.2912,3.52144,12.2914,13.0416
3,3,2,0.750000,3,5,1,1.0,2.0,13.2243,3.0,14.0275,0.803164,5.0,15.734,16.7521,3.5278,16.7523,17.5121
4,4,1,0.750000,3,5,1,1.0,3.0,17.6915,2.0,19.4144,1.72288,9.0,20.1939,21.2119,3.52044,21.2122,21.9657
5,5,1,0.750000,3,5,1,1.0,4.0,22.1489,3.0,23.0169,0.867968,3.0,24.6639,26.663,4.51407,26.6632,27.4191
6,6,1,0.750000,3,5,1,1.0,5.0,27.5993,3.0,28.388,0.788655,4.0,30.1145,31.1313,3.53195,31.1315,31.8905
7,7,1,0.750000,3,5,1,1.0,6.0,32.0692,2.0,32.9085,0.839374,7.0,34.5917,35.6091,3.53997,35.6093,36.3609
8,8,3,10,3,5,1,1.0,7.0,36.5447,2.0,37.345,0.800362,2.0,39.0516,40.0695,3.52484,40.0697,50.0723
9,9,3,0.750000,1,1,2,1.0,8.0,50.0823,2.0,51.3069,1.22463,3.0,52.604,53.6209,3.53859,53.6211,54.3757
10,10,1,0.750000,1,1,2,1.0,9.0,54.3784,2.0,55.1431,0.76473,6.0,56.8931,57.9107,3.53233,57.9109,58.6625
11,11,1,0.750000,1,1,2,1.0,10.0,58.6651,2.0,59.5304,0.865323,9.0,61.1803,62.1967,3.53153,62.1969,62.9498
12,12,1,0.750000,1,1,2,1.0,11.0,62.9526,3.0,63.6837,0.731032,2.0,65.4669,66.4828,3.53017,66.483,67.2362
13,13,3,0.750000,1,1,2,1.0,12.0,67.2393,3.0,68.3542,1.11485,9.0,69.7544,70.7717,3.53244,70.7719,71.5234
14,14,1,0.750000,1,1,2,1.0,13.0,71.5266,3.0,72.2906,0.764059,1.0,74.0343,75.0446,3.51798,75.0448,75.8099
15,15,1,0.750000,1,1,2,1.0,14.0,75.8126,2.0,76.9612,1.14854,7.0,78.315,79.3326,3.52003,79.3328,80.0968
16,16,1,10,1,1,2,1.0,15.0,80.0995,2.0,80.6477,0.54816,9.0,82.6198,83.638,3.53845,83.6382,93.6413
17,17,3,0.750000,1,2,3,1.0,16.0,93.6441,3.0,96.077,2.43296,8.0,96.1607,97.1743,3.53029,97.1746,97.9284
18,18,1,0.750000,1,2,3,1.0,17.0,97.9312,0.0,999.0,999.0,999.0,100.448,101.479,3.54736,101.479,102.232
19,19,3,0.750000,1,2,3,1.0,18.0,102.234,3.0,103.299,1.06489,9.0,104.75,105.756,3.52128,105.756,106.519
20,20,3,0.750000,1,2,3,1.0,19.0,106.521,2.0,107.453,0.931871,4.0,109.04,110.056,3.535,110.056,110.822
21,21,3,0.750000,1,2,3,1.0,20.0,110.825,2.0,111.556,0.731778,4.0,113.345,114.361,3.53612,114.361,115.126
22,22,2,0.750000,1,2,3,1.0,21.0,115.128,2.0,116.712,1.58327,5.0,117.647,118.664,3.53599,118.665,119.429
23,23,3,0.750000,1,2,3,1.0,22.0,119.432,2.0,120.53,1.09876,1.0,121.949,122.961,3.52891,122.961,123.716
24,24,3,8,1,2,3,1.0,23.0,123.719,2.0,124.767,1.04845,3.0,126.228,127.243,3.5247,127.244,135.259
25,25,1,0.750000,2,3,4,1.0,24.0,135.509,2.0,137.678,2.16923,8.0,138.035,139.043,3.53462,139.043,139.796
26,26,1,0.750000,2,3,4,1.0,25.0,140.016,3.0,141.331,1.31469,3.0,142.527,143.538,3.52213,143.538,144.299
27,27,1,0.750000,2,3,4,1.0,26.0,144.484,2.0,145.718,1.23379,6.0,146.994,148.004,3.52014,148.004,148.77
28,28,2,0.750000,2,3,4,1.0,27.0,148.952,2.0,150.638,1.68661,5.0,151.477,152.495,3.54297,152.495,153.257
29,29,1,0.750000,2,3,4,1.0,28.0,153.445,2.0,154.175,0.730006,6.0,155.969,156.987,3.54171,156.987,157.744
30,30,3,0.750000,2,3,4,1.0,29.0,157.93,3.0,159.512,1.58215,6.0,160.444,161.449,3.51872,161.449,162.215
31,31,1,0.750000,2,3,4,1.0,30.0,162.404,3.0,164.167,1.76267,2.0,164.92,165.937,3.53316,165.938,166.701
32,32,1,12,2,3,4,1.0,31.0,166.886,2.0,167.853,0.967301,9.0,169.413,170.43,3.54443,170.43,182.431
33,33,3,0.750000,1,1,5,1.0,32.0,182.439,0.0,999.0,999.0,999.0,184.949,185.968,3.52906,185.968,186.734
34,34,1,0.750000,1,1,5,1.0,33.0,186.737,2.0,187.469,0.731794,6.0,189.256,190.273,3.53571,190.273,191.038
35,35,1,0.750000,1,1,5,1.0,34.0,191.041,3.0,191.956,0.915141,4.0,193.558,194.576,3.53584,194.577,195.341
36,36,1,0.750000,1,1,5,1.0,35.0,195.344,3.0,195.976,0.631526,4.0,197.862,198.88,3.53597,198.88,199.646
37,37,1,0.750000,1,1,5,1.0,36.0,199.649,2.0,200.379,0.730949,9.0,202.167,204.184,4.53519,204.184,204.949
38,38,1,0.750000,1,1,5,1.0,37.0,204.952,3.0,205.768,0.816006,4.0,207.475,208.486,3.53468,208.486,209.253
39,39,1,0.750000,1,1,5,1.0,38.0,209.256,3.0,210.121,0.865018,2.0,211.775,212.79,3.534,212.79,213.556
40,40,2,10,1,1,5,1.0,39.0,213.559,2.0,214.675,1.11543,5.0,216.077,217.093,3.53414,217.094,227.101
41,41,1,0.750000,2,3,6,1.0,40.0,227.321,2.0,229.77,2.44958,8.0,229.837,230.848,3.52778,230.849,231.605
42,42,3,0.750000,2,3,6,1.0,41.0,231.852,3.0,233.206,1.35469,8.0,234.37,235.388,3.53594,235.388,236.142
43,43,3,0.750000,2,3,6,1.0,42.0,236.323,2.0,237.493,1.17031,4.0,238.845,239.857,3.53392,239.857,240.612
44,44,1,0.750000,2,3,6,1.0,43.0,240.8,2.0,241.413,0.612854,9.0,243.316,244.338,3.53761,244.338,245.099
45,45,1,0.750000,2,3,6,1.0,44.0,245.288,2.0,246.434,1.14618,8.0,247.796,248.813,3.52568,248.813,249.57
46,46,1,0.750000,2,3,6,1.0,45.0,249.759,2.0,251.154,1.39513,9.0,252.272,253.275,3.51542,253.275,254.04
47,47,1,0.750000,2,3,6,1.0,46.0,254.221,3.0,256.592,2.37153,4.0,256.737,257.748,3.52739,257.748,258.51
48,48,1,12,2,3,6,1.0,47.0,258.695,2.0,259.979,1.284,8.0,261.222,262.239,3.54413,262.24,274.256
49,49,3,0.750000,1,2,7,1.0,48.0,274.265,0.0,999.0,999.0,999.0,276.775,277.791,3.52611,277.791,278.543
50,50,3,0.750000,1,2,7,1.0,49.0,278.546,2.0,279.411,0.865023,1.0,281.062,282.079,3.53279,282.079,282.83
51,51,3,0.750000,1,2,7,1.0,50.0,282.833,2.0,283.531,0.698215,1.0,285.349,286.365,3.53194,286.365,287.117
52,52,1,0.750000,1,2,7,1.0,51.0,287.12,2.0,288.319,1.19884,7.0,289.63,290.639,3.51922,290.639,291.404
53,53,2,0.750000,1,2,7,1.0,52.0,291.406,2.0,292.939,1.53237,5.0,293.91,294.926,3.51932,294.926,295.69
54,54,3,0.750000,1,2,7,1.0,53.0,295.694,2.0,296.325,0.631885,2.0,298.213,299.23,3.53694,299.231,299.994
55,55,3,0.750000,1,2,7,1.0,54.0,299.997,2.0,300.745,0.748374,4.0,302.509,303.518,3.52119,303.518,304.281
56,56,3,8,1,2,7,1.0,55.0,304.284,2.0,305.016,0.732121,1.0,306.807,307.81,3.52611,307.81,315.824
57,57,3,0.750000,2,4,8,1.0,56.0,316.049,2.0,318.527,2.47709,4.0,318.566,319.577,3.5272,319.577,320.327
58,58,2,0.750000,2,4,8,1.0,57.0,320.573,2.0,321.545,0.972246,5.0,323.082,324.102,3.52902,324.102,324.865
59,59,3,0.750000,2,4,8,1.0,58.0,325.045,2.0,325.783,0.738159,3.0,327.571,328.588,3.54358,328.589,329.352
60,60,2,0.750000,2,4,8,1.0,59.0,329.545,2.0,330.27,0.724866,5.0,332.057,333.064,3.51903,333.064,333.822
61,61,3,0.750000,2,4,8,1.0,60.0,334.014,2.0,334.607,0.592998,2.0,336.539,337.546,3.53227,337.546,338.309
62,62,3,0.750000,2,4,8,1.0,61.0,338.492,2.0,339.093,0.601603,3.0,341.014,342.03,3.53882,342.031,342.796
63,63,3,0.750000,2,4,8,1.0,62.0,342.978,2.0,343.564,0.585791,1.0,345.49,346.507,3.52928,346.507,347.267
64,64,3,12,2,4,8,1.0,63.0,347.451,2.0,348.134,0.683331,2.0,349.967,350.984,3.53346,350.984,362.996
65,65,3,0.750000,3,6,9,1.0,64.0,363.239,2.0,365.314,2.07547,3.0,365.756,366.773,3.53429,366.773,367.533
66,66,1,0.750000,3,6,9,1.0,65.0,367.707,2.0,368.968,1.26122,9.0,370.232,371.241,3.53459,371.241,372.003
67,67,3,0.750000,3,6,9,1.0,66.0,372.177,3.0,372.854,0.6772,9.0,374.692,375.708,3.53128,375.709,376.474
68,68,3,0.750000,3,6,9,1.0,67.0,376.647,3.0,377.291,0.644112,6.0,379.15,380.155,3.50797,380.155,380.911
69,69,3,0.750000,3,6,9,1.0,68.0,381.09,3.0,381.779,0.688449,7.0,383.611,384.628,3.538,384.629,385.381
70,70,3,0.750000,3,6,9,1.0,69.0,385.555,3.0,386.533,0.977614,9.0,388.085,389.102,3.54698,389.102,389.868
71,71,3,0.750000,3,6,9,1.0,70.0,390.04,3.0,390.819,0.779085,9.0,392.548,393.563,3.52254,393.563,394.322
72,72,2,8,3,6,9,1.0,71.0,394.492,3.0,395.306,0.814061,5.0,397.005,398.022,3.53005,398.022,406.031
