TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,2,0.750000,3,6,1,1.0,0.0,4.24298,3.0,6.04513,1.80215,5.0,6.76119,7.76347,3.52049,7.76374,8.51422
2,2,3,0.750000,3,6,1,1.0,1.0,8.71476,2.0,11.066,2.35124,1.0,11.2314,13.2262,4.51147,13.2264,13.9846
3,3,3,0.750000,3,6,1,1.0,2.0,14.1813,0.0,999.0,999.0,999.0,16.6874,17.717,3.53579,17.7172,18.4717
4,4,3,0.750000,3,6,1,1.0,3.0,18.6656,2.0,20.09,1.42442,4.0,21.1775,22.1986,3.53297,22.1988,22.9584
5,5,3,0.750000,3,6,1,1.0,4.0,23.1506,3.0,24.8112,1.66055,6.0,25.6669,26.6828,3.53221,26.683,27.4457
6,6,3,0.750000,3,6,1,1.0,5.0,27.6439,3.0,29.2973,1.65345,6.0,30.1501,31.1591,3.51525,31.1593,31.9161
7,7,3,0.750000,3,6,1,1.0,6.0,32.1107,2.0,33.6175,1.50679,3.0,34.6326,35.6496,3.53885,35.6498,36.4031
8,8,2,12,3,6,1,1.0,7.0,36.5967,0.0,999.0,999.0,999.0,39.1056,40.1245,3.52784,40.1247,52.1327
9,9,1,0.750000,3,5,2,1.0,8.0,52.3694,3.0,54.3684,1.99904,4.0,54.8955,55.9119,3.54248,55.912,56.6697
10,10,1,0.750000,3,5,2,1.0,9.0,56.8622,2.0,59.2055,2.34329,6.0,59.379,60.3884,3.52621,60.3886,61.1401
11,11,1,0.750000,3,5,2,1.0,10.0,61.3335,3.0,62.5748,1.24134,2.0,63.8398,64.8489,3.51548,64.8491,65.6107
12,12,3,0.750000,3,5,2,1.0,11.0,65.8084,3.0,67.3456,1.53714,6.0,68.3235,69.3403,3.53184,69.3405,70.0973
13,13,2,0.750000,3,5,2,1.0,12.0,70.292,3.0,72.0661,1.77407,5.0,72.8026,73.8192,3.52714,73.8194,74.5846
14,14,1,0.750000,3,5,2,1.0,13.0,74.7786,3.0,76.3698,1.59122,2.0,77.3097,78.3144,3.53586,78.3147,79.0715
15,15,1,0.750000,3,5,2,1.0,14.0,79.2652,2.0,80.0732,0.808018,7.0,81.785,82.803,3.5378,82.8032,83.5584
16,16,1,8,3,5,2,1.0,15.0,83.7552,2.0,85.2768,1.52158,9.0,86.2605,87.2635,3.50825,87.2637,95.2669
17,17,3,0.750000,2,4,3,1.0,16.0,95.5168,0.0,999.0,999.0,999.0,98.0208,99.032,3.51521,99.0322,99.7883
18,18,3,0.750000,2,4,3,1.0,17.0,99.9865,3.0,100.673,0.686257,7.0,102.505,103.522,3.53553,103.522,104.276
19,19,3,0.750000,2,4,3,1.0,18.0,104.478,3.0,105.977,1.49895,9.0,106.99,108.988,4.50938,108.988,109.747
20,20,3,0.750000,2,4,3,1.0,19.0,109.947,3.0,111.432,1.48488,9.0,112.475,113.492,3.54539,113.493,114.251
21,21,3,0.750000,2,4,3,1.0,20.0,114.455,2.0,116.519,2.06412,3.0,116.982,117.998,3.5428,117.998,118.754
22,22,3,0.750000,2,4,3,1.0,21.0,118.954,2.0,120.523,1.56863,1.0,121.474,122.491,3.53735,122.492,123.257
23,23,1,0.750000,2,4,3,1.0,22.0,123.456,3.0,125.427,1.97046,4.0,125.981,126.985,3.52934,126.986,127.745
24,24,2,10,2,4,3,1.0,23.0,127.943,2.0,129.513,1.57075,5.0,130.458,131.461,3.51857,131.461,141.473
25,25,1,0.750000,3,5,4,1.0,24.0,141.731,0.0,999.0,999.0,999.0,144.242,145.268,3.53636,145.268,146.026
26,26,1,0.750000,3,5,4,1.0,25.0,146.221,2.0,146.828,0.60704,8.0,148.741,149.745,3.52403,149.745,150.497
27,27,1,0.750000,3,5,4,1.0,26.0,150.688,3.0,152.215,1.52723,4.0,153.202,154.219,3.53074,154.219,154.984
28,28,1,0.750000,3,5,4,1.0,27.0,155.176,2.0,156.669,1.49275,7.0,157.693,158.711,3.53508,158.711,159.471
29,29,1,0.750000,3,5,4,1.0,28.0,159.67,3.0,161.54,1.86989,1.0,162.184,163.186,3.51613,163.186,163.941
30,30,1,0.750000,3,5,4,1.0,29.0,164.14,3.0,165.71,1.56933,2.0,166.646,167.662,3.52186,167.662,168.428
31,31,3,0.750000,3,5,4,1.0,30.0,168.623,2.0,170.113,1.49007,3.0,171.154,172.169,3.54597,172.169,172.932
32,32,2,8,3,5,4,1.0,31.0,173.124,2.0,174.6,1.47621,5.0,175.645,176.662,3.53847,176.663,184.675
33,33,1,0.750000,2,3,5,1.0,32.0,184.924,0.0,999.0,999.0,999.0,187.428,188.446,3.52181,188.446,189.212
34,34,1,0.750000,2,3,5,1.0,33.0,189.414,3.0,190.029,0.615795,3.0,191.926,192.938,3.52404,192.938,193.699
35,35,1,0.750000,2,3,5,1.0,34.0,193.898,2.0,195.718,1.8191,8.0,196.414,197.432,3.5331,197.432,198.186
36,36,1,0.750000,2,3,5,1.0,35.0,198.388,2.0,199.871,1.48336,9.0,200.905,201.922,3.53389,201.922,202.673
37,37,2,0.750000,2,3,5,1.0,36.0,202.878,3.0,205.008,2.1304,5.0,205.395,206.399,3.52175,206.4,207.16
38,38,1,0.750000,2,3,5,1.0,37.0,207.36,2.0,208.861,1.50125,8.0,209.885,210.888,3.52772,210.888,211.647
39,39,2,0.750000,2,3,5,1.0,38.0,211.847,2.0,213.582,1.73461,5.0,214.348,215.412,3.56463,215.412,216.167
40,40,1,10,2,3,5,1.0,39.0,216.368,2.0,217.736,1.36757,9.0,218.885,219.899,3.5305,219.899,229.912
