TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,2,5.000000e-01,0,1.0,0.0,4.24815,2.0,2,6.21153,high,1.96338,1.03662,6.75195,9.50345,9.51701,11.5189,7.27079,11.5193,13.5032
2,2,1,1,4,0,3.500000e+00,2,1.0,1.0,13.5235,2.0,0,14.8854,low,1.36195,1.63805,15.4224,21.7838,21.7839,23.7993,10.2758,23.7996,27.7833
3,3,1,1,8,0,5.000000e-01,8,1.0,2.0,27.7936,2.0,0,29.0303,low,1.23669,1.76331,29.5624,33.0486,33.0487,35.0641,7.27049,35.0643,43.0478
4,4,1,3,4,4,5.000000e-01,2,1.0,3.0,43.2643,2.0,4,45.2936,high,2.02928,0.970717,45.827,48.5162,48.5164,50.5317,7.26741,50.532,54.5157
5,5,0,1,2,0,2,2,1.0,4.0,54.5312,3.0,2,56.5361,high,2.00494,0.995062,57.076,61.2808,61.2944,63.2963,8.7651,63.2966,65.2805
6,6,1,2,8,8,5.000000e-01,0,1.0,5.0,65.4983,2.0,8,67.0781,high,1.57987,1.42013,67.606,70.7489,70.7623,72.7644,7.26609,72.7646,80.7481
7,7,0,2,2,4,2,8,1.0,6.0,80.9719,2.0,4,82.374,low,1.40208,1.59792,82.9028,87.732,87.7442,89.7475,8.77559,89.7478,91.7317
8,8,0,2,2,8,2,0,1.0,7.0,91.9645,2.0,8,93.7001,high,1.7356,1.2644,94.2296,98.7156,98.7158,100.731,8.7666,100.731,102.715
9,9,1,2,4,8,5.000000e-01,2,1.0,8.0,102.925,3.0,2,105.126,low,2.20119,0.798811,105.666,108.184,108.197,110.199,7.27431,110.199,114.183
10,10,0,3,2,0,5.000000e-01,8,1.0,9.0,114.429,3.0,8,115.901,high,1.47255,1.52745,116.431,119.683,119.695,121.698,7.26934,121.699,123.682
11,11,1,3,2,8,5.000000e-01,0,1.0,10.0,123.926,2.0,8,126.193,high,2.26715,0.732854,126.726,129.182,129.196,131.198,7.27136,131.198,133.182
12,12,0,1,2,8,5.000000e-01,2,1.0,11.0,133.198,3.0,2,135.407,low,2.20962,0.790382,135.935,138.453,138.466,140.468,7.27068,140.469,142.452
13,13,1,1,4,4,3.500000e+00,0,1.0,12.0,142.468,3.0,0,144.275,low,1.80688,1.19312,144.809,150.718,150.718,152.733,10.265,152.733,156.717
14,14,0,3,4,0,5.000000e-01,2,1.0,13.0,156.921,3.0,2,158.32,high,1.39863,1.60137,158.859,162.185,162.198,164.201,7.2796,164.201,168.169
15,15,0,1,4,2,5.000000e-01,4,1.0,14.0,168.191,2.0,2,170.33,low,2.13873,0.861269,170.871,173.45,173.464,175.466,7.27488,175.466,179.45
16,16,1,1,6,4,5.000000e-01,2,1.0,15.0,179.466,3.0,2,181.005,low,1.53936,1.46064,181.541,184.715,184.73,186.746,7.28049,186.746,192.714
17,17,0,1,2,0,2,8,1.0,16.0,192.73,2.0,0,195.033,low,2.30257,0.697427,195.572,199.48,199.48,201.495,8.76454,201.495,203.479
18,18,0,2,2,2,5.000000e-01,8,1.0,17.0,203.703,2.0,2,206.693,low,2.9901,0.00989929,207.227,208.963,208.976,210.979,7.27617,210.979,212.963
19,19,1,2,2,4,2,2,1.0,18.0,213.202,3.0,2,214.799,low,1.59728,1.40272,215.336,219.962,219.976,221.978,8.776,221.978,223.962
20,20,0,1,4,8,3.500000e+00,4,1.0,19.0,223.983,3.0,4,226.426,low,2.44249,0.557507,226.959,232.243,232.257,234.258,10.2752,234.259,238.242
21,21,1,2,6,0,2,4,1.0,20.0,238.445,3.0,4,240.537,high,2.09251,0.90749,241.069,245.195,245.208,247.21,8.76588,247.211,253.194
22,22,0,2,2,2,2,4,1.0,21.0,253.399,3.0,4,255.299,high,1.89979,1.10021,255.833,260.163,260.175,262.178,8.77861,262.178,264.162
23,23,0,2,2,0,3.500000e+00,2,1.0,22.0,264.379,2.0,0,266.125,low,1.74608,1.25392,266.66,272.63,272.631,274.646,10.2673,274.646,276.63
24,24,0,3,2,2,3.500000e+00,4,1.0,23.0,276.84,3.0,4,278.518,high,1.67791,1.32209,279.05,285.098,285.11,287.114,10.2736,287.114,289.098
25,25,0,3,2,2,2,8,1.0,24.0,289.3,2.0,2,291.929,low,2.62986,0.370144,292.471,296.051,296.051,298.066,8.7665,298.066,300.05
26,26,1,2,8,0,2,2,1.0,25.0,300.265,3.0,2,302.688,high,2.42292,0.577084,303.222,307.019,307.032,309.034,8.76884,309.034,317.018
27,27,1,1,2,8,5.000000e-01,4,1.0,26.0,317.04,3.0,4,319.335,low,2.2954,0.7046,319.875,322.299,322.313,324.33,7.29024,324.33,326.298
28,28,0,3,4,8,5.000000e-01,4,1.0,27.0,326.493,3.0,4,328.843,low,2.34938,0.650618,329.376,331.751,331.764,333.767,7.27321,333.767,337.751
29,29,1,3,6,2,5.000000e-01,8,1.0,28.0,337.976,2.0,2,340.119,low,2.14322,0.856778,340.655,343.235,343.248,345.25,7.27458,345.25,351.234
30,30,0,3,6,4,3.500000e+00,0,1.0,29.0,351.478,2.0,4,353.029,high,1.55152,1.44848,353.56,359.733,359.746,361.749,10.2711,361.749,367.733
31,31,1,1,2,8,5.000000e-01,2,1.0,30.0,367.755,999.0,999,370.76,999,0.0,0.0,370.775,372.998,999.0,999.0,631.245,375.029,377.013
32,32,1,3,2,4,5.000000e-01,8,1.0,31.0,377.24,3.0,8,378.934,high,1.69436,1.30564,379.464,382.497,382.511,384.513,7.27331,384.513,386.497
33,33,1,3,4,0,2,4,1.0,32.0,386.706,3.0,4,388.075,high,1.36828,1.63172,388.605,393.465,393.466,395.481,8.77443,395.481,399.465
34,34,0,1,6,4,5.000000e-01,0,1.0,33.0,399.486,3.0,0,401.369,low,1.88281,1.11719,401.9,404.746,404.746,406.761,7.27482,406.761,412.745
35,35,0,2,2,4,5.000000e-01,0,1.0,34.0,412.942,2.0,4,415.114,high,2.17203,0.827965,415.649,418.198,418.211,420.213,7.27176,420.214,422.198
36,36,1,2,4,8,5.000000e-01,4,1.0,35.0,422.407,3.0,4,424.521,low,2.11407,0.885932,425.055,427.666,427.679,429.681,7.27443,429.682,433.665
